                       	strtok
Length  198/18, alignment  3/ 3, found:	52.5054
Length  198/18, alignment  3/ 3, fail:	54.7012
Length  198/18, alignment  3/ 9, found:	53.6987
Length  198/18, alignment  3/ 9, fail:	53.8311
Length  198/18, alignment  3/15, found:	53.7036
Length  198/18, alignment  3/15, fail:	53.8452
Length  198/18, alignment  9/ 0, found:	51.8994
Length  198/18, alignment  9/ 0, fail:	52.0361
Length  198/18, alignment  9/ 3, found:	52.8037
Length  198/18, alignment  9/ 3, fail:	52.8086
Length  198/18, alignment  9/ 9, found:	53.7524
Length  198/18, alignment  9/ 9, fail:	51.7622
Length  198/18, alignment  9/15, found:	51.6108
Length  198/18, alignment  9/15, fail:	51.7476
Length  198/18, alignment 15/ 0, found:	51.5664
Length  198/18, alignment 15/ 0, fail:	51.6396
Length  198/18, alignment 15/ 3, found:	52.4614
Length  198/18, alignment 15/ 3, fail:	52.5835
Length  198/18, alignment 15/ 9, found:	52.4858
Length  198/18, alignment 15/ 9, fail:	54.5693
Length  198/18, alignment 15/15, found:	53.2344
Length  198/18, alignment 15/15, fail:	54.3242
Length  216/18, alignment  0/ 0, found:	55.8843
Length  216/18, alignment  0/ 0, fail:	56.1826
Length  216/18, alignment  0/ 3, found:	56.6572
Length  216/18, alignment  0/ 3, fail:	57.0684
Length  216/18, alignment  0/ 9, found:	56.6328
Length  216/18, alignment  0/ 9, fail:	58.9604
Length  216/18, alignment  0/15, found:	56.6328
Length  216/18, alignment  0/15, fail:	56.0361
Length  216/18, alignment  3/ 0, found:	55.8945
Length  216/18, alignment  3/ 0, fail:	55.5083
Length  216/18, alignment  3/ 3, found:	56.6279
Length  216/18, alignment  3/ 3, fail:	56.2856
Length  216/18, alignment  3/ 9, found:	56.5938
Length  216/18, alignment  3/ 9, fail:	56.3345
Length  216/18, alignment  3/15, found:	57.3125
Length  216/18, alignment  3/15, fail:	55.9873
Length  216/18, alignment  9/ 0, found:	54.4468
Length  216/18, alignment  9/ 0, fail:	54.6572
Length  216/18, alignment  9/ 3, found:	55.4004
Length  216/18, alignment  9/ 3, fail:	55.4395
Length  216/18, alignment  9/ 9, found:	55.6304
Length  216/18, alignment  9/ 9, fail:	55.459
Length  216/18, alignment  9/15, found:	57.6548
Length  216/18, alignment  9/15, fail:	55.4155
Length  216/18, alignment 15/ 0, found:	54.6035
Length  216/18, alignment 15/ 0, fail:	55.0435
Length  216/18, alignment 15/ 3, found:	55.3711
Length  216/18, alignment 15/ 3, fail:	55.8555
Length  216/18, alignment 15/ 9, found:	55.3857
Length  216/18, alignment 15/ 9, fail:	55.8452
Length  216/18, alignment 15/15, found:	55.3906
Length  216/18, alignment 15/15, fail:	58.2612
Length  234/18, alignment  0/ 0, found:	57.4546
Length  234/18, alignment  0/ 0, fail:	57.5376
Length  234/18, alignment  0/ 3, found:	58.3296
Length  234/18, alignment  0/ 3, fail:	58.3345
Length  234/18, alignment  0/ 9, found:	58.2954
Length  234/18, alignment  0/ 9, fail:	58.3394
Length  234/18, alignment  0/15, found:	58.2808
Length  234/18, alignment  0/15, fail:	61.332
Length  234/18, alignment  3/ 0, found:	58.2319
Length  234/18, alignment  3/ 0, fail:	58.6377
Length  234/18, alignment  3/ 3, found:	59.1069
Length  234/18, alignment  3/ 3, fail:	59.5083
Length  234/18, alignment  3/ 9, found:	59.0879
Length  234/18, alignment  3/ 9, fail:	59.4595
Length  234/18, alignment  3/15, found:	59.0781
Length  234/18, alignment  3/15, fail:	61.4302
Length  234/18, alignment  9/ 0, found:	58.5791
Length  234/18, alignment  9/ 0, fail:	58.3247
Length  234/18, alignment  9/ 3, found:	59.4102
Length  234/18, alignment  9/ 3, fail:	59.1611
Length  234/18, alignment  9/ 9, found:	59.3662
Length  234/18, alignment  9/ 9, fail:	59.1606
Length  234/18, alignment  9/15, found:	59.3667
Length  234/18, alignment  9/15, fail:	61.1123
Length  234/18, alignment 15/ 0, found:	58.1978
Length  234/18, alignment 15/ 0, fail:	58.5205
Length  234/18, alignment 15/ 3, found:	59.0435
Length  234/18, alignment 15/ 3, fail:	59.4492
Length  234/18, alignment 15/ 9, found:	59.0093
Length  234/18, alignment 15/ 9, fail:	59.4541
Length  234/18, alignment 15/15, found:	59.019
Length  234/18, alignment 15/15, fail:	61.792
Length  252/18, alignment  0/ 0, found:	61.0977
Length  252/18, alignment  0/ 0, fail:	61.1562
Length  252/18, alignment  0/ 3, found:	62.0557
Length  252/18, alignment  0/ 3, fail:	62.0117
Length  252/18, alignment  0/ 9, found:	61.9873
Length  252/18, alignment  0/ 9, fail:	62.0215
Length  252/18, alignment  0/15, found:	62.0605
Length  252/18, alignment  0/15, fail:	63.958
Length  252/18, alignment  3/ 0, found:	62.584
Length  252/18, alignment  3/ 0, fail:	62.6284
Length  252/18, alignment  3/ 3, found:	63.3223
Length  252/18, alignment  3/ 3, fail:	63.4346
Length  252/18, alignment  3/ 9, found:	63.293
Length  252/18, alignment  3/ 9, fail:	63.4204
Length  252/18, alignment  3/15, found:	65.1172
Length  252/18, alignment  3/15, fail:	62.4131
Length  252/18, alignment  9/ 0, found:	62.501
Length  252/18, alignment  9/ 0, fail:	62.252
Length  252/18, alignment  9/ 3, found:	63.4106
Length  252/18, alignment  9/ 3, fail:	63.166
Length  252/18, alignment  9/ 9, found:	63.3813
Length  252/18, alignment  9/ 9, fail:	63.0488
Length  252/18, alignment  9/15, found:	65.396
Length  252/18, alignment  9/15, fail:	63.1318
Length  252/18, alignment 15/ 0, found:	62.0122
Length  252/18, alignment 15/ 0, fail:	62.3643
Length  252/18, alignment 15/ 3, found:	62.8042
Length  252/18, alignment 15/ 3, fail:	63.1758
Length  252/18, alignment 15/ 9, found:	62.7651
Length  252/18, alignment 15/ 9, fail:	65.0635
Length  252/18, alignment 15/15, found:	61.9146
Length  252/18, alignment 15/15, fail:	62.1587
Length  270/18, alignment  0/ 0, found:	64.1733
Length  270/18, alignment  0/ 0, fail:	64.0952
Length  270/18, alignment  0/ 3, found:	64.9214
Length  270/18, alignment  0/ 3, fail:	64.9507
Length  270/18, alignment  0/ 9, found:	64.8774
Length  270/18, alignment  0/ 9, fail:	66.9995
Length  270/18, alignment  0/15, found:	66.2666
Length  270/18, alignment  0/15, fail:	65.3174
Length  270/18, alignment  3/ 0, found:	66.2222
Length  270/18, alignment  3/ 0, fail:	65.2686
Length  270/18, alignment  3/ 3, found:	67.1221
Length  270/18, alignment  3/ 3, fail:	66.6479
Length  270/18, alignment  3/ 9, found:	68.9023
Length  270/18, alignment  3/ 9, fail:	66.2617
Length  270/18, alignment  3/15, found:	65.6938
Length  270/18, alignment  3/15, fail:	66.271
Length  270/18, alignment  9/ 0, found:	64.457
Length  270/18, alignment  9/ 0, fail:	64.2764
Length  270/18, alignment  9/ 3, found:	65.2642
Length  270/18, alignment  9/ 3, fail:	66.9658
Length  270/18, alignment  9/ 9, found:	64.897
Length  270/18, alignment  9/ 9, fail:	65.0098
Length  270/18, alignment  9/15, found:	64.8975
Length  270/18, alignment  9/15, fail:	65.019
Length  270/18, alignment 15/ 0, found:	64.9458
Length  270/18, alignment 15/ 0, fail:	64.6426
Length  270/18, alignment 15/ 3, found:	68.105
Length  270/18, alignment 15/ 3, fail:	66.4277
Length  270/18, alignment 15/ 9, found:	67.0781
Length  270/18, alignment 15/ 9, fail:	67.2295
Length  270/18, alignment 15/15, found:	67.0288
Length  270/18, alignment 15/15, fail:	66.4131
Length   38/19, alignment  0/ 0, found:	21.6729
Length   38/19, alignment  0/ 0, fail:	21.6777
Length   38/19, alignment  0/ 3, found:	22.4556
Length   38/19, alignment  0/ 3, fail:	22.4604
Length   38/19, alignment  0/ 9, found:	22.4312
Length   38/19, alignment  0/ 9, fail:	24.5537
Length   38/19, alignment  0/15, found:	22.4458
Length   38/19, alignment  0/15, fail:	22.4116
Length   38/19, alignment  3/ 0, found:	22.3726
Length   38/19, alignment  3/ 0, fail:	22.4556
Length   38/19, alignment  3/ 3, found:	23.1841
Length   38/19, alignment  3/ 3, fail:	23.2964
Length   38/19, alignment  3/ 9, found:	23.2329
Length   38/19, alignment  3/ 9, fail:	23.2866
Length   38/19, alignment  3/15, found:	23.2383
Length   38/19, alignment  3/15, fail:	23.292
Length   38/19, alignment  9/ 0, found:	21.6294
Length   38/19, alignment  9/ 0, fail:	21.7124
Length   38/19, alignment  9/ 3, found:	22.4312
Length   38/19, alignment  9/ 3, fail:	22.4214
Length   38/19, alignment  9/ 9, found:	22.4312
Length   38/19, alignment  9/ 9, fail:	22.4263
Length   38/19, alignment  9/15, found:	22.4214
Length   38/19, alignment  9/15, fail:	22.4702
Length   38/19, alignment 15/ 0, found:	22.3379
Length   38/19, alignment 15/ 0, fail:	24.3037
Length   38/19, alignment 15/ 3, found:	23.2676
Length   38/19, alignment 15/ 3, fail:	23.5171
Length   38/19, alignment 15/ 9, found:	23.4238
Length   38/19, alignment 15/ 9, fail:	23.541
Length   38/19, alignment 15/15, found:	23.4092
Length   38/19, alignment 15/15, fail:	23.541
Length   57/19, alignment  0/ 0, found:	26.0107
Length   57/19, alignment  0/ 0, fail:	25.8491
Length   57/19, alignment  0/ 3, found:	26.7246
Length   57/19, alignment  0/ 3, fail:	26.6465
Length   57/19, alignment  0/ 9, found:	26.7148
Length   57/19, alignment  0/ 9, fail:	26.6265
Length   57/19, alignment  0/15, found:	26.6953
Length   57/19, alignment  0/15, fail:	26.6709
Length   57/19, alignment  3/ 0, found:	26.7832
Length   57/19, alignment  3/ 0, fail:	26.7739
Length   57/19, alignment  3/ 3, found:	27.5024
Length   57/19, alignment  3/ 3, fail:	29.4585
Length   57/19, alignment  3/ 9, found:	27.4927
Length   57/19, alignment  3/ 9, fail:	27.5562
Length   57/19, alignment  3/15, found:	27.4829
Length   57/19, alignment  3/15, fail:	27.5562
Length   57/19, alignment  9/ 0, found:	25.9717
Length   57/19, alignment  9/ 0, fail:	25.8979
Length   57/19, alignment  9/ 3, found:	26.6606
Length   57/19, alignment  9/ 3, fail:	26.6514
Length   57/19, alignment  9/ 9, found:	26.6318
Length   57/19, alignment  9/ 9, fail:	26.6562
Length   57/19, alignment  9/15, found:	26.6514
Length   57/19, alignment  9/15, fail:	26.6562
Length   57/19, alignment 15/ 0, found:	26.73
Length   57/19, alignment 15/ 0, fail:	26.7051
Length   57/19, alignment 15/ 3, found:	27.585
Length   57/19, alignment 15/ 3, fail:	27.7515
Length   57/19, alignment 15/ 9, found:	29.5361
Length   57/19, alignment 15/ 9, fail:	27.1597
Length   57/19, alignment 15/15, found:	26.9399
Length   57/19, alignment 15/15, fail:	27.165
Length   76/19, alignment  0/ 0, found:	29.0674
Length   76/19, alignment  0/ 0, fail:	29.1943
Length   76/19, alignment  0/ 3, found:	30.3091
Length   76/19, alignment  0/ 3, fail:	30.0205
Length   76/19, alignment  0/ 9, found:	29.8887
Length   76/19, alignment  0/ 9, fail:	30.0205
Length   76/19, alignment  0/15, found:	30.0107
Length   76/19, alignment  0/15, fail:	30.021
Length   76/19, alignment  3/ 0, found:	29.0767
Length   76/19, alignment  3/ 0, fail:	29.2285
Length   76/19, alignment  3/ 3, found:	29.8838
Length   76/19, alignment  3/ 3, fail:	29.8447
Length   76/19, alignment  3/ 9, found:	32.0645
Length   76/19, alignment  3/ 9, fail:	30.0601
Length   76/19, alignment  3/15, found:	29.8643
Length   76/19, alignment  3/15, fail:	30.0503
Length   76/19, alignment  9/ 0, found:	29.062
Length   76/19, alignment  9/ 0, fail:	29.1797
Length   76/19, alignment  9/ 3, found:	29.9033
Length   76/19, alignment  9/ 3, fail:	30.0161
Length   76/19, alignment  9/ 9, found:	29.8838
Length   76/19, alignment  9/ 9, fail:	30.0552
Length   76/19, alignment  9/15, found:	29.8936
Length   76/19, alignment  9/15, fail:	30.0649
Length   76/19, alignment 15/ 0, found:	29.0669
Length   76/19, alignment 15/ 0, fail:	29.248
Length   76/19, alignment 15/ 3, found:	29.8789
Length   76/19, alignment 15/ 3, fail:	30.0552
Length   76/19, alignment 15/ 9, found:	31.7568
Length   76/19, alignment 15/ 9, fail:	30.0254
Length   76/19, alignment 15/15, found:	29.8394
Length   76/19, alignment 15/15, fail:	30.0498
Length   95/19, alignment  0/ 0, found:	32.1528
Length   95/19, alignment  0/ 0, fail:	32.1675
Length   95/19, alignment  0/ 3, found:	32.9351
Length   95/19, alignment  0/ 3, fail:	32.9302
Length   95/19, alignment  0/ 9, found:	32.9307
Length   95/19, alignment  0/ 9, fail:	32.9644
Length   95/19, alignment  0/15, found:	32.9302
Length   95/19, alignment  0/15, fail:	32.9399
Length   95/19, alignment  3/ 0, found:	32.7593
Length   95/19, alignment  3/ 0, fail:	32.9746
Length   95/19, alignment  3/ 3, found:	35.5659
Length   95/19, alignment  3/ 3, fail:	34.4805
Length   95/19, alignment  3/ 9, found:	34.6758
Length   95/19, alignment  3/ 9, fail:	34.4609
Length   95/19, alignment  3/15, found:	34.666
Length   95/19, alignment  3/15, fail:	34.3975
Length   95/19, alignment  9/ 0, found:	33.3853
Length   95/19, alignment  9/ 0, fail:	33.688
Length   95/19, alignment  9/ 3, found:	34.2261
Length   95/19, alignment  9/ 3, fail:	34.4458
Length   95/19, alignment  9/ 9, found:	34.231
Length   95/19, alignment  9/ 9, fail:	34.4365
Length   95/19, alignment  9/15, found:	34.231
Length   95/19, alignment  9/15, fail:	34.436
Length   95/19, alignment 15/ 0, found:	34.813
Length   95/19, alignment 15/ 0, fail:	33.7026
Length   95/19, alignment 15/ 3, found:	34.6074
Length   95/19, alignment 15/ 3, fail:	34.5342
Length   95/19, alignment 15/ 9, found:	34.603
Length   95/19, alignment 15/ 9, fail:	34.5049
Length   95/19, alignment 15/15, found:	34.5884
Length   95/19, alignment 15/15, fail:	34.5146
Length  114/19, alignment  0/ 0, found:	37.4487
Length  114/19, alignment  0/ 0, fail:	36.6128
Length  114/19, alignment  0/ 3, found:	38.2163
Length  114/19, alignment  0/ 3, fail:	37.4048
Length  114/19, alignment  0/ 9, found:	38.2021
Length  114/19, alignment  0/ 9, fail:	39.229
Length  114/19, alignment  0/15, found:	37.6489
Length  114/19, alignment  0/15, fail:	37.2236
Length  114/19, alignment  3/ 0, found:	37.7568
Length  114/19, alignment  3/ 0, fail:	37.3999
Length  114/19, alignment  3/ 3, found:	38.5444
Length  114/19, alignment  3/ 3, fail:	38.1724
Length  114/19, alignment  3/ 9, found:	38.5244
Length  114/19, alignment  3/ 9, fail:	38.2065
Length  114/19, alignment  3/15, found:	38.5049
Length  114/19, alignment  3/15, fail:	38.1924
Length  114/19, alignment  9/ 0, found:	36.7886
Length  114/19, alignment  9/ 0, fail:	38.3188
Length  114/19, alignment  9/ 3, found:	36.4902
Length  114/19, alignment  9/ 3, fail:	36.6807
Length  114/19, alignment  9/ 9, found:	36.481
Length  114/19, alignment  9/ 9, fail:	36.686
Length  114/19, alignment  9/15, found:	36.4805
Length  114/19, alignment  9/15, fail:	36.686
Length  114/19, alignment 15/ 0, found:	36.417
Length  114/19, alignment 15/ 0, fail:	36.5879
Length  114/19, alignment 15/ 3, found:	37.2432
Length  114/19, alignment 15/ 3, fail:	37.4731
Length  114/19, alignment 15/ 9, found:	37.2437
Length  114/19, alignment 15/ 9, fail:	37.4731
Length  114/19, alignment 15/15, found:	39.1455
Length  114/19, alignment 15/15, fail:	38.0991
Length  133/19, alignment  0/ 0, found:	39.4248
Length  133/19, alignment  0/ 0, fail:	40.2803
Length  133/19, alignment  0/ 3, found:	40.231
Length  133/19, alignment  0/ 3, fail:	41.1309
Length  133/19, alignment  0/ 9, found:	40.1479
Length  133/19, alignment  0/ 9, fail:	41.1211
Length  133/19, alignment  0/15, found:	40.2114
Length  133/19, alignment  0/15, fail:	41.1211
Length  133/19, alignment  3/ 0, found:	40.1479
Length  133/19, alignment  3/ 0, fail:	40.7739
Length  133/19, alignment  3/ 3, found:	42.9893
Length  133/19, alignment  3/ 3, fail:	41.1021
Length  133/19, alignment  3/ 9, found:	41.1899
Length  133/19, alignment  3/ 9, fail:	41.0918
Length  133/19, alignment  3/15, found:	40.9258
Length  133/19, alignment  3/15, fail:	41.1064
Length  133/19, alignment  9/ 0, found:	39.3901
Length  133/19, alignment  9/ 0, fail:	39.5664
Length  133/19, alignment  9/ 3, found:	40.2266
Length  133/19, alignment  9/ 3, fail:	40.3438
Length  133/19, alignment  9/ 9, found:	40.2456
Length  133/19, alignment  9/ 9, fail:	43.9722
Length  133/19, alignment  9/15, found:	40.2407
Length  133/19, alignment  9/15, fail:	40.3535
Length  133/19, alignment 15/ 0, found:	40.1143
Length  133/19, alignment 15/ 0, fail:	39.8257
Length  133/19, alignment 15/ 3, found:	40.9307
Length  133/19, alignment 15/ 3, fail:	41.1069
Length  133/19, alignment 15/ 9, found:	40.9014
Length  133/19, alignment 15/ 9, fail:	41.1016
Length  133/19, alignment 15/15, found:	40.9209
Length  133/19, alignment 15/15, fail:	41.1069
Length  152/19, alignment  0/ 0, found:	43.043
Length  152/19, alignment  0/ 0, fail:	43.2046
Length  152/19, alignment  0/ 3, found:	44.0112
Length  152/19, alignment  0/ 3, fail:	44.0161
Length  152/19, alignment  0/ 9, found:	43.9526
Length  152/19, alignment  0/ 9, fail:	44.021
Length  152/19, alignment  0/15, found:	43.9429
Length  152/19, alignment  0/15, fail:	44.0503
Length  152/19, alignment  3/ 0, found:	43.0967
Length  152/19, alignment  3/ 0, fail:	43.2729
Length  152/19, alignment  3/ 3, found:	43.9624
Length  152/19, alignment  3/ 3, fail:	47.3169
Length  152/19, alignment  3/ 9, found:	44.2266
Length  152/19, alignment  3/ 9, fail:	44.4663
Length  152/19, alignment  3/15, found:	44.2505
Length  152/19, alignment  3/15, fail:	44.4663
Length  152/19, alignment  9/ 0, found:	43.3853
Length  152/19, alignment  9/ 0, fail:	43.5029
Length  152/19, alignment  9/ 3, found:	44.124
Length  152/19, alignment  9/ 3, fail:	44.3242
Length  152/19, alignment  9/ 9, found:	44.1094
Length  152/19, alignment  9/ 9, fail:	44.2998
Length  152/19, alignment  9/15, found:	47.4785
Length  152/19, alignment  9/15, fail:	44.0552
Length  152/19, alignment 15/ 0, found:	43.8301
Length  152/19, alignment 15/ 0, fail:	43.3267
Length  152/19, alignment 15/ 3, found:	44.1533
Length  152/19, alignment 15/ 3, fail:	44.0942
Length  152/19, alignment 15/ 9, found:	44.1582
Length  152/19, alignment 15/ 9, fail:	44.0996
Length  152/19, alignment 15/15, found:	44.6914
Length  152/19, alignment 15/15, fail:	44.0898
Length  171/19, alignment  0/ 0, found:	49.4834
Length  171/19, alignment  0/ 0, fail:	46.9604
Length  171/19, alignment  0/ 3, found:	47.2734
Length  171/19, alignment  0/ 3, fail:	47.7622
Length  171/19, alignment  0/ 9, found:	47.2485
Length  171/19, alignment  0/ 9, fail:	47.7617
Length  171/19, alignment  0/15, found:	47.2437
Length  171/19, alignment  0/15, fail:	47.7671
Length  171/19, alignment  3/ 0, found:	47.312
Length  171/19, alignment  3/ 0, fail:	47.5518
Length  171/19, alignment  3/ 3, found:	49.8652
Length  171/19, alignment  3/ 3, fail:	47.7573
Length  171/19, alignment  3/ 9, found:	47.5176
Length  171/19, alignment  3/ 9, fail:	47.7769
Length  171/19, alignment  3/15, found:	47.4585
Length  171/19, alignment  3/15, fail:	48.1143
Length  171/19, alignment  9/ 0, found:	46.7349
Length  171/19, alignment  9/ 0, fail:	46.8721
Length  171/19, alignment  9/ 3, found:	47.5474
Length  171/19, alignment  9/ 3, fail:	47.6689
Length  171/19, alignment  9/ 9, found:	50.1289
Length  171/19, alignment  9/ 9, fail:	48.0161
Length  171/19, alignment  9/15, found:	47.5469
Length  171/19, alignment  9/15, fail:	47.6689
Length  171/19, alignment 15/ 0, found:	46.7402
Length  171/19, alignment 15/ 0, fail:	46.936
Length  171/19, alignment 15/ 3, found:	47.5518
Length  171/19, alignment 15/ 3, fail:	47.7275
Length  171/19, alignment 15/ 9, found:	47.5176
Length  171/19, alignment 15/ 9, fail:	47.7671
Length  171/19, alignment 15/15, found:	50.5151
Length  171/19, alignment 15/15, fail:	47.7373
Length  190/19, alignment  0/ 0, found:	49.6987
Length  190/19, alignment  0/ 0, fail:	49.8354
Length  190/19, alignment  0/ 3, found:	50.2319
Length  190/19, alignment  0/ 3, fail:	50.5151
Length  190/19, alignment  0/ 9, found:	50.4663
Length  190/19, alignment  0/ 9, fail:	50.5107
Length  190/19, alignment  0/15, found:	50.4663
Length  190/19, alignment  0/15, fail:	50.501
Length  190/19, alignment  3/ 0, found:	50.7744
Length  190/19, alignment  3/ 0, fail:	50.7988
Length  190/19, alignment  3/ 3, found:	52.584
Length  190/19, alignment  3/ 3, fail:	51.8311
Length  190/19, alignment  3/ 9, found:	52.5352
Length  190/19, alignment  3/ 9, fail:	51.9971
Length  190/19, alignment  3/15, found:	52.501
Length  190/19, alignment  3/15, fail:	51.7671
Length  190/19, alignment  9/ 0, found:	50.9995
Length  190/19, alignment  9/ 0, fail:	53.0972
Length  190/19, alignment  9/ 3, found:	50.4663
Length  190/19, alignment  9/ 3, fail:	50.6475
Length  190/19, alignment  9/ 9, found:	50.4468
Length  190/19, alignment  9/ 9, fail:	50.6421
Length  190/19, alignment  9/15, found:	50.4565
Length  190/19, alignment  9/15, fail:	50.6523
Length  190/19, alignment 15/ 0, found:	50.4077
Length  190/19, alignment 15/ 0, fail:	50.5591
Length  190/19, alignment 15/ 3, found:	53.6304
Length  190/19, alignment 15/ 3, fail:	51.3955
Length  190/19, alignment 15/ 9, found:	51.2192
Length  190/19, alignment 15/ 9, fail:	51.3906
Length  190/19, alignment 15/15, found:	51.2246
Length  190/19, alignment 15/15, fail:	51.3857
Length  209/19, alignment  0/ 0, found:	53.3613
Length  209/19, alignment  0/ 0, fail:	53.4785
Length  209/19, alignment  0/ 3, found:	54.1973
Length  209/19, alignment  0/ 3, fail:	56.3442
Length  209/19, alignment  0/ 9, found:	54.1538
Length  209/19, alignment  0/ 9, fail:	54.3887
Length  209/19, alignment  0/15, found:	54.1538
Length  209/19, alignment  0/15, fail:	54.3784
Length  209/19, alignment  3/ 0, found:	54.0752
Length  209/19, alignment  3/ 0, fail:	54.2271
Length  209/19, alignment  3/ 3, found:	54.8774
Length  209/19, alignment  3/ 3, fail:	55.1025
Length  209/19, alignment  3/ 9, found:	57.0537
Length  209/19, alignment  3/ 9, fail:	55.6499
Length  209/19, alignment  3/15, found:	54.9307
Length  209/19, alignment  3/15, fail:	55.6646
Length  209/19, alignment  9/ 0, found:	53.3857
Length  209/19, alignment  9/ 0, fail:	53.7085
Length  209/19, alignment  9/ 3, found:	54.1489
Length  209/19, alignment  9/ 3, fail:	54.4517
Length  209/19, alignment  9/ 9, found:	56.1387
Length  209/19, alignment  9/ 9, fail:	55.0532
Length  209/19, alignment  9/15, found:	54.207
Length  209/19, alignment  9/15, fail:	54.5645
Length  209/19, alignment 15/ 0, found:	54.2319
Length  209/19, alignment 15/ 0, fail:	54.8823
Length  209/19, alignment 15/ 3, found:	54.9751
Length  209/19, alignment 15/ 3, fail:	55.7134
Length  209/19, alignment 15/ 9, found:	54.9946
Length  209/19, alignment 15/ 9, fail:	57.7769
Length  209/19, alignment 15/15, found:	54.9116
Length  209/19, alignment 15/15, fail:	55.4688
Length  228/19, alignment  0/ 0, found:	57.0435
Length  228/19, alignment  0/ 0, fail:	57.1807
Length  228/19, alignment  0/ 3, found:	58.1733
Length  228/19, alignment  0/ 3, fail:	57.9829
Length  228/19, alignment  0/ 9, found:	57.8555
Length  228/19, alignment  0/ 9, fail:	60.7354
Length  228/19, alignment  0/15, found:	57.8311
Length  228/19, alignment  0/15, fail:	59.019
Length  228/19, alignment  3/ 0, found:	57.0488
Length  228/19, alignment  3/ 0, fail:	57.6548
Length  228/19, alignment  3/ 3, found:	57.8408
Length  228/19, alignment  3/ 3, fail:	58.4326
Length  228/19, alignment  3/ 9, found:	57.8066
Length  228/19, alignment  3/ 9, fail:	60.6377
Length  228/19, alignment  3/15, found:	59.1611
Length  228/19, alignment  3/15, fail:	58.5303
Length  228/19, alignment  9/ 0, found:	58.5151
Length  228/19, alignment  9/ 0, fail:	58.4175
Length  228/19, alignment  9/ 3, found:	59.2734
Length  228/19, alignment  9/ 3, fail:	59.1074
Length  228/19, alignment  9/ 9, found:	59.2051
Length  228/19, alignment  9/ 9, fail:	63.2734
Length  228/19, alignment  9/15, found:	58.4175
Length  228/19, alignment  9/15, fail:	58.6719
Length  228/19, alignment 15/ 0, found:	57.6938
Length  228/19, alignment 15/ 0, fail:	57.6797
Length  228/19, alignment 15/ 3, found:	58.4912
Length  228/19, alignment 15/ 3, fail:	58.584
Length  228/19, alignment 15/ 9, found:	58.4565
Length  228/19, alignment 15/ 9, fail:	60.9849
Length  228/19, alignment 15/15, found:	57.9287
Length  228/19, alignment 15/15, fail:	58.9116
Length  247/19, alignment  0/ 0, found:	59.9531
Length  247/19, alignment  0/ 0, fail:	61.0781
Length  247/19, alignment  0/ 3, found:	60.8184
Length  247/19, alignment  0/ 3, fail:	61.8945
Length  247/19, alignment  0/ 9, found:	60.7842
Length  247/19, alignment  0/ 9, fail:	63.8164
Length  247/19, alignment  0/15, found:	62.0757
Length  247/19, alignment  0/15, fail:	61.5278
Length  247/19, alignment  3/ 0, found:	62.0068
Length  247/19, alignment  3/ 0, fail:	61.6304
Length  247/19, alignment  3/ 3, found:	62.8384
Length  247/19, alignment  3/ 3, fail:	62.3838
Length  247/19, alignment  3/ 9, found:	62.7944
Length  247/19, alignment  3/ 9, fail:	64.9165
Length  247/19, alignment  3/15, found:	63.4888
Length  247/19, alignment  3/15, fail:	61.748
Length  247/19, alignment  9/ 0, found:	62.8677
Length  247/19, alignment  9/ 0, fail:	61.4351
Length  247/19, alignment  9/ 3, found:	63.645
Length  247/19, alignment  9/ 3, fail:	62.2173
Length  247/19, alignment  9/ 9, found:	67.5132
Length  247/19, alignment  9/ 9, fail:	62.2808
Length  247/19, alignment  9/15, found:	61.5669
Length  247/19, alignment  9/15, fail:	62.2715
Length  247/19, alignment 15/ 0, found:	60.7017
Length  247/19, alignment 15/ 0, fail:	61.626
Length  247/19, alignment 15/ 3, found:	61.5962
Length  247/19, alignment 15/ 3, fail:	62.5205
Length  247/19, alignment 15/ 9, found:	63.269
Length  247/19, alignment 15/ 9, fail:	61.8994
Length  247/19, alignment 15/15, found:	61.5869
Length  247/19, alignment 15/15, fail:	61.6895
Length  266/19, alignment  0/ 0, found:	63.6797
Length  266/19, alignment  0/ 0, fail:	64.022
Length  266/19, alignment  0/ 3, found:	64.5845
Length  266/19, alignment  0/ 3, fail:	65.2051
Length  266/19, alignment  0/ 9, found:	66.4229
Length  266/19, alignment  0/ 9, fail:	65.3374
Length  266/19, alignment  0/15, found:	64.4375
Length  266/19, alignment  0/15, fail:	65.3276
Length  266/19, alignment  3/ 0, found:	64.3784
Length  266/19, alignment  3/ 0, fail:	65.0684
Length  266/19, alignment  3/ 3, found:	65.1904
Length  266/19, alignment  3/ 3, fail:	68.6377
Length  266/19, alignment  3/ 9, found:	67.2441
Length  266/19, alignment  3/ 9, fail:	65.9243
Length  266/19, alignment  3/15, found:	67.2446
Length  266/19, alignment  3/15, fail:	65.7627
Length  266/19, alignment  9/ 0, found:	66.0068
Length  266/19, alignment  9/ 0, fail:	65.0293
Length  266/19, alignment  9/ 3, found:	69.5088
Length  266/19, alignment  9/ 3, fail:	64.6089
Length  266/19, alignment  9/ 9, found:	64.4277
Length  266/19, alignment  9/ 9, fail:	64.8091
Length  266/19, alignment  9/15, found:	64.2861
Length  266/19, alignment  9/15, fail:	64.8628
Length  266/19, alignment 15/ 0, found:	65.7188
Length  266/19, alignment 15/ 0, fail:	67.7236
Length  266/19, alignment 15/ 3, found:	65.2197
