                       	strsep
Length   68/17, alignment  3/ 3, found:	17.5947
Length   68/17, alignment  3/ 3, fail:	23.6989
Length   68/17, alignment  3/ 9, found:	17.6132
Length   68/17, alignment  3/ 9, fail:	23.6927
Length   68/17, alignment  3/15, found:	18.0728
Length   68/17, alignment  3/15, fail:	23.6929
Length   68/17, alignment  9/ 0, found:	16.3185
Length   68/17, alignment  9/ 0, fail:	22.8015
Length   68/17, alignment  9/ 3, found:	16.8197
Length   68/17, alignment  9/ 3, fail:	23.425
Length   68/17, alignment  9/ 9, found:	17.3112
Length   68/17, alignment  9/ 9, fail:	23.4226
Length   68/17, alignment  9/15, found:	16.8197
Length   68/17, alignment  9/15, fail:	23.4226
Length   68/17, alignment 15/ 0, found:	17.0935
Length   68/17, alignment 15/ 0, fail:	23.1121
Length   68/17, alignment 15/ 3, found:	18.074
Length   68/17, alignment 15/ 3, fail:	23.5582
Length   68/17, alignment 15/ 9, found:	17.5837
Length   68/17, alignment 15/ 9, fail:	23.2919
Length   68/17, alignment 15/15, found:	17.5825
Length   68/17, alignment 15/15, fail:	23.4434
Length   85/17, alignment  0/ 0, found:	18.4713
Length   85/17, alignment  0/ 0, fail:	26.0045
Length   85/17, alignment  0/ 3, found:	18.5104
Length   85/17, alignment  0/ 3, fail:	27.089
Length   85/17, alignment  0/ 9, found:	18.5068
Length   85/17, alignment  0/ 9, fail:	27.0486
Length   85/17, alignment  0/15, found:	18.5386
Length   85/17, alignment  0/15, fail:	27.1085
Length   85/17, alignment  3/ 0, found:	18.8931
Length   85/17, alignment  3/ 0, fail:	27.4851
Length   85/17, alignment  3/ 3, found:	19.6743
Length   85/17, alignment  3/ 3, fail:	27.6941
Length   85/17, alignment  3/ 9, found:	19.1632
Length   85/17, alignment  3/ 9, fail:	27.6892
Length   85/17, alignment  3/15, found:	19.1608
Length   85/17, alignment  3/15, fail:	28.2222
Length   85/17, alignment  9/ 0, found:	17.9971
Length   85/17, alignment  9/ 0, fail:	26.3542
Length   85/17, alignment  9/ 3, found:	18.7416
Length   85/17, alignment  9/ 3, fail:	26.2675
Length   85/17, alignment  9/ 9, found:	18.5178
Length   85/17, alignment  9/ 9, fail:	26.7833
Length   85/17, alignment  9/15, found:	18.5508
Length   85/17, alignment  9/15, fail:	26.7957
Length   85/17, alignment 15/ 0, found:	18.9041
Length   85/17, alignment 15/ 0, fail:	27.1183
Length   85/17, alignment 15/ 3, found:	19.6229
Length   85/17, alignment 15/ 3, fail:	28.6221
Length   85/17, alignment 15/ 9, found:	19.1548
Length   85/17, alignment 15/ 9, fail:	28.5292
Length   85/17, alignment 15/15, found:	19.1536
Length   85/17, alignment 15/15, fail:	29.0083
Length  102/17, alignment  0/ 0, found:	19.535
Length  102/17, alignment  0/ 0, fail:	29.6796
Length  102/17, alignment  0/ 3, found:	20.1266
Length  102/17, alignment  0/ 3, fail:	30.3263
Length  102/17, alignment  0/ 9, found:	20.4836
Length  102/17, alignment  0/ 9, fail:	30.0975
Length  102/17, alignment  0/15, found:	20.0276
Length  102/17, alignment  0/15, fail:	30.1257
Length  102/17, alignment  3/ 0, found:	20.5166
Length  102/17, alignment  3/ 0, fail:	30.3226
Length  102/17, alignment  3/ 3, found:	21.0594
Length  102/17, alignment  3/ 3, fail:	30.5952
Length  102/17, alignment  3/ 9, found:	21.0656
Length  102/17, alignment  3/ 9, fail:	31.1344
Length  102/17, alignment  3/15, found:	21.0399
Length  102/17, alignment  3/15, fail:	31.4216
Length  102/17, alignment  9/ 0, found:	20.4738
Length  102/17, alignment  9/ 0, fail:	30.2615
Length  102/17, alignment  9/ 3, found:	21.7489
Length  102/17, alignment  9/ 3, fail:	30.1306
Length  102/17, alignment  9/ 9, found:	21.002
Length  102/17, alignment  9/ 9, fail:	30.3165
Length  102/17, alignment  9/15, found:	21.5154
Length  102/17, alignment  9/15, fail:	30.3176
Length  102/17, alignment 15/ 0, found:	20.5509
Length  102/17, alignment 15/ 0, fail:	30.0537
Length  102/17, alignment 15/ 3, found:	21.0436
Length  102/17, alignment 15/ 3, fail:	30.9694
Length  102/17, alignment 15/ 9, found:	21.0436
Length  102/17, alignment 15/ 9, fail:	30.5867
Length  102/17, alignment 15/15, found:	21.0361
Length  102/17, alignment 15/15, fail:	30.5891
Length  119/17, alignment  0/ 0, found:	22.0889
Length  119/17, alignment  0/ 0, fail:	32.4119
Length  119/17, alignment  0/ 3, found:	21.7416
Length  119/17, alignment  0/ 3, fail:	33.3081
Length  119/17, alignment  0/ 9, found:	22.2147
Length  119/17, alignment  0/ 9, fail:	33.308
Length  119/17, alignment  0/15, found:	21.7904
Length  119/17, alignment  0/15, fail:	33.3055
Length  119/17, alignment  3/ 0, found:	21.8651
Length  119/17, alignment  3/ 0, fail:	34.4143
Length  119/17, alignment  3/ 3, found:	22.4005
Length  119/17, alignment  3/ 3, fail:	33.8484
Length  119/17, alignment  3/ 9, found:	22.3932
Length  119/17, alignment  3/ 9, fail:	34.4266
Length  119/17, alignment  3/15, found:	22.3944
Length  119/17, alignment  3/15, fail:	33.7885
Length  119/17, alignment  9/ 0, found:	21.7819
Length  119/17, alignment  9/ 0, fail:	33.6808
Length  119/17, alignment  9/ 3, found:	22.4519
Length  119/17, alignment  9/ 3, fail:	33.7188
Length  119/17, alignment  9/ 9, found:	22.4261
Length  119/17, alignment  9/ 9, fail:	34.9364
Length  119/17, alignment  9/15, found:	22.431
Length  119/17, alignment  9/15, fail:	33.7836
Length  119/17, alignment 15/ 0, found:	21.8468
Length  119/17, alignment 15/ 0, fail:	33.9132
Length  119/17, alignment 15/ 3, found:	22.76
Length  119/17, alignment 15/ 3, fail:	33.6637
Length  119/17, alignment 15/ 9, found:	22.755
Length  119/17, alignment 15/ 9, fail:	33.8348
Length  119/17, alignment 15/15, found:	23.2086
Length  119/17, alignment 15/15, fail:	33.8557
Length   72/18, alignment  0/ 0, found:	17.3208
Length   72/18, alignment  0/ 0, fail:	24.106
Length   72/18, alignment  0/ 3, found:	17.8234
Length   72/18, alignment  0/ 3, fail:	25.5034
Length   72/18, alignment  0/ 9, found:	17.7341
Length   72/18, alignment  0/ 9, fail:	25.3555
Length   72/18, alignment  0/15, found:	17.8197
Length   72/18, alignment  0/15, fail:	25.1636
Length   72/18, alignment  3/ 0, found:	17.7855
Length   72/18, alignment  3/ 0, fail:	24.0571
Length   72/18, alignment  3/ 3, found:	17.8112
Length   72/18, alignment  3/ 3, fail:	24.733
Length   72/18, alignment  3/ 9, found:	17.8063
Length   72/18, alignment  3/ 9, fail:	24.7319
Length   72/18, alignment  3/15, found:	18.2805
Length   72/18, alignment  3/15, fail:	24.7637
Length   72/18, alignment  9/ 0, found:	17.1949
Length   72/18, alignment  9/ 0, fail:	24.4446
Length   72/18, alignment  9/ 3, found:	17.8357
Length   72/18, alignment  9/ 3, fail:	24.9789
Length   72/18, alignment  9/ 9, found:	18.3051
Length   72/18, alignment  9/ 9, fail:	24.9764
Length   72/18, alignment  9/15, found:	17.8136
Length   72/18, alignment  9/15, fail:	24.9789
Length   72/18, alignment 15/ 0, found:	17.2903
Length   72/18, alignment 15/ 0, fail:	24.6036
Length   72/18, alignment 15/ 3, found:	17.8331
Length   72/18, alignment 15/ 3, fail:	25.0999
Length   72/18, alignment 15/ 9, found:	17.8221
Length   72/18, alignment 15/ 9, fail:	25.3688
Length   72/18, alignment 15/15, found:	17.8234
Length   72/18, alignment 15/15, fail:	25.6464
Length   90/18, alignment  0/ 0, found:	19.0165
Length   90/18, alignment  0/ 0, fail:	27.611
Length   90/18, alignment  0/ 3, found:	19.5105
Length   90/18, alignment  0/ 3, fail:	27.99
Length   90/18, alignment  0/ 9, found:	19.9641
Length   90/18, alignment  0/ 9, fail:	28.0804
Length   90/18, alignment  0/15, found:	19.431
Length   90/18, alignment  0/15, fail:	28.0853
Length   90/18, alignment  3/ 0, found:	19.7024
Length   90/18, alignment  3/ 0, fail:	28.1611
Length   90/18, alignment  3/ 3, found:	20.1951
Length   90/18, alignment  3/ 3, fail:	28.2969
Length   90/18, alignment  3/ 9, found:	20.189
Length   90/18, alignment  3/ 9, fail:	28.292
Length   90/18, alignment  3/15, found:	20.7477
Length   90/18, alignment  3/15, fail:	28.3519
Length   90/18, alignment  9/ 0, found:	18.9211
Length   90/18, alignment  9/ 0, fail:	27.1758
Length   90/18, alignment  9/ 3, found:	19.4751
Length   90/18, alignment  9/ 3, fail:	29.105
Length   90/18, alignment  9/ 9, found:	19.4823
Length   90/18, alignment  9/ 9, fail:	28.1685
Length   90/18, alignment  9/15, found:	19.4725
Length   90/18, alignment  9/15, fail:	28.1709
Length   90/18, alignment 15/ 0, found:	20.1548
Length   90/18, alignment 15/ 0, fail:	27.8311
Length   90/18, alignment 15/ 3, found:	20.1938
Length   90/18, alignment 15/ 3, fail:	28.2871
Length   90/18, alignment 15/ 9, found:	20.2135
Length   90/18, alignment 15/ 9, fail:	28.803
Length   90/18, alignment 15/15, found:	20.1914
Length   90/18, alignment 15/15, fail:	28.3495
Length  108/18, alignment  0/ 0, found:	20.7954
Length  108/18, alignment  0/ 0, fail:	31.099
Length  108/18, alignment  0/ 3, found:	21.8834
Length  108/18, alignment  0/ 3, fail:	31.775
Length  108/18, alignment  0/ 9, found:	21.4629
Length  108/18, alignment  0/ 9, fail:	31.7188
Length  108/18, alignment  0/15, found:	21.8883
Length  108/18, alignment  0/15, fail:	32.5708
Length  108/18, alignment  3/ 0, found:	21.321
Length  108/18, alignment  3/ 0, fail:	31.9375
Length  108/18, alignment  3/ 3, found:	21.7844
Length  108/18, alignment  3/ 3, fail:	33.7238
Length  108/18, alignment  3/ 9, found:	21.7867
Length  108/18, alignment  3/ 9, fail:	31.8531
Length  108/18, alignment  3/15, found:	21.782
Length  108/18, alignment  3/15, fail:	32.2726
Length  108/18, alignment  9/ 0, found:	20.7881
Length  108/18, alignment  9/ 0, fail:	31.2358
Length  108/18, alignment  9/ 3, found:	21.3186
Length  108/18, alignment  9/ 3, fail:	31.9143
Length  108/18, alignment  9/ 9, found:	21.8271
Length  108/18, alignment  9/ 9, fail:	31.8812
Length  108/18, alignment  9/15, found:	21.2794
Length  108/18, alignment  9/15, fail:	31.8812
Length  108/18, alignment 15/ 0, found:	21.7893
Length  108/18, alignment 15/ 0, fail:	32.3411
Length  108/18, alignment 15/ 3, found:	22.09
Length  108/18, alignment 15/ 3, fail:	32.929
Length  108/18, alignment 15/ 9, found:	22.0875
Length  108/18, alignment 15/ 9, fail:	33.4327
Length  108/18, alignment 15/15, found:	21.7869
Length  108/18, alignment 15/15, fail:	31.7701
Length  126/18, alignment  0/ 0, found:	22.0558
Length  126/18, alignment  0/ 0, fail:	35.1688
Length  126/18, alignment  0/ 3, found:	22.6279
Length  126/18, alignment  0/ 3, fail:	35.3276
Length  126/18, alignment  0/ 9, found:	22.6781
Length  126/18, alignment  0/ 9, fail:	35.8496
Length  126/18, alignment  0/15, found:	22.623
Length  126/18, alignment  0/15, fail:	35.1162
Length  126/18, alignment  3/ 0, found:	23.5033
Length  126/18, alignment  3/ 0, fail:	35.4329
Length  126/18, alignment  3/ 3, found:	24.0669
Length  126/18, alignment  3/ 3, fail:	36.5502
Length  126/18, alignment  3/ 9, found:	24.0547
Length  126/18, alignment  3/ 9, fail:	37.0111
Length  126/18, alignment  3/15, found:	23.7612
Length  126/18, alignment  3/15, fail:	35.269
Length  126/18, alignment  9/ 0, found:	23.1659
Length  126/18, alignment  9/ 0, fail:	34.9487
Length  126/18, alignment  9/ 3, found:	23.6561
Length  126/18, alignment  9/ 3, fail:	36.2581
Length  126/18, alignment  9/ 9, found:	23.672
Length  126/18, alignment  9/ 9, fail:	36.9254
Length  126/18, alignment  9/15, found:	23.6647
Length  126/18, alignment  9/15, fail:	35.0941
Length  126/18, alignment 15/ 0, found:	23.2477
Length  126/18, alignment 15/ 0, fail:	35.1919
Length  126/18, alignment 15/ 3, found:	23.848
Length  126/18, alignment 15/ 3, fail:	35.3325
Length  126/18, alignment 15/ 9, found:	23.7649
Length  126/18, alignment 15/ 9, fail:	35.7616
Length  126/18, alignment 15/15, found:	23.7734
Length  126/18, alignment 15/15, fail:	35.1797
Length   76/19, alignment  0/ 0, found:	17.547
Length   76/19, alignment  0/ 0, fail:	25.386
Length   76/19, alignment  0/ 3, found:	18.5668
Length   76/19, alignment  0/ 3, fail:	25.9275
Length   76/19, alignment  0/ 9, found:	18.0471
Length   76/19, alignment  0/ 9, fail:	25.9214
Length   76/19, alignment  0/15, found:	18.0496
Length   76/19, alignment  0/15, fail:	26.4423
Length   76/19, alignment  3/ 0, found:	18.475
Length   76/19, alignment  3/ 0, fail:	25.2955
Length   76/19, alignment  3/ 3, found:	19.002
Length   76/19, alignment  3/ 3, fail:	26.0791
Length   76/19, alignment  3/ 9, found:	19.0154
Length   76/19, alignment  3/ 9, fail:	26.5927
Length   76/19, alignment  3/15, found:	19.0605
Length   76/19, alignment  3/15, fail:	26.0144
Length   76/19, alignment  9/ 0, found:	17.5691
Length   76/19, alignment  9/ 0, fail:	25.2954
Length   76/19, alignment  9/ 3, found:	18.5752
Length   76/19, alignment  9/ 3, fail:	25.9325
Length   76/19, alignment  9/ 9, found:	18.052
Length   76/19, alignment  9/ 9, fail:	25.9299
Length   76/19, alignment  9/15, found:	18.0813
Length   76/19, alignment  9/15, fail:	25.9299
Length   76/19, alignment 15/ 0, found:	19.0043
Length   76/19, alignment 15/ 0, fail:	25.3762
Length   76/19, alignment 15/ 3, found:	19.002
Length   76/19, alignment 15/ 3, fail:	26.0181
Length   76/19, alignment 15/ 9, found:	18.9835
Length   76/19, alignment 15/ 9, fail:	26.507
Length   76/19, alignment 15/15, found:	18.9836
Length   76/19, alignment 15/15, fail:	26.0181
Length   95/19, alignment  0/ 0, found:	19.1511
Length   95/19, alignment  0/ 0, fail:	28.3359
Length   95/19, alignment  0/ 3, found:	20.4678
Length   95/19, alignment  0/ 3, fail:	28.8263
Length   95/19, alignment  0/ 9, found:	19.7097
Length   95/19, alignment  0/ 9, fail:	28.8311
Length   95/19, alignment  0/15, found:	19.6902
Length   95/19, alignment  0/15, fail:	29.8849
Length   95/19, alignment  3/ 0, found:	19.9384
Length   95/19, alignment  3/ 0, fail:	29.2371
Length   95/19, alignment  3/ 3, found:	20.4495
Length   95/19, alignment  3/ 3, fail:	29.77
Length   95/19, alignment  3/ 9, found:	20.9127
Length   95/19, alignment  3/ 9, fail:	29.7712
Length   95/19, alignment  3/15, found:	20.4103
Length   95/19, alignment  3/15, fail:	29.7749
Length   95/19, alignment  9/ 0, found:	19.8796
Length   95/19, alignment  9/ 0, fail:	29.6086
Length   95/19, alignment  9/ 3, found:	20.403
Length   95/19, alignment  9/ 3, fail:	29.5695
Length   95/19, alignment  9/ 9, found:	20.3979
Length   95/19, alignment  9/ 9, fail:	30.0255
Length   95/19, alignment  9/15, found:	20.4152
Length   95/19, alignment  9/15, fail:	29.5731
Length   95/19, alignment 15/ 0, found:	19.7013
Length   95/19, alignment 15/ 0, fail:	29.0168
Length   95/19, alignment 15/ 3, found:	21.2856
Length   95/19, alignment 15/ 3, fail:	29.5635
Length   95/19, alignment 15/ 9, found:	20.4152
Length   95/19, alignment 15/ 9, fail:	29.5609
Length   95/19, alignment 15/15, found:	20.4089
Length   95/19, alignment 15/15, fail:	30.105
Length  114/19, alignment  0/ 0, found:	21.5814
Length  114/19, alignment  0/ 0, fail:	32.3862
Length  114/19, alignment  0/ 3, found:	22.0594
Length  114/19, alignment  0/ 3, fail:	33.6002
Length  114/19, alignment  0/ 9, found:	22.6403
Length  114/19, alignment  0/ 9, fail:	33.1661
Length  114/19, alignment  0/15, found:	22.0985
Length  114/19, alignment  0/15, fail:	33.1674
Length  114/19, alignment  3/ 0, found:	22.865
Length  114/19, alignment  3/ 0, fail:	32.6112
Length  114/19, alignment  3/ 3, found:	22.8296
Length  114/19, alignment  3/ 3, fail:	33.1063
Length  114/19, alignment  3/ 9, found:	23.5338
Length  114/19, alignment  3/ 9, fail:	34.3435
Length  114/19, alignment  3/15, found:	22.859
Length  114/19, alignment  3/15, fail:	34.3655
Length  114/19, alignment  9/ 0, found:	22.4531
Length  114/19, alignment  9/ 0, fail:	32.2041
Length  114/19, alignment  9/ 3, found:	22.1462
Length  114/19, alignment  9/ 3, fail:	33.0122
Length  114/19, alignment  9/ 9, found:	22.1182
Length  114/19, alignment  9/ 9, fail:	34.083
Length  114/19, alignment  9/15, found:	22.5068
Length  114/19, alignment  9/15, fail:	34.1161
Length  114/19, alignment 15/ 0, found:	22.6683
Length  114/19, alignment 15/ 0, fail:	33.6112
Length  114/19, alignment 15/ 3, found:	22.87
Length  114/19, alignment 15/ 3, fail:	33.2468
Length  114/19, alignment 15/ 9, found:	22.8577
Length  114/19, alignment 15/ 9, fail:	34.6089
Length  114/19, alignment 15/15, found:	23.2074
Length  114/19, alignment 15/15, fail:	33.396
Length  133/19, alignment  0/ 0, found:	23.9983
Length  133/19, alignment  0/ 0, fail:	35.9597
Length  133/19, alignment  0/ 3, found:	24.0167
Length  133/19, alignment  0/ 3, fail:	37.0784
Length  133/19, alignment  0/ 9, found:	24.0118
Length  133/19, alignment  0/ 9, fail:	37.5441
Length  133/19, alignment  0/15, found:	24.0057
Length  133/19, alignment  0/15, fail:	37.0759
Length  133/19, alignment  3/ 0, found:	23.9507
Length  133/19, alignment  3/ 0, fail:	37.2715
Length  133/19, alignment  3/ 3, found:	24.3615
Length  133/19, alignment  3/ 3, fail:	37.2776
Length  133/19, alignment  3/ 9, found:	24.3663
Length  133/19, alignment  3/ 9, fail:	37.8326
Length  133/19, alignment  3/15, found:	24.3639
Length  133/19, alignment  3/15, fail:	37.2715
Length  133/19, alignment  9/ 0, found:	23.5045
Length  133/19, alignment  9/ 0, fail:	36.6345
Length  133/19, alignment  9/ 3, found:	24.0021
Length  133/19, alignment  9/ 3, fail:	36.7361
Length  133/19, alignment  9/ 9, found:	23.9972
Length  133/19, alignment  9/ 9, fail:	37.4011
Length  133/19, alignment  9/15, found:	23.9972
Length  133/19, alignment  9/15, fail:	36.7812
Length  133/19, alignment 15/ 0, found:	24.0852
Length  133/19, alignment 15/ 0, fail:	38.1162
Length  133/19, alignment 15/ 3, found:	24.3724
Length  133/19, alignment 15/ 3, fail:	37.5111
Length  133/19, alignment 15/ 9, found:	24.3651
Length  133/19, alignment 15/ 9, fail:	37.8961
Length  133/19, alignment 15/15, found:	24.4922
Length  133/19, alignment 15/15, fail:	37.45
Length   80/20, alignment  0/ 0, found:	18.7158
Length   80/20, alignment  0/ 0, fail:	27.1624
Length   80/20, alignment  0/ 3, found:	19.2378
Length   80/20, alignment  0/ 3, fail:	26.5498
Length   80/20, alignment  0/ 9, found:	19.2526
Length   80/20, alignment  0/ 9, fail:	26.5352
Length   80/20, alignment  0/15, found:	20.2329
Length   80/20, alignment  0/15, fail:	26.9264
Length   80/20, alignment  3/ 0, found:	18.9652
Length   80/20, alignment  3/ 0, fail:	26.4081
Length   80/20, alignment  3/ 3, found:	19.2708
Length   80/20, alignment  3/ 3, fail:	27.8066
Length   80/20, alignment  3/ 9, found:	19.2819
Length   80/20, alignment  3/ 9, fail:	26.8702
Length   80/20, alignment  3/15, found:	19.2782
Length   80/20, alignment  3/15, fail:	26.9729
Length   80/20, alignment  9/ 0, found:	18.7061
Length   80/20, alignment  9/ 0, fail:	26.4729
Length   80/20, alignment  9/ 3, found:	19.2269
Length   80/20, alignment  9/ 3, fail:	27.1428
Length   80/20, alignment  9/ 9, found:	19.2256
Length   80/20, alignment  9/ 9, fail:	27.2319
Length   80/20, alignment  9/15, found:	19.9261
Length   80/20, alignment  9/15, fail:	26.4409
Length   80/20, alignment 15/ 0, found:	18.7244
Length   80/20, alignment 15/ 0, fail:	26.2845
Length   80/20, alignment 15/ 3, found:	19.2769
Length   80/20, alignment 15/ 3, fail:	27.1012
Length   80/20, alignment 15/ 9, found:	19.2611
Length   80/20, alignment 15/ 9, fail:	27.4165
Length   80/20, alignment 15/15, found:	19.2585
Length   80/20, alignment 15/15, fail:	27.3579
Length  100/20, alignment  0/ 0, found:	20.623
Length  100/20, alignment  0/ 0, fail:	30.1453
Length  100/20, alignment  0/ 3, found:	20.7404
Length  100/20, alignment  0/ 3, fail:	30.7712
Length  100/20, alignment  0/ 9, found:	20.7391
Length  100/20, alignment  0/ 9, fail:	31.3324
Length  100/20, alignment  0/15, found:	20.7355
Length  100/20, alignment  0/15, fail:	31.5035
Length  100/20, alignment  3/ 0, found:	21.2501
Length  100/20, alignment  3/ 0, fail:	31.4155
Length  100/20, alignment  3/ 3, found:	21.766
Length  100/20, alignment  3/ 3, fail:	31.5659
Length  100/20, alignment  3/ 9, found:	21.7611
Length  100/20, alignment  3/ 9, fail:	31.5647
Length  100/20, alignment  3/15, found:	22.2502
Length  100/20, alignment  3/15, fail:	30.8934
Length  100/20, alignment  9/ 0, found:	20.1548
Length  100/20, alignment  9/ 0, fail:	30.1466
Length  100/20, alignment  9/ 3, found:	20.6829
Length  100/20, alignment  9/ 3, fail:	31.2358
Length  100/20, alignment  9/ 9, found:	20.7109
Length  100/20, alignment  9/ 9, fail:	30.8311
Length  100/20, alignment  9/15, found:	20.7355
Length  100/20, alignment  9/15, fail:	31.2701
Length  100/20, alignment 15/ 0, found:	21.2452
Length  100/20, alignment 15/ 0, fail:	30.2322
Length  100/20, alignment 15/ 3, found:	21.8394
Length  100/20, alignment 15/ 3, fail:	30.8678
Length  100/20, alignment 15/ 9, found:	22.1818
Length  100/20, alignment 15/ 9, fail:	30.8641
Length  100/20, alignment 15/15, found:	21.7196
Length  100/20, alignment 15/15, fail:	30.8885
Length  120/20, alignment  0/ 0, found:	23.0387
Length  120/20, alignment  0/ 0, fail:	34.3092
Length  120/20, alignment  0/ 3, found:	23.0765
Length  120/20, alignment  0/ 3, fail:	34.61
Length  120/20, alignment  0/ 9, found:	23.073
Length  120/20, alignment  0/ 9, fail:	36.3668
Length  120/20, alignment  0/15, found:	23.0729
Length  120/20, alignment  0/15, fail:	34.6882
Length  120/20, alignment  3/ 0, found:	22.5607
Length  120/20, alignment  3/ 0, fail:	34.6504
Length  120/20, alignment  3/ 3, found:	23.0424
Length  120/20, alignment  3/ 3, fail:	34.6956
Length  120/20, alignment  3/ 9, found:	23.0387
Length  120/20, alignment  3/ 9, fail:	35.2274
Length  120/20, alignment  3/15, found:	23.1157
Length  120/20, alignment  3/15, fail:	34.5146
Length  120/20, alignment  9/ 0, found:	22.634
Length  120/20, alignment  9/ 0, fail:	35.1467
Length  120/20, alignment  9/ 3, found:	23.0778
Length  120/20, alignment  9/ 3, fail:	34.7823
Length  120/20, alignment  9/ 9, found:	23.1182
Length  120/20, alignment  9/ 9, fail:	35.3386
Length  120/20, alignment  9/15, found:	23.0631
Length  120/20, alignment  9/15, fail:	34.7788
Length  120/20, alignment 15/ 0, found:	22.5363
Length  120/20, alignment 15/ 0, fail:	34.5685
Length  120/20, alignment 15/ 3, found:	23.0656
Length  120/20, alignment 15/ 3, fail:	35.2592
Length  120/20, alignment 15/ 9, found:	23.062
Length  120/20, alignment 15/ 9, fail:	35.6687
Length  120/20, alignment 15/15, found:	23.0363
Length  120/20, alignment 15/15, fail:	34.7457
Length  140/20, alignment  0/ 0, found:	24.0938
Length  140/20, alignment  0/ 0, fail:	38.2825
Length  140/20, alignment  0/ 3, found:	24.6354
Length  140/20, alignment  0/ 3, fail:	38.4194
Length  140/20, alignment  0/ 9, found:	24.6292
Length  140/20, alignment  0/ 9, fail:	38.9329
Length  140/20, alignment  0/15, found:	24.6512
Length  140/20, alignment  0/15, fail:	38.4257
Length  140/20, alignment  3/ 0, found:	24.9203
Length  140/20, alignment  3/ 0, fail:	38.8497
Length  140/20, alignment  3/ 3, found:	25.3591
Length  140/20, alignment  3/ 3, fail:	38.4916
Length  140/20, alignment  3/ 9, found:	25.3566
Length  140/20, alignment  3/ 9, fail:	39.631
Length  140/20, alignment  3/15, found:	25.3615
Length  140/20, alignment  3/15, fail:	38.4843
Length  140/20, alignment  9/ 0, found:	24.0889
Length  140/20, alignment  9/ 0, fail:	38.3925
Length  140/20, alignment  9/ 3, found:	24.6305
Length  140/20, alignment  9/ 3, fail:	38.6187
Length  140/20, alignment  9/ 9, found:	25.084
Length  140/20, alignment  9/ 9, fail:	38.6224
Length  140/20, alignment  9/15, found:	24.6232
Length  140/20, alignment  9/15, fail:	38.6176
Length  140/20, alignment 15/ 0, found:	25.3224
Length  140/20, alignment 15/ 0, fail:	38.1591
Length  140/20, alignment 15/ 3, found:	25.4141
Length  140/20, alignment 15/ 3, fail:	38.8119
Length  140/20, alignment 15/ 9, found:	25.8604
Length  140/20, alignment 15/ 9, fail:	38.7324
Length  140/20, alignment 15/15, found:	25.3823
Length  140/20, alignment 15/15, fail:	38.7776
Length   84/21, alignment  0/ 0, found:	19.5483
Length   84/21, alignment  0/ 0, fail:	27.616
Length   84/21, alignment  0/ 3, found:	19.519
Length   84/21, alignment  0/ 3, fail:	27.8298
Length   84/21, alignment  0/ 9, found:	19.5007
Length   84/21, alignment  0/ 9, fail:	28.5988
Length   84/21, alignment  0/15, found:	19.5056
Length   84/21, alignment  0/15, fail:	27.8286
Length   84/21, alignment  3/ 0, found:	19.6438
Length   84/21, alignment  3/ 0, fail:	28.7357
Length   84/21, alignment  3/ 3, found:	20.7415
Length   84/21, alignment  3/ 3, fail:	27.9276
Length   84/21, alignment  3/ 9, found:	20.1816
Length   84/21, alignment  3/ 9, fail:	27.9252
Length   84/21, alignment  3/15, found:	20.1829
Length   84/21, alignment  3/15, fail:	28.8776
Length   84/21, alignment  9/ 0, found:	18.942
Length   84/21, alignment  9/ 0, fail:	27.4949
Length   84/21, alignment  9/ 3, found:	19.5068
Length   84/21, alignment  9/ 3, fail:	27.8629
Length   84/21, alignment  9/ 9, found:	20.1743
Length   84/21, alignment  9/ 9, fail:	27.8311
Length   84/21, alignment  9/15, found:	19.5055
Length   84/21, alignment  9/15, fail:	27.8237
Length   84/21, alignment 15/ 0, found:	19.8871
Length   84/21, alignment 15/ 0, fail:	27.9973
Length   84/21, alignment 15/ 3, found:	20.2073
Length   84/21, alignment 15/ 3, fail:	27.9276
Length   84/21, alignment 15/ 9, found:	20.1975
Length   84/21, alignment 15/ 9, fail:	27.9241
Length   84/21, alignment 15/15, found:	21.0337
Length   84/21, alignment 15/15, fail:	27.924
Length  105/21, alignment  0/ 0, found:	21.4678
Length  105/21, alignment  0/ 0, fail:	30.8654
Length  105/21, alignment  0/ 3, found:	22.3895
Length  105/21, alignment  0/ 3, fail:	31.5562
Length  105/21, alignment  0/ 9, found:	21.9396
Length  105/21, alignment  0/ 9, fail:	31.5537
Length  105/21, alignment  0/15, found:	21.9385
Length  105/21, alignment  0/15, fail:	32.1136
Length  105/21, alignment  3/ 0, found:	21.502
Length  105/21, alignment  3/ 0, fail:	31.8812
Length  105/21, alignment  3/ 3, found:	22.0656
Length  105/21, alignment  3/ 3, fail:	33.0208
Length  105/21, alignment  3/ 9, found:	21.9739
Length  105/21, alignment  3/ 9, fail:	32.572
Length  105/21, alignment  3/15, found:	21.9653
Length  105/21, alignment  3/15, fail:	32.5574
Length  105/21, alignment  9/ 0, found:	21.9519
Length  105/21, alignment  9/ 0, fail:	30.9326
Length  105/21, alignment  9/ 3, found:	21.991
Length  105/21, alignment  9/ 3, fail:	31.7445
Length  105/21, alignment  9/ 9, found:	22.4592
Length  105/21, alignment  9/ 9, fail:	31.7163
Length  105/21, alignment  9/15, found:	21.9556
Length  105/21, alignment  9/15, fail:	31.7297
Length  105/21, alignment 15/ 0, found:	21.4824
Length  105/21, alignment 15/ 0, fail:	32.3263
Length  105/21, alignment 15/ 3, found:	21.9923
Length  105/21, alignment 15/ 3, fail:	32.5378
