                       	strsep
Length   68/17, alignment  3/15, found:	19.1655
Length   68/17, alignment  3/15, fail:	23.4272
Length   68/17, alignment  9/ 0, found:	16.149
Length   68/17, alignment  9/ 0, fail:	22.8755
Length   68/17, alignment  9/ 3, found:	16.5581
Length   68/17, alignment  9/ 3, fail:	23.3453
Length   68/17, alignment  9/ 9, found:	18.3074
Length   68/17, alignment  9/ 9, fail:	23.3162
Length   68/17, alignment  9/15, found:	16.5422
Length   68/17, alignment  9/15, fail:	23.3136
Length   68/17, alignment 15/ 0, found:	16.7949
Length   68/17, alignment 15/ 0, fail:	23.7861
Length   68/17, alignment 15/ 3, found:	18.6394
Length   68/17, alignment 15/ 3, fail:	23.4296
Length   68/17, alignment 15/ 9, found:	17.3442
Length   68/17, alignment 15/ 9, fail:	23.2513
Length   68/17, alignment 15/15, found:	17.5908
Length   68/17, alignment 15/15, fail:	24.167
Length   85/17, alignment  0/ 0, found:	18.6626
Length   85/17, alignment  0/ 0, fail:	26.1836
Length   85/17, alignment  0/ 3, found:	18.2354
Length   85/17, alignment  0/ 3, fail:	26.7012
Length   85/17, alignment  0/ 9, found:	18.2366
Length   85/17, alignment  0/ 9, fail:	28.5287
Length   85/17, alignment  0/15, found:	18.4697
Length   85/17, alignment  0/15, fail:	27.3896
Length   85/17, alignment  3/ 0, found:	18.6005
Length   85/17, alignment  3/ 0, fail:	27.7571
Length   85/17, alignment  3/ 3, found:	20.5768
Length   85/17, alignment  3/ 3, fail:	27.4312
Length   85/17, alignment  3/ 9, found:	18.9227
Length   85/17, alignment  3/ 9, fail:	27.6997
Length   85/17, alignment  3/15, found:	18.9191
Length   85/17, alignment  3/15, fail:	29.4528
Length   85/17, alignment  9/ 0, found:	17.7874
Length   85/17, alignment  9/ 0, fail:	26.1873
Length   85/17, alignment  9/ 3, found:	18.2878
Length   85/17, alignment  9/ 3, fail:	26.7036
Length   85/17, alignment  9/ 9, found:	18.9789
Length   85/17, alignment  9/ 9, fail:	27.5264
Length   85/17, alignment  9/15, found:	18.2646
Length   85/17, alignment  9/15, fail:	26.6182
Length   85/17, alignment 15/ 0, found:	18.4148
Length   85/17, alignment 15/ 0, fail:	27.6826
Length   85/17, alignment 15/ 3, found:	19.8174
Length   85/17, alignment 15/ 3, fail:	27.4409
Length   85/17, alignment 15/ 9, found:	18.814
Length   85/17, alignment 15/ 9, fail:	27.4409
Length   85/17, alignment 15/15, found:	18.9203
Length   85/17, alignment 15/15, fail:	29.2501
Length  102/17, alignment  0/ 0, found:	19.2461
Length  102/17, alignment  0/ 0, fail:	29.2941
Length  102/17, alignment  0/ 3, found:	19.6489
Length  102/17, alignment  0/ 3, fail:	30.6979
Length  102/17, alignment  0/ 9, found:	20.5205
Length  102/17, alignment  0/ 9, fail:	29.9801
Length  102/17, alignment  0/15, found:	19.6539
Length  102/17, alignment  0/15, fail:	30.1425
Length  102/17, alignment  3/ 0, found:	20.7928
Length  102/17, alignment  3/ 0, fail:	31.5011
Length  102/17, alignment  3/ 3, found:	20.954
Length  102/17, alignment  3/ 3, fail:	30.8993
Length  102/17, alignment  3/ 9, found:	20.9784
Length  102/17, alignment  3/ 9, fail:	32.125
Length  102/17, alignment  3/15, found:	20.6793
Length  102/17, alignment  3/15, fail:	30.2181
Length  102/17, alignment  9/ 0, found:	20.1226
Length  102/17, alignment  9/ 0, fail:	29.2904
Length  102/17, alignment  9/ 3, found:	22.1368
Length  102/17, alignment  9/ 3, fail:	30.2804
Length  102/17, alignment  9/ 9, found:	20.6805
Length  102/17, alignment  9/ 9, fail:	30.2755
Length  102/17, alignment  9/15, found:	21.3312
Length  102/17, alignment  9/15, fail:	30.9481
Length  102/17, alignment 15/ 0, found:	20.1396
Length  102/17, alignment 15/ 0, fail:	29.8165
Length  102/17, alignment 15/ 3, found:	20.6964
Length  102/17, alignment 15/ 3, fail:	32.5046
Length  102/17, alignment 15/ 9, found:	20.9796
Length  102/17, alignment 15/ 9, fail:	31.5426
Length  102/17, alignment 15/15, found:	20.9882
Length  102/17, alignment 15/15, fail:	32.0223
Length  119/17, alignment  0/ 0, found:	21.6925
Length  119/17, alignment  0/ 0, fail:	32.3105
Length  119/17, alignment  0/ 3, found:	21.3165
Length  119/17, alignment  0/ 3, fail:	32.8121
Length  119/17, alignment  0/ 9, found:	21.9673
Length  119/17, alignment  0/ 9, fail:	32.5546
Length  119/17, alignment  0/15, found:	21.2946
Length  119/17, alignment  0/15, fail:	32.5498
Length  119/17, alignment  3/ 0, found:	22.276
Length  119/17, alignment  3/ 0, fail:	33.8096
Length  119/17, alignment  3/ 3, found:	22.0978
Length  119/17, alignment  3/ 3, fail:	33.6362
Length  119/17, alignment  3/ 9, found:	22.1649
Length  119/17, alignment  3/ 9, fail:	35.5454
Length  119/17, alignment  3/15, found:	22.0125
Length  119/17, alignment  3/15, fail:	33.6532
Length  119/17, alignment  9/ 0, found:	21.5289
Length  119/17, alignment  9/ 0, fail:	34.7031
Length  119/17, alignment  9/ 3, found:	24.035
Length  119/17, alignment  9/ 3, fail:	34.4517
Length  119/17, alignment  9/ 9, found:	22.5836
Length  119/17, alignment  9/ 9, fail:	36.3658
Length  119/17, alignment  9/15, found:	22.0526
Length  119/17, alignment  9/15, fail:	33.679
Length  119/17, alignment 15/ 0, found:	21.5533
Length  119/17, alignment 15/ 0, fail:	33.7449
Length  119/17, alignment 15/ 3, found:	23.0402
Length  119/17, alignment 15/ 3, fail:	33.4299
Length  119/17, alignment 15/ 9, found:	22.0966
Length  119/17, alignment 15/ 9, fail:	33.6008
Length  119/17, alignment 15/15, found:	23.7238
Length  119/17, alignment 15/15, fail:	33.6373
Length   72/18, alignment  0/ 0, found:	17.0623
Length   72/18, alignment  0/ 0, fail:	24.04
Length   72/18, alignment  0/ 3, found:	17.5884
Length   72/18, alignment  0/ 3, fail:	26.2532
Length   72/18, alignment  0/ 9, found:	17.5811
Length   72/18, alignment  0/ 9, fail:	24.803
Length   72/18, alignment  0/15, found:	17.5811
Length   72/18, alignment  0/15, fail:	24.8347
Length   72/18, alignment  3/ 0, found:	17.7776
Length   72/18, alignment  3/ 0, fail:	24.9873
Length   72/18, alignment  3/ 3, found:	17.5542
Length   72/18, alignment  3/ 3, fail:	24.2
Length   72/18, alignment  3/ 9, found:	17.5725
Length   72/18, alignment  3/ 9, fail:	24.6711
Length   72/18, alignment  3/15, found:	18.554
Length   72/18, alignment  3/15, fail:	25.1851
Length   72/18, alignment  9/ 0, found:	17.0879
Length   72/18, alignment  9/ 0, fail:	24.0229
Length   72/18, alignment  9/ 3, found:	17.5896
Length   72/18, alignment  9/ 3, fail:	24.5868
Length   72/18, alignment  9/ 9, found:	19.361
Length   72/18, alignment  9/ 9, fail:	24.6357
Length   72/18, alignment  9/15, found:	17.6018
Length   72/18, alignment  9/15, fail:	24.5649
Length   72/18, alignment 15/ 0, found:	17.1233
Length   72/18, alignment 15/ 0, fail:	24.8224
Length   72/18, alignment 15/ 3, found:	18.6578
Length   72/18, alignment 15/ 3, fail:	24.6503
Length   72/18, alignment 15/ 9, found:	17.5615
Length   72/18, alignment 15/ 9, fail:	24.6112
Length   72/18, alignment 15/15, found:	17.575
Length   72/18, alignment 15/15, fail:	26.4912
Length   90/18, alignment  0/ 0, found:	18.7285
Length   90/18, alignment  0/ 0, fail:	27.972
Length   90/18, alignment  0/ 3, found:	19.3987
Length   90/18, alignment  0/ 3, fail:	28.6276
Length   90/18, alignment  0/ 9, found:	20.1836
Length   90/18, alignment  0/ 9, fail:	28.8032
Length   90/18, alignment  0/15, found:	19.0485
Length   90/18, alignment  0/15, fail:	27.9915
Length   90/18, alignment  3/ 0, found:	19.3927
Length   90/18, alignment  3/ 0, fail:	30.6893
Length   90/18, alignment  3/ 3, found:	19.8859
Length   90/18, alignment  3/ 3, fail:	28.0537
Length   90/18, alignment  3/ 9, found:	19.8773
Length   90/18, alignment  3/ 9, fail:	28.0525
Length   90/18, alignment  3/15, found:	21.5118
Length   90/18, alignment  3/15, fail:	28.4628
Length   90/18, alignment  9/ 0, found:	18.6528
Length   90/18, alignment  9/ 0, fail:	27.2701
Length   90/18, alignment  9/ 3, found:	19.1985
Length   90/18, alignment  9/ 3, fail:	29.6615
Length   90/18, alignment  9/ 9, found:	19.151
Length   90/18, alignment  9/ 9, fail:	27.9866
Length   90/18, alignment  9/15, found:	19.1315
Length   90/18, alignment  9/15, fail:	27.9927
Length   90/18, alignment 15/ 0, found:	20.4596
Length   90/18, alignment 15/ 0, fail:	27.7351
Length   90/18, alignment 15/ 3, found:	19.8979
Length   90/18, alignment 15/ 3, fail:	28.2296
Length   90/18, alignment 15/ 9, found:	19.9309
Length   90/18, alignment 15/ 9, fail:	30.2963
Length   90/18, alignment 15/15, found:	20.401
Length   90/18, alignment 15/15, fail:	28.8546
Length  108/18, alignment  0/ 0, found:	20.6952
Length  108/18, alignment  0/ 0, fail:	32.3434
Length  108/18, alignment  0/ 3, found:	21.6193
Length  108/18, alignment  0/ 3, fail:	31.5354
Length  108/18, alignment  0/ 9, found:	21.0529
Length  108/18, alignment  0/ 9, fail:	31.5353
Length  108/18, alignment  0/15, found:	21.684
Length  108/18, alignment  0/15, fail:	32.4192
Length  108/18, alignment  3/ 0, found:	20.9795
Length  108/18, alignment  3/ 0, fail:	31.0568
Length  108/18, alignment  3/ 3, found:	21.5607
Length  108/18, alignment  3/ 3, fail:	33.6216
Length  108/18, alignment  3/ 9, found:	21.5179
Length  108/18, alignment  3/ 9, fail:	31.5194
Length  108/18, alignment  3/15, found:	21.4606
Length  108/18, alignment  3/15, fail:	33.0442
Length  108/18, alignment  9/ 0, found:	20.4961
Length  108/18, alignment  9/ 0, fail:	31.0667
Length  108/18, alignment  9/ 3, found:	21.0834
Length  108/18, alignment  9/ 3, fail:	31.6647
Length  108/18, alignment  9/ 9, found:	22.4799
Length  108/18, alignment  9/ 9, fail:	31.6636
Length  108/18, alignment  9/15, found:	21.082
Length  108/18, alignment  9/15, fail:	31.6671
Length  108/18, alignment 15/ 0, found:	21.9501
Length  108/18, alignment 15/ 0, fail:	32.1908
Length  108/18, alignment 15/ 3, found:	21.5302
Length  108/18, alignment 15/ 3, fail:	31.3961
Length  108/18, alignment 15/ 9, found:	21.5277
Length  108/18, alignment 15/ 9, fail:	33.3457
Length  108/18, alignment 15/15, found:	21.9928
Length  108/18, alignment 15/15, fail:	32.1652
Length  126/18, alignment  0/ 0, found:	22.359
Length  126/18, alignment  0/ 0, fail:	36.4011
Length  126/18, alignment  0/ 3, found:	22.326
Length  126/18, alignment  0/ 3, fail:	34.9302
Length  126/18, alignment  0/ 9, found:	22.3199
Length  126/18, alignment  0/ 9, fail:	35.5649
Length  126/18, alignment  0/15, found:	22.348
Length  126/18, alignment  0/15, fail:	36.0033
Length  126/18, alignment  3/ 0, found:	23.0267
Length  126/18, alignment  3/ 0, fail:	36.5427
Length  126/18, alignment  3/ 3, found:	24.0472
Length  126/18, alignment  3/ 3, fail:	35.2256
Length  126/18, alignment  3/ 9, found:	23.1855
Length  126/18, alignment  3/ 9, fail:	35.8469
Length  126/18, alignment  3/15, found:	24.405
Length  126/18, alignment  3/15, fail:	35.2769
Length  126/18, alignment  9/ 0, found:	22.7191
Length  126/18, alignment  9/ 0, fail:	35.0962
Length  126/18, alignment  9/ 3, found:	24.2341
Length  126/18, alignment  9/ 3, fail:	35.8811
Length  126/18, alignment  9/ 9, found:	23.802
Length  126/18, alignment  9/ 9, fail:	35.0669
Length  126/18, alignment  9/15, found:	24.3416
Length  126/18, alignment  9/15, fail:	35.4612
Length  126/18, alignment 15/ 0, found:	23.3015
Length  126/18, alignment 15/ 0, fail:	35.9226
Length  126/18, alignment 15/ 3, found:	24.5161
Length  126/18, alignment 15/ 3, fail:	35.759
Length  126/18, alignment 15/ 9, found:	23.8495
Length  126/18, alignment 15/ 9, fail:	36.3425
Length  126/18, alignment 15/15, found:	24.1792
Length  126/18, alignment 15/15, fail:	35.0376
Length   76/19, alignment  0/ 0, found:	17.4272
Length   76/19, alignment  0/ 0, fail:	25.2925
Length   76/19, alignment  0/ 3, found:	18.5515
Length   76/19, alignment  0/ 3, fail:	27.0771
Length   76/19, alignment  0/ 9, found:	17.8632
Length   76/19, alignment  0/ 9, fail:	25.8638
Length   76/19, alignment  0/15, found:	17.896
Length   76/19, alignment  0/15, fail:	25.9175
Length   76/19, alignment  3/ 0, found:	19.8859
Length   76/19, alignment  3/ 0, fail:	25.4084
Length   76/19, alignment  3/ 3, found:	18.8164
Length   76/19, alignment  3/ 3, fail:	26.0298
Length   76/19, alignment  3/ 9, found:	18.8262
Length   76/19, alignment  3/ 9, fail:	27.4946
Length   76/19, alignment  3/15, found:	18.7529
Length   76/19, alignment  3/15, fail:	25.6917
Length   76/19, alignment  9/ 0, found:	17.343
Length   76/19, alignment  9/ 0, fail:	25.5452
Length   76/19, alignment  9/ 3, found:	17.8984
Length   76/19, alignment  9/ 3, fail:	27.3665
Length   76/19, alignment  9/ 9, found:	17.8655
Length   76/19, alignment  9/ 9, fail:	25.854
Length   76/19, alignment  9/15, found:	17.835
Length   76/19, alignment  9/15, fail:	25.8979
Length   76/19, alignment 15/ 0, found:	19.8285
Length   76/19, alignment 15/ 0, fail:	25.2461
Length   76/19, alignment 15/ 3, found:	18.8274
Length   76/19, alignment 15/ 3, fail:	25.8821
Length   76/19, alignment 15/ 9, found:	18.8239
Length   76/19, alignment 15/ 9, fail:	26.606
Length   76/19, alignment 15/15, found:	19.9738
Length   76/19, alignment 15/15, fail:	26.5205
Length   95/19, alignment  0/ 0, found:	19.0496
Length   95/19, alignment  0/ 0, fail:	28.9974
Length   95/19, alignment  0/ 3, found:	20.2655
Length   95/19, alignment  0/ 3, fail:	29.537
Length   95/19, alignment  0/ 9, found:	19.4744
Length   95/19, alignment  0/ 9, fail:	28.8217
Length   95/19, alignment  0/15, found:	19.395
Length   95/19, alignment  0/15, fail:	29.4454
Length   95/19, alignment  3/ 0, found:	20.6964
Length   95/19, alignment  3/ 0, fail:	29.0389
Length   95/19, alignment  3/ 3, found:	20.2496
Length   95/19, alignment  3/ 3, fail:	29.4674
Length   95/19, alignment  3/ 9, found:	20.916
Length   95/19, alignment  3/ 9, fail:	30.1034
Length   95/19, alignment  3/15, found:	20.1763
Length   95/19, alignment  3/15, fail:	29.3417
Length   95/19, alignment  9/ 0, found:	19.5966
Length   95/19, alignment  9/ 0, fail:	30.6124
Length   95/19, alignment  9/ 3, found:	20.1555
Length   95/19, alignment  9/ 3, fail:	29.7383
Length   95/19, alignment  9/ 9, found:	20.1764
Length   95/19, alignment  9/ 9, fail:	29.8177
Length   95/19, alignment  9/15, found:	21.6302
Length   95/19, alignment  9/15, fail:	29.6713
Length   95/19, alignment 15/ 0, found:	19.7357
Length   95/19, alignment 15/ 0, fail:	29.0803
Length   95/19, alignment 15/ 3, found:	20.1764
Length   95/19, alignment 15/ 3, fail:	31.329
Length   95/19, alignment 15/ 9, found:	20.2191
Length   95/19, alignment 15/ 9, fail:	29.4637
Length   95/19, alignment 15/15, found:	20.2203
Length   95/19, alignment 15/15, fail:	30.1595
Length  114/19, alignment  0/ 0, found:	22.3468
Length  114/19, alignment  0/ 0, fail:	32.319
Length  114/19, alignment  0/ 3, found:	21.8707
Length  114/19, alignment  0/ 3, fail:	32.8451
Length  114/19, alignment  0/ 9, found:	23.6738
Length  114/19, alignment  0/ 9, fail:	33.6094
Length  114/19, alignment  0/15, found:	21.8658
Length  114/19, alignment  0/15, fail:	33.5714
Length  114/19, alignment  3/ 0, found:	23.7213
Length  114/19, alignment  3/ 0, fail:	32.3142
Length  114/19, alignment  3/ 3, found:	22.7057
Length  114/19, alignment  3/ 3, fail:	33.0747
Length  114/19, alignment  3/ 9, found:	23.5187
Length  114/19, alignment  3/ 9, fail:	34.6433
Length  114/19, alignment  3/15, found:	23.1086
Length  114/19, alignment  3/15, fail:	33.7216
Length  114/19, alignment  9/ 0, found:	21.8085
Length  114/19, alignment  9/ 0, fail:	33.663
Length  114/19, alignment  9/ 3, found:	21.9269
Length  114/19, alignment  9/ 3, fail:	32.9379
Length  114/19, alignment  9/ 9, found:	21.9257
Length  114/19, alignment  9/ 9, fail:	34.9753
Length  114/19, alignment  9/15, found:	22.1333
Length  114/19, alignment  9/15, fail:	33.7948
Length  114/19, alignment 15/ 0, found:	22.2639
Length  114/19, alignment 15/ 0, fail:	35.1243
Length  114/19, alignment 15/ 3, found:	22.6044
Length  114/19, alignment 15/ 3, fail:	32.7122
Length  114/19, alignment 15/ 9, found:	22.6019
Length  114/19, alignment 15/ 9, fail:	33.9097
Length  114/19, alignment 15/15, found:	23.5725
Length  114/19, alignment 15/15, fail:	34.575
Length  133/19, alignment  0/ 0, found:	22.9913
Length  133/19, alignment  0/ 0, fail:	37.3448
Length  133/19, alignment  0/ 3, found:	24.3231
Length  133/19, alignment  0/ 3, fail:	36.3596
Length  133/19, alignment  0/ 9, found:	23.6395
Length  133/19, alignment  0/ 9, fail:	37.2643
Length  133/19, alignment  0/15, found:	24.8054
Length  133/19, alignment  0/15, fail:	37.6244
Length  133/19, alignment  3/ 0, found:	23.7775
Length  133/19, alignment  3/ 0, fail:	38.1249
Length  133/19, alignment  3/ 3, found:	25.0459
Length  133/19, alignment  3/ 3, fail:	37.4413
Length  133/19, alignment  3/ 9, found:	24.1547
Length  133/19, alignment  3/ 9, fail:	39.1832
Length  133/19, alignment  3/15, found:	24.0913
Length  133/19, alignment  3/15, fail:	37.2142
Length  133/19, alignment  9/ 0, found:	22.9828
Length  133/19, alignment  9/ 0, fail:	37.7843
Length  133/19, alignment  9/ 3, found:	23.576
Length  133/19, alignment  9/ 3, fail:	36.5197
Length  133/19, alignment  9/ 9, found:	23.5712
Length  133/19, alignment  9/ 9, fail:	38.6058
Length  133/19, alignment  9/15, found:	23.5713
Length  133/19, alignment  9/15, fail:	36.4207
Length  133/19, alignment 15/ 0, found:	23.5334
Length  133/19, alignment 15/ 0, fail:	38.5338
Length  133/19, alignment 15/ 3, found:	24.0912
Length  133/19, alignment 15/ 3, fail:	37.744
Length  133/19, alignment 15/ 9, found:	24.0889
Length  133/19, alignment 15/ 9, fail:	39.0087
Length  133/19, alignment 15/15, found:	24.0875
Length  133/19, alignment 15/15, fail:	37.717
Length   80/20, alignment  0/ 0, found:	18.4198
Length   80/20, alignment  0/ 0, fail:	27.4324
Length   80/20, alignment  0/ 3, found:	19.1448
Length   80/20, alignment  0/ 3, fail:	26.7964
Length   80/20, alignment  0/ 9, found:	19.1375
Length   80/20, alignment  0/ 9, fail:	26.7915
Length   80/20, alignment  0/15, found:	19.7833
Length   80/20, alignment  0/15, fail:	27.303
Length   80/20, alignment  3/ 0, found:	18.5698
Length   80/20, alignment  3/ 0, fail:	25.9553
Length   80/20, alignment  3/ 3, found:	19.0715
Length   80/20, alignment  3/ 3, fail:	27.4948
Length   80/20, alignment  3/ 9, found:	19.9785
Length   80/20, alignment  3/ 9, fail:	26.7109
Length   80/20, alignment  3/15, found:	19.085
Length   80/20, alignment  3/15, fail:	26.6841
Length   80/20, alignment  9/ 0, found:	18.3893
Length   80/20, alignment  9/ 0, fail:	27.7412
Length   80/20, alignment  9/ 3, found:	19.0863
Length   80/20, alignment  9/ 3, fail:	26.4924
Length   80/20, alignment  9/ 9, found:	19.0837
Length   80/20, alignment  9/ 9, fail:	26.324
Length   80/20, alignment  9/15, found:	19.7516
Length   80/20, alignment  9/15, fail:	27.2249
Length   80/20, alignment 15/ 0, found:	18.5443
Length   80/20, alignment 15/ 0, fail:	26.1494
Length   80/20, alignment 15/ 3, found:	19.1057
Length   80/20, alignment 15/ 3, fail:	27.3763
Length   80/20, alignment 15/ 9, found:	19.8198
Length   80/20, alignment 15/ 9, fail:	26.7623
Length   80/20, alignment 15/15, found:	19.0642
Length   80/20, alignment 15/15, fail:	26.7598
Length  100/20, alignment  0/ 0, found:	20.8295
Length  100/20, alignment  0/ 0, fail:	30.9786
Length  100/20, alignment  0/ 3, found:	20.4779
Length  100/20, alignment  0/ 3, fail:	30.7565
Length  100/20, alignment  0/ 9, found:	20.545
Length  100/20, alignment  0/ 9, fail:	32.4546
Length  100/20, alignment  0/15, found:	20.5072
Length  100/20, alignment  0/15, fail:	30.7101
Length  100/20, alignment  3/ 0, found:	21.098
Length  100/20, alignment  3/ 0, fail:	30.8749
Length  100/20, alignment  3/ 3, found:	22.4127
Length  100/20, alignment  3/ 3, fail:	30.6893
Length  100/20, alignment  3/ 9, found:	21.4996
Length  100/20, alignment  3/ 9, fail:	30.6881
Length  100/20, alignment  3/15, found:	22.2725
Length  100/20, alignment  3/15, fail:	32.1481
Length  100/20, alignment  9/ 0, found:	20.3754
Length  100/20, alignment  9/ 0, fail:	30.8737
Length  100/20, alignment  9/ 3, found:	21.0602
Length  100/20, alignment  9/ 3, fail:	33.0369
Length  100/20, alignment  9/ 9, found:	20.9454
Length  100/20, alignment  9/ 9, fail:	31.4681
Length  100/20, alignment  9/15, found:	20.9222
Length  100/20, alignment  9/15, fail:	31.8307
Length  100/20, alignment 15/ 0, found:	21.4948
Length  100/20, alignment 15/ 0, fail:	30.223
Length  100/20, alignment 15/ 3, found:	21.4899
Length  100/20, alignment 15/ 3, fail:	30.7859
Length  100/20, alignment 15/ 9, found:	22.8839
Length  100/20, alignment 15/ 9, fail:	30.7418
Length  100/20, alignment 15/15, found:	21.4044
Length  100/20, alignment 15/15, fail:	30.6771
Length  120/20, alignment  0/ 0, found:	22.9927
Length  120/20, alignment  0/ 0, fail:	34.9998
Length  120/20, alignment  0/ 3, found:	22.7533
Length  120/20, alignment  0/ 3, fail:	34.0879
Length  120/20, alignment  0/ 9, found:	22.8546
Length  120/20, alignment  0/ 9, fail:	36.4049
Length  120/20, alignment  0/15, found:	22.8778
Length  120/20, alignment  0/15, fail:	34.3955
Length  120/20, alignment  3/ 0, found:	22.9755
Length  120/20, alignment  3/ 0, fail:	35.8031
Length  120/20, alignment  3/ 3, found:	23.4845
Length  120/20, alignment  3/ 3, fail:	35.0864
Length  120/20, alignment  3/ 9, found:	23.426
Length  120/20, alignment  3/ 9, fail:	36.2656
Length  120/20, alignment  3/15, found:	22.8999
Length  120/20, alignment  3/15, fail:	34.4407
Length  120/20, alignment  9/ 0, found:	22.4408
Length  120/20, alignment  9/ 0, fail:	35.4612
Length  120/20, alignment  9/ 3, found:	22.9413
Length  120/20, alignment  9/ 3, fail:	34.0635
Length  120/20, alignment  9/ 9, found:	22.8999
Length  120/20, alignment  9/ 9, fail:	35.7029
Length  120/20, alignment  9/15, found:	22.8888
Length  120/20, alignment  9/15, fail:	34.3198
Length  120/20, alignment 15/ 0, found:	22.3334
Length  120/20, alignment 15/ 0, fail:	34.8203
Length  120/20, alignment 15/ 3, found:	24.278
Length  120/20, alignment 15/ 3, fail:	34.9326
Length  120/20, alignment 15/ 9, found:	23.3857
Length  120/20, alignment 15/ 9, fail:	35.5979
Length  120/20, alignment 15/15, found:	23.8582
Length  120/20, alignment 15/15, fail:	34.4382
Length  140/20, alignment  0/ 0, found:	23.9313
Length  140/20, alignment  0/ 0, fail:	38.3458
Length  140/20, alignment  0/ 3, found:	25.6184
Length  140/20, alignment  0/ 3, fail:	39.2638
Length  140/20, alignment  0/ 9, found:	24.5649
Length  140/20, alignment  0/ 9, fail:	40.5248
Length  140/20, alignment  0/15, found:	24.5747
Length  140/20, alignment  0/15, fail:	39.2552
Length  140/20, alignment  3/ 0, found:	24.8469
Length  140/20, alignment  3/ 0, fail:	40.1708
Length  140/20, alignment  3/ 3, found:	25.4023
Length  140/20, alignment  3/ 3, fail:	39.5153
Length  140/20, alignment  3/ 9, found:	25.3864
Length  140/20, alignment  3/ 9, fail:	40.0879
Length  140/20, alignment  3/15, found:	25.1216
Length  140/20, alignment  3/15, fail:	38.2358
Length  140/20, alignment  9/ 0, found:	24.6295
Length  140/20, alignment  9/ 0, fail:	38.2604
Length  140/20, alignment  9/ 3, found:	24.4172
Length  140/20, alignment  9/ 3, fail:	38.0516
Length  140/20, alignment  9/ 9, found:	25.1948
Length  140/20, alignment  9/ 9, fail:	39.6959
Length  140/20, alignment  9/15, found:	24.9153
Length  140/20, alignment  9/15, fail:	38.5521
Length  140/20, alignment 15/ 0, found:	26.2788
Length  140/20, alignment 15/ 0, fail:	37.6194
Length  140/20, alignment 15/ 3, found:	25.1521
Length  140/20, alignment 15/ 3, fail:	38.0834
Length  140/20, alignment 15/ 9, found:	26.8086
Length  140/20, alignment 15/ 9, fail:	38.0822
Length  140/20, alignment 15/15, found:	25.1729
Length  140/20, alignment 15/15, fail:	38.7694
Length   84/21, alignment  0/ 0, found:	19.6686
Length   84/21, alignment  0/ 0, fail:	27.1113
Length   84/21, alignment  0/ 3, found:	19.2865
Length   84/21, alignment  0/ 3, fail:	27.5789
Length   84/21, alignment  0/ 9, found:	19.2766
Length   84/21, alignment  0/ 9, fail:	29.7688
Length   84/21, alignment  0/15, found:	19.4683
Length   84/21, alignment  0/15, fail:	28.3944
Length   84/21, alignment  3/ 0, found:	19.5793
Length   84/21, alignment  3/ 0, fail:	28.4506
Length   84/21, alignment  3/ 3, found:	21.1041
Length   84/21, alignment  3/ 3, fail:	27.6619
Length   84/21, alignment  3/ 9, found:	19.9335
Length   84/21, alignment  3/ 9, fail:	27.6265
Length   84/21, alignment  3/15, found:	19.9469
Length   84/21, alignment  3/15, fail:	29.1964
Length   84/21, alignment  9/ 0, found:	18.7834
Length   84/21, alignment  9/ 0, fail:	27.2347
Length   84/21, alignment  9/ 3, found:	19.3889
Length   84/21, alignment  9/ 3, fail:	28.5226
Length   84/21, alignment  9/ 9, found:	20.1813
Length   84/21, alignment  9/ 9, fail:	28.4102
Length   84/21, alignment  9/15, found:	19.4623
Length   84/21, alignment  9/15, fail:	28.4541
Length   84/21, alignment 15/ 0, found:	19.8761
Length   84/21, alignment 15/ 0, fail:	28.8888
Length   84/21, alignment 15/ 3, found:	20.3997
Length   84/21, alignment 15/ 3, fail:	28.5237
Length   84/21, alignment 15/ 9, found:	20.3998
Length   84/21, alignment 15/ 9, fail:	28.9474
Length   84/21, alignment 15/15, found:	20.871
Length   84/21, alignment 15/15, fail:	27.6265
Length  105/21, alignment  0/ 0, found:	21.2762
Length  105/21, alignment  0/ 0, fail:	30.953
Length  105/21, alignment  0/ 3, found:	22.3798
Length  105/21, alignment  0/ 3, fail:	31.843
Length  105/21, alignment  0/ 9, found:	21.795
Length  105/21, alignment  0/ 9, fail:	31.3302
Length  105/21, alignment  0/15, found:	21.795
Length  105/21, alignment  0/15, fail:	32.811
Length  105/21, alignment  3/ 0, found:	21.1517
Length  105/21, alignment  3/ 0, fail:	31.8636
Length  105/21, alignment  3/ 3, found:	21.7719
Length  105/21, alignment  3/ 3, fail:	34.5005
Length  105/21, alignment  3/ 9, found:	21.7657
Length  105/21, alignment  3/ 9, fail:	32.9696
Length  105/21, alignment  3/15, found:	21.7657
Length  105/21, alignment  3/15, fail:	33.7534
Length  105/21, alignment  9/ 0, found:	22.3468
Length  105/21, alignment  9/ 0, fail:	32.4509
Length  105/21, alignment  9/ 3, found:	22.2198
Length  105/21, alignment  9/ 3, fail:	33.1431
Length  105/21, alignment  9/ 9, found:	23.5834
Length  105/21, alignment  9/ 9, fail:	31.5598
Length  105/21, alignment  9/15, found:	21.7072
Length  105/21, alignment  9/15, fail:	31.5597
Length  105/21, alignment 15/ 0, found:	21.8646
Length  105/21, alignment 15/ 0, fail:	33.0271
Length  105/21, alignment 15/ 3, found:	23.1915
Length  105/21, alignment 15/ 3, fail:	32.9758
Length  105/21, alignment 15/ 9, found:	21.861
Length  105/21, alignment 15/ 9, fail:	34.9253
Length  105/21, alignment 15/15, found:	21.8146
Length  105/21, alignment 15/15, fail:	32.9758
