                       	strtok
Length  120/20, alignment  9/15, found:	38.1162
Length  120/20, alignment  9/15, fail:	38.3311
Length  120/20, alignment 15/ 0, found:	37.2524
Length  120/20, alignment 15/ 0, fail:	37.5303
Length  120/20, alignment 15/ 3, found:	38.1309
Length  120/20, alignment 15/ 3, fail:	38.2969
Length  120/20, alignment 15/ 9, found:	38.1167
Length  120/20, alignment 15/ 9, fail:	38.3018
Length  120/20, alignment 15/15, found:	38.1113
Length  120/20, alignment 15/15, fail:	41.2954
Length  140/20, alignment  0/ 0, found:	40.9873
Length  140/20, alignment  0/ 0, fail:	45.1235
Length  140/20, alignment  0/ 3, found:	41.8174
Length  140/20, alignment  0/ 3, fail:	42.3403
Length  140/20, alignment  0/ 9, found:	41.8076
Length  140/20, alignment  0/ 9, fail:	42.355
Length  140/20, alignment  0/15, found:	41.7881
Length  140/20, alignment  0/15, fail:	42.3403
Length  140/20, alignment  3/ 0, found:	40.9922
Length  140/20, alignment  3/ 0, fail:	41.3735
Length  140/20, alignment  3/ 3, found:	44.4834
Length  140/20, alignment  3/ 3, fail:	42.1597
Length  140/20, alignment  3/ 9, found:	45.6943
Length  140/20, alignment  3/ 9, fail:	41.959
Length  140/20, alignment  3/15, found:	41.7979
Length  140/20, alignment  3/15, fail:	41.8809
Length  140/20, alignment  9/ 0, found:	40.8701
Length  140/20, alignment  9/ 0, fail:	41.2563
Length  140/20, alignment  9/ 3, found:	41.7979
Length  140/20, alignment  9/ 3, fail:	42.0083
Length  140/20, alignment  9/ 9, found:	41.7832
Length  140/20, alignment  9/ 9, fail:	44.8013
Length  140/20, alignment  9/15, found:	41.793
Length  140/20, alignment  9/15, fail:	46.1631
Length  140/20, alignment 15/ 0, found:	41.061
Length  140/20, alignment 15/ 0, fail:	41.793
Length  140/20, alignment 15/ 3, found:	41.9106
Length  140/20, alignment 15/ 3, fail:	42.5889
Length  140/20, alignment 15/ 9, found:	41.9155
Length  140/20, alignment 15/ 9, fail:	42.5938
Length  140/20, alignment 15/15, found:	41.9009
Length  140/20, alignment 15/15, fail:	42.7695
Length  160/20, alignment  0/ 0, found:	47.7847
Length  160/20, alignment  0/ 0, fail:	44.8403
Length  160/20, alignment  0/ 3, found:	49.6499
Length  160/20, alignment  0/ 3, fail:	45.7334
Length  160/20, alignment  0/ 9, found:	45.4849
Length  160/20, alignment  0/ 9, fail:	45.7729
Length  160/20, alignment  0/15, found:	45.4746
Length  160/20, alignment  0/15, fail:	45.729
Length  160/20, alignment  3/ 0, found:	44.6597
Length  160/20, alignment  3/ 0, fail:	44.9131
Length  160/20, alignment  3/ 3, found:	45.4604
Length  160/20, alignment  3/ 3, fail:	48.478
Length  160/20, alignment  3/ 9, found:	45.48
Length  160/20, alignment  3/ 9, fail:	49.3325
Length  160/20, alignment  3/15, found:	45.499
Length  160/20, alignment  3/15, fail:	45.6509
Length  160/20, alignment  9/ 0, found:	44.6841
Length  160/20, alignment  9/ 0, fail:	44.8936
Length  160/20, alignment  9/ 3, found:	45.4263
Length  160/20, alignment  9/ 3, fail:	45.7974
Length  160/20, alignment  9/ 9, found:	45.416
Length  160/20, alignment  9/ 9, fail:	48.5024
Length  160/20, alignment  9/15, found:	45.4702
Length  160/20, alignment  9/15, fail:	49.2935
Length  160/20, alignment 15/ 0, found:	44.6499
Length  160/20, alignment 15/ 0, fail:	44.9766
Length  160/20, alignment 15/ 3, found:	45.5044
Length  160/20, alignment 15/ 3, fail:	45.5972
Length  160/20, alignment 15/ 9, found:	45.5234
Length  160/20, alignment 15/ 9, fail:	45.6216
Length  160/20, alignment 15/15, found:	46.3442
Length  160/20, alignment 15/15, fail:	49.103
Length  180/20, alignment  0/ 0, found:	48.3267
Length  180/20, alignment  0/ 0, fail:	52.3452
Length  180/20, alignment  0/ 3, found:	49.1616
Length  180/20, alignment  0/ 3, fail:	49.4302
Length  180/20, alignment  0/ 9, found:	49.1514
Length  180/20, alignment  0/ 9, fail:	49.4199
Length  180/20, alignment  0/15, found:	49.1567
Length  180/20, alignment  0/15, fail:	49.4204
Length  180/20, alignment  3/ 0, found:	48.3267
Length  180/20, alignment  3/ 0, fail:	50.8755
Length  180/20, alignment  3/ 3, found:	49.1372
Length  180/20, alignment  3/ 3, fail:	52.7847
Length  180/20, alignment  3/ 9, found:	49.147
Length  180/20, alignment  3/ 9, fail:	50.1528
Length  180/20, alignment  3/15, found:	49.1567
Length  180/20, alignment  3/15, fail:	49.3081
Length  180/20, alignment  9/ 0, found:	48.2876
Length  180/20, alignment  9/ 0, fail:	49.4644
Length  180/20, alignment  9/ 3, found:	52.936
Length  180/20, alignment  9/ 3, fail:	49.3569
Length  180/20, alignment  9/ 9, found:	52.8726
Length  180/20, alignment  9/ 9, fail:	49.3521
Length  180/20, alignment  9/15, found:	49.1177
Length  180/20, alignment  9/15, fail:	49.4106
Length  180/20, alignment 15/ 0, found:	48.3213
Length  180/20, alignment 15/ 0, fail:	48.4487
Length  180/20, alignment 15/ 3, found:	49.1274
Length  180/20, alignment 15/ 3, fail:	49.2788
Length  180/20, alignment 15/ 9, found:	51.8667
Length  180/20, alignment 15/ 9, fail:	49.3179
Length  180/20, alignment 15/15, found:	53.1606
Length  180/20, alignment 15/15, fail:	49.2788
Length  200/20, alignment  0/ 0, found:	52.0083
Length  200/20, alignment  0/ 0, fail:	52.2964
Length  200/20, alignment  0/ 3, found:	52.8628
Length  200/20, alignment  0/ 3, fail:	53.0586
Length  200/20, alignment  0/ 9, found:	52.8188
Length  200/20, alignment  0/ 9, fail:	56.188
Length  200/20, alignment  0/15, found:	53.8052
Length  200/20, alignment  0/15, fail:	57.5068
Length  200/20, alignment  3/ 0, found:	52.0376
Length  200/20, alignment  3/ 0, fail:	52.3159
Length  200/20, alignment  3/ 3, found:	53.0288
Length  200/20, alignment  3/ 3, fail:	53.0288
Length  200/20, alignment  3/ 9, found:	52.8237
Length  200/20, alignment  3/ 9, fail:	53.0239
Length  200/20, alignment  3/15, found:	56.5596
Length  200/20, alignment  3/15, fail:	57.2866
Length  200/20, alignment  9/ 0, found:	51.979
Length  200/20, alignment  9/ 0, fail:	52.4233
Length  200/20, alignment  9/ 3, found:	52.8286
Length  200/20, alignment  9/ 3, fail:	53.1606
Length  200/20, alignment  9/ 9, found:	52.8237
Length  200/20, alignment  9/ 9, fail:	53.312
Length  200/20, alignment  9/15, found:	52.814
Length  200/20, alignment  9/15, fail:	55.7095
Length  200/20, alignment 15/ 0, found:	56.6812
Length  200/20, alignment 15/ 0, fail:	52.394
Length  200/20, alignment 15/ 3, found:	52.7896
Length  200/20, alignment 15/ 3, fail:	53.5513
Length  200/20, alignment 15/ 9, found:	53.8052
Length  200/20, alignment 15/ 9, fail:	53.8052
Length  200/20, alignment 15/15, found:	53.8052
Length  200/20, alignment 15/15, fail:	56.6719
Length  220/20, alignment  0/ 0, found:	57.0425
Length  220/20, alignment  0/ 0, fail:	59.0737
Length  220/20, alignment  0/ 3, found:	56.5303
Length  220/20, alignment  0/ 3, fail:	56.769
Length  220/20, alignment  0/ 9, found:	56.5054
Length  220/20, alignment  0/ 9, fail:	56.7544
Length  220/20, alignment  0/15, found:	56.4956
Length  220/20, alignment  0/15, fail:	56.7495
Length  220/20, alignment  3/ 0, found:	58.3022
Length  220/20, alignment  3/ 0, fail:	59.7622
Length  220/20, alignment  3/ 3, found:	56.4814
Length  220/20, alignment  3/ 3, fail:	56.769
Length  220/20, alignment  3/ 9, found:	56.4712
Length  220/20, alignment  3/ 9, fail:	56.6865
Length  220/20, alignment  3/15, found:	56.4663
Length  220/20, alignment  3/15, fail:	56.686
Length  220/20, alignment  9/ 0, found:	58.376
Length  220/20, alignment  9/ 0, fail:	55.9097
Length  220/20, alignment  9/ 3, found:	61.5645
Length  220/20, alignment  9/ 3, fail:	56.7446
Length  220/20, alignment  9/ 9, found:	56.5498
Length  220/20, alignment  9/ 9, fail:	57.5894
Length  220/20, alignment  9/15, found:	56.5493
Length  220/20, alignment  9/15, fail:	57.7119
Length  220/20, alignment 15/ 0, found:	60.7192
Length  220/20, alignment 15/ 0, fail:	56.0469
Length  220/20, alignment 15/ 3, found:	61.4565
Length  220/20, alignment 15/ 3, fail:	57.4092
Length  220/20, alignment 15/ 9, found:	56.9692
Length  220/20, alignment 15/ 9, fail:	56.686
Length  220/20, alignment 15/15, found:	56.9697
Length  220/20, alignment 15/15, fail:	56.686
Length  240/20, alignment  0/ 0, found:	63.1807
Length  240/20, alignment  0/ 0, fail:	59.6206
Length  240/20, alignment  0/ 3, found:	64.5381
Length  240/20, alignment  0/ 3, fail:	60.4658
Length  240/20, alignment  0/ 9, found:	60.1675
Length  240/20, alignment  0/ 9, fail:	60.4316
Length  240/20, alignment  0/15, found:	60.1479
Length  240/20, alignment  0/15, fail:	60.4609
Length  240/20, alignment  3/ 0, found:	62.3989
Length  240/20, alignment  3/ 0, fail:	59.543
Length  240/20, alignment  3/ 3, found:	63.957
Length  240/20, alignment  3/ 3, fail:	60.2749
Length  240/20, alignment  3/ 9, found:	60.3584
Length  240/20, alignment  3/ 9, fail:	60.2749
Length  240/20, alignment  3/15, found:	60.2412
Length  240/20, alignment  3/15, fail:	60.2749
Length  240/20, alignment  9/ 0, found:	61.9893
Length  240/20, alignment  9/ 0, fail:	59.626
Length  240/20, alignment  9/ 3, found:	65.1187
Length  240/20, alignment  9/ 3, fail:	61.3833
Length  240/20, alignment  9/ 9, found:	61.4863
Length  240/20, alignment  9/ 9, fail:	61.3296
Length  240/20, alignment  9/15, found:	61.5059
Length  240/20, alignment  9/15, fail:	61.3101
Length  240/20, alignment 15/ 0, found:	62.7407
Length  240/20, alignment 15/ 0, fail:	63.5469
Length  240/20, alignment 15/ 3, found:	61.4082
Length  240/20, alignment 15/ 3, fail:	61.0171
Length  240/20, alignment 15/ 9, found:	60.5293
Length  240/20, alignment 15/ 9, fail:	61.0122
Length  240/20, alignment 15/15, found:	60.5342
Length  240/20, alignment 15/15, fail:	60.9976
Length  260/20, alignment  0/ 0, found:	65.8027
Length  260/20, alignment  0/ 0, fail:	67.2236
Length  260/20, alignment  0/ 3, found:	63.8643
Length  260/20, alignment  0/ 3, fail:	64.0938
Length  260/20, alignment  0/ 9, found:	63.8105
Length  260/20, alignment  0/ 9, fail:	64.0933
Length  260/20, alignment  0/15, found:	63.8105
Length  260/20, alignment  0/15, fail:	67.4482
Length  260/20, alignment  3/ 0, found:	68.1123
Length  260/20, alignment  3/ 0, fail:	63.2148
Length  260/20, alignment  3/ 3, found:	63.8003
Length  260/20, alignment  3/ 3, fail:	63.9712
Length  260/20, alignment  3/ 9, found:	63.7959
Length  260/20, alignment  3/ 9, fail:	64.0303
Length  260/20, alignment  3/15, found:	66.8623
Length  260/20, alignment  3/15, fail:	64.9185
Length  260/20, alignment  9/ 0, found:	66.6421
Length  260/20, alignment  9/ 0, fail:	63.2534
Length  260/20, alignment  9/ 3, found:	63.835
Length  260/20, alignment  9/ 3, fail:	64.0352
Length  260/20, alignment  9/ 9, found:	63.8149
Length  260/20, alignment  9/ 9, fail:	64.04
Length  260/20, alignment  9/15, found:	66.4375
Length  260/20, alignment  9/15, fail:	67.3701
Length  260/20, alignment 15/ 0, found:	63.0293
Length  260/20, alignment 15/ 0, fail:	64.4404
Length  260/20, alignment 15/ 3, found:	65.27
Length  260/20, alignment 15/ 3, fail:	65.373
Length  260/20, alignment 15/ 9, found:	65.2266
Length  260/20, alignment 15/ 9, fail:	67.9219
Length  260/20, alignment 15/15, found:	69.0107
Length  260/20, alignment 15/15, fail:	64.2549
Length  280/20, alignment  0/ 0, found:	66.6523
Length  280/20, alignment  0/ 0, fail:	66.9551
Length  280/20, alignment  0/ 3, found:	67.4775
Length  280/20, alignment  0/ 3, fail:	67.7266
Length  280/20, alignment  0/ 9, found:	70.124
Length  280/20, alignment  0/ 9, fail:	71.7451
Length  280/20, alignment  0/15, found:	68.8398
Length  280/20, alignment  0/15, fail:	68.6104
Length  280/20, alignment  3/ 0, found:	66.7744
Length  280/20, alignment  3/ 0, fail:	67.4629
Length  280/20, alignment  3/ 3, found:	67.5508
Length  280/20, alignment  3/ 3, fail:	70.251
Length  280/20, alignment  3/ 9, found:	72.5264
Length  280/20, alignment  3/ 9, fail:	68.6836
Length  280/20, alignment  3/15, found:	67.5068
Length  280/20, alignment  3/15, fail:	68.2246
Length  280/20, alignment  9/ 0, found:	66.6523
Length  280/20, alignment  9/ 0, fail:	67.1943
Length  280/20, alignment  9/ 3, found:	70.3389
Length  280/20, alignment  9/ 3, fail:	72.8052
Length  280/20, alignment  9/ 9, found:	67.4873
Length  280/20, alignment  9/ 9, fail:	68.083
Length  280/20, alignment  9/15, found:	67.4775
Length  280/20, alignment  9/15, fail:	67.8286
Length  280/20, alignment 15/ 0, found:	66.6421
Length  280/20, alignment 15/ 0, fail:	69.7383
Length  280/20, alignment 15/ 3, found:	71.1348
Length  280/20, alignment 15/ 3, fail:	68.4688
Length  280/20, alignment 15/ 9, found:	70.1338
Length  280/20, alignment 15/ 9, fail:	68.4395
Length  280/20, alignment 15/15, found:	70.124
Length  280/20, alignment 15/15, fail:	68.4834
Length  300/20, alignment  0/ 0, found:	74.4307
Length  300/20, alignment  0/ 0, fail:	73.9429
Length  300/20, alignment  0/ 3, found:	71.1543
Length  300/20, alignment  0/ 3, fail:	71.4619
Length  300/20, alignment  0/ 9, found:	71.1641
Length  300/20, alignment  0/ 9, fail:	71.4521
Length  300/20, alignment  0/15, found:	74.6313
Length  300/20, alignment  0/15, fail:	72.7461
Length  300/20, alignment  3/ 0, found:	74.5137
Length  300/20, alignment  3/ 0, fail:	71.4277
Length  300/20, alignment  3/ 3, found:	71.0859
Length  300/20, alignment  3/ 3, fail:	72.1602
Length  300/20, alignment  3/ 9, found:	71.0957
Length  300/20, alignment  3/ 9, fail:	74.7681
Length  300/20, alignment  3/15, found:	74.8994
Length  300/20, alignment  3/15, fail:	71.4277
Length  300/20, alignment  9/ 0, found:	70.3584
Length  300/20, alignment  9/ 0, fail:	70.8516
Length  300/20, alignment  9/ 3, found:	71.1738
Length  300/20, alignment  9/ 3, fail:	71.5986
Length  300/20, alignment  9/ 9, found:	75.4463
Length  300/20, alignment  9/ 9, fail:	75.7739
Length  300/20, alignment  9/15, found:	71.1641
Length  300/20, alignment  9/15, fail:	72.4482
Length  300/20, alignment 15/ 0, found:	71.8086
Length  300/20, alignment 15/ 0, fail:	71.2134
Length  300/20, alignment 15/ 3, found:	75.2656
Length  300/20, alignment 15/ 3, fail:	71.8428
Length  300/20, alignment 15/ 9, found:	75.2466
Length  300/20, alignment 15/ 9, fail:	72.0137
Length  300/20, alignment 15/15, found:	71.2031
Length  300/20, alignment 15/15, fail:	78.0151
Length   42/21, alignment  0/ 0, found:	23.2964
Length   42/21, alignment  0/ 0, fail:	23.311
Length   42/21, alignment  0/ 3, found:	24.0142
Length   42/21, alignment  0/ 3, fail:	31.0703
Length   42/21, alignment  0/ 9, found:	23.5454
Length   42/21, alignment  0/ 9, fail:	23.751
Length   42/21, alignment  0/15, found:	23.5552
Length   42/21, alignment  0/15, fail:	26.9004
Length   42/21, alignment  3/ 0, found:	23.4819
Length   42/21, alignment  3/ 0, fail:	23.7754
Length   42/21, alignment  3/ 3, found:	24.3218
Length   42/21, alignment  3/ 3, fail:	24.4443
Length   42/21, alignment  3/ 9, found:	24.2876
Length   42/21, alignment  3/ 9, fail:	24.415
Length   42/21, alignment  3/15, found:	24.2778
Length   42/21, alignment  3/15, fail:	24.4634
Length   42/21, alignment  9/ 0, found:	22.7446
Length   42/21, alignment  9/ 0, fail:	22.9399
Length   42/21, alignment  9/ 3, found:	23.4873
Length   42/21, alignment  9/ 3, fail:	23.7261
Length   42/21, alignment  9/ 9, found:	23.1943
Length   42/21, alignment  9/ 9, fail:	23.4722
Length   42/21, alignment  9/15, found:	26.0308
Length   42/21, alignment  9/15, fail:	23.7407
Length   42/21, alignment 15/ 0, found:	23.4526
Length   42/21, alignment 15/ 0, fail:	23.668
Length   42/21, alignment 15/ 3, found:	28.1602
Length   42/21, alignment 15/ 3, fail:	24.3511
Length   42/21, alignment 15/ 9, found:	24.2583
Length   42/21, alignment 15/ 9, fail:	24.3608
Length   42/21, alignment 15/15, found:	24.2925
Length   42/21, alignment 15/15, fail:	24.4194
Length   63/21, alignment  0/ 0, found:	26.5098
Length   63/21, alignment  0/ 0, fail:	27.1196
Length   63/21, alignment  0/ 3, found:	27.2764
Length   63/21, alignment  0/ 3, fail:	27.5156
Length   63/21, alignment  0/ 9, found:	27.2661
Length   63/21, alignment  0/ 9, fail:	27.5352
Length   63/21, alignment  0/15, found:	27.2222
Length   63/21, alignment  0/15, fail:	27.564
Length   63/21, alignment  3/ 0, found:	29.9229
Length   63/21, alignment  3/ 0, fail:	27.4814
Length   63/21, alignment  3/ 3, found:	28.0376
Length   63/21, alignment  3/ 3, fail:	31.6074
Length   63/21, alignment  3/ 9, found:	28.0088
Length   63/21, alignment  3/ 9, fail:	28.2822
Length   63/21, alignment  3/15, found:	27.9985
Length   63/21, alignment  3/15, fail:	28.2822
Length   63/21, alignment  9/ 0, found:	27.1836
Length   63/21, alignment  9/ 0, fail:	27.5005
Length   63/21, alignment  9/ 3, found:	27.8721
Length   63/21, alignment  9/ 3, fail:	28.3896
Length   63/21, alignment  9/ 9, found:	27.8716
Length   63/21, alignment  9/ 9, fail:	28.375
Length   63/21, alignment  9/15, found:	27.8672
Length   63/21, alignment  9/15, fail:	28.3794
Length   63/21, alignment 15/ 0, found:	29.8882
Length   63/21, alignment 15/ 0, fail:	27.3105
Length   63/21, alignment 15/ 3, found:	27.9551
Length   63/21, alignment 15/ 3, fail:	28.4331
Length   63/21, alignment 15/ 9, found:	31.0068
Length   63/21, alignment 15/ 9, fail:	28.2139
Length   63/21, alignment 15/15, found:	27.9453
Length   63/21, alignment 15/15, fail:	28.2427
Length   84/21, alignment  0/ 0, found:	30.8701
Length   84/21, alignment  0/ 0, fail:	31.1289
Length   84/21, alignment  0/ 3, found:	31.6416
Length   84/21, alignment  0/ 3, fail:	31.9785
Length   84/21, alignment  0/ 9, found:	31.627
Length   84/21, alignment  0/ 9, fail:	31.9834
Length   84/21, alignment  0/15, found:	31.6948
Length   84/21, alignment  0/15, fail:	31.978
Length   84/21, alignment  3/ 0, found:	33.7949
Length   84/21, alignment  3/ 0, fail:	31.3042
Length   84/21, alignment  3/ 3, found:	31.6758
Length   84/21, alignment  3/ 3, fail:	35.4502
Length   84/21, alignment  3/ 9, found:	31.627
Length   84/21, alignment  3/ 9, fail:	31.915
Length   84/21, alignment  3/15, found:	31.6416
Length   84/21, alignment  3/15, fail:	32.5742
Length   84/21, alignment  9/ 0, found:	31.915
Length   84/21, alignment  9/ 0, fail:	31.8711
Length   84/21, alignment  9/ 3, found:	32.6377
Length   84/21, alignment  9/ 3, fail:	32.6523
Length   84/21, alignment  9/ 9, found:	32.5938
Length   84/21, alignment  9/ 9, fail:	32.6816
Length   84/21, alignment  9/15, found:	34.7568
Length   84/21, alignment  9/15, fail:	32.1934
Length   84/21, alignment 15/ 0, found:	30.8799
Length   84/21, alignment 15/ 0, fail:	34.376
Length   84/21, alignment 15/ 3, found:	31.5874
Length   84/21, alignment 15/ 3, fail:	32.0659
Length   84/21, alignment 15/ 9, found:	31.5684
Length   84/21, alignment 15/ 9, fail:	32.0615
Length   84/21, alignment 15/15, found:	31.5684
Length   84/21, alignment 15/15, fail:	32.0615
Length  105/21, alignment  0/ 0, found:	34.6787
Length  105/21, alignment  0/ 0, fail:	34.7861
Length  105/21, alignment  0/ 3, found:	35.4795
Length  105/21, alignment  0/ 3, fail:	35.6211
Length  105/21, alignment  0/ 9, found:	38.2437
Length  105/21, alignment  0/ 9, fail:	36.0654
Length  105/21, alignment  0/15, found:	35.4941
Length  105/21, alignment  0/15, fail:	38.873
Length  105/21, alignment  3/ 0, found:	35.2354
Length  105/21, alignment  3/ 0, fail:	35.3867
Length  105/21, alignment  3/ 3, found:	36.1094
Length  105/21, alignment  3/ 3, fail:	36.3193
Length  105/21, alignment  3/ 9, found:	36.1045
Length  105/21, alignment  3/ 9, fail:	36.3145
Length  105/21, alignment  3/15, found:	36.0996
Length  105/21, alignment  3/15, fail:	36.5635
Length  105/21, alignment  9/ 0, found:	34.6006
Length  105/21, alignment  9/ 0, fail:	37.7896
Length  105/21, alignment  9/ 3, found:	35.9873
Length  105/21, alignment  9/ 3, fail:	35.7041
Length  105/21, alignment  9/ 9, found:	39.498
Length  105/21, alignment  9/ 9, fail:	35.6846
Length  105/21, alignment  9/15, found:	35.3574
Length  105/21, alignment  9/15, fail:	36.3291
Length  105/21, alignment 15/ 0, found:	35.7578
Length  105/21, alignment 15/ 0, fail:	35.3232
Length  105/21, alignment 15/ 3, found:	35.9629
Length  105/21, alignment 15/ 3, fail:	36.7344
Length  105/21, alignment 15/ 9, found:	35.9585
Length  105/21, alignment 15/ 9, fail:	36.7295
Length  105/21, alignment 15/15, found:	39.2148
Length  105/21, alignment 15/15, fail:	36.3438
Length  126/21, alignment  0/ 0, found:	38.2627
Length  126/21, alignment  0/ 0, fail:	42.6816
Length  126/21, alignment  0/ 3, found:	38.9951
Length  126/21, alignment  0/ 3, fail:	39.5815
Length  126/21, alignment  0/ 9, found:	38.9805
Length  126/21, alignment  0/ 9, fail:	39.874
Length  126/21, alignment  0/15, found:	40.314
Length  126/21, alignment  0/15, fail:	39.9375
Length  126/21, alignment  3/ 0, found:	40.353
Length  126/21, alignment  3/ 0, fail:	39.9033
Length  126/21, alignment  3/ 3, found:	43.7563
Length  126/21, alignment  3/ 3, fail:	40.6602
Length  126/21, alignment  3/ 9, found:	44.1323
Length  126/21, alignment  3/ 9, fail:	39.9473
Length  126/21, alignment  3/15, found:	39.498
Length  126/21, alignment  3/15, fail:	39.9526
Length  126/21, alignment  9/ 0, found:	38.248
Length  126/21, alignment  9/ 0, fail:	38.5557
Length  126/21, alignment  9/ 3, found:	39.0396
Length  126/21, alignment  9/ 3, fail:	39.376
Length  126/21, alignment  9/ 9, found:	39.0342
Length  126/21, alignment  9/ 9, fail:	39.3716
Length  126/21, alignment  9/15, found:	41.793
Length  126/21, alignment  9/15, fail:	39.3711
Length  126/21, alignment 15/ 0, found:	41.5249
Length  126/21, alignment 15/ 0, fail:	39.0732
Length  126/21, alignment 15/ 3, found:	39.7524
Length  126/21, alignment 15/ 3, fail:	39.9814
Length  126/21, alignment 15/ 9, found:	39.3418
Length  126/21, alignment 15/ 9, fail:	39.9819
Length  126/21, alignment 15/15, found:	39.7471
Length  126/21, alignment 15/15, fail:	40.4355
Length  147/21, alignment  0/ 0, found:	43.2485
Length  147/21, alignment  0/ 0, fail:	42.7407
Length  147/21, alignment  0/ 3, found:	44.9863
Length  147/21, alignment  0/ 3, fail:	43.5122
Length  147/21, alignment  0/ 9, found:	44.6934
Length  147/21, alignment  0/ 9, fail:	43.0186
Length  147/21, alignment  0/15, found:	42.7798
Length  147/21, alignment  0/15, fail:	43.0137
Length  147/21, alignment  3/ 0, found:	42.6626
Length  147/21, alignment  3/ 0, fail:	42.7012
Length  147/21, alignment  3/ 3, found:	43.4487
Length  147/21, alignment  3/ 3, fail:	43.6289
Length  147/21, alignment  3/ 9, found:	46.0171
Length  147/21, alignment  3/ 9, fail:	44.1665
Length  147/21, alignment  3/15, found:	43.4482
Length  147/21, alignment  3/15, fail:	47.6919
Length  147/21, alignment  9/ 0, found:	42.4917
Length  147/21, alignment  9/ 0, fail:	42.9795
Length  147/21, alignment  9/ 3, found:	42.9995
Length  147/21, alignment  9/ 3, fail:	43.9854
Length  147/21, alignment  9/ 9, found:	43.019
Length  147/21, alignment  9/ 9, fail:	43.9805
Length  147/21, alignment  9/15, found:	43.0039
Length  147/21, alignment  9/15, fail:	46.564
Length  147/21, alignment 15/ 0, found:	42.6328
Length  147/21, alignment 15/ 0, fail:	46.3491
Length  147/21, alignment 15/ 3, found:	43.7075
Length  147/21, alignment 15/ 3, fail:	44.2686
Length  147/21, alignment 15/ 9, found:	43.7173
Length  147/21, alignment 15/ 9, fail:	44.2295
Length  147/21, alignment 15/15, found:	43.7168
Length  147/21, alignment 15/15, fail:	44.2593
Length  168/21, alignment  0/ 0, found:	46.5293
Length  168/21, alignment  0/ 0, fail:	47.3647
Length  168/21, alignment  0/ 3, found:	51.7349
Length  168/21, alignment  0/ 3, fail:	48.1851
Length  168/21, alignment  0/ 9, found:	51.6177
Length  168/21, alignment  0/ 9, fail:	48.6636
Length  168/21, alignment  0/15, found:	48.6147
Length  168/21, alignment  0/15, fail:	48.7026
Length  168/21, alignment  3/ 0, found:	47.7847
Length  168/21, alignment  3/ 0, fail:	47.7061
Length  168/21, alignment  3/ 3, found:	48.5361
Length  168/21, alignment  3/ 3, fail:	51.5688
Length  168/21, alignment  3/ 9, found:	47.1108
Length  168/21, alignment  3/ 9, fail:	50.8511
Length  168/21, alignment  3/15, found:	47.1108
Length  168/21, alignment  3/15, fail:	47.3647
Length  168/21, alignment  9/ 0, found:	46.3101
Length  168/21, alignment  9/ 0, fail:	46.5391
Length  168/21, alignment  9/ 3, found:	48.146
Length  168/21, alignment  9/ 3, fail:	47.4429
Length  168/21, alignment  9/ 9, found:	48.1069
Length  168/21, alignment  9/ 9, fail:	50.0405
Length  168/21, alignment  9/15, found:	47.0913
Length  168/21, alignment  9/15, fail:	52.5259
Length  168/21, alignment 15/ 0, found:	46.3242
Length  168/21, alignment 15/ 0, fail:	46.4072
Length  168/21, alignment 15/ 3, found:	47.1011
Length  168/21, alignment 15/ 3, fail:	47.3306
Length  168/21, alignment 15/ 9, found:	47.1255
Length  168/21, alignment 15/ 9, fail:	47.3252
Length  168/21, alignment 15/15, found:	47.0962
Length  168/21, alignment 15/15, fail:	49.9526
Length  189/21, alignment  0/ 0, found:	49.9478
Length  189/21, alignment  0/ 0, fail:	53.5317
Length  189/21, alignment  0/ 3, found:	50.7778
Length  189/21, alignment  0/ 3, fail:	51.0708
Length  189/21, alignment  0/ 9, found:	50.7681
Length  189/21, alignment  0/ 9, fail:	51.3442
Length  189/21, alignment  0/15, found:	50.563
Length  189/21, alignment  0/15, fail:	51.3442
Length  189/21, alignment  3/ 0, found:	53.2925
Length  189/21, alignment  3/ 0, fail:	51.876
Length  189/21, alignment  3/ 3, found:	55.1821
Length  189/21, alignment  3/ 3, fail:	51.8569
Length  189/21, alignment  3/ 9, found:	51.3833
Length  189/21, alignment  3/ 9, fail:	51.8472
Length  189/21, alignment  3/15, found:	51.4028
Length  189/21, alignment  3/15, fail:	51.8521
Length  189/21, alignment  9/ 0, found:	49.9722
Length  189/21, alignment  9/ 0, fail:	50.2993
Length  189/21, alignment  9/ 3, found:	52.9751
Length  189/21, alignment  9/ 3, fail:	54.6401
Length  189/21, alignment  9/ 9, found:	50.1675
Length  189/21, alignment  9/ 9, fail:	51.3735
Length  189/21, alignment  9/15, found:	50.0405
Length  189/21, alignment  9/15, fail:	51.3638
Length  189/21, alignment 15/ 0, found:	50.7144
Length  189/21, alignment 15/ 0, fail:	50.812
Length  189/21, alignment 15/ 3, found:	51.3882
Length  189/21, alignment 15/ 3, fail:	54.8555
Length  189/21, alignment 15/ 9, found:	51.3784
Length  189/21, alignment 15/ 9, fail:	54.8892
Length  189/21, alignment 15/15, found:	51.3882
Length  189/21, alignment 15/15, fail:	51.7544
Length  210/21, alignment  0/ 0, found:	53.6587
Length  210/21, alignment  0/ 0, fail:	53.9126
Length  210/21, alignment  0/ 3, found:	54.4595
Length  210/21, alignment  0/ 3, fail:	54.6987
Length  210/21, alignment  0/ 9, found:	58.0386
Length  210/21, alignment  0/ 9, fail:	58.8301
Length  210/21, alignment  0/15, found:	54.4351
Length  210/21, alignment  0/15, fail:	54.7183
