                       	strtok
Length   45/15, alignment 15/15, fail:	49.8047
Length   60/15, alignment  0/ 0, found:	30.6689
Length   60/15, alignment  0/ 0, fail:	51.0449
Length   60/15, alignment  0/ 3, found:	30.6396
Length   60/15, alignment  0/ 3, fail:	50.9912
Length   60/15, alignment  0/ 9, found:	30.6494
Length   60/15, alignment  0/ 9, fail:	51.0156
Length   60/15, alignment  0/15, found:	30.6104
Length   60/15, alignment  0/15, fail:	51.0059
Length   60/15, alignment  3/ 0, found:	30.6055
Length   60/15, alignment  3/ 0, fail:	50.5713
Length   60/15, alignment  3/ 3, found:	30.6494
Length   60/15, alignment  3/ 3, fail:	50.5518
Length   60/15, alignment  3/ 9, found:	30.6152
Length   60/15, alignment  3/ 9, fail:	50.4199
Length   60/15, alignment  3/15, found:	30.6348
Length   60/15, alignment  3/15, fail:	50.1758
Length   60/15, alignment  9/ 0, found:	30.8936
Length   60/15, alignment  9/ 0, fail:	50.5615
Length   60/15, alignment  9/ 3, found:	30.7178
Length   60/15, alignment  9/ 3, fail:	49.7461
Length   60/15, alignment  9/ 9, found:	30.6396
Length   60/15, alignment  9/ 9, fail:	50.4541
Length   60/15, alignment  9/15, found:	30.6689
Length   60/15, alignment  9/15, fail:	49.7607
Length   60/15, alignment 15/ 0, found:	31.2061
Length   60/15, alignment 15/ 0, fail:	49.7705
Length   60/15, alignment 15/ 3, found:	30.957
Length   60/15, alignment 15/ 3, fail:	49.8047
Length   60/15, alignment 15/ 9, found:	30.8008
Length   60/15, alignment 15/ 9, fail:	50.5908
Length   60/15, alignment 15/15, found:	30.708
Length   60/15, alignment 15/15, fail:	49.7998
Length   75/15, alignment  0/ 0, found:	30.9619
Length   75/15, alignment  0/ 0, fail:	51.0498
Length   75/15, alignment  0/ 3, found:	30.9619
Length   75/15, alignment  0/ 3, fail:	51.0059
Length   75/15, alignment  0/ 9, found:	30.8496
Length   75/15, alignment  0/ 9, fail:	51.0889
Length   75/15, alignment  0/15, found:	30.708
Length   75/15, alignment  0/15, fail:	51.0303
Length   75/15, alignment  3/ 0, found:	31.084
Length   75/15, alignment  3/ 0, fail:	49.79
Length   75/15, alignment  3/ 3, found:	31.1035
Length   75/15, alignment  3/ 3, fail:	50.1855
Length   75/15, alignment  3/ 9, found:	30.8594
Length   75/15, alignment  3/ 9, fail:	49.9316
Length   75/15, alignment  3/15, found:	30.8203
Length   75/15, alignment  3/15, fail:	49.7803
Length   75/15, alignment  9/ 0, found:	31.3135
Length   75/15, alignment  9/ 0, fail:	49.7217
Length   75/15, alignment  9/ 3, found:	31.3232
Length   75/15, alignment  9/ 3, fail:	49.7656
Length   75/15, alignment  9/ 9, found:	31.748
Length   75/15, alignment  9/ 9, fail:	50.1123
Length   75/15, alignment  9/15, found:	31.2793
Length   75/15, alignment  9/15, fail:	50.5469
Length   75/15, alignment 15/ 0, found:	31.3086
Length   75/15, alignment 15/ 0, fail:	50.5127
Length   75/15, alignment 15/ 3, found:	31.2695
Length   75/15, alignment 15/ 3, fail:	50.4541
Length   75/15, alignment 15/ 9, found:	31.2646
Length   75/15, alignment 15/ 9, fail:	50.1855
Length   75/15, alignment 15/15, found:	31.7969
Length   75/15, alignment 15/15, fail:	50.5322
Length   90/15, alignment  0/ 0, found:	31.3037
Length   90/15, alignment  0/ 0, fail:	50.9912
Length   90/15, alignment  0/ 3, found:	31.3086
Length   90/15, alignment  0/ 3, fail:	51.0205
Length   90/15, alignment  0/ 9, found:	31.8848
Length   90/15, alignment  0/ 9, fail:	51.0449
Length   90/15, alignment  0/15, found:	31.7969
Length   90/15, alignment  0/15, fail:	51.04
Length   90/15, alignment  3/ 0, found:	31.2695
Length   90/15, alignment  3/ 0, fail:	49.7852
Length   90/15, alignment  3/ 3, found:	31.2891
Length   90/15, alignment  3/ 3, fail:	49.707
Length   90/15, alignment  3/ 9, found:	31.2939
Length   90/15, alignment  3/ 9, fail:	50.3906
Length   90/15, alignment  3/15, found:	31.7969
Length   90/15, alignment  3/15, fail:	50.1514
Length   90/15, alignment  9/ 0, found:	31.7236
Length   90/15, alignment  9/ 0, fail:	49.8828
Length   90/15, alignment  9/ 3, found:	31.7285
Length   90/15, alignment  9/ 3, fail:	49.7314
Length   90/15, alignment  9/ 9, found:	31.6113
Length   90/15, alignment  9/ 9, fail:	49.7803
Length   90/15, alignment  9/15, found:	31.5381
Length   90/15, alignment  9/15, fail:	50.5371
Length   90/15, alignment 15/ 0, found:	31.5234
Length   90/15, alignment 15/ 0, fail:	50.5518
Length   90/15, alignment 15/ 3, found:	31.5625
Length   90/15, alignment 15/ 3, fail:	50.5469
Length   90/15, alignment 15/ 9, found:	31.5576
Length   90/15, alignment 15/ 9, fail:	50.5127
Length   90/15, alignment 15/15, found:	31.6895
Length   90/15, alignment 15/15, fail:	50.5322
Length  105/15, alignment  0/ 0, found:	31.5381
Length  105/15, alignment  0/ 0, fail:	50.9961
Length  105/15, alignment  0/ 3, found:	31.5479
Length  105/15, alignment  0/ 3, fail:	50.9961
Length  105/15, alignment  0/ 9, found:	31.709
Length  105/15, alignment  0/ 9, fail:	51.0205
Length  105/15, alignment  0/15, found:	31.6943
Length  105/15, alignment  0/15, fail:	51.04
Length  105/15, alignment  3/ 0, found:	31.5186
Length  105/15, alignment  3/ 0, fail:	50.0098
Length  105/15, alignment  3/ 3, found:	31.6016
Length  105/15, alignment  3/ 3, fail:	50.5371
Length  105/15, alignment  3/ 9, found:	31.582
Length  105/15, alignment  3/ 9, fail:	50.5518
Length  105/15, alignment  3/15, found:	31.5674
Length  105/15, alignment  3/15, fail:	50.542
Length  105/15, alignment  9/ 0, found:	32.334
Length  105/15, alignment  9/ 0, fail:	50.5469
Length  105/15, alignment  9/ 3, found:	32.373
Length  105/15, alignment  9/ 3, fail:	50.8887
Length  105/15, alignment  9/ 9, found:	32.3682
Length  105/15, alignment  9/ 9, fail:	49.7266
Length  105/15, alignment  9/15, found:	32.3828
Length  105/15, alignment  9/15, fail:	49.79
Length  105/15, alignment 15/ 0, found:	32.2168
Length  105/15, alignment 15/ 0, fail:	50.5762
Length  105/15, alignment 15/ 3, found:	32.2412
Length  105/15, alignment 15/ 3, fail:	50.5859
Length  105/15, alignment 15/ 9, found:	32.2705
Length  105/15, alignment 15/ 9, fail:	50.5859
Length  105/15, alignment 15/15, found:	32.2559
Length  105/15, alignment 15/15, fail:	49.8047
Length  120/15, alignment  0/ 0, found:	32.2461
Length  120/15, alignment  0/ 0, fail:	50.9863
Length  120/15, alignment  0/ 3, found:	32.2314
Length  120/15, alignment  0/ 3, fail:	51.0156
Length  120/15, alignment  0/ 9, found:	32.29
Length  120/15, alignment  0/ 9, fail:	51.001
Length  120/15, alignment  0/15, found:	32.2656
Length  120/15, alignment  0/15, fail:	51.0449
Length  120/15, alignment  3/ 0, found:	32.2412
Length  120/15, alignment  3/ 0, fail:	50.5811
Length  120/15, alignment  3/ 3, found:	32.2363
Length  120/15, alignment  3/ 3, fail:	49.7607
Length  120/15, alignment  3/ 9, found:	32.2314
Length  120/15, alignment  3/ 9, fail:	49.751
Length  120/15, alignment  3/15, found:	32.2266
Length  120/15, alignment  3/15, fail:	49.7314
Length  120/15, alignment  9/ 0, found:	33.8721
Length  120/15, alignment  9/ 0, fail:	50.0098
Length  120/15, alignment  9/ 3, found:	33.8232
Length  120/15, alignment  9/ 3, fail:	50.5176
Length  120/15, alignment  9/ 9, found:	33.8721
Length  120/15, alignment  9/ 9, fail:	50.5664
Length  120/15, alignment  9/15, found:	33.8672
Length  120/15, alignment  9/15, fail:	50.2393
Length  120/15, alignment 15/ 0, found:	33.8916
Length  120/15, alignment 15/ 0, fail:	50.5615
Length  120/15, alignment 15/ 3, found:	33.8623
Length  120/15, alignment 15/ 3, fail:	50.5566
Length  120/15, alignment 15/ 9, found:	33.8672
Length  120/15, alignment 15/ 9, fail:	50.4346
Length  120/15, alignment 15/15, found:	33.8477
Length  120/15, alignment 15/15, fail:	50.5273
Length  135/15, alignment  0/ 0, found:	33.8281
Length  135/15, alignment  0/ 0, fail:	51.958
Length  135/15, alignment  0/ 3, found:	33.8672
Length  135/15, alignment  0/ 3, fail:	50.9814
Length  135/15, alignment  0/ 9, found:	33.8672
Length  135/15, alignment  0/ 9, fail:	50.9912
Length  135/15, alignment  0/15, found:	33.8428
Length  135/15, alignment  0/15, fail:	51.0205
Length  135/15, alignment  3/ 0, found:	33.9502
Length  135/15, alignment  3/ 0, fail:	49.7559
Length  135/15, alignment  3/ 3, found:	33.9648
Length  135/15, alignment  3/ 3, fail:	50.5322
Length  135/15, alignment  3/ 9, found:	33.8818
Length  135/15, alignment  3/ 9, fail:	50.293
Length  135/15, alignment  3/15, found:	33.8574
Length  135/15, alignment  3/15, fail:	49.9414
Length  135/15, alignment  9/ 0, found:	34.9707
Length  135/15, alignment  9/ 0, fail:	50.5518
Length  135/15, alignment  9/ 3, found:	34.9316
Length  135/15, alignment  9/ 3, fail:	50.4736
Length  135/15, alignment  9/ 9, found:	35.0195
Length  135/15, alignment  9/ 9, fail:	50.1025
Length  135/15, alignment  9/15, found:	34.9414
Length  135/15, alignment  9/15, fail:	49.8193
Length  135/15, alignment 15/ 0, found:	34.9268
Length  135/15, alignment 15/ 0, fail:	50.5371
Length  135/15, alignment 15/ 3, found:	34.9463
Length  135/15, alignment 15/ 3, fail:	50.6104
Length  135/15, alignment 15/ 9, found:	35.0488
Length  135/15, alignment 15/ 9, fail:	49.9756
Length  135/15, alignment 15/15, found:	34.9756
Length  135/15, alignment 15/15, fail:	50.542
Length  150/15, alignment  0/ 0, found:	34.9805
Length  150/15, alignment  0/ 0, fail:	51.0205
Length  150/15, alignment  0/ 3, found:	34.9316
Length  150/15, alignment  0/ 3, fail:	50.9863
Length  150/15, alignment  0/ 9, found:	35.0244
Length  150/15, alignment  0/ 9, fail:	51.0303
Length  150/15, alignment  0/15, found:	34.9512
Length  150/15, alignment  0/15, fail:	51.0596
Length  150/15, alignment  3/ 0, found:	34.9316
Length  150/15, alignment  3/ 0, fail:	50.3906
Length  150/15, alignment  3/ 3, found:	34.9268
Length  150/15, alignment  3/ 3, fail:	50.0146
Length  150/15, alignment  3/ 9, found:	34.9707
Length  150/15, alignment  3/ 9, fail:	50.5762
Length  150/15, alignment  3/15, found:	36.3965
Length  150/15, alignment  3/15, fail:	50.4883
Length  150/15, alignment  9/ 0, found:	34.9414
Length  150/15, alignment  9/ 0, fail:	50.21
Length  150/15, alignment  9/ 3, found:	34.9463
Length  150/15, alignment  9/ 3, fail:	50.5566
Length  150/15, alignment  9/ 9, found:	34.9609
Length  150/15, alignment  9/ 9, fail:	50.5469
Length  150/15, alignment  9/15, found:	35.0293
Length  150/15, alignment  9/15, fail:	50.332
Length  150/15, alignment 15/ 0, found:	37.2314
Length  150/15, alignment 15/ 0, fail:	50.2441
Length  150/15, alignment 15/ 3, found:	37.1924
Length  150/15, alignment 15/ 3, fail:	49.7852
Length  150/15, alignment 15/ 9, found:	37.2412
Length  150/15, alignment 15/ 9, fail:	49.7754
Length  150/15, alignment 15/15, found:	37.1875
Length  150/15, alignment 15/15, fail:	50.2002
Length  165/15, alignment  0/ 0, found:	37.1777
Length  165/15, alignment  0/ 0, fail:	50.9912
Length  165/15, alignment  0/ 3, found:	37.2168
Length  165/15, alignment  0/ 3, fail:	50.9814
Length  165/15, alignment  0/ 9, found:	37.2412
Length  165/15, alignment  0/ 9, fail:	50.9961
Length  165/15, alignment  0/15, found:	37.1631
Length  165/15, alignment  0/15, fail:	51.084
Length  165/15, alignment  3/ 0, found:	37.2168
Length  165/15, alignment  3/ 0, fail:	50.5713
Length  165/15, alignment  3/ 3, found:	37.2461
Length  165/15, alignment  3/ 3, fail:	50.5664
Length  165/15, alignment  3/ 9, found:	37.2266
Length  165/15, alignment  3/ 9, fail:	50.0879
Length  165/15, alignment  3/15, found:	37.207
Length  165/15, alignment  3/15, fail:	49.8975
Length  165/15, alignment  9/ 0, found:	37.1875
Length  165/15, alignment  9/ 0, fail:	50.5273
Length  165/15, alignment  9/ 3, found:	37.207
Length  165/15, alignment  9/ 3, fail:	50.5908
Length  165/15, alignment  9/ 9, found:	37.1777
Length  165/15, alignment  9/ 9, fail:	50.1025
Length  165/15, alignment  9/15, found:	37.168
Length  165/15, alignment  9/15, fail:	49.79
Length  165/15, alignment 15/ 0, found:	43.6279
Length  165/15, alignment 15/ 0, fail:	50.5615
Length  165/15, alignment 15/ 3, found:	45.3076
Length  165/15, alignment 15/ 3, fail:	50.5664
Length  165/15, alignment 15/ 9, found:	43.6035
Length  165/15, alignment 15/ 9, fail:	49.873
Length  165/15, alignment 15/15, found:	43.6133
Length  165/15, alignment 15/15, fail:	50.5762
Length  180/15, alignment  0/ 0, found:	43.5938
Length  180/15, alignment  0/ 0, fail:	51.04
Length  180/15, alignment  0/ 3, found:	43.5498
Length  180/15, alignment  0/ 3, fail:	50.9961
Length  180/15, alignment  0/ 9, found:	43.584
Length  180/15, alignment  0/ 9, fail:	50.9961
Length  180/15, alignment  0/15, found:	43.5889
Length  180/15, alignment  0/15, fail:	51.0303
Length  180/15, alignment  3/ 0, found:	43.5254
Length  180/15, alignment  3/ 0, fail:	50.5566
Length  180/15, alignment  3/ 3, found:	43.5889
Length  180/15, alignment  3/ 3, fail:	50.542
Length  180/15, alignment  3/ 9, found:	43.6133
Length  180/15, alignment  3/ 9, fail:	49.7363
Length  180/15, alignment  3/15, found:	43.6279
Length  180/15, alignment  3/15, fail:	50.1562
Length  180/15, alignment  9/ 0, found:	43.0908
Length  180/15, alignment  9/ 0, fail:	49.8096
Length  180/15, alignment  9/ 3, found:	43.1396
Length  180/15, alignment  9/ 3, fail:	50.5225
Length  180/15, alignment  9/ 9, found:	43.1348
Length  180/15, alignment  9/ 9, fail:	50.0977
Length  180/15, alignment  9/15, found:	43.1348
Length  180/15, alignment  9/15, fail:	50.5615
Length  180/15, alignment 15/ 0, found:	44.0381
Length  180/15, alignment 15/ 0, fail:	50.5322
Length  180/15, alignment 15/ 3, found:	44.1162
Length  180/15, alignment 15/ 3, fail:	50.3516
Length  180/15, alignment 15/ 9, found:	44.0039
Length  180/15, alignment 15/ 9, fail:	49.9658
Length  180/15, alignment 15/15, found:	44.0479
Length  180/15, alignment 15/15, fail:	50.5273
Length  195/15, alignment  0/ 0, found:	44.0967
Length  195/15, alignment  0/ 0, fail:	51.0156
Length  195/15, alignment  0/ 3, found:	44.0967
Length  195/15, alignment  0/ 3, fail:	52.5928
Length  195/15, alignment  0/ 9, found:	44.0186
Length  195/15, alignment  0/ 9, fail:	51.001
Length  195/15, alignment  0/15, found:	43.9795
Length  195/15, alignment  0/15, fail:	51.0547
Length  195/15, alignment  3/ 0, found:	44.0723
Length  195/15, alignment  3/ 0, fail:	50.0684
Length  195/15, alignment  3/ 3, found:	44.0869
Length  195/15, alignment  3/ 3, fail:	49.7168
Length  195/15, alignment  3/ 9, found:	44.0137
Length  195/15, alignment  3/ 9, fail:	50.5322
Length  195/15, alignment  3/15, found:	43.9453
Length  195/15, alignment  3/15, fail:	50.0928
Length  195/15, alignment  9/ 0, found:	43.9941
Length  195/15, alignment  9/ 0, fail:	50.5127
Length  195/15, alignment  9/ 3, found:	44.0088
Length  195/15, alignment  9/ 3, fail:	50.5713
Length  195/15, alignment  9/ 9, found:	44.0479
Length  195/15, alignment  9/ 9, fail:	50.1562
Length  195/15, alignment  9/15, found:	44.126
Length  195/15, alignment  9/15, fail:	50.5322
Length  195/15, alignment 15/ 0, found:	44.5654
Length  195/15, alignment 15/ 0, fail:	50.5957
Length  195/15, alignment 15/ 3, found:	44.5508
Length  195/15, alignment 15/ 3, fail:	50.2197
Length  195/15, alignment 15/ 9, found:	44.4824
Length  195/15, alignment 15/ 9, fail:	50.6348
Length  195/15, alignment 15/15, found:	44.502
Length  195/15, alignment 15/15, fail:	50.5664
Length  210/15, alignment  0/ 0, found:	44.5361
Length  210/15, alignment  0/ 0, fail:	50.9912
Length  210/15, alignment  0/ 3, found:	44.502
Length  210/15, alignment  0/ 3, fail:	51.0205
Length  210/15, alignment  0/ 9, found:	44.5459
Length  210/15, alignment  0/ 9, fail:	50.9863
Length  210/15, alignment  0/15, found:	44.541
Length  210/15, alignment  0/15, fail:	51.0254
Length  210/15, alignment  3/ 0, found:	44.4873
Length  210/15, alignment  3/ 0, fail:	50.5908
Length  210/15, alignment  3/ 3, found:	44.5557
Length  210/15, alignment  3/ 3, fail:	51.3428
Length  210/15, alignment  3/ 9, found:	44.5703
Length  210/15, alignment  3/ 9, fail:	50.3076
Length  210/15, alignment  3/15, found:	44.4678
Length  210/15, alignment  3/15, fail:	49.8975
Length  210/15, alignment  9/ 0, found:	44.4922
Length  210/15, alignment  9/ 0, fail:	50.5322
Length  210/15, alignment  9/ 3, found:	44.541
Length  210/15, alignment  9/ 3, fail:	50.3711
Length  210/15, alignment  9/ 9, found:	44.541
Length  210/15, alignment  9/ 9, fail:	50.5811
Length  210/15, alignment  9/15, found:	44.5703
Length  210/15, alignment  9/15, fail:	49.7168
Length  210/15, alignment 15/ 0, found:	45.0098
Length  210/15, alignment 15/ 0, fail:	50.3418
Length  210/15, alignment 15/ 3, found:	45
Length  210/15, alignment 15/ 3, fail:	50
Length  210/15, alignment 15/ 9, found:	45.0488
Length  210/15, alignment 15/ 9, fail:	50.5664
Length  210/15, alignment 15/15, found:	45.0439
Length  210/15, alignment 15/15, fail:	50.332
Length  225/15, alignment  0/ 0, found:	45.0488
Length  225/15, alignment  0/ 0, fail:	51.0059
Length  225/15, alignment  0/ 3, found:	44.9658
Length  225/15, alignment  0/ 3, fail:	51.0254
Length  225/15, alignment  0/ 9, found:	45.0244
Length  225/15, alignment  0/ 9, fail:	51.0205
Length  225/15, alignment  0/15, found:	45.0098
Length  225/15, alignment  0/15, fail:	51.0156
Length  225/15, alignment  3/ 0, found:	44.9561
Length  225/15, alignment  3/ 0, fail:	50.5518
Length  225/15, alignment  3/ 3, found:	45.0146
Length  225/15, alignment  3/ 3, fail:	50.3467
Length  225/15, alignment  3/ 9, found:	44.9756
Length  225/15, alignment  3/ 9, fail:	50.5713
Length  225/15, alignment  3/15, found:	45.0439
Length  225/15, alignment  3/15, fail:	50.5225
Length  225/15, alignment  9/ 0, found:	45.0537
Length  225/15, alignment  9/ 0, fail:	50.3027
Length  225/15, alignment  9/ 3, found:	44.9561
Length  225/15, alignment  9/ 3, fail:	51.123
Length  225/15, alignment  9/ 9, found:	45.0439
Length  225/15, alignment  9/ 9, fail:	50.5225
Length  225/15, alignment  9/15, found:	45.0342
Length  225/15, alignment  9/15, fail:	50.2734
Length  225/15, alignment 15/ 0, found:	46.5283
Length  225/15, alignment 15/ 0, fail:	50.5859
Length  225/15, alignment 15/ 3, found:	46.4941
Length  225/15, alignment 15/ 3, fail:	50.5322
Length  225/15, alignment 15/ 9, found:	46.5332
Length  225/15, alignment 15/ 9, fail:	50.5811
Length  225/15, alignment 15/15, found:	46.5186
Length  225/15, alignment 15/15, fail:	49.8682
Length   32/16, alignment  0/ 0, found:	31.2598
Length   32/16, alignment  0/ 0, fail:	31.2451
Length   32/16, alignment  0/ 3, found:	31.2256
Length   32/16, alignment  0/ 3, fail:	31.1719
Length   32/16, alignment  0/ 9, found:	31.1816
Length   32/16, alignment  0/ 9, fail:	31.2207
Length   32/16, alignment  0/15, found:	31.2305
Length   32/16, alignment  0/15, fail:	31.2207
Length   32/16, alignment  3/ 0, found:	31.2256
Length   32/16, alignment  3/ 0, fail:	31.2354
Length   32/16, alignment  3/ 3, found:	31.1914
Length   32/16, alignment  3/ 3, fail:	31.2061
Length   32/16, alignment  3/ 9, found:	31.1963
Length   32/16, alignment  3/ 9, fail:	31.1816
Length   32/16, alignment  3/15, found:	31.2109
Length   32/16, alignment  3/15, fail:	31.2158
Length   32/16, alignment  9/ 0, found:	31.2549
Length   32/16, alignment  9/ 0, fail:	31.2061
Length   32/16, alignment  9/ 3, found:	31.1768
Length   32/16, alignment  9/ 3, fail:	31.2451
Length   32/16, alignment  9/ 9, found:	31.1865
Length   32/16, alignment  9/ 9, fail:	31.2305
Length   32/16, alignment  9/15, found:	31.2061
Length   32/16, alignment  9/15, fail:	31.1865
Length   32/16, alignment 15/ 0, found:	31.2207
Length   32/16, alignment 15/ 0, fail:	31.2354
Length   32/16, alignment 15/ 3, found:	31.2158
Length   32/16, alignment 15/ 3, fail:	31.1963
Length   32/16, alignment 15/ 9, found:	31.2305
Length   32/16, alignment 15/ 9, fail:	31.2549
Length   32/16, alignment 15/15, found:	31.2061
Length   32/16, alignment 15/15, fail:	31.2305
Length   48/16, alignment  0/ 0, found:	31.8311
Length   48/16, alignment  0/ 0, fail:	31.792
Length   48/16, alignment  0/ 3, found:	31.8115
Length   48/16, alignment  0/ 3, fail:	31.7578
Length   48/16, alignment  0/ 9, found:	31.8115
Length   48/16, alignment  0/ 9, fail:	31.8213
Length   48/16, alignment  0/15, found:	31.8311
Length   48/16, alignment  0/15, fail:	31.7969
Length   48/16, alignment  3/ 0, found:	31.8164
Length   48/16, alignment  3/ 0, fail:	31.7871
Length   48/16, alignment  3/ 3, found:	32.4219
Length   48/16, alignment  3/ 3, fail:	31.8066
Length   48/16, alignment  3/ 9, found:	31.8359
Length   48/16, alignment  3/ 9, fail:	31.7578
Length   48/16, alignment  3/15, found:	31.8164
Length   48/16, alignment  3/15, fail:	31.7383
Length   48/16, alignment  9/ 0, found:	31.6943
Length   48/16, alignment  9/ 0, fail:	31.748
Length   48/16, alignment  9/ 3, found:	31.7188
Length   48/16, alignment  9/ 3, fail:	31.7334
Length   48/16, alignment  9/ 9, found:	31.709
Length   48/16, alignment  9/ 9, fail:	31.7627
Length   48/16, alignment  9/15, found:	31.7578
Length   48/16, alignment  9/15, fail:	31.7188
Length   48/16, alignment 15/ 0, found:	31.7871
Length   48/16, alignment 15/ 0, fail:	31.7529
Length   48/16, alignment 15/ 3, found:	31.7139
Length   48/16, alignment 15/ 3, fail:	31.7529
Length   48/16, alignment 15/ 9, found:	31.7578
Length   48/16, alignment 15/ 9, fail:	31.792
Length   48/16, alignment 15/15, found:	31.6699
Length   48/16, alignment 15/15, fail:	31.7773
Length   64/16, alignment  0/ 0, found:	31.6553
Length   64/16, alignment  0/ 0, fail:	31.7383
Length   64/16, alignment  0/ 3, found:	31.6357
Length   64/16, alignment  0/ 3, fail:	31.7188
Length   64/16, alignment  0/ 9, found:	31.8848
Length   64/16, alignment  0/ 9, fail:	31.7432
Length   64/16, alignment  0/15, found:	31.5723
Length   64/16, alignment  0/15, fail:	31.7334
Length   64/16, alignment  3/ 0, found:	31.8555
Length   64/16, alignment  3/ 0, fail:	31.7236
Length   64/16, alignment  3/ 3, found:	31.5918
Length   64/16, alignment  3/ 3, fail:	31.6113
Length   64/16, alignment  3/ 9, found:	31.8701
Length   64/16, alignment  3/ 9, fail:	31.8652
Length   64/16, alignment  3/15, found:	31.5967
Length   64/16, alignment  3/15, fail:	31.7627
Length   64/16, alignment  9/ 0, found:	31.8994
Length   64/16, alignment  9/ 0, fail:	31.7432
Length   64/16, alignment  9/ 3, found:	31.6699
Length   64/16, alignment  9/ 3, fail:	31.8408
Length   64/16, alignment  9/ 9, found:	31.9092
Length   64/16, alignment  9/ 9, fail:	31.8164
Length   64/16, alignment  9/15, found:	31.8896
Length   64/16, alignment  9/15, fail:	31.7773
Length   64/16, alignment 15/ 0, found:	31.665
Length   64/16, alignment 15/ 0, fail:	31.8604
Length   64/16, alignment 15/ 3, found:	31.6699
Length   64/16, alignment 15/ 3, fail:	31.8604
Length   64/16, alignment 15/ 9, found:	31.8408
Length   64/16, alignment 15/ 9, fail:	31.875
Length   64/16, alignment 15/15, found:	31.626
Length   64/16, alignment 15/15, fail:	31.7822
Length   80/16, alignment  0/ 0, found:	32.627
Length   80/16, alignment  0/ 0, fail:	32.6025
Length   80/16, alignment  0/ 3, found:	32.5342
Length   80/16, alignment  0/ 3, fail:	32.5537
Length   80/16, alignment  0/ 9, found:	32.7783
Length   80/16, alignment  0/ 9, fail:	32.8125
Length   80/16, alignment  0/15, found:	33.1592
Length   80/16, alignment  0/15, fail:	32.5781
Length   80/16, alignment  3/ 0, found:	32.5684
Length   80/16, alignment  3/ 0, fail:	32.5635
Length   80/16, alignment  3/ 3, found:	32.5439
Length   80/16, alignment  3/ 3, fail:	32.5977
Length   80/16, alignment  3/ 9, found:	32.793
Length   80/16, alignment  3/ 9, fail:	32.7393
Length   80/16, alignment  3/15, found:	32.6123
Length   80/16, alignment  3/15, fail:	32.5977
Length   80/16, alignment  9/ 0, found:	32.6025
Length   80/16, alignment  9/ 0, fail:	32.627
Length   80/16, alignment  9/ 3, found:	32.6123
Length   80/16, alignment  9/ 3, fail:	32.5781
Length   80/16, alignment  9/ 9, found:	32.583
Length   80/16, alignment  9/ 9, fail:	32.583
Length   80/16, alignment  9/15, found:	32.7734
Length   80/16, alignment  9/15, fail:	32.7539
Length   80/16, alignment 15/ 0, found:	32.583
Length   80/16, alignment 15/ 0, fail:	32.5977
Length   80/16, alignment 15/ 3, found:	32.5781
Length   80/16, alignment 15/ 3, fail:	32.583
Length   80/16, alignment 15/ 9, found:	32.5781
Length   80/16, alignment 15/ 9, fail:	32.6025
Length   80/16, alignment 15/15, found:	32.7637
Length   80/16, alignment 15/15, fail:	32.7832
Length   96/16, alignment  0/ 0, found:	33.2373
Length   96/16, alignment  0/ 0, fail:	33.916
Length   96/16, alignment  0/ 3, found:	33.1592
Length   96/16, alignment  0/ 3, fail:	34.1895
Length   96/16, alignment  0/ 9, found:	33.1738
Length   96/16, alignment  0/ 9, fail:	33.2812
Length   96/16, alignment  0/15, found:	34.209
Length   96/16, alignment  0/15, fail:	34.2334
Length   96/16, alignment  3/ 0, found:	33.1348
Length   96/16, alignment  3/ 0, fail:	33.208
Length   96/16, alignment  3/ 3, found:	33.208
Length   96/16, alignment  3/ 3, fail:	33.1445
Length   96/16, alignment  3/ 9, found:	34.0771
Length   96/16, alignment  3/ 9, fail:	33.1543
Length   96/16, alignment  3/15, found:	34.0039
Length   96/16, alignment  3/15, fail:	34.2041
Length   96/16, alignment  9/ 0, found:	33.1738
Length   96/16, alignment  9/ 0, fail:	34.209
Length   96/16, alignment  9/ 3, found:	33.4961
Length   96/16, alignment  9/ 3, fail:	34.209
Length   96/16, alignment  9/ 9, found:	33.1348
Length   96/16, alignment  9/ 9, fail:	33.1738
Length   96/16, alignment  9/15, found:	33.7012
Length   96/16, alignment  9/15, fail:	33.1396
Length   96/16, alignment 15/ 0, found:	33.6426
Length   96/16, alignment 15/ 0, fail:	34.2529
Length   96/16, alignment 15/ 3, found:	33.8525
Length   96/16, alignment 15/ 3, fail:	33.1396
Length   96/16, alignment 15/ 9, found:	33.5059
Length   96/16, alignment 15/ 9, fail:	34.2041
Length   96/16, alignment 15/15, found:	33.9844
Length   96/16, alignment 15/15, fail:	35.6641
Length  112/16, alignment  0/ 0, found:	34.0723
Length  112/16, alignment  0/ 0, fail:	34.0186
Length  112/16, alignment  0/ 3, found:	34.0039
Length  112/16, alignment  0/ 3, fail:	34.0186
Length  112/16, alignment  0/ 9, found:	33.999
Length  112/16, alignment  0/ 9, fail:	33.9941
Length  112/16, alignment  0/15, found:	34.0088
Length  112/16, alignment  0/15, fail:	34.0576
Length  112/16, alignment  3/ 0, found:	34.0234
Length  112/16, alignment  3/ 0, fail:	34.0479
Length  112/16, alignment  3/ 3, found:	33.9893
Length  112/16, alignment  3/ 3, fail:	34.0332
Length  112/16, alignment  3/ 9, found:	34.0137
Length  112/16, alignment  3/ 9, fail:	34.0283
Length  112/16, alignment  3/15, found:	34.0479
Length  112/16, alignment  3/15, fail:	33.9746
Length  112/16, alignment  9/ 0, found:	33.8135
