                       	strsep
Length   54/9, alignment  9/ 0, found:	19.2151
Length   54/9, alignment  9/ 0, fail:	18.4094
Length   54/9, alignment  9/ 3, found:	19.2542
Length   54/9, alignment  9/ 3, fail:	18.4094
Length   54/9, alignment  9/ 9, found:	19.209
Length   54/9, alignment  9/ 9, fail:	18.396
Length   54/9, alignment  9/15, found:	18.9221
Length   54/9, alignment  9/15, fail:	18.4033
Length   54/9, alignment 15/ 0, found:	19.0735
Length   54/9, alignment 15/ 0, fail:	19.4763
Length   54/9, alignment 15/ 3, found:	19.1809
Length   54/9, alignment 15/ 3, fail:	19.4067
Length   54/9, alignment 15/ 9, found:	19.259
Length   54/9, alignment 15/ 9, fail:	19.3481
Length   54/9, alignment 15/15, found:	19.0918
Length   54/9, alignment 15/15, fail:	19.6021
Length   63/9, alignment  0/ 0, found:	18.6218
Length   63/9, alignment  0/ 0, fail:	18.4216
Length   63/9, alignment  0/ 3, found:	18.6292
Length   63/9, alignment  0/ 3, fail:	18.4106
Length   63/9, alignment  0/ 9, found:	18.6304
Length   63/9, alignment  0/ 9, fail:	18.3826
Length   63/9, alignment  0/15, found:	18.6206
Length   63/9, alignment  0/15, fail:	18.3716
Length   63/9, alignment  3/ 0, found:	18.9661
Length   63/9, alignment  3/ 0, fail:	19.53
Length   63/9, alignment  3/ 3, found:	18.877
Length   63/9, alignment  3/ 3, fail:	19.3896
Length   63/9, alignment  3/ 9, found:	27.2156
Length   63/9, alignment  3/ 9, fail:	19.4141
Length   63/9, alignment  3/15, found:	24.574
Length   63/9, alignment  3/15, fail:	19.6021
Length   63/9, alignment  9/ 0, found:	22.3108
Length   63/9, alignment  9/ 0, fail:	19.3872
Length   63/9, alignment  9/ 3, found:	18.9819
Length   63/9, alignment  9/ 3, fail:	19.4006
Length   63/9, alignment  9/ 9, found:	18.9551
Length   63/9, alignment  9/ 9, fail:	19.4226
Length   63/9, alignment  9/15, found:	18.9099
Length   63/9, alignment  9/15, fail:	19.6533
Length   63/9, alignment 15/ 0, found:	19.0454
Length   63/9, alignment 15/ 0, fail:	19.4226
Length   63/9, alignment 15/ 3, found:	18.999
Length   63/9, alignment 15/ 3, fail:	19.4763
Length   63/9, alignment 15/ 9, found:	18.8977
Length   63/9, alignment 15/ 9, fail:	19.397
Length   63/9, alignment 15/15, found:	18.9246
Length   63/9, alignment 15/15, fail:	19.4812
Length   40/10, alignment  0/ 0, found:	19.1174
Length   40/10, alignment  0/ 0, fail:	18.9722
Length   40/10, alignment  0/ 3, found:	18.9099
Length   40/10, alignment  0/ 3, fail:	18.8574
Length   40/10, alignment  0/ 9, found:	28.5474
Length   40/10, alignment  0/ 9, fail:	18.8501
Length   40/10, alignment  0/15, found:	19.0527
Length   40/10, alignment  0/15, fail:	19.2102
Length   40/10, alignment  3/ 0, found:	19.0442
Length   40/10, alignment  3/ 0, fail:	19.0063
Length   40/10, alignment  3/ 3, found:	18.9087
Length   40/10, alignment  3/ 3, fail:	18.8696
Length   40/10, alignment  3/ 9, found:	19.0881
Length   40/10, alignment  3/ 9, fail:	18.8379
Length   40/10, alignment  3/15, found:	18.9539
Length   40/10, alignment  3/15, fail:	19.4531
Length   40/10, alignment  9/ 0, found:	18.6646
Length   40/10, alignment  9/ 0, fail:	19.8523
Length   40/10, alignment  9/ 3, found:	18.7256
Length   40/10, alignment  9/ 3, fail:	19.8364
Length   40/10, alignment  9/ 9, found:	18.6511
Length   40/10, alignment  9/ 9, fail:	19.8254
Length   40/10, alignment  9/15, found:	18.7451
Length   40/10, alignment  9/15, fail:	19.8364
Length   40/10, alignment 15/ 0, found:	19.0295
Length   40/10, alignment 15/ 0, fail:	19.8499
Length   40/10, alignment 15/ 3, found:	19.0234
Length   40/10, alignment 15/ 3, fail:	19.8352
Length   40/10, alignment 15/ 9, found:	19.0332
Length   40/10, alignment 15/ 9, fail:	19.8218
Length   40/10, alignment 15/15, found:	19.1638
Length   40/10, alignment 15/15, fail:	19.8267
Length   50/10, alignment  0/ 0, found:	18.7122
Length   50/10, alignment  0/ 0, fail:	19.845
Length   50/10, alignment  0/ 3, found:	18.7256
Length   50/10, alignment  0/ 3, fail:	19.8401
Length   50/10, alignment  0/ 9, found:	18.6902
Length   50/10, alignment  0/ 9, fail:	19.8352
Length   50/10, alignment  0/15, found:	18.7683
Length   50/10, alignment  0/15, fail:	19.8279
Length   50/10, alignment  3/ 0, found:	18.8367
Length   50/10, alignment  3/ 0, fail:	19.8328
Length   50/10, alignment  3/ 3, found:	18.6633
Length   50/10, alignment  3/ 3, fail:	19.845
Length   50/10, alignment  3/ 9, found:	18.6621
Length   50/10, alignment  3/ 9, fail:	19.8389
Length   50/10, alignment  3/15, found:	18.7781
Length   50/10, alignment  3/15, fail:	19.8254
Length   50/10, alignment  9/ 0, found:	19.0271
Length   50/10, alignment  9/ 0, fail:	19.8413
Length   50/10, alignment  9/ 3, found:	19.2102
Length   50/10, alignment  9/ 3, fail:	19.8376
Length   50/10, alignment  9/ 9, found:	19.198
Length   50/10, alignment  9/ 9, fail:	19.8328
Length   50/10, alignment  9/15, found:	19.0784
Length   50/10, alignment  9/15, fail:	19.8206
Length   50/10, alignment 15/ 0, found:	19.021
Length   50/10, alignment 15/ 0, fail:	21.156
Length   50/10, alignment 15/ 3, found:	19.248
Length   50/10, alignment 15/ 3, fail:	21.217
Length   50/10, alignment 15/ 9, found:	19.0271
Length   50/10, alignment 15/ 9, fail:	21.1548
Length   50/10, alignment 15/15, found:	19.1736
Length   50/10, alignment 15/15, fail:	21.1182
Length   60/10, alignment  0/ 0, found:	28.4656
Length   60/10, alignment  0/ 0, fail:	20.072
Length   60/10, alignment  0/ 3, found:	18.728
Length   60/10, alignment  0/ 3, fail:	19.8303
Length   60/10, alignment  0/ 9, found:	18.6499
Length   60/10, alignment  0/ 9, fail:	19.8279
Length   60/10, alignment  0/15, found:	18.7366
Length   60/10, alignment  0/15, fail:	19.834
Length   60/10, alignment  3/ 0, found:	19.3103
Length   60/10, alignment  3/ 0, fail:	19.8352
Length   60/10, alignment  3/ 3, found:	19.0967
Length   60/10, alignment  3/ 3, fail:	19.8291
Length   60/10, alignment  3/ 9, found:	18.9966
Length   60/10, alignment  3/ 9, fail:	19.8315
Length   60/10, alignment  3/15, found:	19.0869
Length   60/10, alignment  3/15, fail:	19.8193
Length   60/10, alignment  9/ 0, found:	19.1248
Length   60/10, alignment  9/ 0, fail:	20.6506
Length   60/10, alignment  9/ 3, found:	18.999
Length   60/10, alignment  9/ 3, fail:	20.6067
Length   60/10, alignment  9/ 9, found:	19.2505
Length   60/10, alignment  9/ 9, fail:	20.592
Length   60/10, alignment  9/15, found:	19.2969
Length   60/10, alignment  9/15, fail:	20.6873
Length   60/10, alignment 15/ 0, found:	19.0039
Length   60/10, alignment 15/ 0, fail:	20.9705
Length   60/10, alignment 15/ 3, found:	19.021
Length   60/10, alignment 15/ 3, fail:	20.6934
Length   60/10, alignment 15/ 9, found:	18.999
Length   60/10, alignment 15/ 9, fail:	20.5688
Length   60/10, alignment 15/15, found:	19.0955
Length   60/10, alignment 15/15, fail:	20.6311
Length   70/10, alignment  0/ 0, found:	19.2651
Length   70/10, alignment  0/ 0, fail:	20.5457
Length   70/10, alignment  0/ 3, found:	19.0686
Length   70/10, alignment  0/ 3, fail:	20.6982
Length   70/10, alignment  0/ 9, found:	19.0088
Length   70/10, alignment  0/ 9, fail:	20.6958
Length   70/10, alignment  0/15, found:	19.3005
Length   70/10, alignment  0/15, fail:	20.6604
Length   70/10, alignment  3/ 0, found:	19.0198
Length   70/10, alignment  3/ 0, fail:	20.6128
Length   70/10, alignment  3/ 3, found:	19.0356
Length   70/10, alignment  3/ 3, fail:	20.6567
Length   70/10, alignment  3/ 9, found:	19.2615
Length   70/10, alignment  3/ 9, fail:	20.6641
Length   70/10, alignment  3/15, found:	19.1675
Length   70/10, alignment  3/15, fail:	20.7068
Length   70/10, alignment  9/ 0, found:	19.0173
Length   70/10, alignment  9/ 0, fail:	20.5774
Length   70/10, alignment  9/ 3, found:	19.0076
Length   70/10, alignment  9/ 3, fail:	20.5933
Length   70/10, alignment  9/ 9, found:	19.1138
Length   70/10, alignment  9/ 9, fail:	20.5444
Length   70/10, alignment  9/15, found:	19.0857
Length   70/10, alignment  9/15, fail:	20.7629
Length   70/10, alignment 15/ 0, found:	20.3711
Length   70/10, alignment 15/ 0, fail:	21.7993
Length   70/10, alignment 15/ 3, found:	20.3638
Length   70/10, alignment 15/ 3, fail:	21.7639
Length   70/10, alignment 15/ 9, found:	20.365
Length   70/10, alignment 15/ 9, fail:	21.7712
Length   70/10, alignment 15/15, found:	20.4285
Length   70/10, alignment 15/15, fail:	21.676
Length   44/11, alignment  0/ 0, found:	20.0903
Length   44/11, alignment  0/ 0, fail:	20.0562
Length   44/11, alignment  0/ 3, found:	20.0867
Length   44/11, alignment  0/ 3, fail:	20.0598
Length   44/11, alignment  0/ 9, found:	20.0452
Length   44/11, alignment  0/ 9, fail:	20.0488
Length   44/11, alignment  0/15, found:	20.0671
Length   44/11, alignment  0/15, fail:	20.4822
Length   44/11, alignment  3/ 0, found:	19.6936
Length   44/11, alignment  3/ 0, fail:	20.2905
Length   44/11, alignment  3/ 3, found:	19.6899
Length   44/11, alignment  3/ 3, fail:	20.0403
Length   44/11, alignment  3/ 9, found:	19.6973
Length   44/11, alignment  3/ 9, fail:	20.0574
Length   44/11, alignment  3/15, found:	19.6936
Length   44/11, alignment  3/15, fail:	20.4822
Length   44/11, alignment  9/ 0, found:	19.679
Length   44/11, alignment  9/ 0, fail:	20.9839
Length   44/11, alignment  9/ 3, found:	19.707
Length   44/11, alignment  9/ 3, fail:	20.9583
Length   44/11, alignment  9/ 9, found:	19.6985
Length   44/11, alignment  9/ 9, fail:	20.9668
Length   44/11, alignment  9/15, found:	19.6985
Length   44/11, alignment  9/15, fail:	20.9241
Length   44/11, alignment 15/ 0, found:	20.0745
Length   44/11, alignment 15/ 0, fail:	20.9656
Length   44/11, alignment 15/ 3, found:	20.061
Length   44/11, alignment 15/ 3, fail:	20.9644
Length   44/11, alignment 15/ 9, found:	20.0574
Length   44/11, alignment 15/ 9, fail:	20.9875
Length   44/11, alignment 15/15, found:	20.1746
Length   44/11, alignment 15/15, fail:	20.9302
Length   55/11, alignment  0/ 0, found:	19.6851
Length   55/11, alignment  0/ 0, fail:	21.2158
Length   55/11, alignment  0/ 3, found:	19.6912
Length   55/11, alignment  0/ 3, fail:	20.9619
Length   55/11, alignment  0/ 9, found:	19.7144
Length   55/11, alignment  0/ 9, fail:	20.9668
Length   55/11, alignment  0/15, found:	19.6924
Length   55/11, alignment  0/15, fail:	20.9412
Length   55/11, alignment  3/ 0, found:	19.6838
Length   55/11, alignment  3/ 0, fail:	20.9485
Length   55/11, alignment  3/ 3, found:	19.668
Length   55/11, alignment  3/ 3, fail:	20.9631
Length   55/11, alignment  3/ 9, found:	19.7021
Length   55/11, alignment  3/ 9, fail:	20.968
Length   55/11, alignment  3/15, found:	19.6948
Length   55/11, alignment  3/15, fail:	20.929
Length   55/11, alignment  9/ 0, found:	20.0708
Length   55/11, alignment  9/ 0, fail:	22.1021
Length   55/11, alignment  9/ 3, found:	20.0586
Length   55/11, alignment  9/ 3, fail:	22.0789
Length   55/11, alignment  9/ 9, found:	20.0732
Length   55/11, alignment  9/ 9, fail:	22.124
Length   55/11, alignment  9/15, found:	20.166
Length   55/11, alignment  9/15, fail:	22.0557
Length   55/11, alignment 15/ 0, found:	20.0574
Length   55/11, alignment 15/ 0, fail:	22.24
Length   55/11, alignment 15/ 3, found:	20.0525
Length   55/11, alignment 15/ 3, fail:	22.0728
Length   55/11, alignment 15/ 9, found:	20.0623
Length   55/11, alignment 15/ 9, fail:	22.0972
Length   55/11, alignment 15/15, found:	20.1831
Length   55/11, alignment 15/15, fail:	22.0581
Length   66/11, alignment  0/ 0, found:	20.0684
Length   66/11, alignment  0/ 0, fail:	21.2109
Length   66/11, alignment  0/ 3, found:	20.0708
Length   66/11, alignment  0/ 3, fail:	21.2097
Length   66/11, alignment  0/ 9, found:	20.061
Length   66/11, alignment  0/ 9, fail:	21.2317
Length   66/11, alignment  0/15, found:	20.1672
Length   66/11, alignment  0/15, fail:	21.2024
Length   66/11, alignment  3/ 0, found:	20.0598
Length   66/11, alignment  3/ 0, fail:	21.2061
Length   66/11, alignment  3/ 3, found:	20.0574
Length   66/11, alignment  3/ 3, fail:	21.1987
Length   66/11, alignment  3/ 9, found:	20.0635
Length   66/11, alignment  3/ 9, fail:	21.2305
Length   66/11, alignment  3/15, found:	20.1587
Length   66/11, alignment  3/15, fail:	21.283
Length   66/11, alignment  9/ 0, found:	20.3247
Length   66/11, alignment  9/ 0, fail:	21.2195
Length   66/11, alignment  9/ 3, found:	20.0586
Length   66/11, alignment  9/ 3, fail:	21.2109
Length   66/11, alignment  9/ 9, found:	20.1001
Length   66/11, alignment  9/ 9, fail:	21.2439
Length   66/11, alignment  9/15, found:	20.2954
Length   66/11, alignment  9/15, fail:	21.2891
Length   66/11, alignment 15/ 0, found:	22.8833
Length   66/11, alignment 15/ 0, fail:	22.1167
Length   66/11, alignment 15/ 3, found:	20.7361
Length   66/11, alignment 15/ 3, fail:	22.1045
Length   66/11, alignment 15/ 9, found:	28.4412
Length   66/11, alignment 15/ 9, fail:	22.0874
Length   66/11, alignment 15/15, found:	20.7678
Length   66/11, alignment 15/15, fail:	22.2998
Length   77/11, alignment  0/ 0, found:	20.0745
Length   77/11, alignment  0/ 0, fail:	21.228
Length   77/11, alignment  0/ 3, found:	20.061
Length   77/11, alignment  0/ 3, fail:	21.2048
Length   77/11, alignment  0/ 9, found:	20.0867
Length   77/11, alignment  0/ 9, fail:	21.2427
Length   77/11, alignment  0/15, found:	20.531
Length   77/11, alignment  0/15, fail:	21.3074
Length   77/11, alignment  3/ 0, found:	20.0659
Length   77/11, alignment  3/ 0, fail:	22.1265
Length   77/11, alignment  3/ 3, found:	20.0574
Length   77/11, alignment  3/ 3, fail:	22.1045
Length   77/11, alignment  3/ 9, found:	20.094
Length   77/11, alignment  3/ 9, fail:	22.1167
Length   77/11, alignment  3/15, found:	20.2942
Length   77/11, alignment  3/15, fail:	22.2961
Length   77/11, alignment  9/ 0, found:	20.0684
Length   77/11, alignment  9/ 0, fail:	22.1167
Length   77/11, alignment  9/ 3, found:	20.072
Length   77/11, alignment  9/ 3, fail:	22.0972
Length   77/11, alignment  9/ 9, found:	20.957
Length   77/11, alignment  9/ 9, fail:	22.0984
Length   77/11, alignment  9/15, found:	20.2808
Length   77/11, alignment  9/15, fail:	22.2937
Length   77/11, alignment 15/ 0, found:	20.7239
Length   77/11, alignment 15/ 0, fail:	22.0959
Length   77/11, alignment 15/ 3, found:	20.73
Length   77/11, alignment 15/ 3, fail:	22.1021
Length   77/11, alignment 15/ 9, found:	20.9875
Length   77/11, alignment 15/ 9, fail:	22.2803
Length   77/11, alignment 15/15, found:	20.7703
Length   77/11, alignment 15/15, fail:	22.2803
Length   48/12, alignment  0/ 0, found:	20.8911
Length   48/12, alignment  0/ 0, fail:	21.5991
Length   48/12, alignment  0/ 3, found:	20.5701
Length   48/12, alignment  0/ 3, fail:	21.5833
Length   48/12, alignment  0/ 9, found:	20.9045
Length   48/12, alignment  0/ 9, fail:	21.6431
Length   48/12, alignment  0/15, found:	22.7026
Length   48/12, alignment  0/15, fail:	21.7822
Length   48/12, alignment  3/ 0, found:	20.5078
Length   48/12, alignment  3/ 0, fail:	21.5808
Length   48/12, alignment  3/ 3, found:	20.4224
Length   48/12, alignment  3/ 3, fail:	21.582
Length   48/12, alignment  3/ 9, found:	20.6006
Length   48/12, alignment  3/ 9, fail:	21.6443
Length   48/12, alignment  3/15, found:	20.4688
Length   48/12, alignment  3/15, fail:	21.7798
Length   48/12, alignment  9/ 0, found:	21.2927
Length   48/12, alignment  9/ 0, fail:	21.5955
Length   48/12, alignment  9/ 3, found:	21.2622
Length   48/12, alignment  9/ 3, fail:	21.5735
Length   48/12, alignment  9/ 9, found:	21.6394
Length   48/12, alignment  9/ 9, fail:	21.6479
Length   48/12, alignment  9/15, found:	21.8713
Length   48/12, alignment  9/15, fail:	21.7847
Length   48/12, alignment 15/ 0, found:	21.2451
Length   48/12, alignment 15/ 0, fail:	21.5808
Length   48/12, alignment 15/ 3, found:	21.2549
Length   48/12, alignment 15/ 3, fail:	21.5906
Length   48/12, alignment 15/ 9, found:	21.3672
Length   48/12, alignment 15/ 9, fail:	21.6797
Length   48/12, alignment 15/15, found:	21.8787
Length   48/12, alignment 15/15, fail:	21.7798
Length   60/12, alignment  0/ 0, found:	20.7068
Length   60/12, alignment  0/ 0, fail:	21.5759
Length   60/12, alignment  0/ 3, found:	20.7849
Length   60/12, alignment  0/ 3, fail:	21.5845
Length   60/12, alignment  0/ 9, found:	20.7458
Length   60/12, alignment  0/ 9, fail:	21.6516
Length   60/12, alignment  0/15, found:	20.4919
Length   60/12, alignment  0/15, fail:	21.7932
Length   60/12, alignment  3/ 0, found:	21.2427
Length   60/12, alignment  3/ 0, fail:	21.5747
Length   60/12, alignment  3/ 3, found:	21.698
Length   60/12, alignment  3/ 3, fail:	21.5906
Length   60/12, alignment  3/ 9, found:	21.3721
Length   60/12, alignment  3/ 9, fail:	21.6492
Length   60/12, alignment  3/15, found:	21.9043
Length   60/12, alignment  3/15, fail:	21.7822
Length   60/12, alignment  9/ 0, found:	21.2439
Length   60/12, alignment  9/ 0, fail:	22.052
Length   60/12, alignment  9/ 3, found:	21.2769
Length   60/12, alignment  9/ 3, fail:	22.0154
Length   60/12, alignment  9/ 9, found:	21.405
Length   60/12, alignment  9/ 9, fail:	22.1021
Length   60/12, alignment  9/15, found:	21.8469
Length   60/12, alignment  9/15, fail:	22.1167
Length   60/12, alignment 15/ 0, found:	21.2183
Length   60/12, alignment 15/ 0, fail:	22.0044
Length   60/12, alignment 15/ 3, found:	21.228
Length   60/12, alignment 15/ 3, fail:	22.0142
Length   60/12, alignment 15/ 9, found:	21.3696
Length   60/12, alignment 15/ 9, fail:	22.0959
Length   60/12, alignment 15/15, found:	21.8567
Length   60/12, alignment 15/15, fail:	22.1484
Length   72/12, alignment  0/ 0, found:	21.2268
Length   72/12, alignment  0/ 0, fail:	22.4524
Length   72/12, alignment  0/ 3, found:	21.2231
Length   72/12, alignment  0/ 3, fail:	22.0081
Length   72/12, alignment  0/ 9, found:	21.3782
Length   72/12, alignment  0/ 9, fail:	22.1057
Length   72/12, alignment  0/15, found:	21.8896
Length   72/12, alignment  0/15, fail:	22.1228
Length   72/12, alignment  3/ 0, found:	21.2769
Length   72/12, alignment  3/ 0, fail:	22.0117
Length   72/12, alignment  3/ 3, found:	21.2622
Length   72/12, alignment  3/ 3, fail:	22.0081
Length   72/12, alignment  3/ 9, found:	21.4099
Length   72/12, alignment  3/ 9, fail:	22.1008
Length   72/12, alignment  3/15, found:	21.8579
Length   72/12, alignment  3/15, fail:	22.1082
Length   72/12, alignment  9/ 0, found:	21.2573
Length   72/12, alignment  9/ 0, fail:	22.6538
Length   72/12, alignment  9/ 3, found:	21.2402
Length   72/12, alignment  9/ 3, fail:	22.644
Length   72/12, alignment  9/ 9, found:	21.3574
Length   72/12, alignment  9/ 9, fail:	22.71
Length   72/12, alignment  9/15, found:	21.8774
Length   72/12, alignment  9/15, fail:	23.0737
Length   72/12, alignment 15/ 0, found:	21.4038
Length   72/12, alignment 15/ 0, fail:	22.644
Length   72/12, alignment 15/ 3, found:	21.3904
Length   72/12, alignment 15/ 3, fail:	22.6465
Length   72/12, alignment 15/ 9, found:	21.5625
Length   72/12, alignment 15/ 9, fail:	22.7283
Length   72/12, alignment 15/15, found:	21.9482
Length   72/12, alignment 15/15, fail:	22.8333
Length   84/12, alignment  0/ 0, found:	21.2256
Length   84/12, alignment  0/ 0, fail:	22.6343
Length   84/12, alignment  0/ 3, found:	21.25
Length   84/12, alignment  0/ 3, fail:	22.6355
Length   84/12, alignment  0/ 9, found:	21.3831
Length   84/12, alignment  0/ 9, fail:	22.7283
Length   84/12, alignment  0/15, found:	21.8909
Length   84/12, alignment  0/15, fail:	22.8345
Length   84/12, alignment  3/ 0, found:	21.228
Length   84/12, alignment  3/ 0, fail:	22.6465
Length   84/12, alignment  3/ 3, found:	21.2244
Length   84/12, alignment  3/ 3, fail:	22.6465
Length   84/12, alignment  3/ 9, found:	21.4026
Length   84/12, alignment  3/ 9, fail:	22.9224
Length   84/12, alignment  3/15, found:	23.9929
Length   84/12, alignment  3/15, fail:	22.832
Length   84/12, alignment  9/ 0, found:	21.4038
Length   84/12, alignment  9/ 0, fail:	22.6001
Length   84/12, alignment  9/ 3, found:	21.4014
Length   84/12, alignment  9/ 3, fail:	22.6013
Length   84/12, alignment  9/ 9, found:	21.6162
Length   84/12, alignment  9/ 9, fail:	22.6941
Length   84/12, alignment  9/15, found:	21.9629
Length   84/12, alignment  9/15, fail:	22.7771
Length   84/12, alignment 15/ 0, found:	21.3794
Length   84/12, alignment 15/ 0, fail:	23.0786
Length   84/12, alignment 15/ 3, found:	21.3831
Length   84/12, alignment 15/ 3, fail:	23.0176
Length   84/12, alignment 15/ 9, found:	21.6101
Length   84/12, alignment 15/ 9, fail:	23.075
Length   84/12, alignment 15/15, found:	21.9751
Length   84/12, alignment 15/15, fail:	23.2129
Length   52/13, alignment  0/ 0, found:	21.7029
Length   52/13, alignment  0/ 0, fail:	21.637
Length   52/13, alignment  0/ 3, found:	21.8958
Length   52/13, alignment  0/ 3, fail:	21.6138
Length   52/13, alignment  0/ 9, found:	21.8091
Length   52/13, alignment  0/ 9, fail:	21.7334
Length   52/13, alignment  0/15, found:	21.6785
Length   52/13, alignment  0/15, fail:	21.8298
Length   52/13, alignment  3/ 0, found:	21.6882
Length   52/13, alignment  3/ 0, fail:	21.6174
Length   52/13, alignment  3/ 3, found:	21.7102
Length   52/13, alignment  3/ 3, fail:	21.6235
Length   52/13, alignment  3/ 9, found:	21.8066
Length   52/13, alignment  3/ 9, fail:	21.7236
Length   52/13, alignment  3/15, found:	21.6846
Length   52/13, alignment  3/15, fail:	21.8201
Length   52/13, alignment  9/ 0, found:	21.9653
Length   52/13, alignment  9/ 0, fail:	21.6016
Length   52/13, alignment  9/ 3, found:	21.9287
Length   52/13, alignment  9/ 3, fail:	21.6187
Length   52/13, alignment  9/ 9, found:	22.1094
Length   52/13, alignment  9/ 9, fail:	21.7102
Length   52/13, alignment  9/15, found:	22.0459
Length   52/13, alignment  9/15, fail:	21.8323
Length   52/13, alignment 15/ 0, found:	22.0349
Length   52/13, alignment 15/ 0, fail:	23.0627
Length   52/13, alignment 15/ 3, found:	22.085
Length   52/13, alignment 15/ 3, fail:	22.7673
Length   52/13, alignment 15/ 9, found:	22.218
Length   52/13, alignment 15/ 9, fail:	22.9053
Length   52/13, alignment 15/15, found:	22.0703
Length   52/13, alignment 15/15, fail:	22.9321
Length   65/13, alignment  0/ 0, found:	22.0776
Length   65/13, alignment  0/ 0, fail:	22.0837
Length   65/13, alignment  0/ 3, found:	21.9336
Length   65/13, alignment  0/ 3, fail:	22.0532
Length   65/13, alignment  0/ 9, found:	22.1008
Length   65/13, alignment  0/ 9, fail:	22.1765
Length   65/13, alignment  0/15, found:	22.1021
Length   65/13, alignment  0/15, fail:	22.1777
Length   65/13, alignment  3/ 0, found:	26.1121
Length   65/13, alignment  3/ 0, fail:	22.0105
Length   65/13, alignment  3/ 3, found:	21.9556
Length   65/13, alignment  3/ 3, fail:	22.0923
Length   65/13, alignment  3/ 9, found:	22.03
Length   65/13, alignment  3/ 9, fail:	22.1533
Length   65/13, alignment  3/15, found:	22.3059
Length   65/13, alignment  3/15, fail:	22.1204
Length   65/13, alignment  9/ 0, found:	22.0691
Length   65/13, alignment  9/ 0, fail:	22.0068
Length   65/13, alignment  9/ 3, found:	22.0154
Length   65/13, alignment  9/ 3, fail:	22.0947
Length   65/13, alignment  9/ 9, found:	22.1411
Length   65/13, alignment  9/ 9, fail:	22.1777
Length   65/13, alignment  9/15, found:	22.1606
Length   65/13, alignment  9/15, fail:	22.1094
Length   65/13, alignment 15/ 0, found:	21.9312
Length   65/13, alignment 15/ 0, fail:	22.9663
Length   65/13, alignment 15/ 3, found:	21.9971
Length   65/13, alignment 15/ 3, fail:	22.981
Length   65/13, alignment 15/ 9, found:	22.1509
Length   65/13, alignment 15/ 9, fail:	23.0603
Length   65/13, alignment 15/15, found:	22.1838
Length   65/13, alignment 15/15, fail:	23.103
Length   78/13, alignment  0/ 0, found:	21.9531
Length   78/13, alignment  0/ 0, fail:	22.0056
Length   78/13, alignment  0/ 3, found:	21.958
Length   78/13, alignment  0/ 3, fail:	22.0276
Length   78/13, alignment  0/ 9, found:	22.312
Length   78/13, alignment  0/ 9, fail:	22.2021
Length   78/13, alignment  0/15, found:	22.1484
Length   78/13, alignment  0/15, fail:	22.1997
Length   78/13, alignment  3/ 0, found:	21.9507
Length   78/13, alignment  3/ 0, fail:	22.9443
Length   78/13, alignment  3/ 3, found:	22.1619
Length   78/13, alignment  3/ 3, fail:	22.9834
Length   78/13, alignment  3/ 9, found:	22.1741
Length   78/13, alignment  3/ 9, fail:	23.0432
Length   78/13, alignment  3/15, found:	22.2705
Length   78/13, alignment  3/15, fail:	23.114
Length   78/13, alignment  9/ 0, found:	22.6782
Length   78/13, alignment  9/ 0, fail:	22.9517
Length   78/13, alignment  9/ 3, found:	22.6697
Length   78/13, alignment  9/ 3, fail:	22.9675
Length   78/13, alignment  9/ 9, found:	22.771
Length   78/13, alignment  9/ 9, fail:	23.0811
Length   78/13, alignment  9/15, found:	22.7661
Length   78/13, alignment  9/15, fail:	23.1104
Length   78/13, alignment 15/ 0, found:	22.6599
Length   78/13, alignment 15/ 0, fail:	23.1189
Length   78/13, alignment 15/ 3, found:	22.6733
Length   78/13, alignment 15/ 3, fail:	22.9102
Length   78/13, alignment 15/ 9, found:	22.7747
Length   78/13, alignment 15/ 9, fail:	22.9956
Length   78/13, alignment 15/15, found:	22.7612
Length   78/13, alignment 15/15, fail:	23.0493
Length   91/13, alignment  0/ 0, found:	22.0593
Length   91/13, alignment  0/ 0, fail:	22.8906
Length   91/13, alignment  0/ 3, found:	22.085
Length   91/13, alignment  0/ 3, fail:	22.9114
Length   91/13, alignment  0/ 9, found:	22.2791
Length   91/13, alignment  0/ 9, fail:	22.9895
Length   91/13, alignment  0/15, found:	22.074
Length   91/13, alignment  0/15, fail:	23.053
Length   91/13, alignment  3/ 0, found:	22.6587
Length   91/13, alignment  3/ 0, fail:	22.9126
Length   91/13, alignment  3/ 3, found:	22.6648
Length   91/13, alignment  3/ 3, fail:	22.9053
Length   91/13, alignment  3/ 9, found:	22.7722
Length   91/13, alignment  3/ 9, fail:	22.9956
Length   91/13, alignment  3/15, found:	22.7673
Length   91/13, alignment  3/15, fail:	23.4619
Length   91/13, alignment  9/ 0, found:	22.6514
Length   91/13, alignment  9/ 0, fail:	23.4888
Length   91/13, alignment  9/ 3, found:	22.6709
Length   91/13, alignment  9/ 3, fail:	23.4863
Length   91/13, alignment  9/ 9, found:	22.7466
Length   91/13, alignment  9/ 9, fail:	23.4692
Length   91/13, alignment  9/15, found:	22.7722
Length   91/13, alignment  9/15, fail:	23.5547
Length   91/13, alignment 15/ 0, found:	22.6599
Length   91/13, alignment 15/ 0, fail:	23.4583
Length   91/13, alignment 15/ 3, found:	22.6697
Length   91/13, alignment 15/ 3, fail:	23.457
Length   91/13, alignment 15/ 9, found:	22.7747
Length   91/13, alignment 15/ 9, fail:	23.4521
Length   91/13, alignment 15/15, found:	22.7612
Length   91/13, alignment 15/15, fail:	23.5449
Length   56/14, alignment  0/ 0, found:	22.2083
Length   56/14, alignment  0/ 0, fail:	22.3572
