                       	strtok
Length  225/15, alignment 15/ 9, found:	44.8779
Length  225/15, alignment 15/ 9, fail:	48.9502
Length  225/15, alignment 15/15, found:	44.8877
Length  225/15, alignment 15/15, fail:	48.8232
Length   32/16, alignment  0/ 0, found:	30.2002
Length   32/16, alignment  0/ 0, fail:	30.1416
Length   32/16, alignment  0/ 3, found:	30.0732
Length   32/16, alignment  0/ 3, fail:	30.083
Length   32/16, alignment  0/ 9, found:	29.9072
Length   32/16, alignment  0/ 9, fail:	29.9951
Length   32/16, alignment  0/15, found:	30.0146
Length   32/16, alignment  0/15, fail:	29.9707
Length   32/16, alignment  3/ 0, found:	30.1123
Length   32/16, alignment  3/ 0, fail:	30.1172
Length   32/16, alignment  3/ 3, found:	30.1172
Length   32/16, alignment  3/ 3, fail:	30.1074
Length   32/16, alignment  3/ 9, found:	30.0391
Length   32/16, alignment  3/ 9, fail:	30
Length   32/16, alignment  3/15, found:	29.9414
Length   32/16, alignment  3/15, fail:	30.0049
Length   32/16, alignment  9/ 0, found:	30.1562
Length   32/16, alignment  9/ 0, fail:	30.166
Length   32/16, alignment  9/ 3, found:	30.0342
Length   32/16, alignment  9/ 3, fail:	30.0977
Length   32/16, alignment  9/ 9, found:	29.9316
Length   32/16, alignment  9/ 9, fail:	29.9854
Length   32/16, alignment  9/15, found:	29.9902
Length   32/16, alignment  9/15, fail:	29.9902
Length   32/16, alignment 15/ 0, found:	30.1367
Length   32/16, alignment 15/ 0, fail:	30.1904
Length   32/16, alignment 15/ 3, found:	30.1367
Length   32/16, alignment 15/ 3, fail:	30.0928
Length   32/16, alignment 15/ 9, found:	30.0488
Length   32/16, alignment 15/ 9, fail:	30
Length   32/16, alignment 15/15, found:	29.9512
Length   32/16, alignment 15/15, fail:	29.9951
Length   48/16, alignment  0/ 0, found:	30.6348
Length   48/16, alignment  0/ 0, fail:	30.6396
Length   48/16, alignment  0/ 3, found:	30.5566
Length   48/16, alignment  0/ 3, fail:	30.4834
Length   48/16, alignment  0/ 9, found:	30.4492
Length   48/16, alignment  0/ 9, fail:	30.3711
Length   48/16, alignment  0/15, found:	30.4346
Length   48/16, alignment  0/15, fail:	30.3809
Length   48/16, alignment  3/ 0, found:	30.5322
Length   48/16, alignment  3/ 0, fail:	30.5664
Length   48/16, alignment  3/ 3, found:	30.459
Length   48/16, alignment  3/ 3, fail:	30.5029
Length   48/16, alignment  3/ 9, found:	30.4297
Length   48/16, alignment  3/ 9, fail:	30.3906
Length   48/16, alignment  3/15, found:	31.3232
Length   48/16, alignment  3/15, fail:	30.4102
Length   48/16, alignment  9/ 0, found:	30.5957
Length   48/16, alignment  9/ 0, fail:	30.542
Length   48/16, alignment  9/ 3, found:	30.4297
Length   48/16, alignment  9/ 3, fail:	30.4443
Length   48/16, alignment  9/ 9, found:	30.415
Length   48/16, alignment  9/ 9, fail:	30.4541
Length   48/16, alignment  9/15, found:	30.4346
Length   48/16, alignment  9/15, fail:	30.4297
Length   48/16, alignment 15/ 0, found:	30.5322
Length   48/16, alignment 15/ 0, fail:	30.6152
Length   48/16, alignment 15/ 3, found:	30.5518
Length   48/16, alignment 15/ 3, fail:	30.498
Length   48/16, alignment 15/ 9, found:	30.4199
Length   48/16, alignment 15/ 9, fail:	30.4785
Length   48/16, alignment 15/15, found:	30.3906
Length   48/16, alignment 15/15, fail:	30.4541
Length   64/16, alignment  0/ 0, found:	31.0645
Length   64/16, alignment  0/ 0, fail:	31.0986
Length   64/16, alignment  0/ 3, found:	30.9473
Length   64/16, alignment  0/ 3, fail:	30.9229
Length   64/16, alignment  0/ 9, found:	30.9619
Length   64/16, alignment  0/ 9, fail:	31.0205
Length   64/16, alignment  0/15, found:	31.0107
Length   64/16, alignment  0/15, fail:	30.8887
Length   64/16, alignment  3/ 0, found:	30.9814
Length   64/16, alignment  3/ 0, fail:	31.0889
Length   64/16, alignment  3/ 3, found:	30.9961
Length   64/16, alignment  3/ 3, fail:	31.0205
Length   64/16, alignment  3/ 9, found:	30.8545
Length   64/16, alignment  3/ 9, fail:	31.0596
Length   64/16, alignment  3/15, found:	30.9717
Length   64/16, alignment  3/15, fail:	30.918
Length   64/16, alignment  9/ 0, found:	30.5859
Length   64/16, alignment  9/ 0, fail:	30.708
Length   64/16, alignment  9/ 3, found:	30.3955
Length   64/16, alignment  9/ 3, fail:	30.542
Length   64/16, alignment  9/ 9, found:	30.3516
Length   64/16, alignment  9/ 9, fail:	30.4297
Length   64/16, alignment  9/15, found:	30.5273
Length   64/16, alignment  9/15, fail:	30.4736
Length   64/16, alignment 15/ 0, found:	30.6006
Length   64/16, alignment 15/ 0, fail:	30.6104
Length   64/16, alignment 15/ 3, found:	30.4297
Length   64/16, alignment 15/ 3, fail:	30.4932
Length   64/16, alignment 15/ 9, found:	30.332
Length   64/16, alignment 15/ 9, fail:	30.5127
Length   64/16, alignment 15/15, found:	30.3711
Length   64/16, alignment 15/15, fail:	30.5176
Length   80/16, alignment  0/ 0, found:	31.5967
Length   80/16, alignment  0/ 0, fail:	31.5869
Length   80/16, alignment  0/ 3, found:	31.4795
Length   80/16, alignment  0/ 3, fail:	31.4453
Length   80/16, alignment  0/ 9, found:	31.6211
Length   80/16, alignment  0/ 9, fail:	31.6553
Length   80/16, alignment  0/15, found:	31.3721
Length   80/16, alignment  0/15, fail:	31.4014
Length   80/16, alignment  3/ 0, found:	31.5088
Length   80/16, alignment  3/ 0, fail:	31.5674
Length   80/16, alignment  3/ 3, found:	31.4502
Length   80/16, alignment  3/ 3, fail:	31.46
Length   80/16, alignment  3/ 9, found:	33.1006
Length   80/16, alignment  3/ 9, fail:	31.626
Length   80/16, alignment  3/15, found:	31.3721
Length   80/16, alignment  3/15, fail:	31.3867
Length   80/16, alignment  9/ 0, found:	31.5283
Length   80/16, alignment  9/ 0, fail:	31.5283
Length   80/16, alignment  9/ 3, found:	31.4404
Length   80/16, alignment  9/ 3, fail:	31.4258
Length   80/16, alignment  9/ 9, found:	31.4209
Length   80/16, alignment  9/ 9, fail:	31.3818
Length   80/16, alignment  9/15, found:	31.626
Length   80/16, alignment  9/15, fail:	31.6016
Length   80/16, alignment 15/ 0, found:	31.5967
Length   80/16, alignment 15/ 0, fail:	31.5869
Length   80/16, alignment 15/ 3, found:	31.4502
Length   80/16, alignment 15/ 3, fail:	31.416
Length   80/16, alignment 15/ 9, found:	31.3184
Length   80/16, alignment 15/ 9, fail:	31.3818
Length   80/16, alignment 15/15, found:	31.6064
Length   80/16, alignment 15/15, fail:	31.665
Length   96/16, alignment  0/ 0, found:	32.0801
Length   96/16, alignment  0/ 0, fail:	33.0615
Length   96/16, alignment  0/ 3, found:	31.9775
Length   96/16, alignment  0/ 3, fail:	32.1533
Length   96/16, alignment  0/ 9, found:	31.9141
Length   96/16, alignment  0/ 9, fail:	31.9873
Length   96/16, alignment  0/15, found:	31.8799
Length   96/16, alignment  0/15, fail:	32.7832
Length   96/16, alignment  3/ 0, found:	32.0801
Length   96/16, alignment  3/ 0, fail:	33.0518
Length   96/16, alignment  3/ 3, found:	32.915
Length   96/16, alignment  3/ 3, fail:	32.9541
Length   96/16, alignment  3/ 9, found:	32.0557
Length   96/16, alignment  3/ 9, fail:	31.9971
Length   96/16, alignment  3/15, found:	32.6709
Length   96/16, alignment  3/15, fail:	32.8467
Length   96/16, alignment  9/ 0, found:	32.0703
Length   96/16, alignment  9/ 0, fail:	33.0811
Length   96/16, alignment  9/ 3, found:	32.373
Length   96/16, alignment  9/ 3, fail:	32.9297
Length   96/16, alignment  9/ 9, found:	31.9141
Length   96/16, alignment  9/ 9, fail:	31.9629
Length   96/16, alignment  9/15, found:	32.4268
Length   96/16, alignment  9/15, fail:	32.7783
Length   96/16, alignment 15/ 0, found:	32.0557
Length   96/16, alignment 15/ 0, fail:	33.0322
Length   96/16, alignment 15/ 3, found:	32.3096
Length   96/16, alignment 15/ 3, fail:	32.0068
Length   96/16, alignment 15/ 9, found:	32.5928
Length   96/16, alignment 15/ 9, fail:	32.8174
Length   96/16, alignment 15/15, found:	32.6953
Length   96/16, alignment 15/15, fail:	32.7979
Length  112/16, alignment  0/ 0, found:	32.6318
Length  112/16, alignment  0/ 0, fail:	32.5537
Length  112/16, alignment  0/ 3, found:	32.5293
Length  112/16, alignment  0/ 3, fail:	32.4951
Length  112/16, alignment  0/ 9, found:	32.5049
Length  112/16, alignment  0/ 9, fail:	32.4707
Length  112/16, alignment  0/15, found:	32.5293
Length  112/16, alignment  0/15, fail:	32.5244
Length  112/16, alignment  3/ 0, found:	32.5146
Length  112/16, alignment  3/ 0, fail:	32.5342
Length  112/16, alignment  3/ 3, found:	32.5293
Length  112/16, alignment  3/ 3, fail:	32.5195
Length  112/16, alignment  3/ 9, found:	32.4609
Length  112/16, alignment  3/ 9, fail:	32.4609
Length  112/16, alignment  3/15, found:	32.4707
Length  112/16, alignment  3/15, fail:	32.4805
Length  112/16, alignment  9/ 0, found:	32.5049
Length  112/16, alignment  9/ 0, fail:	32.5195
Length  112/16, alignment  9/ 3, found:	32.4658
Length  112/16, alignment  9/ 3, fail:	32.4414
Length  112/16, alignment  9/ 9, found:	32.5098
Length  112/16, alignment  9/ 9, fail:	32.4756
Length  112/16, alignment  9/15, found:	32.4805
Length  112/16, alignment  9/15, fail:	32.4951
Length  112/16, alignment 15/ 0, found:	32.5342
Length  112/16, alignment 15/ 0, fail:	32.5098
Length  112/16, alignment 15/ 3, found:	32.5
Length  112/16, alignment 15/ 3, fail:	32.4463
Length  112/16, alignment 15/ 9, found:	32.4707
Length  112/16, alignment 15/ 9, fail:	32.4854
Length  112/16, alignment 15/15, found:	32.4854
Length  112/16, alignment 15/15, fail:	32.4658
Length  128/16, alignment  0/ 0, found:	34.2432
Length  128/16, alignment  0/ 0, fail:	34.5459
Length  128/16, alignment  0/ 3, found:	34.1309
Length  128/16, alignment  0/ 3, fail:	34.458
Length  128/16, alignment  0/ 9, found:	34.1602
Length  128/16, alignment  0/ 9, fail:	34.1455
Length  128/16, alignment  0/15, found:	34.5215
Length  128/16, alignment  0/15, fail:	34.5068
Length  128/16, alignment  3/ 0, found:	34.5703
Length  128/16, alignment  3/ 0, fail:	34.375
Length  128/16, alignment  3/ 3, found:	34.4922
Length  128/16, alignment  3/ 3, fail:	34.4336
Length  128/16, alignment  3/ 9, found:	34.1113
Length  128/16, alignment  3/ 9, fail:	34.1064
Length  128/16, alignment  3/15, found:	34.1406
Length  128/16, alignment  3/15, fail:	34.5312
Length  128/16, alignment  9/ 0, found:	34.2285
Length  128/16, alignment  9/ 0, fail:	34.8291
Length  128/16, alignment  9/ 3, found:	34.5361
Length  128/16, alignment  9/ 3, fail:	33.9697
Length  128/16, alignment  9/ 9, found:	34.1357
Length  128/16, alignment  9/ 9, fail:	33.8428
Length  128/16, alignment  9/15, found:	34.1895
Length  128/16, alignment  9/15, fail:	34.3359
Length  128/16, alignment 15/ 0, found:	34.2578
Length  128/16, alignment 15/ 0, fail:	34.8633
Length  128/16, alignment 15/ 3, found:	34.7461
Length  128/16, alignment 15/ 3, fail:	34.6582
Length  128/16, alignment 15/ 9, found:	33.877
Length  128/16, alignment 15/ 9, fail:	34.0625
Length  128/16, alignment 15/15, found:	33.8721
Length  128/16, alignment 15/15, fail:	34.1406
Length  144/16, alignment  0/ 0, found:	35.9277
Length  144/16, alignment  0/ 0, fail:	35.3809
Length  144/16, alignment  0/ 3, found:	35.3223
Length  144/16, alignment  0/ 3, fail:	35.3369
Length  144/16, alignment  0/ 9, found:	35.5811
Length  144/16, alignment  0/ 9, fail:	35.5176
Length  144/16, alignment  0/15, found:	35.3857
Length  144/16, alignment  0/15, fail:	35.3418
Length  144/16, alignment  3/ 0, found:	35.3516
Length  144/16, alignment  3/ 0, fail:	35.332
Length  144/16, alignment  3/ 3, found:	35.3027
Length  144/16, alignment  3/ 3, fail:	35.2979
Length  144/16, alignment  3/ 9, found:	35.6055
Length  144/16, alignment  3/ 9, fail:	35.5762
Length  144/16, alignment  3/15, found:	35.3027
Length  144/16, alignment  3/15, fail:	35.3223
Length  144/16, alignment  9/ 0, found:	35.3467
Length  144/16, alignment  9/ 0, fail:	35.3564
Length  144/16, alignment  9/ 3, found:	35.2881
Length  144/16, alignment  9/ 3, fail:	35.332
Length  144/16, alignment  9/ 9, found:	35.2979
Length  144/16, alignment  9/ 9, fail:	35.2832
Length  144/16, alignment  9/15, found:	35.6104
Length  144/16, alignment  9/15, fail:	35.5615
Length  144/16, alignment 15/ 0, found:	35.3516
Length  144/16, alignment 15/ 0, fail:	35.293
Length  144/16, alignment 15/ 3, found:	35.3564
Length  144/16, alignment 15/ 3, fail:	35.3076
Length  144/16, alignment 15/ 9, found:	35.3076
Length  144/16, alignment 15/ 9, fail:	35.3174
Length  144/16, alignment 15/15, found:	35.6104
Length  144/16, alignment 15/15, fail:	35.625
Length  160/16, alignment  0/ 0, found:	40.6152
Length  160/16, alignment  0/ 0, fail:	40.5664
Length  160/16, alignment  0/ 3, found:	40.6885
Length  160/16, alignment  0/ 3, fail:	40.6934
Length  160/16, alignment  0/ 9, found:	40.6104
Length  160/16, alignment  0/ 9, fail:	40.708
Length  160/16, alignment  0/15, found:	40.6201
Length  160/16, alignment  0/15, fail:	40.5811
Length  160/16, alignment  3/ 0, found:	40.6006
Length  160/16, alignment  3/ 0, fail:	40.5908
Length  160/16, alignment  3/ 3, found:	40.6885
Length  160/16, alignment  3/ 3, fail:	40.6592
Length  160/16, alignment  3/ 9, found:	40.6299
Length  160/16, alignment  3/ 9, fail:	40.7373
Length  160/16, alignment  3/15, found:	40.6592
Length  160/16, alignment  3/15, fail:	40.6396
Length  160/16, alignment  9/ 0, found:	40.6299
Length  160/16, alignment  9/ 0, fail:	40.5225
Length  160/16, alignment  9/ 3, found:	40.7227
Length  160/16, alignment  9/ 3, fail:	41.4648
Length  160/16, alignment  9/ 9, found:	40.6836
Length  160/16, alignment  9/ 9, fail:	40.7129
Length  160/16, alignment  9/15, found:	40.752
Length  160/16, alignment  9/15, fail:	40.6152
Length  160/16, alignment 15/ 0, found:	40.6592
Length  160/16, alignment 15/ 0, fail:	40.6299
Length  160/16, alignment 15/ 3, found:	40.7471
Length  160/16, alignment 15/ 3, fail:	40.6592
Length  160/16, alignment 15/ 9, found:	40.6494
Length  160/16, alignment 15/ 9, fail:	40.6689
Length  160/16, alignment 15/15, found:	40.6641
Length  160/16, alignment 15/15, fail:	40.7227
Length  176/16, alignment  0/ 0, found:	42.1826
Length  176/16, alignment  0/ 0, fail:	42.2021
Length  176/16, alignment  0/ 3, found:	42.2021
Length  176/16, alignment  0/ 3, fail:	42.2168
Length  176/16, alignment  0/ 9, found:	42.2266
Length  176/16, alignment  0/ 9, fail:	42.1729
Length  176/16, alignment  0/15, found:	42.2412
Length  176/16, alignment  0/15, fail:	42.1973
Length  176/16, alignment  3/ 0, found:	42.168
Length  176/16, alignment  3/ 0, fail:	42.168
Length  176/16, alignment  3/ 3, found:	42.2168
Length  176/16, alignment  3/ 3, fail:	42.2168
Length  176/16, alignment  3/ 9, found:	42.2119
Length  176/16, alignment  3/ 9, fail:	42.2168
Length  176/16, alignment  3/15, found:	42.2412
Length  176/16, alignment  3/15, fail:	42.2168
Length  176/16, alignment  9/ 0, found:	42.1631
Length  176/16, alignment  9/ 0, fail:	42.1973
Length  176/16, alignment  9/ 3, found:	42.2168
Length  176/16, alignment  9/ 3, fail:	42.2217
Length  176/16, alignment  9/ 9, found:	42.207
Length  176/16, alignment  9/ 9, fail:	42.207
Length  176/16, alignment  9/15, found:	42.1875
Length  176/16, alignment  9/15, fail:	42.2217
Length  176/16, alignment 15/ 0, found:	42.1826
Length  176/16, alignment 15/ 0, fail:	42.1973
Length  176/16, alignment 15/ 3, found:	42.2217
Length  176/16, alignment 15/ 3, fail:	42.2021
Length  176/16, alignment 15/ 9, found:	42.168
Length  176/16, alignment 15/ 9, fail:	42.2217
Length  176/16, alignment 15/15, found:	42.2217
Length  176/16, alignment 15/15, fail:	42.168
Length  192/16, alignment  0/ 0, found:	43.4961
Length  192/16, alignment  0/ 0, fail:	44.2236
Length  192/16, alignment  0/ 3, found:	43.5645
Length  192/16, alignment  0/ 3, fail:	43.4521
Length  192/16, alignment  0/ 9, found:	43.4229
Length  192/16, alignment  0/ 9, fail:	43.5156
Length  192/16, alignment  0/15, found:	43.6621
Length  192/16, alignment  0/15, fail:	43.4229
Length  192/16, alignment  3/ 0, found:	43.418
Length  192/16, alignment  3/ 0, fail:	43.4033
Length  192/16, alignment  3/ 3, found:	43.4961
Length  192/16, alignment  3/ 3, fail:	43.5645
Length  192/16, alignment  3/ 9, found:	43.54
Length  192/16, alignment  3/ 9, fail:	43.5059
Length  192/16, alignment  3/15, found:	43.4277
Length  192/16, alignment  3/15, fail:	43.4766
Length  192/16, alignment  9/ 0, found:	42.9053
Length  192/16, alignment  9/ 0, fail:	42.8564
Length  192/16, alignment  9/ 3, found:	42.9443
Length  192/16, alignment  9/ 3, fail:	42.8662
Length  192/16, alignment  9/ 9, found:	43.0615
Length  192/16, alignment  9/ 9, fail:	43.0713
Length  192/16, alignment  9/15, found:	43.0908
Length  192/16, alignment  9/15, fail:	43.0518
Length  192/16, alignment 15/ 0, found:	42.9883
Length  192/16, alignment 15/ 0, fail:	43.0225
Length  192/16, alignment 15/ 3, found:	42.9297
Length  192/16, alignment 15/ 3, fail:	42.8662
Length  192/16, alignment 15/ 9, found:	43.0615
Length  192/16, alignment 15/ 9, fail:	43.0762
Length  192/16, alignment 15/15, found:	42.9736
Length  192/16, alignment 15/15, fail:	42.9443
Length  208/16, alignment  0/ 0, found:	43.6475
Length  208/16, alignment  0/ 0, fail:	43.5986
Length  208/16, alignment  0/ 3, found:	43.6719
Length  208/16, alignment  0/ 3, fail:	43.6426
Length  208/16, alignment  0/ 9, found:	43.6572
Length  208/16, alignment  0/ 9, fail:	43.6035
Length  208/16, alignment  0/15, found:	43.623
Length  208/16, alignment  0/15, fail:	43.5938
Length  208/16, alignment  3/ 0, found:	43.6523
Length  208/16, alignment  3/ 0, fail:	43.5938
Length  208/16, alignment  3/ 3, found:	43.5986
Length  208/16, alignment  3/ 3, fail:	43.6279
Length  208/16, alignment  3/ 9, found:	43.5938
Length  208/16, alignment  3/ 9, fail:	44.1895
Length  208/16, alignment  3/15, found:	43.5986
Length  208/16, alignment  3/15, fail:	43.5596
Length  208/16, alignment  9/ 0, found:	43.623
Length  208/16, alignment  9/ 0, fail:	43.5889
Length  208/16, alignment  9/ 3, found:	43.6328
Length  208/16, alignment  9/ 3, fail:	43.6182
Length  208/16, alignment  9/ 9, found:	43.6133
Length  208/16, alignment  9/ 9, fail:	43.6328
Length  208/16, alignment  9/15, found:	43.6182
Length  208/16, alignment  9/15, fail:	43.667
Length  208/16, alignment 15/ 0, found:	43.5791
Length  208/16, alignment 15/ 0, fail:	43.6279
Length  208/16, alignment 15/ 3, found:	43.6621
Length  208/16, alignment 15/ 3, fail:	43.6426
Length  208/16, alignment 15/ 9, found:	43.6279
Length  208/16, alignment 15/ 9, fail:	43.6328
Length  208/16, alignment 15/15, found:	43.6426
Length  208/16, alignment 15/15, fail:	43.6035
Length  224/16, alignment  0/ 0, found:	44.5312
Length  224/16, alignment  0/ 0, fail:	44.4971
Length  224/16, alignment  0/ 3, found:	44.9316
Length  224/16, alignment  0/ 3, fail:	44.4824
Length  224/16, alignment  0/ 9, found:	44.751
Length  224/16, alignment  0/ 9, fail:	44.8193
Length  224/16, alignment  0/15, found:	44.9023
Length  224/16, alignment  0/15, fail:	44.5215
Length  224/16, alignment  3/ 0, found:	44.873
Length  224/16, alignment  3/ 0, fail:	44.8438
Length  224/16, alignment  3/ 3, found:	44.8535
Length  224/16, alignment  3/ 3, fail:	44.8926
Length  224/16, alignment  3/ 9, found:	44.8438
Length  224/16, alignment  3/ 9, fail:	44.5117
Length  224/16, alignment  3/15, found:	44.8975
Length  224/16, alignment  3/15, fail:	44.8779
Length  224/16, alignment  9/ 0, found:	44.8584
Length  224/16, alignment  9/ 0, fail:	44.8535
Length  224/16, alignment  9/ 3, found:	44.873
Length  224/16, alignment  9/ 3, fail:	44.4824
Length  224/16, alignment  9/ 9, found:	44.8633
Length  224/16, alignment  9/ 9, fail:	44.8389
Length  224/16, alignment  9/15, found:	44.541
Length  224/16, alignment  9/15, fail:	44.8975
Length  224/16, alignment 15/ 0, found:	44.8242
Length  224/16, alignment 15/ 0, fail:	45.3955
Length  224/16, alignment 15/ 3, found:	44.5361
Length  224/16, alignment 15/ 3, fail:	44.8486
Length  224/16, alignment 15/ 9, found:	44.8291
Length  224/16, alignment 15/ 9, fail:	44.4775
Length  224/16, alignment 15/15, found:	44.8535
Length  224/16, alignment 15/15, fail:	44.8242
Length  240/16, alignment  0/ 0, found:	45.5029
Length  240/16, alignment  0/ 0, fail:	45.498
Length  240/16, alignment  0/ 3, found:	45.4248
Length  240/16, alignment  0/ 3, fail:	45.4785
Length  240/16, alignment  0/ 9, found:	45.4736
Length  240/16, alignment  0/ 9, fail:	45.459
Length  240/16, alignment  0/15, found:	45.4834
Length  240/16, alignment  0/15, fail:	45.4199
Length  240/16, alignment  3/ 0, found:	45.4443
Length  240/16, alignment  3/ 0, fail:	45.4834
Length  240/16, alignment  3/ 3, found:	45.4736
Length  240/16, alignment  3/ 3, fail:	45.4883
Length  240/16, alignment  3/ 9, found:	45.4785
Length  240/16, alignment  3/ 9, fail:	45.4395
Length  240/16, alignment  3/15, found:	45.4834
Length  240/16, alignment  3/15, fail:	45.498
Length  240/16, alignment  9/ 0, found:	45.4395
Length  240/16, alignment  9/ 0, fail:	45.4785
Length  240/16, alignment  9/ 3, found:	45.4443
Length  240/16, alignment  9/ 3, fail:	45.4883
Length  240/16, alignment  9/ 9, found:	45.459
Length  240/16, alignment  9/ 9, fail:	45.4736
Length  240/16, alignment  9/15, found:	45.4736
Length  240/16, alignment  9/15, fail:	45.4785
Length  240/16, alignment 15/ 0, found:	45.4297
Length  240/16, alignment 15/ 0, fail:	45.4395
Length  240/16, alignment 15/ 3, found:	45.4688
Length  240/16, alignment 15/ 3, fail:	45.459
Length  240/16, alignment 15/ 9, found:	45.459
Length  240/16, alignment 15/ 9, fail:	45.415
Length  240/16, alignment 15/15, found:	45.459
Length  240/16, alignment 15/15, fail:	45.4834
Length   34/17, alignment  0/ 0, found:	30.3516
Length   34/17, alignment  0/ 0, fail:	30.3418
Length   34/17, alignment  0/ 3, found:	30.2832
Length   34/17, alignment  0/ 3, fail:	30.2979
Length   34/17, alignment  0/ 9, found:	30.293
Length   34/17, alignment  0/ 9, fail:	31.0107
Length   34/17, alignment  0/15, found:	30.2539
Length   34/17, alignment  0/15, fail:	30.2979
Length   34/17, alignment  3/ 0, found:	30.2734
Length   34/17, alignment  3/ 0, fail:	30.3223
Length   34/17, alignment  3/ 3, found:	30.2783
Length   34/17, alignment  3/ 3, fail:	30.3271
Length   34/17, alignment  3/ 9, found:	30.2734
Length   34/17, alignment  3/ 9, fail:	30.3174
Length   34/17, alignment  3/15, found:	30.2783
Length   34/17, alignment  3/15, fail:	30.3027
Length   34/17, alignment  9/ 0, found:	30.3906
Length   34/17, alignment  9/ 0, fail:	30.3809
Length   34/17, alignment  9/ 3, found:	30.3223
Length   34/17, alignment  9/ 3, fail:	30.376
Length   34/17, alignment  9/ 9, found:	30.332
Length   34/17, alignment  9/ 9, fail:	30.3027
Length   34/17, alignment  9/15, found:	30.293
Length   34/17, alignment  9/15, fail:	30.293
Length   34/17, alignment 15/ 0, found:	31.665
Length   34/17, alignment 15/ 0, fail:	31.5967
Length   34/17, alignment 15/ 3, found:	31.5234
Length   34/17, alignment 15/ 3, fail:	31.543
Length   34/17, alignment 15/ 9, found:	31.4014
Length   34/17, alignment 15/ 9, fail:	31.4062
Length   34/17, alignment 15/15, found:	31.4404
Length   34/17, alignment 15/15, fail:	31.3965
Length   51/17, alignment  0/ 0, found:	31.5723
Length   51/17, alignment  0/ 0, fail:	31.6113
Length   51/17, alignment  0/ 3, found:	31.5576
Length   51/17, alignment  0/ 3, fail:	31.5137
Length   51/17, alignment  0/ 9, found:	31.416
Length   51/17, alignment  0/ 9, fail:	31.4941
Length   51/17, alignment  0/15, found:	31.4551
Length   51/17, alignment  0/15, fail:	31.4355
Length   51/17, alignment  3/ 0, found:	31.5869
Length   51/17, alignment  3/ 0, fail:	31.5723
Length   51/17, alignment  3/ 3, found:	31.5674
Length   51/17, alignment  3/ 3, fail:	31.5186
Length   51/17, alignment  3/ 9, found:	31.4551
Length   51/17, alignment  3/ 9, fail:	31.4258
Length   51/17, alignment  3/15, found:	31.4355
Length   51/17, alignment  3/15, fail:	31.4111
Length   51/17, alignment  9/ 0, found:	31.5625
Length   51/17, alignment  9/ 0, fail:	31.5771
Length   51/17, alignment  9/ 3, found:	31.5283
Length   51/17, alignment  9/ 3, fail:	31.5576
Length   51/17, alignment  9/ 9, found:	31.46
Length   51/17, alignment  9/ 9, fail:	31.4453
Length   51/17, alignment  9/15, found:	31.4062
Length   51/17, alignment  9/15, fail:	31.4355
Length   51/17, alignment 15/ 0, found:	32.8613
Length   51/17, alignment 15/ 0, fail:	32.8711
Length   51/17, alignment 15/ 3, found:	32.793
Length   51/17, alignment 15/ 3, fail:	32.8076
Length   51/17, alignment 15/ 9, found:	32.8369
Length   51/17, alignment 15/ 9, fail:	32.7588
Length   51/17, alignment 15/15, found:	32.7686
Length   51/17, alignment 15/15, fail:	32.8418
Length   68/17, alignment  0/ 0, found:	32.2412
Length   68/17, alignment  0/ 0, fail:	32.124
Length   68/17, alignment  0/ 3, found:	33.0176
Length   68/17, alignment  0/ 3, fail:	32.2119
Length   68/17, alignment  0/ 9, found:	32.085
Length   68/17, alignment  0/ 9, fail:	32.1094
Length   68/17, alignment  0/15, found:	32.041
Length   68/17, alignment  0/15, fail:	32.0654
Length   68/17, alignment  3/ 0, found:	32.2021
Length   68/17, alignment  3/ 0, fail:	32.1924
Length   68/17, alignment  3/ 3, found:	32.1973
Length   68/17, alignment  3/ 3, fail:	32.1973
Length   68/17, alignment  3/ 9, found:	32.168
Length   68/17, alignment  3/ 9, fail:	32.2314
Length   68/17, alignment  3/15, found:	32.0605
Length   68/17, alignment  3/15, fail:	32.1436
Length   68/17, alignment  9/ 0, found:	32.8662
Length   68/17, alignment  9/ 0, fail:	32.9932
Length   68/17, alignment  9/ 3, found:	33.1689
Length   68/17, alignment  9/ 3, fail:	32.9297
Length   68/17, alignment  9/ 9, found:	32.0996
Length   68/17, alignment  9/ 9, fail:	32.1826
Length   68/17, alignment  9/15, found:	32.2021
Length   68/17, alignment  9/15, fail:	32.1533
Length   68/17, alignment 15/ 0, found:	32.2656
Length   68/17, alignment 15/ 0, fail:	32.2314
Length   68/17, alignment 15/ 3, found:	32.1533
Length   68/17, alignment 15/ 3, fail:	32.1338
Length   68/17, alignment 15/ 9, found:	32.5293
Length   68/17, alignment 15/ 9, fail:	32.5098
Length   68/17, alignment 15/15, found:	32.124
Length   68/17, alignment 15/15, fail:	32.124
Length   85/17, alignment  0/ 0, found:	32.207
Length   85/17, alignment  0/ 0, fail:	32.1924
Length   85/17, alignment  0/ 3, found:	32.1729
Length   85/17, alignment  0/ 3, fail:	32.2168
Length   85/17, alignment  0/ 9, found:	32.5391
Length   85/17, alignment  0/ 9, fail:	32.4951
Length   85/17, alignment  0/15, found:	32.1924
Length   85/17, alignment  0/15, fail:	32.1533
Length   85/17, alignment  3/ 0, found:	32.2314
Length   85/17, alignment  3/ 0, fail:	32.2168
Length   85/17, alignment  3/ 3, found:	32.168
Length   85/17, alignment  3/ 3, fail:	32.1777
Length   85/17, alignment  3/ 9, found:	32.1924
Length   85/17, alignment  3/ 9, fail:	32.1631
