                       	strsep
Length   68/17, alignment  3/ 9, fail:	25.0342
Length   68/17, alignment  3/15, found:	25.0452
Length   68/17, alignment  3/15, fail:	25.0513
Length   68/17, alignment  9/ 0, found:	24.8572
Length   68/17, alignment  9/ 0, fail:	25.2002
Length   68/17, alignment  9/ 3, found:	24.8157
Length   68/17, alignment  9/ 3, fail:	25.1672
Length   68/17, alignment  9/ 9, found:	24.8047
Length   68/17, alignment  9/ 9, fail:	25.1575
Length   68/17, alignment  9/15, found:	24.8059
Length   68/17, alignment  9/15, fail:	25.166
Length   68/17, alignment 15/ 0, found:	25.0879
Length   68/17, alignment 15/ 0, fail:	26.3562
Length   68/17, alignment 15/ 3, found:	25.0403
Length   68/17, alignment 15/ 3, fail:	26.2854
Length   68/17, alignment 15/ 9, found:	24.9976
Length   68/17, alignment 15/ 9, fail:	26.2817
Length   68/17, alignment 15/15, found:	25.0732
Length   68/17, alignment 15/15, fail:	26.2695
Length   85/17, alignment  0/ 0, found:	24.8279
Length   85/17, alignment  0/ 0, fail:	26.6736
Length   85/17, alignment  0/ 3, found:	24.8267
Length   85/17, alignment  0/ 3, fail:	26.3196
Length   85/17, alignment  0/ 9, found:	24.7974
Length   85/17, alignment  0/ 9, fail:	26.2158
Length   85/17, alignment  0/15, found:	24.7974
Length   85/17, alignment  0/15, fail:	26.3403
Length   85/17, alignment  3/ 0, found:	24.823
Length   85/17, alignment  3/ 0, fail:	26.3147
Length   85/17, alignment  3/ 3, found:	24.8169
Length   85/17, alignment  3/ 3, fail:	26.2939
Length   85/17, alignment  3/ 9, found:	24.79
Length   85/17, alignment  3/ 9, fail:	26.4954
Length   85/17, alignment  3/15, found:	24.7986
Length   85/17, alignment  3/15, fail:	26.2744
Length   85/17, alignment  9/ 0, found:	25.0745
Length   85/17, alignment  9/ 0, fail:	26.4917
Length   85/17, alignment  9/ 3, found:	25.0415
Length   85/17, alignment  9/ 3, fail:	26.2817
Length   85/17, alignment  9/ 9, found:	25.2917
Length   85/17, alignment  9/ 9, fail:	26.4368
Length   85/17, alignment  9/15, found:	25.0342
Length   85/17, alignment  9/15, fail:	26.2952
Length   85/17, alignment 15/ 0, found:	25.0574
Length   85/17, alignment 15/ 0, fail:	27.1155
Length   85/17, alignment 15/ 3, found:	25.0293
Length   85/17, alignment 15/ 3, fail:	27.0703
Length   85/17, alignment 15/ 9, found:	25.033
Length   85/17, alignment 15/ 9, fail:	27.0581
Length   85/17, alignment 15/15, found:	25.094
Length   85/17, alignment 15/15, fail:	27.085
Length  102/17, alignment  0/ 0, found:	25.0684
Length  102/17, alignment  0/ 0, fail:	27.1411
Length  102/17, alignment  0/ 3, found:	25.0342
Length  102/17, alignment  0/ 3, fail:	27.1265
Length  102/17, alignment  0/ 9, found:	25.0439
Length  102/17, alignment  0/ 9, fail:	27.0337
Length  102/17, alignment  0/15, found:	25.0781
Length  102/17, alignment  0/15, fail:	27.2827
Length  102/17, alignment  3/ 0, found:	25.0842
Length  102/17, alignment  3/ 0, fail:	27.113
Length  102/17, alignment  3/ 3, found:	25.0403
Length  102/17, alignment  3/ 3, fail:	27.1204
Length  102/17, alignment  3/ 9, found:	25.0378
Length  102/17, alignment  3/ 9, fail:	27.0642
Length  102/17, alignment  3/15, found:	25.0989
Length  102/17, alignment  3/15, fail:	27.1179
Length  102/17, alignment  9/ 0, found:	25.0635
Length  102/17, alignment  9/ 0, fail:	27.0947
Length  102/17, alignment  9/ 3, found:	25.0183
Length  102/17, alignment  9/ 3, fail:	27.1399
Length  102/17, alignment  9/ 9, found:	25.0293
Length  102/17, alignment  9/ 9, fail:	27.041
Length  102/17, alignment  9/15, found:	25.0427
Length  102/17, alignment  9/15, fail:	27.0361
Length  102/17, alignment 15/ 0, found:	26.1365
Length  102/17, alignment 15/ 0, fail:	27.157
Length  102/17, alignment 15/ 3, found:	26.1194
Length  102/17, alignment 15/ 3, fail:	26.7419
Length  102/17, alignment 15/ 9, found:	26.106
Length  102/17, alignment 15/ 9, fail:	26.7029
Length  102/17, alignment 15/15, found:	26.178
Length  102/17, alignment 15/15, fail:	26.72
Length  119/17, alignment  0/ 0, found:	25.0659
Length  119/17, alignment  0/ 0, fail:	26.7761
Length  119/17, alignment  0/ 3, found:	24.9951
Length  119/17, alignment  0/ 3, fail:	26.7334
Length  119/17, alignment  0/ 9, found:	25.0342
Length  119/17, alignment  0/ 9, fail:	26.7065
Length  119/17, alignment  0/15, found:	25.0916
Length  119/17, alignment  0/15, fail:	26.7017
Length  119/17, alignment  3/ 0, found:	25.072
Length  119/17, alignment  3/ 0, fail:	26.7468
Length  119/17, alignment  3/ 3, found:	25.0378
Length  119/17, alignment  3/ 3, fail:	26.7517
Length  119/17, alignment  3/ 9, found:	25.4114
Length  119/17, alignment  3/ 9, fail:	26.6724
Length  119/17, alignment  3/15, found:	25.0562
Length  119/17, alignment  3/15, fail:	26.7053
Length  119/17, alignment  9/ 0, found:	25.769
Length  119/17, alignment  9/ 0, fail:	29.0491
Length  119/17, alignment  9/ 3, found:	25.7202
Length  119/17, alignment  9/ 3, fail:	29.032
Length  119/17, alignment  9/ 9, found:	25.741
Length  119/17, alignment  9/ 9, fail:	28.9136
Length  119/17, alignment  9/15, found:	25.7996
Length  119/17, alignment  9/15, fail:	29.0198
Length  119/17, alignment 15/ 0, found:	25.8167
Length  119/17, alignment 15/ 0, fail:	29.0527
Length  119/17, alignment 15/ 3, found:	25.8142
Length  119/17, alignment 15/ 3, fail:	29.0796
Length  119/17, alignment 15/ 9, found:	25.7764
Length  119/17, alignment 15/ 9, fail:	28.9136
Length  119/17, alignment 15/15, found:	26.2891
Length  119/17, alignment 15/15, fail:	29.0625
Length   72/18, alignment  0/ 0, found:	25.8594
Length   72/18, alignment  0/ 0, fail:	26.4453
Length   72/18, alignment  0/ 3, found:	25.835
Length   72/18, alignment  0/ 3, fail:	26.4856
Length   72/18, alignment  0/ 9, found:	25.8093
Length   72/18, alignment  0/ 9, fail:	26.3745
Length   72/18, alignment  0/15, found:	25.8142
Length   72/18, alignment  0/15, fail:	26.4807
Length   72/18, alignment  3/ 0, found:	25.8374
Length   72/18, alignment  3/ 0, fail:	26.3623
Length   72/18, alignment  3/ 3, found:	25.8105
Length   72/18, alignment  3/ 3, fail:	26.3977
Length   72/18, alignment  3/ 9, found:	25.8276
Length   72/18, alignment  3/ 9, fail:	26.3892
Length   72/18, alignment  3/15, found:	25.8142
Length   72/18, alignment  3/15, fail:	26.3525
Length   72/18, alignment  9/ 0, found:	26.084
Length   72/18, alignment  9/ 0, fail:	26.8921
Length   72/18, alignment  9/ 3, found:	25.7959
Length   72/18, alignment  9/ 3, fail:	26.6309
Length   72/18, alignment  9/ 9, found:	25.8081
Length   72/18, alignment  9/ 9, fail:	26.8274
Length   72/18, alignment  9/15, found:	25.813
Length   72/18, alignment  9/15, fail:	26.7786
Length   72/18, alignment 15/ 0, found:	26.3904
Length   72/18, alignment 15/ 0, fail:	26.8347
Length   72/18, alignment 15/ 3, found:	26.3562
Length   72/18, alignment 15/ 3, fail:	26.8323
Length   72/18, alignment 15/ 9, found:	26.3635
Length   72/18, alignment 15/ 9, fail:	26.792
Length   72/18, alignment 15/15, found:	26.3525
Length   72/18, alignment 15/15, fail:	26.8298
Length   90/18, alignment  0/ 0, found:	25.8191
Length   90/18, alignment  0/ 0, fail:	26.8103
Length   90/18, alignment  0/ 3, found:	25.9692
Length   90/18, alignment  0/ 3, fail:	26.8835
Length   90/18, alignment  0/ 9, found:	25.8105
Length   90/18, alignment  0/ 9, fail:	26.8311
Length   90/18, alignment  0/15, found:	25.8264
Length   90/18, alignment  0/15, fail:	26.814
Length   90/18, alignment  3/ 0, found:	26.3855
Length   90/18, alignment  3/ 0, fail:	26.853
Length   90/18, alignment  3/ 3, found:	26.3757
Length   90/18, alignment  3/ 3, fail:	26.543
Length   90/18, alignment  3/ 9, found:	26.3806
Length   90/18, alignment  3/ 9, fail:	26.7908
Length   90/18, alignment  3/15, found:	26.3623
Length   90/18, alignment  3/15, fail:	26.8091
Length   90/18, alignment  9/ 0, found:	26.3953
Length   90/18, alignment  9/ 0, fail:	27.5488
Length   90/18, alignment  9/ 3, found:	26.3684
Length   90/18, alignment  9/ 3, fail:	27.4463
Length   90/18, alignment  9/ 9, found:	26.3733
Length   90/18, alignment  9/ 9, fail:	27.8918
Length   90/18, alignment  9/15, found:	26.3452
Length   90/18, alignment  9/15, fail:	27.4646
Length   90/18, alignment 15/ 0, found:	26.3733
Length   90/18, alignment 15/ 0, fail:	27.4695
Length   90/18, alignment 15/ 3, found:	26.3696
Length   90/18, alignment 15/ 3, fail:	27.3645
Length   90/18, alignment 15/ 9, found:	26.3794
Length   90/18, alignment 15/ 9, fail:	27.4255
Length   90/18, alignment 15/15, found:	26.3513
Length   90/18, alignment 15/15, fail:	27.3242
Length  108/18, alignment  0/ 0, found:	26.3794
Length  108/18, alignment  0/ 0, fail:	27.3328
Length  108/18, alignment  0/ 3, found:	26.3623
Length  108/18, alignment  0/ 3, fail:	27.4341
Length  108/18, alignment  0/ 9, found:	26.3684
Length  108/18, alignment  0/ 9, fail:	27.4268
Length  108/18, alignment  0/15, found:	26.3635
Length  108/18, alignment  0/15, fail:	27.8674
Length  108/18, alignment  3/ 0, found:	26.3831
Length  108/18, alignment  3/ 0, fail:	27.4707
Length  108/18, alignment  3/ 3, found:	26.3916
Length  108/18, alignment  3/ 3, fail:	27.5757
Length  108/18, alignment  3/ 9, found:	26.3831
Length  108/18, alignment  3/ 9, fail:	27.5024
Length  108/18, alignment  3/15, found:	26.3721
Length  108/18, alignment  3/15, fail:	27.4341
Length  108/18, alignment  9/ 0, found:	26.3818
Length  108/18, alignment  9/ 0, fail:	27.6257
Length  108/18, alignment  9/ 3, found:	26.3855
Length  108/18, alignment  9/ 3, fail:	27.6013
Length  108/18, alignment  9/ 9, found:	26.3782
Length  108/18, alignment  9/ 9, fail:	27.583
Length  108/18, alignment  9/15, found:	26.3611
Length  108/18, alignment  9/15, fail:	27.5989
Length  108/18, alignment 15/ 0, found:	27.6562
Length  108/18, alignment 15/ 0, fail:	27.6086
Length  108/18, alignment 15/ 3, found:	26.7847
Length  108/18, alignment 15/ 3, fail:	27.5854
Length  108/18, alignment 15/ 9, found:	26.7847
Length  108/18, alignment 15/ 9, fail:	27.5305
Length  108/18, alignment 15/15, found:	26.8091
Length  108/18, alignment 15/15, fail:	27.6099
Length  126/18, alignment  0/ 0, found:	26.3916
Length  126/18, alignment  0/ 0, fail:	27.5964
Length  126/18, alignment  0/ 3, found:	26.3794
Length  126/18, alignment  0/ 3, fail:	27.583
Length  126/18, alignment  0/ 9, found:	26.3696
Length  126/18, alignment  0/ 9, fail:	27.5842
Length  126/18, alignment  0/15, found:	26.366
Length  126/18, alignment  0/15, fail:	27.5806
Length  126/18, alignment  3/ 0, found:	26.7871
Length  126/18, alignment  3/ 0, fail:	30.116
Length  126/18, alignment  3/ 3, found:	27.1069
Length  126/18, alignment  3/ 3, fail:	30.3796
Length  126/18, alignment  3/ 9, found:	27.5635
Length  126/18, alignment  3/ 9, fail:	30.3625
Length  126/18, alignment  3/15, found:	27.478
Length  126/18, alignment  3/15, fail:	30.4626
Length  126/18, alignment  9/ 0, found:	26.7957
Length  126/18, alignment  9/ 0, fail:	29.4092
Length  126/18, alignment  9/ 3, found:	26.7676
Length  126/18, alignment  9/ 3, fail:	29.5142
Length  126/18, alignment  9/ 9, found:	26.7603
Length  126/18, alignment  9/ 9, fail:	29.4922
Length  126/18, alignment  9/15, found:	26.7908
Length  126/18, alignment  9/15, fail:	29.4824
Length  126/18, alignment 15/ 0, found:	26.7554
Length  126/18, alignment 15/ 0, fail:	29.375
Length  126/18, alignment 15/ 3, found:	26.7566
Length  126/18, alignment 15/ 3, fail:	29.4885
Length  126/18, alignment 15/ 9, found:	26.7444
Length  126/18, alignment 15/ 9, fail:	29.3054
Length  126/18, alignment 15/15, found:	26.7761
Length  126/18, alignment 15/15, fail:	29.1736
Length   76/19, alignment  0/ 0, found:	27.2522
Length   76/19, alignment  0/ 0, fail:	26.7334
Length   76/19, alignment  0/ 3, found:	27.1582
Length   76/19, alignment  0/ 3, fail:	26.7712
Length   76/19, alignment  0/ 9, found:	27.301
Length   76/19, alignment  0/ 9, fail:	26.781
Length   76/19, alignment  0/15, found:	27.1265
Length   76/19, alignment  0/15, fail:	26.7761
Length   76/19, alignment  3/ 0, found:	27.146
Length   76/19, alignment  3/ 0, fail:	26.8823
Length   76/19, alignment  3/ 3, found:	27.179
Length   76/19, alignment  3/ 3, fail:	26.7944
Length   76/19, alignment  3/ 9, found:	27.1497
Length   76/19, alignment  3/ 9, fail:	27.085
Length   76/19, alignment  3/15, found:	27.1912
Length   76/19, alignment  3/15, fail:	26.7761
Length   76/19, alignment  9/ 0, found:	27.1875
Length   76/19, alignment  9/ 0, fail:	28.5156
Length   76/19, alignment  9/ 3, found:	27.2302
Length   76/19, alignment  9/ 3, fail:	28.4192
Length   76/19, alignment  9/ 9, found:	27.2144
Length   76/19, alignment  9/ 9, fail:	28.5437
Length   76/19, alignment  9/15, found:	27.1643
Length   76/19, alignment  9/15, fail:	28.2544
Length   76/19, alignment 15/ 0, found:	27.6941
Length   76/19, alignment 15/ 0, fail:	28.3093
Length   76/19, alignment 15/ 3, found:	27.6794
Length   76/19, alignment 15/ 3, fail:	28.4558
Length   76/19, alignment 15/ 9, found:	27.699
Length   76/19, alignment 15/ 9, fail:	28.1653
Length   76/19, alignment 15/15, found:	27.6941
Length   76/19, alignment 15/15, fail:	28.6621
Length   95/19, alignment  0/ 0, found:	27.2266
Length   95/19, alignment  0/ 0, fail:	28.1628
Length   95/19, alignment  0/ 3, found:	27.3401
Length   95/19, alignment  0/ 3, fail:	28.3081
Length   95/19, alignment  0/ 9, found:	27.1912
Length   95/19, alignment  0/ 9, fail:	28.5706
Length   95/19, alignment  0/15, found:	27.2632
Length   95/19, alignment  0/15, fail:	28.3447
Length   95/19, alignment  3/ 0, found:	27.688
Length   95/19, alignment  3/ 0, fail:	28.5242
Length   95/19, alignment  3/ 3, found:	27.7185
Length   95/19, alignment  3/ 3, fail:	28.5449
Length   95/19, alignment  3/ 9, found:	27.7002
Length   95/19, alignment  3/ 9, fail:	28.5107
Length   95/19, alignment  3/15, found:	27.6758
Length   95/19, alignment  3/15, fail:	28.6377
Length   95/19, alignment  9/ 0, found:	27.8992
Length   95/19, alignment  9/ 0, fail:	28.623
Length   95/19, alignment  9/ 3, found:	27.8613
Length   95/19, alignment  9/ 3, fail:	28.4753
Length   95/19, alignment  9/ 9, found:	27.9663
Length   95/19, alignment  9/ 9, fail:	28.2922
Length   95/19, alignment  9/15, found:	27.7759
Length   95/19, alignment  9/15, fail:	28.4094
Length   95/19, alignment 15/ 0, found:	27.915
Length   95/19, alignment 15/ 0, fail:	28.3179
Length   95/19, alignment 15/ 3, found:	27.7161
Length   95/19, alignment 15/ 3, fail:	28.291
Length   95/19, alignment 15/ 9, found:	27.8552
Length   95/19, alignment 15/ 9, fail:	28.2874
Length   95/19, alignment 15/15, found:	27.9614
Length   95/19, alignment 15/15, fail:	28.2507
Length  114/19, alignment  0/ 0, found:	27.7832
Length  114/19, alignment  0/ 0, fail:	28.8977
Length  114/19, alignment  0/ 3, found:	27.6953
Length  114/19, alignment  0/ 3, fail:	29.0076
Length  114/19, alignment  0/ 9, found:	27.9272
Length  114/19, alignment  0/ 9, fail:	29.0198
Length  114/19, alignment  0/15, found:	27.8186
Length  114/19, alignment  0/15, fail:	28.999
Length  114/19, alignment  3/ 0, found:	27.9309
Length  114/19, alignment  3/ 0, fail:	29.0234
Length  114/19, alignment  3/ 3, found:	27.7209
Length  114/19, alignment  3/ 3, fail:	29.0234
Length  114/19, alignment  3/ 9, found:	27.9822
Length  114/19, alignment  3/ 9, fail:	28.9966
Length  114/19, alignment  3/15, found:	27.9321
Length  114/19, alignment  3/15, fail:	29.0161
Length  114/19, alignment  9/ 0, found:	28.7805
Length  114/19, alignment  9/ 0, fail:	29.0332
Length  114/19, alignment  9/ 3, found:	29.126
Length  114/19, alignment  9/ 3, fail:	28.9038
Length  114/19, alignment  9/ 9, found:	28.728
Length  114/19, alignment  9/ 9, fail:	28.9062
Length  114/19, alignment  9/15, found:	28.7598
Length  114/19, alignment  9/15, fail:	28.916
Length  114/19, alignment 15/ 0, found:	28.5815
Length  114/19, alignment 15/ 0, fail:	31.2158
Length  114/19, alignment 15/ 3, found:	28.6182
Length  114/19, alignment 15/ 3, fail:	31.0486
Length  114/19, alignment 15/ 9, found:	28.6169
Length  114/19, alignment 15/ 9, fail:	31.886
Length  114/19, alignment 15/15, found:	28.6292
Length  114/19, alignment 15/15, fail:	31.0376
Length  133/19, alignment  0/ 0, found:	28.6316
Length  133/19, alignment  0/ 0, fail:	30.7202
Length  133/19, alignment  0/ 3, found:	28.7036
Length  133/19, alignment  0/ 3, fail:	31.051
Length  133/19, alignment  0/ 9, found:	28.7305
Length  133/19, alignment  0/ 9, fail:	30.6592
Length  133/19, alignment  0/15, found:	28.7097
Length  133/19, alignment  0/15, fail:	30.7312
Length  133/19, alignment  3/ 0, found:	28.7073
Length  133/19, alignment  3/ 0, fail:	30.5737
Length  133/19, alignment  3/ 3, found:	28.7463
Length  133/19, alignment  3/ 3, fail:	30.5945
Length  133/19, alignment  3/ 9, found:	28.7341
Length  133/19, alignment  3/ 9, fail:	30.5798
Length  133/19, alignment  3/15, found:	28.7244
Length  133/19, alignment  3/15, fail:	30.5774
Length  133/19, alignment  9/ 0, found:	28.7231
Length  133/19, alignment  9/ 0, fail:	30.6201
Length  133/19, alignment  9/ 3, found:	28.6426
Length  133/19, alignment  9/ 3, fail:	30.8679
Length  133/19, alignment  9/ 9, found:	28.6584
Length  133/19, alignment  9/ 9, fail:	30.459
Length  133/19, alignment  9/15, found:	28.634
Length  133/19, alignment  9/15, fail:	30.5481
Length  133/19, alignment 15/ 0, found:	29.1406
Length  133/19, alignment 15/ 0, fail:	31.7102
Length  133/19, alignment 15/ 3, found:	29.1467
Length  133/19, alignment 15/ 3, fail:	31.6565
Length  133/19, alignment 15/ 9, found:	29.1467
Length  133/19, alignment 15/ 9, fail:	31.5906
Length  133/19, alignment 15/15, found:	29.1699
Length  133/19, alignment 15/15, fail:	31.5991
Length   80/20, alignment  0/ 0, found:	28.7598
Length   80/20, alignment  0/ 0, fail:	29.0063
Length   80/20, alignment  0/ 3, found:	28.5706
Length   80/20, alignment  0/ 3, fail:	29.2224
Length   80/20, alignment  0/ 9, found:	28.4619
Length   80/20, alignment  0/ 9, fail:	29.0039
Length   80/20, alignment  0/15, found:	28.5095
Length   80/20, alignment  0/15, fail:	29.3701
Length   80/20, alignment  3/ 0, found:	35.0073
Length   80/20, alignment  3/ 0, fail:	29.0417
Length   80/20, alignment  3/ 3, found:	28.606
Length   80/20, alignment  3/ 3, fail:	29.0417
Length   80/20, alignment  3/ 9, found:	28.5461
Length   80/20, alignment  3/ 9, fail:	28.9148
Length   80/20, alignment  3/15, found:	28.6255
Length   80/20, alignment  3/15, fail:	29.0356
Length   80/20, alignment  9/ 0, found:	29.3701
Length   80/20, alignment  9/ 0, fail:	29.0247
Length   80/20, alignment  9/ 3, found:	29.3762
Length   80/20, alignment  9/ 3, fail:	28.9807
Length   80/20, alignment  9/ 9, found:	29.5117
Length   80/20, alignment  9/ 9, fail:	29.0027
Length   80/20, alignment  9/15, found:	29.3445
Length   80/20, alignment  9/15, fail:	29.0894
Length   80/20, alignment 15/ 0, found:	29.3579
Length   80/20, alignment 15/ 0, fail:	29.3225
Length   80/20, alignment 15/ 3, found:	29.3616
Length   80/20, alignment 15/ 3, fail:	29.4739
Length   80/20, alignment 15/ 9, found:	29.3311
Length   80/20, alignment 15/ 9, fail:	28.9563
Length   80/20, alignment 15/15, found:	29.3176
Length   80/20, alignment 15/15, fail:	28.9746
Length  100/20, alignment  0/ 0, found:	29.3469
Length  100/20, alignment  0/ 0, fail:	30.3467
Length  100/20, alignment  0/ 3, found:	29.3774
Length  100/20, alignment  0/ 3, fail:	29.9683
Length  100/20, alignment  0/ 9, found:	29.4958
Length  100/20, alignment  0/ 9, fail:	29.6594
Length  100/20, alignment  0/15, found:	29.3823
Length  100/20, alignment  0/15, fail:	29.9194
Length  100/20, alignment  3/ 0, found:	29.3665
Length  100/20, alignment  3/ 0, fail:	29.6887
Length  100/20, alignment  3/ 3, found:	29.3726
Length  100/20, alignment  3/ 3, fail:	29.5374
Length  100/20, alignment  3/ 9, found:	29.3762
Length  100/20, alignment  3/ 9, fail:	29.5886
Length  100/20, alignment  3/15, found:	29.3701
Length  100/20, alignment  3/15, fail:	29.6985
Length  100/20, alignment  9/ 0, found:	29.3604
Length  100/20, alignment  9/ 0, fail:	29.6899
Length  100/20, alignment  9/ 3, found:	29.3604
Length  100/20, alignment  9/ 3, fail:	29.6741
Length  100/20, alignment  9/ 9, found:	29.4678
Length  100/20, alignment  9/ 9, fail:	29.9744
Length  100/20, alignment  9/15, found:	29.353
Length  100/20, alignment  9/15, fail:	29.6545
Length  100/20, alignment 15/ 0, found:	29.2017
Length  100/20, alignment 15/ 0, fail:	30.9241
Length  100/20, alignment 15/ 3, found:	29.314
Length  100/20, alignment 15/ 3, fail:	30.874
Length  100/20, alignment 15/ 9, found:	29.4104
Length  100/20, alignment 15/ 9, fail:	30.8728
Length  100/20, alignment 15/15, found:	29.2822
Length  100/20, alignment 15/15, fail:	30.8569
Length  120/20, alignment  0/ 0, found:	29.3567
Length  120/20, alignment  0/ 0, fail:	30.8887
Length  120/20, alignment  0/ 3, found:	29.3579
Length  120/20, alignment  0/ 3, fail:	30.8594
Length  120/20, alignment  0/ 9, found:	29.353
Length  120/20, alignment  0/ 9, fail:	31.0669
Length  120/20, alignment  0/15, found:	29.3677
Length  120/20, alignment  0/15, fail:	30.9241
Length  120/20, alignment  3/ 0, found:	29.3628
Length  120/20, alignment  3/ 0, fail:	30.9814
Length  120/20, alignment  3/ 3, found:	29.3762
Length  120/20, alignment  3/ 3, fail:	30.9314
Length  120/20, alignment  3/ 9, found:	29.3677
Length  120/20, alignment  3/ 9, fail:	30.9314
Length  120/20, alignment  3/15, found:	29.3726
Length  120/20, alignment  3/15, fail:	30.9094
Length  120/20, alignment  9/ 0, found:	29.8511
Length  120/20, alignment  9/ 0, fail:	32.345
Length  120/20, alignment  9/ 3, found:	29.6912
Length  120/20, alignment  9/ 3, fail:	32.2217
Length  120/20, alignment  9/ 9, found:	29.6765
Length  120/20, alignment  9/ 9, fail:	32.3389
Length  120/20, alignment  9/15, found:	30.1294
Length  120/20, alignment  9/15, fail:	32.1387
Length  120/20, alignment 15/ 0, found:	29.6106
Length  120/20, alignment 15/ 0, fail:	32.1692
Length  120/20, alignment 15/ 3, found:	30.0366
Length  120/20, alignment 15/ 3, fail:	32.0813
Length  120/20, alignment 15/ 9, found:	29.0991
Length  120/20, alignment 15/ 9, fail:	32.1265
Length  120/20, alignment 15/15, found:	29.0845
Length  120/20, alignment 15/15, fail:	32.0911
Length  140/20, alignment  0/ 0, found:	29.8926
Length  140/20, alignment  0/ 0, fail:	32.1082
Length  140/20, alignment  0/ 3, found:	29.8132
Length  140/20, alignment  0/ 3, fail:	32.0532
Length  140/20, alignment  0/ 9, found:	29.4482
Length  140/20, alignment  0/ 9, fail:	32.2046
Length  140/20, alignment  0/15, found:	29.2041
Length  140/20, alignment  0/15, fail:	32.2742
Length  140/20, alignment  3/ 0, found:	29.6448
Length  140/20, alignment  3/ 0, fail:	32.1521
Length  140/20, alignment  3/ 3, found:	29.0906
Length  140/20, alignment  3/ 3, fail:	32.1802
Length  140/20, alignment  3/ 9, found:	29.9329
Length  140/20, alignment  3/ 9, fail:	32.196
Length  140/20, alignment  3/15, found:	29.342
Length  140/20, alignment  3/15, fail:	32.1509
Length  140/20, alignment  9/ 0, found:	29.1113
Length  140/20, alignment  9/ 0, fail:	32.821
Length  140/20, alignment  9/ 3, found:	29.3835
Length  140/20, alignment  9/ 3, fail:	32.7844
Length  140/20, alignment  9/ 9, found:	30.177
Length  140/20, alignment  9/ 9, fail:	32.6257
Length  140/20, alignment  9/15, found:	29.1272
Length  140/20, alignment  9/15, fail:	32.5708
Length  140/20, alignment 15/ 0, found:	30.3455
Length  140/20, alignment 15/ 0, fail:	32.7246
Length  140/20, alignment 15/ 3, found:	30.2881
Length  140/20, alignment 15/ 3, fail:	32.6709
Length  140/20, alignment 15/ 9, found:	30.2368
Length  140/20, alignment 15/ 9, fail:	32.5903
Length  140/20, alignment 15/15, found:	30.3406
Length  140/20, alignment 15/15, fail:	32.5842
Length   84/21, alignment  0/ 0, found:	29.5654
Length   84/21, alignment  0/ 0, fail:	31.0767
Length   84/21, alignment  0/ 3, found:	29.6008
Length   84/21, alignment  0/ 3, fail:	31.2024
Length   84/21, alignment  0/ 9, found:	29.9268
Length   84/21, alignment  0/ 9, fail:	31.2268
Length   84/21, alignment  0/15, found:	29.5886
Length   84/21, alignment  0/15, fail:	31.2585
Length   84/21, alignment  3/ 0, found:	29.5728
Length   84/21, alignment  3/ 0, fail:	31.2219
Length   84/21, alignment  3/ 3, found:	29.6716
Length   84/21, alignment  3/ 3, fail:	31.2878
Length   84/21, alignment  3/ 9, found:	29.552
Length   84/21, alignment  3/ 9, fail:	31.2866
Length   84/21, alignment  3/15, found:	29.5288
Length   84/21, alignment  3/15, fail:	31.2634
Length   84/21, alignment  9/ 0, found:	30.5237
Length   84/21, alignment  9/ 0, fail:	31.3281
Length   84/21, alignment  9/ 3, found:	30.2161
Length   84/21, alignment  9/ 3, fail:	31.1536
Length   84/21, alignment  9/ 9, found:	30.6018
Length   84/21, alignment  9/ 9, fail:	31.1523
Length   84/21, alignment  9/15, found:	30.3931
Length   84/21, alignment  9/15, fail:	31.2451
Length   84/21, alignment 15/ 0, found:	30.4272
Length   84/21, alignment 15/ 0, fail:	32.1265
Length   84/21, alignment 15/ 3, found:	30.2771
Length   84/21, alignment 15/ 3, fail:	31.7566
Length   84/21, alignment 15/ 9, found:	30.3699
Length   84/21, alignment 15/ 9, fail:	31.8665
Length   84/21, alignment 15/15, found:	30.3638
Length   84/21, alignment 15/15, fail:	31.9153
Length  105/21, alignment  0/ 0, found:	30.4578
Length  105/21, alignment  0/ 0, fail:	32.0374
Length  105/21, alignment  0/ 3, found:	30.4541
Length  105/21, alignment  0/ 3, fail:	32.2192
Length  105/21, alignment  0/ 9, found:	30.3699
Length  105/21, alignment  0/ 9, fail:	31.9043
Length  105/21, alignment  0/15, found:	30.3906
Length  105/21, alignment  0/15, fail:	31.9263
Length  105/21, alignment  3/ 0, found:	30.3113
Length  105/21, alignment  3/ 0, fail:	31.759
Length  105/21, alignment  3/ 3, found:	30.4541
Length  105/21, alignment  3/ 3, fail:	31.897
Length  105/21, alignment  3/ 9, found:	30.3467
Length  105/21, alignment  3/ 9, fail:	31.8445
Length  105/21, alignment  3/15, found:	30.4761
Length  105/21, alignment  3/15, fail:	31.853
Length  105/21, alignment  9/ 0, found:	30.4919
Length  105/21, alignment  9/ 0, fail:	32.1045
Length  105/21, alignment  9/ 3, found:	30.3662
Length  105/21, alignment  9/ 3, fail:	32.3926
Length  105/21, alignment  9/ 9, found:	30.4468
Length  105/21, alignment  9/ 9, fail:	32.2388
Length  105/21, alignment  9/15, found:	30.4761
Length  105/21, alignment  9/15, fail:	32.251
Length  105/21, alignment 15/ 0, found:	31.9287
Length  105/21, alignment 15/ 0, fail:	32.3267
Length  105/21, alignment 15/ 3, found:	31.9385
Length  105/21, alignment 15/ 3, fail:	32.2217
Length  105/21, alignment 15/ 9, found:	31.9287
Length  105/21, alignment 15/ 9, fail:	32.2229
Length  105/21, alignment 15/15, found:	32.019
