                       	strsep
Length   68/17, alignment  3/ 0, fail:	23.5212
Length   68/17, alignment  3/ 3, found:	17.5237
Length   68/17, alignment  3/ 3, fail:	24.1083
Length   68/17, alignment  3/ 9, found:	18.4552
Length   68/17, alignment  3/ 9, fail:	24.4636
Length   68/17, alignment  3/15, found:	17.3479
Length   68/17, alignment  3/15, fail:	23.5565
Length   68/17, alignment  9/ 0, found:	16.1162
Length   68/17, alignment  9/ 0, fail:	22.6605
Length   68/17, alignment  9/ 3, found:	17.293
Length   68/17, alignment  9/ 3, fail:	23.9716
Length   68/17, alignment  9/ 9, found:	16.6155
Length   68/17, alignment  9/ 9, fail:	23.2759
Length   68/17, alignment  9/15, found:	16.613
Length   68/17, alignment  9/15, fail:	23.2806
Length   68/17, alignment 15/ 0, found:	16.8033
Length   68/17, alignment 15/ 0, fail:	23.7288
Length   68/17, alignment 15/ 3, found:	17.437
Length   68/17, alignment 15/ 3, fail:	23.8374
Length   68/17, alignment 15/ 9, found:	17.2966
Length   68/17, alignment 15/ 9, fail:	24.604
Length   68/17, alignment 15/15, found:	17.4407
Length   68/17, alignment 15/15, fail:	24.3025
Length   85/17, alignment  0/ 0, found:	17.8032
Length   85/17, alignment  0/ 0, fail:	26.1824
Length   85/17, alignment  0/ 3, found:	18.2354
Length   85/17, alignment  0/ 3, fail:	27.6534
Length   85/17, alignment  0/ 9, found:	18.2219
Length   85/17, alignment  0/ 9, fail:	27.9354
Length   85/17, alignment  0/15, found:	18.2341
Length   85/17, alignment  0/15, fail:	26.6951
Length   85/17, alignment  3/ 0, found:	19.5612
Length   85/17, alignment  3/ 0, fail:	27.0369
Length   85/17, alignment  3/ 3, found:	19.4855
Length   85/17, alignment  3/ 3, fail:	27.7229
Length   85/17, alignment  3/ 9, found:	18.9238
Length   85/17, alignment  3/ 9, fail:	28.5665
Length   85/17, alignment  3/15, found:	18.8628
Length   85/17, alignment  3/15, fail:	28.4847
Length   85/17, alignment  9/ 0, found:	17.7654
Length   85/17, alignment  9/ 0, fail:	26.1116
Length   85/17, alignment  9/ 3, found:	18.2085
Length   85/17, alignment  9/ 3, fail:	27.3323
Length   85/17, alignment  9/ 9, found:	18.8652
Length   85/17, alignment  9/ 9, fail:	26.645
Length   85/17, alignment  9/15, found:	18.2402
Length   85/17, alignment  9/15, fail:	26.562
Length   85/17, alignment 15/ 0, found:	19.3732
Length   85/17, alignment 15/ 0, fail:	27.6643
Length   85/17, alignment 15/ 3, found:	18.725
Length   85/17, alignment 15/ 3, fail:	27.6814
Length   85/17, alignment 15/ 9, found:	18.9899
Length   85/17, alignment 15/ 9, fail:	28.8131
Length   85/17, alignment 15/15, found:	19.3022
Length   85/17, alignment 15/15, fail:	28.3566
Length  102/17, alignment  0/ 0, found:	19.2217
Length  102/17, alignment  0/ 0, fail:	29.2452
Length  102/17, alignment  0/ 3, found:	20.4889
Length  102/17, alignment  0/ 3, fail:	30.8956
Length  102/17, alignment  0/ 9, found:	19.655
Length  102/17, alignment  0/ 9, fail:	30.2401
Length  102/17, alignment  0/15, found:	19.6539
Length  102/17, alignment  0/15, fail:	31.4425
Length  102/17, alignment  3/ 0, found:	20.7745
Length  102/17, alignment  3/ 0, fail:	29.6395
Length  102/17, alignment  3/ 3, found:	20.8051
Length  102/17, alignment  3/ 3, fail:	31.3436
Length  102/17, alignment  3/ 9, found:	20.7354
Length  102/17, alignment  3/ 9, fail:	31.4341
Length  102/17, alignment  3/15, found:	20.9613
Length  102/17, alignment  3/15, fail:	30.2255
Length  102/17, alignment  9/ 0, found:	21.026
Length  102/17, alignment  9/ 0, fail:	30.0057
Length  102/17, alignment  9/ 3, found:	20.6952
Length  102/17, alignment  9/ 3, fail:	30.7614
Length  102/17, alignment  9/ 9, found:	20.6805
Length  102/17, alignment  9/ 9, fail:	31.1361
Length  102/17, alignment  9/15, found:	21.424
Length  102/17, alignment  9/15, fail:	29.974
Length  102/17, alignment 15/ 0, found:	20.1372
Length  102/17, alignment 15/ 0, fail:	30.7041
Length  102/17, alignment 15/ 3, found:	20.5339
Length  102/17, alignment 15/ 3, fail:	31.1924
Length  102/17, alignment 15/ 9, found:	20.6964
Length  102/17, alignment 15/ 9, fail:	30.2279
Length  102/17, alignment 15/15, found:	21.4813
Length  102/17, alignment 15/15, fail:	31.0641
Length  119/17, alignment  0/ 0, found:	20.7867
Length  119/17, alignment  0/ 0, fail:	33.303
Length  119/17, alignment  0/ 3, found:	21.3397
Length  119/17, alignment  0/ 3, fail:	33.8022
Length  119/17, alignment  0/ 9, found:	22.3102
Length  119/17, alignment  0/ 9, fail:	33.0039
Length  119/17, alignment  0/15, found:	21.308
Length  119/17, alignment  0/15, fail:	33.7803
Length  119/17, alignment  3/ 0, found:	22.2321
Length  119/17, alignment  3/ 0, fail:	33.0137
Length  119/17, alignment  3/ 3, found:	21.9977
Length  119/17, alignment  3/ 3, fail:	34.4187
Length  119/17, alignment  3/ 9, found:	22.0148
Length  119/17, alignment  3/ 9, fail:	35.1072
Length  119/17, alignment  3/15, found:	22.5714
Length  119/17, alignment  3/15, fail:	36.0166
Length  119/17, alignment  9/ 0, found:	21.5302
Length  119/17, alignment  9/ 0, fail:	33.6594
Length  119/17, alignment  9/ 3, found:	22.1649
Length  119/17, alignment  9/ 3, fail:	33.6362
Length  119/17, alignment  9/ 9, found:	22.8937
Length  119/17, alignment  9/ 9, fail:	33.9377
Length  119/17, alignment  9/15, found:	22.1649
Length  119/17, alignment  9/15, fail:	32.9868
Length  119/17, alignment 15/ 0, found:	22.5018
Length  119/17, alignment 15/ 0, fail:	34.0574
Length  119/17, alignment 15/ 3, found:	22.3823
Length  119/17, alignment 15/ 3, fail:	34.8337
Length  119/17, alignment 15/ 9, found:	23.067
Length  119/17, alignment 15/ 9, fail:	34.1074
Length  119/17, alignment 15/15, found:	22.0148
Length  119/17, alignment 15/15, fail:	33.5861
Length   72/18, alignment  0/ 0, found:	17.0549
Length   72/18, alignment  0/ 0, fail:	24.9397
Length   72/18, alignment  0/ 3, found:	17.6543
Length   72/18, alignment  0/ 3, fail:	25.2667
Length   72/18, alignment  0/ 9, found:	17.592
Length   72/18, alignment  0/ 9, fail:	24.6112
Length   72/18, alignment  0/15, found:	17.6042
Length   72/18, alignment  0/15, fail:	25.5977
Length   72/18, alignment  3/ 0, found:	17.7715
Length   72/18, alignment  3/ 0, fail:	24.051
Length   72/18, alignment  3/ 3, found:	17.4224
Length   72/18, alignment  3/ 3, fail:	24.1998
Length   72/18, alignment  3/ 9, found:	18.4856
Length   72/18, alignment  3/ 9, fail:	24.6357
Length   72/18, alignment  3/15, found:	18.1731
Length   72/18, alignment  3/15, fail:	24.1951
Length   72/18, alignment  9/ 0, found:	17.0366
Length   72/18, alignment  9/ 0, fail:	24.0607
Length   72/18, alignment  9/ 3, found:	18.4355
Length   72/18, alignment  9/ 3, fail:	25.4609
Length   72/18, alignment  9/ 9, found:	17.5872
Length   72/18, alignment  9/ 9, fail:	24.676
Length   72/18, alignment  9/15, found:	17.5884
Length   72/18, alignment  9/15, fail:	25.561
Length   72/18, alignment 15/ 0, found:	17.0854
Length   72/18, alignment 15/ 0, fail:	24.8604
Length   72/18, alignment 15/ 3, found:	17.4199
Length   72/18, alignment 15/ 3, fail:	24.9531
Length   72/18, alignment 15/ 9, found:	17.4175
Length   72/18, alignment 15/ 9, fail:	25.7466
Length   72/18, alignment 15/15, found:	17.4102
Length   72/18, alignment 15/15, fail:	25.3145
Length   90/18, alignment  0/ 0, found:	18.8715
Length   90/18, alignment  0/ 0, fail:	27.9854
Length   90/18, alignment  0/ 3, found:	20.2899
Length   90/18, alignment  0/ 3, fail:	28.6654
Length   90/18, alignment  0/ 9, found:	19.9872
Length   90/18, alignment  0/ 9, fail:	27.9316
Length   90/18, alignment  0/15, found:	19.079
Length   90/18, alignment  0/15, fail:	28.7996
Length   90/18, alignment  3/ 0, found:	19.4243
Length   90/18, alignment  3/ 0, fail:	28.8619
Length   90/18, alignment  3/ 3, found:	19.9359
Length   90/18, alignment  3/ 3, fail:	28.3076
Length   90/18, alignment  3/ 9, found:	21.1237
Length   90/18, alignment  3/ 9, fail:	28.1991
Length   90/18, alignment  3/15, found:	20.8051
Length   90/18, alignment  3/15, fail:	28.7423
Length   90/18, alignment  9/ 0, found:	18.6626
Length   90/18, alignment  9/ 0, fail:	28.0258
Length   90/18, alignment  9/ 3, found:	19.1985
Length   90/18, alignment  9/ 3, fail:	28.7606
Length   90/18, alignment  9/ 9, found:	19.1937
Length   90/18, alignment  9/ 9, fail:	28.0073
Length   90/18, alignment  9/15, found:	20.0201
Length   90/18, alignment  9/15, fail:	27.9708
Length   90/18, alignment 15/ 0, found:	20.042
Length   90/18, alignment 15/ 0, fail:	27.6168
Length   90/18, alignment 15/ 3, found:	19.8993
Length   90/18, alignment 15/ 3, fail:	29.0779
Length   90/18, alignment 15/ 9, found:	19.8773
Length   90/18, alignment 15/ 9, fail:	28.8229
Length   90/18, alignment 15/15, found:	19.8395
Length   90/18, alignment 15/15, fail:	28.2246
Length  108/18, alignment  0/ 0, found:	21.391
Length  108/18, alignment  0/ 0, fail:	32.3838
Length  108/18, alignment  0/ 3, found:	21.0919
Length  108/18, alignment  0/ 3, fail:	31.5634
Length  108/18, alignment  0/ 9, found:	21.0834
Length  108/18, alignment  0/ 9, fail:	33.2322
Length  108/18, alignment  0/15, found:	21.4679
Length  108/18, alignment  0/15, fail:	31.6636
Length  108/18, alignment  3/ 0, found:	20.9808
Length  108/18, alignment  3/ 0, fail:	31.8527
Length  108/18, alignment  3/ 3, found:	21.4752
Length  108/18, alignment  3/ 3, fail:	33.4604
Length  108/18, alignment  3/ 9, found:	21.4801
Length  108/18, alignment  3/ 9, fail:	32.3472
Length  108/18, alignment  3/15, found:	22.4738
Length  108/18, alignment  3/15, fail:	32.4705
Length  108/18, alignment  9/ 0, found:	20.495
Length  108/18, alignment  9/ 0, fail:	31.0897
Length  108/18, alignment  9/ 3, found:	22.0123
Length  108/18, alignment  9/ 3, fail:	32.3667
Length  108/18, alignment  9/ 9, found:	20.9979
Length  108/18, alignment  9/ 9, fail:	32.546
Length  108/18, alignment  9/15, found:	20.9735
Length  108/18, alignment  9/15, fail:	32.855
Length  108/18, alignment 15/ 0, found:	21.8903
Length  108/18, alignment 15/ 0, fail:	32.1885
Length  108/18, alignment 15/ 3, found:	23.0145
Length  108/18, alignment 15/ 3, fail:	32.4009
Length  108/18, alignment 15/ 9, found:	21.5143
Length  108/18, alignment 15/ 9, fail:	31.4854
Length  108/18, alignment 15/15, found:	21.6559
Length  108/18, alignment 15/15, fail:	32.4728
Length  126/18, alignment  0/ 0, found:	21.7621
Length  126/18, alignment  0/ 0, fail:	35.0461
Length  126/18, alignment  0/ 3, found:	22.348
Length  126/18, alignment  0/ 3, fail:	34.9229
Length  126/18, alignment  0/ 9, found:	23.2466
Length  126/18, alignment  0/ 9, fail:	37.0396
Length  126/18, alignment  0/15, found:	22.9158
Length  126/18, alignment  0/15, fail:	36.9907
Length  126/18, alignment  3/ 0, found:	23.9044
Length  126/18, alignment  3/ 0, fail:	36.1473
Length  126/18, alignment  3/ 3, found:	23.2916
Length  126/18, alignment  3/ 3, fail:	35.1401
Length  126/18, alignment  3/ 9, found:	24.2524
Length  126/18, alignment  3/ 9, fail:	35.8165
Length  126/18, alignment  3/15, found:	23.7616
Length  126/18, alignment  3/15, fail:	35.1572
Length  126/18, alignment  9/ 0, found:	23.7324
Length  126/18, alignment  9/ 0, fail:	35.3281
Length  126/18, alignment  9/ 3, found:	23.2563
Length  126/18, alignment  9/ 3, fail:	34.8594
Length  126/18, alignment  9/ 9, found:	24.2866
Length  126/18, alignment  9/ 9, fail:	35.676
Length  126/18, alignment  9/15, found:	22.9976
Length  126/18, alignment  9/15, fail:	34.9814
Length  126/18, alignment 15/ 0, found:	23.5553
Length  126/18, alignment 15/ 0, fail:	36.3292
Length  126/18, alignment 15/ 3, found:	23.2745
Length  126/18, alignment 15/ 3, fail:	35.0731
Length  126/18, alignment 15/ 9, found:	23.9923
Length  126/18, alignment 15/ 9, fail:	35.714
Length  126/18, alignment 15/15, found:	23.2709
Length  126/18, alignment 15/15, fail:	35.4894
Length   76/19, alignment  0/ 0, found:	17.4553
Length   76/19, alignment  0/ 0, fail:	26.3887
Length   76/19, alignment  0/ 3, found:	18.5198
Length   76/19, alignment  0/ 3, fail:	25.9908
Length   76/19, alignment  0/ 9, found:	17.8472
Length   76/19, alignment  0/ 9, fail:	26.0115
Length   76/19, alignment  0/15, found:	18.8788
Length   76/19, alignment  0/15, fail:	26.5925
Length   76/19, alignment  3/ 0, found:	18.2451
Length   76/19, alignment  3/ 0, fail:	25.3511
Length   76/19, alignment  3/ 3, found:	18.858
Length   76/19, alignment  3/ 3, fail:	26.7659
Length   76/19, alignment  3/ 9, found:	18.8555
Length   76/19, alignment  3/ 9, fail:	26.4863
Length   76/19, alignment  3/15, found:	18.842
Length   76/19, alignment  3/15, fail:	25.9211
Length   76/19, alignment  9/ 0, found:	17.3748
Length   76/19, alignment  9/ 0, fail:	26.8514
Length   76/19, alignment  9/ 3, found:	18.6382
Length   76/19, alignment  9/ 3, fail:	25.8271
Length   76/19, alignment  9/ 9, found:	17.8289
Length   76/19, alignment  9/ 9, fail:	25.8247
Length   76/19, alignment  9/15, found:	18.8311
Length   76/19, alignment  9/15, fail:	26.8391
Length   76/19, alignment 15/ 0, found:	18.1158
Length   76/19, alignment 15/ 0, fail:	25.3486
Length   76/19, alignment 15/ 3, found:	18.8774
Length   76/19, alignment 15/ 3, fail:	26.8855
Length   76/19, alignment 15/ 9, found:	18.8568
Length   76/19, alignment 15/ 9, fail:	26.5364
Length   76/19, alignment 15/15, found:	18.7872
Length   76/19, alignment 15/15, fail:	25.8345
Length   95/19, alignment  0/ 0, found:	18.8701
Length   95/19, alignment  0/ 0, fail:	29.2208
Length   95/19, alignment  0/ 3, found:	20.0128
Length   95/19, alignment  0/ 3, fail:	28.735
Length   95/19, alignment  0/ 9, found:	19.4475
Length   95/19, alignment  0/ 9, fail:	29.5468
Length   95/19, alignment  0/15, found:	19.4012
Length   95/19, alignment  0/15, fail:	29.5321
Length   95/19, alignment  3/ 0, found:	19.6819
Length   95/19, alignment  3/ 0, fail:	29.0841
Length   95/19, alignment  3/ 3, found:	20.1935
Length   95/19, alignment  3/ 3, fail:	29.4528
Length   95/19, alignment  3/ 9, found:	20.9943
Length   95/19, alignment  3/ 9, fail:	29.454
Length   95/19, alignment  3/15, found:	20.2081
Length   95/19, alignment  3/15, fail:	30.1571
Length   95/19, alignment  9/ 0, found:	19.6417
Length   95/19, alignment  9/ 0, fail:	29.9093
Length   95/19, alignment  9/ 3, found:	20.2214
Length   95/19, alignment  9/ 3, fail:	29.5468
Length   95/19, alignment  9/ 9, found:	21.0089
Length   95/19, alignment  9/ 9, fail:	30.5099
Length   95/19, alignment  9/15, found:	20.6926
Length   95/19, alignment  9/15, fail:	30.0546
Length   95/19, alignment 15/ 0, found:	20.175
Length   95/19, alignment 15/ 0, fail:	30.0961
Length   95/19, alignment 15/ 3, found:	20.9381
Length   95/19, alignment 15/ 3, fail:	30.3658
Length   95/19, alignment 15/ 9, found:	20.1812
Length   95/19, alignment 15/ 9, fail:	31.0752
Length   95/19, alignment 15/15, found:	20.186
Length   95/19, alignment 15/15, fail:	30.7126
Length  114/19, alignment  0/ 0, found:	21.3788
Length  114/19, alignment  0/ 0, fail:	32.9965
Length  114/19, alignment  0/ 3, found:	22.8241
Length  114/19, alignment  0/ 3, fail:	33.5422
Length  114/19, alignment  0/ 9, found:	21.8353
Length  114/19, alignment  0/ 9, fail:	32.8062
Length  114/19, alignment  0/15, found:	22.7362
Length  114/19, alignment  0/15, fail:	32.7793
Length  114/19, alignment  3/ 0, found:	22.5299
Length  114/19, alignment  3/ 0, fail:	33.2932
Length  114/19, alignment  3/ 3, found:	23.083
Length  114/19, alignment  3/ 3, fail:	33.8839
Length  114/19, alignment  3/ 9, found:	23.4747
Length  114/19, alignment  3/ 9, fail:	34.2039
Length  114/19, alignment  3/15, found:	22.558
Length  114/19, alignment  3/15, fail:	34.1758
Length  114/19, alignment  9/ 0, found:	22.1222
Length  114/19, alignment  9/ 0, fail:	33.1771
Length  114/19, alignment  9/ 3, found:	22.1393
Length  114/19, alignment  9/ 3, fail:	34.5664
Length  114/19, alignment  9/ 9, found:	22.6569
Length  114/19, alignment  9/ 9, fail:	34.5408
Length  114/19, alignment  9/15, found:	22.5825
Length  114/19, alignment  9/15, fail:	35.095
Length  114/19, alignment 15/ 0, found:	22.5604
Length  114/19, alignment 15/ 0, fail:	33.3689
Length  114/19, alignment 15/ 3, found:	22.5751
Length  114/19, alignment 15/ 3, fail:	33.0588
Length  114/19, alignment 15/ 9, found:	22.5898
Length  114/19, alignment 15/ 9, fail:	33.7803
Length  114/19, alignment 15/15, found:	22.4982
Length  114/19, alignment 15/15, fail:	33.0552
Length  133/19, alignment  0/ 0, found:	23.8947
Length  133/19, alignment  0/ 0, fail:	36.7808
Length  133/19, alignment  0/ 3, found:	23.5762
Length  133/19, alignment  0/ 3, fail:	36.3596
Length  133/19, alignment  0/ 9, found:	24.1914
Length  133/19, alignment  0/ 9, fail:	36.9896
Length  133/19, alignment  0/15, found:	23.7836
Length  133/19, alignment  0/15, fail:	36.4196
Length  133/19, alignment  3/ 0, found:	24.377
Length  133/19, alignment  3/ 0, fail:	37.9026
Length  133/19, alignment  3/ 3, found:	24.6552
Length  133/19, alignment  3/ 3, fail:	38.2848
Length  133/19, alignment  3/ 9, found:	24.8372
Length  133/19, alignment  3/ 9, fail:	37.9113
Length  133/19, alignment  3/15, found:	24.1206
Length  133/19, alignment  3/15, fail:	38.1627
Length  133/19, alignment  9/ 0, found:	22.9816
Length  133/19, alignment  9/ 0, fail:	36.5636
Length  133/19, alignment  9/ 3, found:	23.4821
Length  133/19, alignment  9/ 3, fail:	37.7294
Length  133/19, alignment  9/ 9, found:	23.5774
Length  133/19, alignment  9/ 9, fail:	37.1189
Length  133/19, alignment  9/15, found:	23.5481
Length  133/19, alignment  9/15, fail:	37.3778
Length  133/19, alignment 15/ 0, found:	23.559
Length  133/19, alignment 15/ 0, fail:	37.9381
Length  133/19, alignment 15/ 3, found:	24.7212
Length  133/19, alignment 15/ 3, fail:	38.7511
Length  133/19, alignment 15/ 9, found:	24.0815
Length  133/19, alignment 15/ 9, fail:	38.0907
Length  133/19, alignment 15/15, found:	24.7249
Length  133/19, alignment 15/15, fail:	38.3751
Length   80/20, alignment  0/ 0, found:	18.3916
Length   80/20, alignment  0/ 0, fail:	26.8049
Length   80/20, alignment  0/ 3, found:	19.101
Length   80/20, alignment  0/ 3, fail:	26.7793
Length   80/20, alignment  0/ 9, found:	20.0299
Length   80/20, alignment  0/ 9, fail:	26.4387
Length   80/20, alignment  0/15, found:	19.8651
Length   80/20, alignment  0/15, fail:	27.0405
Length   80/20, alignment  3/ 0, found:	18.6127
Length   80/20, alignment  3/ 0, fail:	27.6741
Length   80/20, alignment  3/ 3, found:	19.0851
Length   80/20, alignment  3/ 3, fail:	27.3945
Length   80/20, alignment  3/ 9, found:	19.0717
Length   80/20, alignment  3/ 9, fail:	26.7622
Length   80/20, alignment  3/15, found:	19.0703
Length   80/20, alignment  3/15, fail:	28.0061
Length   80/20, alignment  9/ 0, found:	18.9874
Length   80/20, alignment  9/ 0, fail:	25.8955
Length   80/20, alignment  9/ 3, found:	19.1179
Length   80/20, alignment  9/ 3, fail:	26.4692
Length   80/20, alignment  9/ 9, found:	20.0139
Length   80/20, alignment  9/ 9, fail:	27.734
Length   80/20, alignment  9/15, found:	19.135
Length   80/20, alignment  9/15, fail:	26.4412
Length   80/20, alignment 15/ 0, found:	18.5125
Length   80/20, alignment 15/ 0, fail:	27.0137
Length   80/20, alignment 15/ 3, found:	19.0717
Length   80/20, alignment 15/ 3, fail:	27.436
Length   80/20, alignment 15/ 9, found:	19.0582
Length   80/20, alignment 15/ 9, fail:	26.6792
Length   80/20, alignment 15/15, found:	19.9982
Length   80/20, alignment 15/15, fail:	26.6853
Length  100/20, alignment  0/ 0, found:	20.6476
Length  100/20, alignment  0/ 0, fail:	30.1046
Length  100/20, alignment  0/ 3, found:	20.5109
Length  100/20, alignment  0/ 3, fail:	31.777
Length  100/20, alignment  0/ 9, found:	20.5048
Length  100/20, alignment  0/ 9, fail:	31.356
Length  100/20, alignment  0/15, found:	20.5046
Length  100/20, alignment  0/15, fail:	30.7101
Length  100/20, alignment  3/ 0, found:	22.1271
Length  100/20, alignment  3/ 0, fail:	31.1947
Length  100/20, alignment  3/ 3, found:	21.4752
Length  100/20, alignment  3/ 3, fail:	30.7871
Length  100/20, alignment  3/ 9, found:	22.4274
Length  100/20, alignment  3/ 9, fail:	30.7858
Length  100/20, alignment  3/15, found:	22.1014
Length  100/20, alignment  3/15, fail:	31.3999
Length  100/20, alignment  9/ 0, found:	19.9431
Length  100/20, alignment  9/ 0, fail:	31.1947
Length  100/20, alignment  9/ 3, found:	21.1261
Length  100/20, alignment  9/ 3, fail:	30.6808
Length  100/20, alignment  9/ 9, found:	20.4718
Length  100/20, alignment  9/ 9, fail:	31.567
Length  100/20, alignment  9/15, found:	20.8733
Length  100/20, alignment  9/15, fail:	31.5256
Length  100/20, alignment 15/ 0, found:	20.8966
Length  100/20, alignment 15/ 0, fail:	30.2218
Length  100/20, alignment 15/ 3, found:	22.6117
Length  100/20, alignment 15/ 3, fail:	31.9822
Length  100/20, alignment 15/ 9, found:	21.4752
Length  100/20, alignment 15/ 9, fail:	30.7845
Length  100/20, alignment 15/15, found:	21.5082
Length  100/20, alignment 15/15, fail:	32.2056
Length  120/20, alignment  0/ 0, found:	22.9974
Length  120/20, alignment  0/ 0, fail:	33.8279
Length  120/20, alignment  0/ 3, found:	22.9034
Length  120/20, alignment  0/ 3, fail:	35.5002
Length  120/20, alignment  0/ 9, found:	24.2012
Length  120/20, alignment  0/ 9, fail:	34.1929
Length  120/20, alignment  0/15, found:	22.879
Length  120/20, alignment  0/15, fail:	34.9192
Length  120/20, alignment  3/ 0, found:	22.9304
Length  120/20, alignment  3/ 0, fail:	33.8499
Length  120/20, alignment  3/ 3, found:	22.9047
Length  120/20, alignment  3/ 3, fail:	35.2891
Length  120/20, alignment  3/ 9, found:	23.0061
Length  120/20, alignment  3/ 9, fail:	35.0156
Length  120/20, alignment  3/15, found:	22.8876
Length  120/20, alignment  3/15, fail:	35.2782
Length  120/20, alignment  9/ 0, found:	22.3383
Length  120/20, alignment  9/ 0, fail:	35.3403
Length  120/20, alignment  9/ 3, found:	22.978
Length  120/20, alignment  9/ 3, fail:	35.0889
Length  120/20, alignment  9/ 9, found:	23.0573
Length  120/20, alignment  9/ 9, fail:	36.278
Length  120/20, alignment  9/15, found:	22.9388
Length  120/20, alignment  9/15, fail:	34.1953
Length  120/20, alignment 15/ 0, found:	23.199
Length  120/20, alignment 15/ 0, fail:	35.5137
Length  120/20, alignment 15/ 3, found:	22.9084
Length  120/20, alignment 15/ 3, fail:	34.4578
Length  120/20, alignment 15/ 9, found:	23.808
Length  120/20, alignment 15/ 9, fail:	35.139
Length  120/20, alignment 15/15, found:	22.9327
Length  120/20, alignment 15/15, fail:	34.4272
Length  140/20, alignment  0/ 0, found:	24.8713
Length  140/20, alignment  0/ 0, fail:	39.4774
Length  140/20, alignment  0/ 3, found:	24.6785
Length  140/20, alignment  0/ 3, fail:	39.3639
Length  140/20, alignment  0/ 9, found:	25.8442
Length  140/20, alignment  0/ 9, fail:	39.4702
Length  140/20, alignment  0/15, found:	24.4196
Length  140/20, alignment  0/15, fail:	39.0282
Length  140/20, alignment  3/ 0, found:	24.7346
Length  140/20, alignment  3/ 0, fail:	38.4764
Length  140/20, alignment  3/ 3, found:	25.1448
Length  140/20, alignment  3/ 3, fail:	38.9659
Length  140/20, alignment  3/ 9, found:	25.8186
Length  140/20, alignment  3/ 9, fail:	40.1976
Length  140/20, alignment  3/15, found:	25.8723
Length  140/20, alignment  3/15, fail:	39.9561
Length  140/20, alignment  9/ 0, found:	24.5697
Length  140/20, alignment  9/ 0, fail:	37.0359
Length  140/20, alignment  9/ 3, found:	24.427
Length  140/20, alignment  9/ 3, fail:	39.8229
Length  140/20, alignment  9/ 9, found:	25.1692
Length  140/20, alignment  9/ 9, fail:	39.8523
Length  140/20, alignment  9/15, found:	24.5062
Length  140/20, alignment  9/15, fail:	40.3857
Length  140/20, alignment 15/ 0, found:	24.7822
Length  140/20, alignment 15/ 0, fail:	37.7598
Length  140/20, alignment 15/ 3, found:	26.1909
Length  140/20, alignment 15/ 3, fail:	40.183
Length  140/20, alignment 15/ 9, found:	25.1887
Length  140/20, alignment 15/ 9, fail:	38.181
Length  140/20, alignment 15/15, found:	26.136
Length  140/20, alignment 15/15, fail:	39.6849
Length   84/21, alignment  0/ 0, found:	18.8091
Length   84/21, alignment  0/ 0, fail:	27.3762
Length   84/21, alignment  0/ 3, found:	19.2999
Length   84/21, alignment  0/ 3, fail:	28.7057
Length   84/21, alignment  0/ 9, found:	19.9443
Length   84/21, alignment  0/ 9, fail:	28.0439
Length   84/21, alignment  0/15, found:	19.4537
Length   84/21, alignment  0/15, fail:	29.012
Length   84/21, alignment  3/ 0, found:	19.4536
Length   84/21, alignment  3/ 0, fail:	28.1283
Length   84/21, alignment  3/ 3, found:	19.9481
Length   84/21, alignment  3/ 3, fail:	27.6326
Length   84/21, alignment  3/ 9, found:	19.9469
Length   84/21, alignment  3/ 9, fail:	28.6971
Length   84/21, alignment  3/15, found:	20.8892
Length   84/21, alignment  3/15, fail:	27.6313
Length   84/21, alignment  9/ 0, found:	18.8042
Length   84/21, alignment  9/ 0, fail:	28.5408
Length   84/21, alignment  9/ 3, found:	19.2938
Length   84/21, alignment  9/ 3, fail:	28.4028
Length   84/21, alignment  9/ 9, found:	19.4634
Length   84/21, alignment  9/ 9, fail:	27.7291
Length   84/21, alignment  9/15, found:	19.3633
Length   84/21, alignment  9/15, fail:	28.7887
Length   84/21, alignment 15/ 0, found:	20.2606
Length   84/21, alignment 15/ 0, fail:	27.4421
Length   84/21, alignment 15/ 3, found:	19.9493
Length   84/21, alignment 15/ 3, fail:	28.9486
Length   84/21, alignment 15/ 9, found:	19.9432
Length   84/21, alignment 15/ 9, fail:	28.3406
Length   84/21, alignment 15/15, found:	19.931
Length   84/21, alignment 15/15, fail:	27.6608
Length  105/21, alignment  0/ 0, found:	22.2662
Length  105/21, alignment  0/ 0, fail:	30.6625
Length  105/21, alignment  0/ 3, found:	22.4432
Length  105/21, alignment  0/ 3, fail:	31.1912
Length  105/21, alignment  0/ 9, found:	21.8268
Length  105/21, alignment  0/ 9, fail:	32.673
Length  105/21, alignment  0/15, found:	22.6019
Length  105/21, alignment  0/15, fail:	31.2728
Length  105/21, alignment  3/ 0, found:	21.2103
Length  105/21, alignment  3/ 0, fail:	32.9551
Length  105/21, alignment  3/ 3, found:	21.7584
Length  105/21, alignment  3/ 3, fail:	33.6863
Length  105/21, alignment  3/ 9, found:	21.8341
Length  105/21, alignment  3/ 9, fail:	32.9722
Length  105/21, alignment  3/15, found:	22.807
Length  105/21, alignment  3/15, fail:	33.3958
Length  105/21, alignment  9/ 0, found:	21.2469
Length  105/21, alignment  9/ 0, fail:	31.8967
Length  105/21, alignment  9/ 3, found:	22.5372
Length  105/21, alignment  9/ 3, fail:	32.2178
Length  105/21, alignment  9/ 9, found:	21.7072
Length  105/21, alignment  9/ 9, fail:	31.5634
Length  105/21, alignment  9/15, found:	21.8134
Length  105/21, alignment  9/15, fail:	33.3384
Length  105/21, alignment 15/ 0, found:	21.9586
Length  105/21, alignment 15/ 0, fail:	31.8723
Length  105/21, alignment 15/ 3, found:	21.7584
