                       	strtok
Length  209/19, alignment  3/ 0, found:	55.4312
Length  209/19, alignment  3/ 0, fail:	55.4604
Length  209/19, alignment  3/ 3, found:	56.5596
Length  209/19, alignment  3/ 3, fail:	60.646
Length  209/19, alignment  3/ 9, found:	59.1914
Length  209/19, alignment  3/ 9, fail:	57.2915
Length  209/19, alignment  3/15, found:	56.4717
Length  209/19, alignment  3/15, fail:	58.5317
Length  209/19, alignment  9/ 0, found:	54.3667
Length  209/19, alignment  9/ 0, fail:	54.7817
Length  209/19, alignment  9/ 3, found:	55.5288
Length  209/19, alignment  9/ 3, fail:	59.6743
Length  209/19, alignment  9/ 9, found:	55.4854
Length  209/19, alignment  9/ 9, fail:	59.2739
Length  209/19, alignment  9/15, found:	57.0674
Length  209/19, alignment  9/15, fail:	57.2671
Length  209/19, alignment 15/ 0, found:	56.4419
Length  209/19, alignment 15/ 0, fail:	56.2568
Length  209/19, alignment 15/ 3, found:	57.5845
Length  209/19, alignment 15/ 3, fail:	62.3652
Length  209/19, alignment 15/ 9, found:	57.2476
Length  209/19, alignment 15/ 9, fail:	59.7139
Length  209/19, alignment 15/15, found:	57.106
Length  209/19, alignment 15/15, fail:	57.6289
Length  228/19, alignment  0/ 0, found:	58.7026
Length  228/19, alignment  0/ 0, fail:	58.6201
Length  228/19, alignment  0/ 3, found:	59.8208
Length  228/19, alignment  0/ 3, fail:	63.2441
Length  228/19, alignment  0/ 9, found:	59.147
Length  228/19, alignment  0/ 9, fail:	67.2036
Length  228/19, alignment  0/15, found:	60.7632
Length  228/19, alignment  0/15, fail:	59.9775
Length  228/19, alignment  3/ 0, found:	58.6392
Length  228/19, alignment  3/ 0, fail:	58.3662
Length  228/19, alignment  3/ 3, found:	58.7271
Length  228/19, alignment  3/ 3, fail:	63.0928
Length  228/19, alignment  3/ 9, found:	59.8794
Length  228/19, alignment  3/ 9, fail:	62.1157
Length  228/19, alignment  3/15, found:	60.0557
Length  228/19, alignment  3/15, fail:	60.8657
Length  228/19, alignment  9/ 0, found:	58.8008
Length  228/19, alignment  9/ 0, fail:	58.8784
Length  228/19, alignment  9/ 3, found:	59.8945
Length  228/19, alignment  9/ 3, fail:	62.79
Length  228/19, alignment  9/ 9, found:	59.6206
Length  228/19, alignment  9/ 9, fail:	62.3018
Length  228/19, alignment  9/15, found:	59.4058
Length  228/19, alignment  9/15, fail:	59.8062
Length  228/19, alignment 15/ 0, found:	58.0728
Length  228/19, alignment 15/ 0, fail:	58.4194
Length  228/19, alignment 15/ 3, found:	58.6782
Length  228/19, alignment 15/ 3, fail:	63
Length  228/19, alignment 15/ 9, found:	60.5391
Length  228/19, alignment 15/ 9, fail:	62.272
Length  228/19, alignment 15/15, found:	59.3813
Length  228/19, alignment 15/15, fail:	60.4707
Length  247/19, alignment  0/ 0, found:	61.0171
Length  247/19, alignment  0/ 0, fail:	61.6377
Length  247/19, alignment  0/ 3, found:	62.1846
Length  247/19, alignment  0/ 3, fail:	65.6899
Length  247/19, alignment  0/ 9, found:	65.2456
Length  247/19, alignment  0/ 9, fail:	62.5068
Length  247/19, alignment  0/15, found:	62.2969
Length  247/19, alignment  0/15, fail:	62.7114
Length  247/19, alignment  3/ 0, found:	62.062
Length  247/19, alignment  3/ 0, fail:	61.999
Length  247/19, alignment  3/ 3, found:	66.833
Length  247/19, alignment  3/ 3, fail:	63.3418
Length  247/19, alignment  3/ 9, found:	65.9492
Length  247/19, alignment  3/ 9, fail:	63.5708
Length  247/19, alignment  3/15, found:	63.2588
Length  247/19, alignment  3/15, fail:	64.2549
Length  247/19, alignment  9/ 0, found:	61.6768
Length  247/19, alignment  9/ 0, fail:	61.9546
Length  247/19, alignment  9/ 3, found:	66.3789
Length  247/19, alignment  9/ 3, fail:	65.9492
Length  247/19, alignment  9/ 9, found:	65.583
Length  247/19, alignment  9/ 9, fail:	65.0215
Length  247/19, alignment  9/15, found:	65.8271
Length  247/19, alignment  9/15, fail:	65.3047
Length  247/19, alignment 15/ 0, found:	64.4546
Length  247/19, alignment 15/ 0, fail:	67.8779
Length  247/19, alignment 15/ 3, found:	64.3569
Length  247/19, alignment 15/ 3, fail:	66.4424
Length  247/19, alignment 15/ 9, found:	64.2207
Length  247/19, alignment 15/ 9, fail:	64.167
Length  247/19, alignment 15/15, found:	64.377
Length  247/19, alignment 15/15, fail:	64.7285
Length  266/19, alignment  0/ 0, found:	69.2744
Length  266/19, alignment  0/ 0, fail:	65.1484
Length  266/19, alignment  0/ 3, found:	69.4551
Length  266/19, alignment  0/ 3, fail:	67.3848
Length  266/19, alignment  0/ 9, found:	67.2139
Length  266/19, alignment  0/ 9, fail:	67.3359
Length  266/19, alignment  0/15, found:	67.3359
Length  266/19, alignment  0/15, fail:	71.291
Length  266/19, alignment  3/ 0, found:	66.8574
Length  266/19, alignment  3/ 0, fail:	68.5029
Length  266/19, alignment  3/ 3, found:	66.5352
Length  266/19, alignment  3/ 3, fail:	67.0234
Length  266/19, alignment  3/ 9, found:	66.4814
Length  266/19, alignment  3/ 9, fail:	66.9502
Length  266/19, alignment  3/15, found:	66.7012
Length  266/19, alignment  3/15, fail:	70.8418
Length  266/19, alignment  9/ 0, found:	68.7617
Length  266/19, alignment  9/ 0, fail:	65.7539
Length  266/19, alignment  9/ 3, found:	67.3555
Length  266/19, alignment  9/ 3, fail:	67.0283
Length  266/19, alignment  9/ 9, found:	67.3115
Length  266/19, alignment  9/ 9, fail:	66.9697
Length  266/19, alignment  9/15, found:	68.8594
Length  266/19, alignment  9/15, fail:	68.9521
Length  266/19, alignment 15/ 0, found:	65.3633
Length  266/19, alignment 15/ 0, fail:	65.7197
Length  266/19, alignment 15/ 3, found:	66.4863
Length  266/19, alignment 15/ 3, fail:	66.9453
Length  266/19, alignment 15/ 9, found:	66.5059
Length  266/19, alignment 15/ 9, fail:	71.9551
Length  266/19, alignment 15/15, found:	71.5791
Length  266/19, alignment 15/15, fail:	68.6055
Length  285/19, alignment  0/ 0, found:	68.3076
Length  285/19, alignment  0/ 0, fail:	69.7969
Length  285/19, alignment  0/ 3, found:	70.9346
Length  285/19, alignment  0/ 3, fail:	70.7539
Length  285/19, alignment  0/ 9, found:	69.4307
Length  285/19, alignment  0/ 9, fail:	73.3179
Length  285/19, alignment  0/15, found:	69.6406
Length  285/19, alignment  0/15, fail:	70.1289
Length  285/19, alignment  3/ 0, found:	69.0693
Length  285/19, alignment  3/ 0, fail:	69.2988
Length  285/19, alignment  3/ 3, found:	74.2554
Length  285/19, alignment  3/ 3, fail:	70.8223
Length  285/19, alignment  3/ 9, found:	72.6729
Length  285/19, alignment  3/ 9, fail:	70.2559
Length  285/19, alignment  3/15, found:	70.3242
Length  285/19, alignment  3/15, fail:	73.0591
Length  285/19, alignment  9/ 0, found:	68.3223
Length  285/19, alignment  9/ 0, fail:	72.1064
Length  285/19, alignment  9/ 3, found:	72.0283
Length  285/19, alignment  9/ 3, fail:	70.2021
Length  285/19, alignment  9/ 9, found:	70.1631
Length  285/19, alignment  9/ 9, fail:	70.1777
Length  285/19, alignment  9/15, found:	70.4219
Length  285/19, alignment  9/15, fail:	70.7637
Length  285/19, alignment 15/ 0, found:	75.1245
Length  285/19, alignment 15/ 0, fail:	73.1855
Length  285/19, alignment 15/ 3, found:	70.1924
Length  285/19, alignment 15/ 3, fail:	71.3887
Length  285/19, alignment 15/ 9, found:	70.1631
Length  285/19, alignment 15/ 9, fail:	71.3057
Length  285/19, alignment 15/15, found:	74.1475
Length  285/19, alignment 15/15, fail:	72.1064
Length   40/20, alignment  0/ 0, found:	26.0166
Length   40/20, alignment  0/ 0, fail:	23.8188
Length   40/20, alignment  0/ 3, found:	24.625
Length   40/20, alignment  0/ 3, fail:	24.9468
Length   40/20, alignment  0/ 9, found:	24.6001
Length   40/20, alignment  0/ 9, fail:	24.9224
Length   40/20, alignment  0/15, found:	25.8159
Length   40/20, alignment  0/15, fail:	25.8652
Length   40/20, alignment  3/ 0, found:	23.4917
Length   40/20, alignment  3/ 0, fail:	23.8145
Length   40/20, alignment  3/ 3, found:	24.6343
Length   40/20, alignment  3/ 3, fail:	25.04
Length   40/20, alignment  3/ 9, found:	24.605
Length   40/20, alignment  3/ 9, fail:	25.0547
Length   40/20, alignment  3/15, found:	24.8687
Length   40/20, alignment  3/15, fail:	28.9463
Length   40/20, alignment  9/ 0, found:	23.5308
Length   40/20, alignment  9/ 0, fail:	23.8486
Length   40/20, alignment  9/ 3, found:	24.8687
Length   40/20, alignment  9/ 3, fail:	27.418
Length   40/20, alignment  9/ 9, found:	24.6396
Length   40/20, alignment  9/ 9, fail:	25.0493
Length   40/20, alignment  9/15, found:	25.3037
Length   40/20, alignment  9/15, fail:	25.4692
Length   40/20, alignment 15/ 0, found:	23.624
Length   40/20, alignment 15/ 0, fail:	23.9458
Length   40/20, alignment 15/ 3, found:	24.6934
Length   40/20, alignment 15/ 3, fail:	25.103
Length   40/20, alignment 15/ 9, found:	24.6836
Length   40/20, alignment 15/ 9, fail:	25.0981
Length   40/20, alignment 15/15, found:	25.001
Length   40/20, alignment 15/15, fail:	25.8062
Length   60/20, alignment  0/ 0, found:	27.3691
Length   60/20, alignment  0/ 0, fail:	30.8457
Length   60/20, alignment  0/ 3, found:	28.4727
Length   60/20, alignment  0/ 3, fail:	28.8481
Length   60/20, alignment  0/ 9, found:	28.4287
Length   60/20, alignment  0/ 9, fail:	31.5977
Length   60/20, alignment  0/15, found:	28.7412
Length   60/20, alignment  0/15, fail:	29.5127
Length   60/20, alignment  3/ 0, found:	27.3784
Length   60/20, alignment  3/ 0, fail:	27.7793
Length   60/20, alignment  3/ 3, found:	28.4629
Length   60/20, alignment  3/ 3, fail:	29.0923
Length   60/20, alignment  3/ 9, found:	28.4775
Length   60/20, alignment  3/ 9, fail:	29.0977
Length   60/20, alignment  3/15, found:	28.6777
Length   60/20, alignment  3/15, fail:	29.771
Length   60/20, alignment  9/ 0, found:	27.3296
Length   60/20, alignment  9/ 0, fail:	31.3096
Length   60/20, alignment  9/ 3, found:	28.458
Length   60/20, alignment  9/ 3, fail:	28.917
Length   60/20, alignment  9/ 9, found:	28.4771
Length   60/20, alignment  9/ 9, fail:	31.3633
Length   60/20, alignment  9/15, found:	28.7705
Length   60/20, alignment  9/15, fail:	29.4443
Length   60/20, alignment 15/ 0, found:	27.5396
Length   60/20, alignment 15/ 0, fail:	27.8228
Length   60/20, alignment 15/ 3, found:	28.5752
Length   60/20, alignment 15/ 3, fail:	29.0342
Length   60/20, alignment 15/ 9, found:	28.5454
Length   60/20, alignment 15/ 9, fail:	29.0288
Length   60/20, alignment 15/15, found:	28.8291
Length   60/20, alignment 15/15, fail:	29.8203
Length   80/20, alignment  0/ 0, found:	31.1826
Length   80/20, alignment  0/ 0, fail:	34.5127
Length   80/20, alignment  0/ 3, found:	32.3008
Length   80/20, alignment  0/ 3, fail:	32.9014
Length   80/20, alignment  0/ 9, found:	34.7227
Length   80/20, alignment  0/ 9, fail:	32.7109
Length   80/20, alignment  0/15, found:	32.54
Length   80/20, alignment  0/15, fail:	33.8779
Length   80/20, alignment  3/ 0, found:	31.1484
Length   80/20, alignment  3/ 0, fail:	31.8467
Length   80/20, alignment  3/ 3, found:	32.4131
Length   80/20, alignment  3/ 3, fail:	32.8818
Length   80/20, alignment  3/ 9, found:	32.2026
Length   80/20, alignment  3/ 9, fail:	32.8374
Length   80/20, alignment  3/15, found:	32.8472
Length   80/20, alignment  3/15, fail:	33.77
Length   80/20, alignment  9/ 0, found:	31.5488
Length   80/20, alignment  9/ 0, fail:	31.8662
Length   80/20, alignment  9/ 3, found:	35.4844
Length   80/20, alignment  9/ 3, fail:	33.0186
Length   80/20, alignment  9/ 9, found:	32.6377
Length   80/20, alignment  9/ 9, fail:	33.0576
Length   80/20, alignment  9/15, found:	32.9941
Length   80/20, alignment  9/15, fail:	33.5166
Length   80/20, alignment 15/ 0, found:	31.627
Length   80/20, alignment 15/ 0, fail:	31.8467
Length   80/20, alignment 15/ 3, found:	32.7402
Length   80/20, alignment 15/ 3, fail:	33.0674
Length   80/20, alignment 15/ 9, found:	32.7349
Length   80/20, alignment 15/ 9, fail:	33.0767
Length   80/20, alignment 15/15, found:	35.875
Length   80/20, alignment 15/15, fail:	33.6729
Length  100/20, alignment  0/ 0, found:	37.6279
Length  100/20, alignment  0/ 0, fail:	35.2646
Length  100/20, alignment  0/ 3, found:	36.1094
Length  100/20, alignment  0/ 3, fail:	36.8521
Length  100/20, alignment  0/ 9, found:	36.0703
Length  100/20, alignment  0/ 9, fail:	36.749
Length  100/20, alignment  0/15, found:	36.3389
Length  100/20, alignment  0/15, fail:	37.4717
Length  100/20, alignment  3/ 0, found:	35.0596
Length  100/20, alignment  3/ 0, fail:	35.4307
Length  100/20, alignment  3/ 3, found:	36.1436
Length  100/20, alignment  3/ 3, fail:	39.8105
Length  100/20, alignment  3/ 9, found:	36.0312
Length  100/20, alignment  3/ 9, fail:	39.2202
Length  100/20, alignment  3/15, found:	36.2754
Length  100/20, alignment  3/15, fail:	37.4277
Length  100/20, alignment  9/ 0, found:	34.8936
Length  100/20, alignment  9/ 0, fail:	35.1768
Length  100/20, alignment  9/ 3, found:	36.105
Length  100/20, alignment  9/ 3, fail:	36.5
Length  100/20, alignment  9/ 9, found:	36.0703
Length  100/20, alignment  9/ 9, fail:	36.4805
Length  100/20, alignment  9/15, found:	36.5342
Length  100/20, alignment  9/15, fail:	37.1206
Length  100/20, alignment 15/ 0, found:	38.4824
Length  100/20, alignment 15/ 0, fail:	35.4502
Length  100/20, alignment 15/ 3, found:	39.6689
Length  100/20, alignment 15/ 3, fail:	36.813
Length  100/20, alignment 15/ 9, found:	36.6807
Length  100/20, alignment 15/ 9, fail:	36.8418
Length  100/20, alignment 15/15, found:	37.0518
Length  100/20, alignment 15/15, fail:	37.4966
Length  120/20, alignment  0/ 0, found:	39.3662
Length  120/20, alignment  0/ 0, fail:	39.2002
Length  120/20, alignment  0/ 3, found:	40.4263
Length  120/20, alignment  0/ 3, fail:	40.3574
Length  120/20, alignment  0/ 9, found:	43.1948
Length  120/20, alignment  0/ 9, fail:	40.4844
Length  120/20, alignment  0/15, found:	42.3892
Length  120/20, alignment  0/15, fail:	41.0361
Length  120/20, alignment  3/ 0, found:	38.5557
Length  120/20, alignment  3/ 0, fail:	39.2295
Length  120/20, alignment  3/ 3, found:	40.4209
Length  120/20, alignment  3/ 3, fail:	40.563
Length  120/20, alignment  3/ 9, found:	40.3623
Length  120/20, alignment  3/ 9, fail:	40.6558
Length  120/20, alignment  3/15, found:	40.7432
Length  120/20, alignment  3/15, fail:	45.2261
Length  120/20, alignment  9/ 0, found:	38.4678
Length  120/20, alignment  9/ 0, fail:	38.9268
Length  120/20, alignment  9/ 3, found:	42.2422
Length  120/20, alignment  9/ 3, fail:	40.2061
Length  120/20, alignment  9/ 9, found:	39.6499
Length  120/20, alignment  9/ 9, fail:	40.2695
Length  120/20, alignment  9/15, found:	39.9038
Length  120/20, alignment  9/15, fail:	40.4941
Length  120/20, alignment 15/ 0, found:	38.4727
Length  120/20, alignment 15/ 0, fail:	38.9565
Length  120/20, alignment 15/ 3, found:	39.6592
Length  120/20, alignment 15/ 3, fail:	43.8784
Length  120/20, alignment 15/ 9, found:	39.6201
Length  120/20, alignment 15/ 9, fail:	40.3379
Length  120/20, alignment 15/15, found:	42.3545
Length  120/20, alignment 15/15, fail:	41.0068
Length  140/20, alignment  0/ 0, found:	42.2471
Length  140/20, alignment  0/ 0, fail:	42.5991
Length  140/20, alignment  0/ 3, found:	43.2773
Length  140/20, alignment  0/ 3, fail:	43.8394
Length  140/20, alignment  0/ 9, found:	43.5703
Length  140/20, alignment  0/ 9, fail:	43.8247
Length  140/20, alignment  0/15, found:	46.8521
Length  140/20, alignment  0/15, fail:	44.2881
Length  140/20, alignment  3/ 0, found:	44.835
Length  140/20, alignment  3/ 0, fail:	42.6479
Length  140/20, alignment  3/ 3, found:	43.3311
Length  140/20, alignment  3/ 3, fail:	43.981
Length  140/20, alignment  3/ 9, found:	43.2925
Length  140/20, alignment  3/ 9, fail:	43.9707
Length  140/20, alignment  3/15, found:	43.5171
Length  140/20, alignment  3/15, fail:	44.3809
Length  140/20, alignment  9/ 0, found:	42.1543
Length  140/20, alignment  9/ 0, fail:	45.8022
Length  140/20, alignment  9/ 3, found:	43.4189
Length  140/20, alignment  9/ 3, fail:	46.3735
Length  140/20, alignment  9/ 9, found:	43.3657
Length  140/20, alignment  9/ 9, fail:	43.8633
Length  140/20, alignment  9/15, found:	43.6196
Length  140/20, alignment  9/15, fail:	44.4888
Length  140/20, alignment 15/ 0, found:	42.1299
Length  140/20, alignment 15/ 0, fail:	42.604
Length  140/20, alignment 15/ 3, found:	43.3848
Length  140/20, alignment 15/ 3, fail:	43.9272
Length  140/20, alignment 15/ 9, found:	46.5542
Length  140/20, alignment 15/ 9, fail:	43.9268
Length  140/20, alignment 15/15, found:	46.2124
Length  140/20, alignment 15/15, fail:	44.6646
Length  160/20, alignment  0/ 0, found:	45.8804
Length  160/20, alignment  0/ 0, fail:	46.3779
Length  160/20, alignment  0/ 3, found:	46.9302
Length  160/20, alignment  0/ 3, fail:	47.5356
Length  160/20, alignment  0/ 9, found:	46.9595
Length  160/20, alignment  0/ 9, fail:	47.6772
Length  160/20, alignment  0/15, found:	50.6216
Length  160/20, alignment  0/15, fail:	48.6196
Length  160/20, alignment  3/ 0, found:	49.2979
Length  160/20, alignment  3/ 0, fail:	46.3633
Length  160/20, alignment  3/ 3, found:	47.1841
Length  160/20, alignment  3/ 3, fail:	47.7212
Length  160/20, alignment  3/ 9, found:	46.9741
Length  160/20, alignment  3/ 9, fail:	47.6577
Length  160/20, alignment  3/15, found:	47.2422
Length  160/20, alignment  3/15, fail:	48.7412
Length  160/20, alignment  9/ 0, found:	49.7671
Length  160/20, alignment  9/ 0, fail:	46.4805
Length  160/20, alignment  9/ 3, found:	53.854
Length  160/20, alignment  9/ 3, fail:	47.7646
Length  160/20, alignment  9/ 9, found:	47.0229
Length  160/20, alignment  9/ 9, fail:	47.7993
Length  160/20, alignment  9/15, found:	47.189
Length  160/20, alignment  9/15, fail:	48.2144
Length  160/20, alignment 15/ 0, found:	45.8262
Length  160/20, alignment 15/ 0, fail:	46.2563
Length  160/20, alignment 15/ 3, found:	51.3296
Length  160/20, alignment 15/ 3, fail:	47.9214
Length  160/20, alignment 15/ 9, found:	52.0083
Length  160/20, alignment 15/ 9, fail:	47.5747
Length  160/20, alignment 15/15, found:	47.2427
Length  160/20, alignment 15/15, fail:	48.4634
Length  180/20, alignment  0/ 0, found:	49.5767
Length  180/20, alignment  0/ 0, fail:	49.9575
Length  180/20, alignment  0/ 3, found:	50.6167
Length  180/20, alignment  0/ 3, fail:	54.6499
Length  180/20, alignment  0/ 9, found:	50.6216
Length  180/20, alignment  0/ 9, fail:	54.1226
Length  180/20, alignment  0/15, found:	50.8755
Length  180/20, alignment  0/15, fail:	52.1113
Length  180/20, alignment  3/ 0, found:	49.5615
Length  180/20, alignment  3/ 0, fail:	50.2451
Length  180/20, alignment  3/ 3, found:	50.6455
Length  180/20, alignment  3/ 3, fail:	51.4419
Length  180/20, alignment  3/ 9, found:	50.6265
Length  180/20, alignment  3/ 9, fail:	56.0122
Length  180/20, alignment  3/15, found:	53.9565
Length  180/20, alignment  3/15, fail:	52.0962
Length  180/20, alignment  9/ 0, found:	49.4888
Length  180/20, alignment  9/ 0, fail:	50.2065
Length  180/20, alignment  9/ 3, found:	50.8413
Length  180/20, alignment  9/ 3, fail:	51.2563
Length  180/20, alignment  9/ 9, found:	50.6313
Length  180/20, alignment  9/ 9, fail:	51.2661
Length  180/20, alignment  9/15, found:	56.0029
Length  180/20, alignment  9/15, fail:	51.7642
Length  180/20, alignment 15/ 0, found:	55.729
Length  180/20, alignment 15/ 0, fail:	50.4312
Length  180/20, alignment 15/ 3, found:	50.6655
Length  180/20, alignment 15/ 3, fail:	51.6177
Length  180/20, alignment 15/ 9, found:	50.646
Length  180/20, alignment 15/ 9, fail:	51.5786
Length  180/20, alignment 15/15, found:	50.9194
Length  180/20, alignment 15/15, fail:	55.9541
Length  200/20, alignment  0/ 0, found:	53.2534
Length  200/20, alignment  0/ 0, fail:	58.4878
Length  200/20, alignment  0/ 3, found:	55.6753
Length  200/20, alignment  0/ 3, fail:	55.2896
Length  200/20, alignment  0/ 9, found:	55.6021
Length  200/20, alignment  0/ 9, fail:	55.7393
Length  200/20, alignment  0/15, found:	55.9194
Length  200/20, alignment  0/15, fail:	58.9272
Length  200/20, alignment  3/ 0, found:	53.2241
Length  200/20, alignment  3/ 0, fail:	56.8472
Length  200/20, alignment  3/ 3, found:	54.269
Length  200/20, alignment  3/ 3, fail:	54.792
Length  200/20, alignment  3/ 9, found:	54.2935
Length  200/20, alignment  3/ 9, fail:	54.7671
Length  200/20, alignment  3/15, found:	54.5278
Length  200/20, alignment  3/15, fail:	55.7783
Length  200/20, alignment  9/ 0, found:	57.3257
Length  200/20, alignment  9/ 0, fail:	54.562
Length  200/20, alignment  9/ 3, found:	57.5654
Length  200/20, alignment  9/ 3, fail:	55.2896
Length  200/20, alignment  9/ 9, found:	54.3423
Length  200/20, alignment  9/ 9, fail:	55.1631
Length  200/20, alignment  9/15, found:	54.5718
Length  200/20, alignment  9/15, fail:	55.6118
Length  200/20, alignment 15/ 0, found:	53.1704
Length  200/20, alignment 15/ 0, fail:	57.751
Length  200/20, alignment 15/ 3, found:	62.6821
Length  200/20, alignment 15/ 3, fail:	57.3062
Length  200/20, alignment 15/ 9, found:	54.6206
Length  200/20, alignment 15/ 9, fail:	55.0894
Length  200/20, alignment 15/15, found:	54.5669
Length  200/20, alignment 15/15, fail:	55.5435
Length  220/20, alignment  0/ 0, found:	56.896
Length  220/20, alignment  0/ 0, fail:	60.9536
Length  220/20, alignment  0/ 3, found:	58.542
Length  220/20, alignment  0/ 3, fail:	70.3486
Length  220/20, alignment  0/ 9, found:	59.0249
Length  220/20, alignment  0/ 9, fail:	59.6602
Length  220/20, alignment  0/15, found:	59.269
Length  220/20, alignment  0/15, fail:	60.3047
Length  220/20, alignment  3/ 0, found:	57.8481
Length  220/20, alignment  3/ 0, fail:	62.5312
Length  220/20, alignment  3/ 3, found:	62.248
Length  220/20, alignment  3/ 3, fail:	58.644
Length  220/20, alignment  3/ 9, found:	57.9365
Length  220/20, alignment  3/ 9, fail:	58.5366
Length  220/20, alignment  3/15, found:	58.1855
Length  220/20, alignment  3/15, fail:	59.0005
Length  220/20, alignment  9/ 0, found:	57.4531
Length  220/20, alignment  9/ 0, fail:	61.5737
Length  220/20, alignment  9/ 3, found:	61.3691
Length  220/20, alignment  9/ 3, fail:	59.4106
Length  220/20, alignment  9/ 9, found:	59.3813
Length  220/20, alignment  9/ 9, fail:	59.4497
Length  220/20, alignment  9/15, found:	59.6255
Length  220/20, alignment  9/15, fail:	59.1182
Length  220/20, alignment 15/ 0, found:	56.8521
Length  220/20, alignment 15/ 0, fail:	61.6133
Length  220/20, alignment 15/ 3, found:	63.7275
Length  220/20, alignment 15/ 3, fail:	58.9956
Length  220/20, alignment 15/ 9, found:	57.9951
Length  220/20, alignment 15/ 9, fail:	59.0786
Length  220/20, alignment 15/15, found:	58.2734
Length  220/20, alignment 15/15, fail:	59.7817
Length  240/20, alignment  0/ 0, found:	60.5586
Length  240/20, alignment  0/ 0, fail:	64.7236
Length  240/20, alignment  0/ 3, found:	66.5352
Length  240/20, alignment  0/ 3, fail:	62.3501
Length  240/20, alignment  0/ 9, found:	61.6035
Length  240/20, alignment  0/ 9, fail:	62.1602
Length  240/20, alignment  0/15, found:	61.8911
Length  240/20, alignment  0/15, fail:	62.668
Length  240/20, alignment  3/ 0, found:	62.7363
Length  240/20, alignment  3/ 0, fail:	61.0024
Length  240/20, alignment  3/ 3, found:	65.7979
Length  240/20, alignment  3/ 3, fail:	63.7031
Length  240/20, alignment  3/ 9, found:	63.9521
Length  240/20, alignment  3/ 9, fail:	63.4248
Length  240/20, alignment  3/15, found:	64.3228
Length  240/20, alignment  3/15, fail:	64.3228
Length  240/20, alignment  9/ 0, found:	65.1875
Length  240/20, alignment  9/ 0, fail:	66.4521
Length  240/20, alignment  9/ 3, found:	61.7402
Length  240/20, alignment  9/ 3, fail:	62.4824
Length  240/20, alignment  9/ 9, found:	61.7788
Length  240/20, alignment  9/ 9, fail:	62.5215
Length  240/20, alignment  9/15, found:	61.9062
Length  240/20, alignment  9/15, fail:	66.7939
Length  240/20, alignment 15/ 0, found:	61.8862
Length  240/20, alignment 15/ 0, fail:	67.2676
Length  240/20, alignment 15/ 3, found:	62.4775
Length  240/20, alignment 15/ 3, fail:	62.3408
Length  240/20, alignment 15/ 9, found:	62.4526
Length  240/20, alignment 15/ 9, fail:	62.3018
Length  240/20, alignment 15/15, found:	62.7363
Length  240/20, alignment 15/15, fail:	66.6816
Length  260/20, alignment  0/ 0, found:	68.8105
Length  260/20, alignment  0/ 0, fail:	65.0947
Length  260/20, alignment  0/ 3, found:	66.208
Length  260/20, alignment  0/ 3, fail:	66.2568
Length  260/20, alignment  0/ 9, found:	66.0708
Length  260/20, alignment  0/ 9, fail:	66.3149
Length  260/20, alignment  0/15, found:	70.1147
Length  260/20, alignment  0/15, fail:	69.9678
Length  260/20, alignment  3/ 0, found:	64.2451
Length  260/20, alignment  3/ 0, fail:	65.2847
Length  260/20, alignment  3/ 3, found:	66.3691
Length  260/20, alignment  3/ 3, fail:	66.5986
Length  260/20, alignment  3/ 9, found:	66.3643
Length  260/20, alignment  3/ 9, fail:	70.2803
Length  260/20, alignment  3/15, found:	65.5635
Length  260/20, alignment  3/15, fail:	70.0166
Length  260/20, alignment  9/ 0, found:	65.5825
Length  260/20, alignment  9/ 0, fail:	65.5781
Length  260/20, alignment  9/ 3, found:	66.8721
Length  260/20, alignment  9/ 3, fail:	66.9844
Length  260/20, alignment  9/ 9, found:	70.9785
Length  260/20, alignment  9/ 9, fail:	66.0762
Length  260/20, alignment  9/15, found:	71.5894
Length  260/20, alignment  9/15, fail:	66.6475
Length  260/20, alignment 15/ 0, found:	64.2251
Length  260/20, alignment 15/ 0, fail:	64.9238
Length  260/20, alignment 15/ 3, found:	65.3486
Length  260/20, alignment 15/ 3, fail:	68.835
Length  260/20, alignment 15/ 9, found:	65.3291
Length  260/20, alignment 15/ 9, fail:	70.749
Length  260/20, alignment 15/15, found:	65.5732
Length  260/20, alignment 15/15, fail:	66.584
Length  280/20, alignment  0/ 0, found:	67.9023
Length  280/20, alignment  0/ 0, fail:	68.1953
Length  280/20, alignment  0/ 3, found:	72.5215
Length  280/20, alignment  0/ 3, fail:	69.9727
Length  280/20, alignment  0/ 9, found:	72.2432
Length  280/20, alignment  0/ 9, fail:	69.5234
Length  280/20, alignment  0/15, found:	69.1719
Length  280/20, alignment  0/15, fail:	69.8848
Length  280/20, alignment  3/ 0, found:	67.8975
Length  280/20, alignment  3/ 0, fail:	72.8735
Length  280/20, alignment  3/ 3, found:	68.9668
Length  280/20, alignment  3/ 3, fail:	72.1895
Length  280/20, alignment  3/ 9, found:	68.957
Length  280/20, alignment  3/ 9, fail:	69.5869
Length  280/20, alignment  3/15, found:	69.1865
Length  280/20, alignment  3/15, fail:	70.0415
Length  280/20, alignment  9/ 0, found:	71.3057
Length  280/20, alignment  9/ 0, fail:	76.0518
Length  280/20, alignment  9/ 3, found:	69.0693
Length  280/20, alignment  9/ 3, fail:	69.5088
Length  280/20, alignment  9/ 9, found:	68.9814
Length  280/20, alignment  9/ 9, fail:	69.626
Length  280/20, alignment  9/15, found:	69.1572
Length  280/20, alignment  9/15, fail:	74.3281
Length  280/20, alignment 15/ 0, found:	73.2397
