                       	strtok
Length  190/19, alignment  0/ 9, fail:	49.1162
Length  190/19, alignment  0/15, found:	48.9941
Length  190/19, alignment  0/15, fail:	49.082
Length  190/19, alignment  3/ 0, found:	49.707
Length  190/19, alignment  3/ 0, fail:	49.6387
Length  190/19, alignment  3/ 3, found:	49.5605
Length  190/19, alignment  3/ 3, fail:	49.6387
Length  190/19, alignment  3/ 9, found:	49.5947
Length  190/19, alignment  3/ 9, fail:	49.5605
Length  190/19, alignment  3/15, found:	49.6484
Length  190/19, alignment  3/15, fail:	49.6094
Length  190/19, alignment  9/ 0, found:	49.7217
Length  190/19, alignment  9/ 0, fail:	49.6484
Length  190/19, alignment  9/ 3, found:	49.6924
Length  190/19, alignment  9/ 3, fail:	49.7559
Length  190/19, alignment  9/ 9, found:	49.5605
Length  190/19, alignment  9/ 9, fail:	49.6631
Length  190/19, alignment  9/15, found:	49.6826
Length  190/19, alignment  9/15, fail:	49.6924
Length  190/19, alignment 15/ 0, found:	50.1562
Length  190/19, alignment 15/ 0, fail:	49.6533
Length  190/19, alignment 15/ 3, found:	49.5557
Length  190/19, alignment 15/ 3, fail:	49.541
Length  190/19, alignment 15/ 9, found:	49.6973
Length  190/19, alignment 15/ 9, fail:	49.7021
Length  190/19, alignment 15/15, found:	49.6582
Length  190/19, alignment 15/15, fail:	49.7217
Length  209/19, alignment  0/ 0, found:	50.9766
Length  209/19, alignment  0/ 0, fail:	50.9912
Length  209/19, alignment  0/ 3, found:	50.8936
Length  209/19, alignment  0/ 3, fail:	50.9424
Length  209/19, alignment  0/ 9, found:	51.0742
Length  209/19, alignment  0/ 9, fail:	50.9668
Length  209/19, alignment  0/15, found:	50.8594
Length  209/19, alignment  0/15, fail:	50.8984
Length  209/19, alignment  3/ 0, found:	50.8887
Length  209/19, alignment  3/ 0, fail:	50.9131
Length  209/19, alignment  3/ 3, found:	50.9277
Length  209/19, alignment  3/ 3, fail:	50.9424
Length  209/19, alignment  3/ 9, found:	50.9521
Length  209/19, alignment  3/ 9, fail:	50.9814
Length  209/19, alignment  3/15, found:	50.8887
Length  209/19, alignment  3/15, fail:	50.9326
Length  209/19, alignment  9/ 0, found:	50.2441
Length  209/19, alignment  9/ 0, fail:	50.2148
Length  209/19, alignment  9/ 3, found:	50.2686
Length  209/19, alignment  9/ 3, fail:	50.2393
Length  209/19, alignment  9/ 9, found:	50.2686
Length  209/19, alignment  9/ 9, fail:	50.2783
Length  209/19, alignment  9/15, found:	50.3711
Length  209/19, alignment  9/15, fail:	50.332
Length  209/19, alignment 15/ 0, found:	50.5615
Length  209/19, alignment 15/ 0, fail:	50.4395
Length  209/19, alignment 15/ 3, found:	50.5322
Length  209/19, alignment 15/ 3, fail:	50.4639
Length  209/19, alignment 15/ 9, found:	50.4785
Length  209/19, alignment 15/ 9, fail:	50.5518
Length  209/19, alignment 15/15, found:	50.4785
Length  209/19, alignment 15/15, fail:	51.0742
Length  228/19, alignment  0/ 0, found:	50.4932
Length  228/19, alignment  0/ 0, fail:	50.5322
Length  228/19, alignment  0/ 3, found:	50.4785
Length  228/19, alignment  0/ 3, fail:	50.4932
Length  228/19, alignment  0/ 9, found:	50.542
Length  228/19, alignment  0/ 9, fail:	50.5322
Length  228/19, alignment  0/15, found:	50.5518
Length  228/19, alignment  0/15, fail:	50.5469
Length  228/19, alignment  3/ 0, found:	50.4541
Length  228/19, alignment  3/ 0, fail:	50.4932
Length  228/19, alignment  3/ 3, found:	50.498
Length  228/19, alignment  3/ 3, fail:	50.376
Length  228/19, alignment  3/ 9, found:	50.625
Length  228/19, alignment  3/ 9, fail:	50.5469
Length  228/19, alignment  3/15, found:	50.4883
Length  228/19, alignment  3/15, fail:	50.5029
Length  228/19, alignment  9/ 0, found:	50.4736
Length  228/19, alignment  9/ 0, fail:	50.5322
Length  228/19, alignment  9/ 3, found:	50.5029
Length  228/19, alignment  9/ 3, fail:	50.4443
Length  228/19, alignment  9/ 9, found:	50.4395
Length  228/19, alignment  9/ 9, fail:	50.5176
Length  228/19, alignment  9/15, found:	50.5029
Length  228/19, alignment  9/15, fail:	50.4834
Length  228/19, alignment 15/ 0, found:	51.6797
Length  228/19, alignment 15/ 0, fail:	51.6553
Length  228/19, alignment 15/ 3, found:	51.6113
Length  228/19, alignment 15/ 3, fail:	51.6748
Length  228/19, alignment 15/ 9, found:	51.7578
Length  228/19, alignment 15/ 9, fail:	51.7041
Length  228/19, alignment 15/15, found:	51.7285
Length  228/19, alignment 15/15, fail:	51.709
Length  247/19, alignment  0/ 0, found:	51.5967
Length  247/19, alignment  0/ 0, fail:	51.6797
Length  247/19, alignment  0/ 3, found:	51.6357
Length  247/19, alignment  0/ 3, fail:	51.626
Length  247/19, alignment  0/ 9, found:	52.251
Length  247/19, alignment  0/ 9, fail:	51.6455
Length  247/19, alignment  0/15, found:	51.6943
Length  247/19, alignment  0/15, fail:	51.7432
Length  247/19, alignment  3/ 0, found:	51.6797
Length  247/19, alignment  3/ 0, fail:	51.6455
Length  247/19, alignment  3/ 3, found:	51.6357
Length  247/19, alignment  3/ 3, fail:	51.6797
Length  247/19, alignment  3/ 9, found:	51.7627
Length  247/19, alignment  3/ 9, fail:	51.6943
Length  247/19, alignment  3/15, found:	51.7432
Length  247/19, alignment  3/15, fail:	51.6699
Length  247/19, alignment  9/ 0, found:	51.9238
Length  247/19, alignment  9/ 0, fail:	52.0166
Length  247/19, alignment  9/ 3, found:	51.9092
Length  247/19, alignment  9/ 3, fail:	51.9824
Length  247/19, alignment  9/ 9, found:	52.002
Length  247/19, alignment  9/ 9, fail:	52.0166
Length  247/19, alignment  9/15, found:	51.9678
Length  247/19, alignment  9/15, fail:	52.0752
Length  247/19, alignment 15/ 0, found:	51.9287
Length  247/19, alignment 15/ 0, fail:	51.9482
Length  247/19, alignment 15/ 3, found:	52.0361
Length  247/19, alignment 15/ 3, fail:	51.8994
Length  247/19, alignment 15/ 9, found:	52.0508
Length  247/19, alignment 15/ 9, fail:	51.9629
Length  247/19, alignment 15/15, found:	52.0117
Length  247/19, alignment 15/15, fail:	52.0312
Length  266/19, alignment  0/ 0, found:	51.9531
Length  266/19, alignment  0/ 0, fail:	52.0752
Length  266/19, alignment  0/ 3, found:	51.9873
Length  266/19, alignment  0/ 3, fail:	51.9678
Length  266/19, alignment  0/ 9, found:	52.085
Length  266/19, alignment  0/ 9, fail:	52.0703
Length  266/19, alignment  0/15, found:	52.0752
Length  266/19, alignment  0/15, fail:	52.0361
Length  266/19, alignment  3/ 0, found:	52.002
Length  266/19, alignment  3/ 0, fail:	52.6367
Length  266/19, alignment  3/ 3, found:	51.9434
Length  266/19, alignment  3/ 3, fail:	52.041
Length  266/19, alignment  3/ 9, found:	52.0215
Length  266/19, alignment  3/ 9, fail:	52.0508
Length  266/19, alignment  3/15, found:	52.0947
Length  266/19, alignment  3/15, fail:	51.9775
Length  266/19, alignment  9/ 0, found:	53.125
Length  266/19, alignment  9/ 0, fail:	53.0713
Length  266/19, alignment  9/ 3, found:	53.0469
Length  266/19, alignment  9/ 3, fail:	52.9785
Length  266/19, alignment  9/ 9, found:	53.0811
Length  266/19, alignment  9/ 9, fail:	53.0713
Length  266/19, alignment  9/15, found:	53.0664
Length  266/19, alignment  9/15, fail:	53.0518
Length  266/19, alignment 15/ 0, found:	53.0371
Length  266/19, alignment 15/ 0, fail:	53.0029
Length  266/19, alignment 15/ 3, found:	52.9883
Length  266/19, alignment 15/ 3, fail:	53.0957
Length  266/19, alignment 15/ 9, found:	53.0615
Length  266/19, alignment 15/ 9, fail:	53.0176
Length  266/19, alignment 15/15, found:	53.1055
Length  266/19, alignment 15/15, fail:	53.0518
Length  285/19, alignment  0/ 0, found:	52.9199
Length  285/19, alignment  0/ 0, fail:	53.0469
Length  285/19, alignment  0/ 3, found:	53.0469
Length  285/19, alignment  0/ 3, fail:	52.9688
Length  285/19, alignment  0/ 9, found:	53.1006
Length  285/19, alignment  0/ 9, fail:	53.0811
Length  285/19, alignment  0/15, found:	52.9834
Length  285/19, alignment  0/15, fail:	53.0469
Length  285/19, alignment  3/ 0, found:	54.5215
Length  285/19, alignment  3/ 0, fail:	54.4727
Length  285/19, alignment  3/ 3, found:	54.4873
Length  285/19, alignment  3/ 3, fail:	54.4336
Length  285/19, alignment  3/ 9, found:	54.5312
Length  285/19, alignment  3/ 9, fail:	54.5215
Length  285/19, alignment  3/15, found:	55.2686
Length  285/19, alignment  3/15, fail:	54.5264
Length  285/19, alignment  9/ 0, found:	54.4336
Length  285/19, alignment  9/ 0, fail:	54.502
Length  285/19, alignment  9/ 3, found:	54.4482
Length  285/19, alignment  9/ 3, fail:	54.5117
Length  285/19, alignment  9/ 9, found:	54.4922
Length  285/19, alignment  9/ 9, fail:	54.5801
Length  285/19, alignment  9/15, found:	54.4775
Length  285/19, alignment  9/15, fail:	54.4922
Length  285/19, alignment 15/ 0, found:	54.3896
Length  285/19, alignment 15/ 0, fail:	54.4824
Length  285/19, alignment 15/ 3, found:	54.4629
Length  285/19, alignment 15/ 3, fail:	54.458
Length  285/19, alignment 15/ 9, found:	54.4482
Length  285/19, alignment 15/ 9, fail:	54.5215
Length  285/19, alignment 15/15, found:	54.4922
Length  285/19, alignment 15/15, fail:	54.458
Length   40/20, alignment  0/ 0, found:	35.2246
Length   40/20, alignment  0/ 0, fail:	35.2246
Length   40/20, alignment  0/ 3, found:	35.2246
Length   40/20, alignment  0/ 3, fail:	35.1953
Length   40/20, alignment  0/ 9, found:	35.1855
Length   40/20, alignment  0/ 9, fail:	35.2197
Length   40/20, alignment  0/15, found:	35.2441
Length   40/20, alignment  0/15, fail:	35.3076
Length   40/20, alignment  3/ 0, found:	35.2197
Length   40/20, alignment  3/ 0, fail:	35.2246
Length   40/20, alignment  3/ 3, found:	35.2002
Length   40/20, alignment  3/ 3, fail:	35.2002
Length   40/20, alignment  3/ 9, found:	35.2246
Length   40/20, alignment  3/ 9, fail:	35.2197
Length   40/20, alignment  3/15, found:	35.2783
Length   40/20, alignment  3/15, fail:	35.2393
Length   40/20, alignment  9/ 0, found:	35.6543
Length   40/20, alignment  9/ 0, fail:	35.6885
Length   40/20, alignment  9/ 3, found:	35.6494
Length   40/20, alignment  9/ 3, fail:	35.6787
Length   40/20, alignment  9/ 9, found:	35.7422
Length   40/20, alignment  9/ 9, fail:	35.7227
Length   40/20, alignment  9/15, found:	35.7568
Length   40/20, alignment  9/15, fail:	35.7471
Length   40/20, alignment 15/ 0, found:	35.6885
Length   40/20, alignment 15/ 0, fail:	35.625
Length   40/20, alignment 15/ 3, found:	37.041
Length   40/20, alignment 15/ 3, fail:	35.6885
Length   40/20, alignment 15/ 9, found:	35.7715
Length   40/20, alignment 15/ 9, fail:	35.8008
Length   40/20, alignment 15/15, found:	35.7373
Length   40/20, alignment 15/15, fail:	35.7568
Length   60/20, alignment  0/ 0, found:	35.6934
Length   60/20, alignment  0/ 0, fail:	35.6641
Length   60/20, alignment  0/ 3, found:	35.6689
Length   60/20, alignment  0/ 3, fail:	35.6934
Length   60/20, alignment  0/ 9, found:	35.7666
Length   60/20, alignment  0/ 9, fail:	35.8057
Length   60/20, alignment  0/15, found:	35.7715
Length   60/20, alignment  0/15, fail:	35.7422
Length   60/20, alignment  3/ 0, found:	35.6592
Length   60/20, alignment  3/ 0, fail:	35.6787
Length   60/20, alignment  3/ 3, found:	35.6689
Length   60/20, alignment  3/ 3, fail:	35.6201
Length   60/20, alignment  3/ 9, found:	35.7715
Length   60/20, alignment  3/ 9, fail:	35.7178
Length   60/20, alignment  3/15, found:	35.7422
Length   60/20, alignment  3/15, fail:	35.708
Length   60/20, alignment  9/ 0, found:	36.1572
Length   60/20, alignment  9/ 0, fail:	36.2061
Length   60/20, alignment  9/ 3, found:	36.0791
Length   60/20, alignment  9/ 3, fail:	36.1328
Length   60/20, alignment  9/ 9, found:	36.2842
Length   60/20, alignment  9/ 9, fail:	36.1426
Length   60/20, alignment  9/15, found:	36.3037
Length   60/20, alignment  9/15, fail:	36.2207
Length   60/20, alignment 15/ 0, found:	36.1328
Length   60/20, alignment 15/ 0, fail:	36.1963
Length   60/20, alignment 15/ 3, found:	36.1426
Length   60/20, alignment 15/ 3, fail:	36.1719
Length   60/20, alignment 15/ 9, found:	36.1719
Length   60/20, alignment 15/ 9, fail:	36.2988
Length   60/20, alignment 15/15, found:	36.2207
Length   60/20, alignment 15/15, fail:	36.3037
Length   80/20, alignment  0/ 0, found:	37.373
Length   80/20, alignment  0/ 0, fail:	37.2998
Length   80/20, alignment  0/ 3, found:	37.3779
Length   80/20, alignment  0/ 3, fail:	37.3389
Length   80/20, alignment  0/ 9, found:	37.4316
Length   80/20, alignment  0/ 9, fail:	37.4707
Length   80/20, alignment  0/15, found:	37.4414
Length   80/20, alignment  0/15, fail:	37.5
Length   80/20, alignment  3/ 0, found:	37.2949
Length   80/20, alignment  3/ 0, fail:	37.3291
Length   80/20, alignment  3/ 3, found:	37.3926
Length   80/20, alignment  3/ 3, fail:	37.3584
Length   80/20, alignment  3/ 9, found:	37.4365
Length   80/20, alignment  3/ 9, fail:	37.373
Length   80/20, alignment  3/15, found:	37.4609
Length   80/20, alignment  3/15, fail:	38.2422
Length   80/20, alignment  9/ 0, found:	36.9629
Length   80/20, alignment  9/ 0, fail:	36.9629
Length   80/20, alignment  9/ 3, found:	36.9629
Length   80/20, alignment  9/ 3, fail:	37.002
Length   80/20, alignment  9/ 9, found:	37.0215
Length   80/20, alignment  9/ 9, fail:	37.1533
Length   80/20, alignment  9/15, found:	37.207
Length   80/20, alignment  9/15, fail:	37.1533
Length   80/20, alignment 15/ 0, found:	36.9971
Length   80/20, alignment 15/ 0, fail:	36.9531
Length   80/20, alignment 15/ 3, found:	37.0215
Length   80/20, alignment 15/ 3, fail:	36.9678
Length   80/20, alignment 15/ 9, found:	37.0898
Length   80/20, alignment 15/ 9, fail:	37.1045
Length   80/20, alignment 15/15, found:	37.1533
Length   80/20, alignment 15/15, fail:	37.2168
Length  100/20, alignment  0/ 0, found:	37.2852
Length  100/20, alignment  0/ 0, fail:	37.6416
Length  100/20, alignment  0/ 3, found:	37.6416
Length  100/20, alignment  0/ 3, fail:	37.627
Length  100/20, alignment  0/ 9, found:	37.7344
Length  100/20, alignment  0/ 9, fail:	37.3535
Length  100/20, alignment  0/15, found:	37.7881
Length  100/20, alignment  0/15, fail:	37.3145
Length  100/20, alignment  3/ 0, found:	37.2656
Length  100/20, alignment  3/ 0, fail:	37.6221
Length  100/20, alignment  3/ 3, found:	37.6074
Length  100/20, alignment  3/ 3, fail:	37.6514
Length  100/20, alignment  3/ 9, found:	37.7148
Length  100/20, alignment  3/ 9, fail:	37.4756
Length  100/20, alignment  3/15, found:	37.3438
Length  100/20, alignment  3/15, fail:	37.627
Length  100/20, alignment  9/ 0, found:	37.5928
Length  100/20, alignment  9/ 0, fail:	37.2559
Length  100/20, alignment  9/ 3, found:	37.251
Length  100/20, alignment  9/ 3, fail:	37.2168
Length  100/20, alignment  9/ 9, found:	37.3535
Length  100/20, alignment  9/ 9, fail:	37.3584
Length  100/20, alignment  9/15, found:	37.4463
Length  100/20, alignment  9/15, fail:	37.4023
Length  100/20, alignment 15/ 0, found:	38.1641
Length  100/20, alignment 15/ 0, fail:	38.2031
Length  100/20, alignment 15/ 3, found:	38.1689
Length  100/20, alignment 15/ 3, fail:	38.1543
Length  100/20, alignment 15/ 9, found:	38.252
Length  100/20, alignment 15/ 9, fail:	38.3008
Length  100/20, alignment 15/15, found:	38.291
Length  100/20, alignment 15/15, fail:	38.3203
Length  120/20, alignment  0/ 0, found:	38.1348
Length  120/20, alignment  0/ 0, fail:	38.125
Length  120/20, alignment  0/ 3, found:	39.3457
Length  120/20, alignment  0/ 3, fail:	38.125
Length  120/20, alignment  0/ 9, found:	38.252
Length  120/20, alignment  0/ 9, fail:	38.3057
Length  120/20, alignment  0/15, found:	38.2861
Length  120/20, alignment  0/15, fail:	38.3057
Length  120/20, alignment  3/ 0, found:	38.1982
Length  120/20, alignment  3/ 0, fail:	38.1689
Length  120/20, alignment  3/ 3, found:	38.1641
Length  120/20, alignment  3/ 3, fail:	38.1543
Length  120/20, alignment  3/ 9, found:	38.2666
Length  120/20, alignment  3/ 9, fail:	38.291
Length  120/20, alignment  3/15, found:	38.3301
Length  120/20, alignment  3/15, fail:	38.3301
Length  120/20, alignment  9/ 0, found:	39.6924
Length  120/20, alignment  9/ 0, fail:	39.6582
Length  120/20, alignment  9/ 3, found:	40.0049
Length  120/20, alignment  9/ 3, fail:	40
Length  120/20, alignment  9/ 9, found:	40.0977
Length  120/20, alignment  9/ 9, fail:	39.7363
Length  120/20, alignment  9/15, found:	40.1123
Length  120/20, alignment  9/15, fail:	39.7363
Length  120/20, alignment 15/ 0, found:	39.9805
Length  120/20, alignment 15/ 0, fail:	39.668
Length  120/20, alignment 15/ 3, found:	39.6484
Length  120/20, alignment 15/ 3, fail:	39.9609
Length  120/20, alignment 15/ 9, found:	40.0635
Length  120/20, alignment 15/ 9, fail:	40.0098
Length  120/20, alignment 15/15, found:	40.0391
Length  120/20, alignment 15/15, fail:	39.7168
Length  140/20, alignment  0/ 0, found:	40.1025
Length  140/20, alignment  0/ 0, fail:	40.0684
Length  140/20, alignment  0/ 3, found:	40.0781
Length  140/20, alignment  0/ 3, fail:	40.1123
Length  140/20, alignment  0/ 9, found:	40.0586
Length  140/20, alignment  0/ 9, fail:	39.9805
Length  140/20, alignment  0/15, found:	40.0684
Length  140/20, alignment  0/15, fail:	39.7314
Length  140/20, alignment  3/ 0, found:	39.8291
Length  140/20, alignment  3/ 0, fail:	40.0879
Length  140/20, alignment  3/ 3, found:	40.1025
Length  140/20, alignment  3/ 3, fail:	39.9658
Length  140/20, alignment  3/ 9, found:	40.0488
Length  140/20, alignment  3/ 9, fail:	40.0586
Length  140/20, alignment  3/15, found:	40.0098
Length  140/20, alignment  3/15, fail:	39.751
Length  140/20, alignment  9/ 0, found:	41.4014
Length  140/20, alignment  9/ 0, fail:	41.3525
Length  140/20, alignment  9/ 3, found:	42.5342
Length  140/20, alignment  9/ 3, fail:	41.377
Length  140/20, alignment  9/ 9, found:	41.4453
Length  140/20, alignment  9/ 9, fail:	41.5088
Length  140/20, alignment  9/15, found:	41.3818
Length  140/20, alignment  9/15, fail:	41.377
Length  140/20, alignment 15/ 0, found:	41.0596
Length  140/20, alignment 15/ 0, fail:	41.084
Length  140/20, alignment 15/ 3, found:	41.0449
Length  140/20, alignment 15/ 3, fail:	41.1084
Length  140/20, alignment 15/ 9, found:	41.1182
Length  140/20, alignment 15/ 9, fail:	41.1377
Length  140/20, alignment 15/15, found:	41.1426
Length  140/20, alignment 15/15, fail:	41.1572
Length  160/20, alignment  0/ 0, found:	49.3945
Length  160/20, alignment  0/ 0, fail:	49.4922
Length  160/20, alignment  0/ 3, found:	49.3555
Length  160/20, alignment  0/ 3, fail:	49.3652
Length  160/20, alignment  0/ 9, found:	49.4482
Length  160/20, alignment  0/ 9, fail:	49.3408
Length  160/20, alignment  0/15, found:	49.3994
Length  160/20, alignment  0/15, fail:	49.4873
Length  160/20, alignment  3/ 0, found:	49.4775
Length  160/20, alignment  3/ 0, fail:	49.4189
Length  160/20, alignment  3/ 3, found:	49.3701
Length  160/20, alignment  3/ 3, fail:	49.502
Length  160/20, alignment  3/ 9, found:	49.4727
Length  160/20, alignment  3/ 9, fail:	49.4629
Length  160/20, alignment  3/15, found:	49.4873
Length  160/20, alignment  3/15, fail:	49.4141
Length  160/20, alignment  9/ 0, found:	49.4775
Length  160/20, alignment  9/ 0, fail:	49.2041
Length  160/20, alignment  9/ 3, found:	49.375
Length  160/20, alignment  9/ 3, fail:	49.3994
Length  160/20, alignment  9/ 9, found:	49.4531
Length  160/20, alignment  9/ 9, fail:	49.502
Length  160/20, alignment  9/15, found:	49.5654
Length  160/20, alignment  9/15, fail:	49.4678
Length  160/20, alignment 15/ 0, found:	49.4629
Length  160/20, alignment 15/ 0, fail:	49.4727
Length  160/20, alignment 15/ 3, found:	49.4141
Length  160/20, alignment 15/ 3, fail:	50.1074
Length  160/20, alignment 15/ 9, found:	49.4775
Length  160/20, alignment 15/ 9, fail:	49.502
Length  160/20, alignment 15/15, found:	49.3701
Length  160/20, alignment 15/15, fail:	49.4727
Length  180/20, alignment  0/ 0, found:	51.4844
Length  180/20, alignment  0/ 0, fail:	51.4062
Length  180/20, alignment  0/ 3, found:	51.4404
Length  180/20, alignment  0/ 3, fail:	51.4551
Length  180/20, alignment  0/ 9, found:	51.4062
Length  180/20, alignment  0/ 9, fail:	51.4697
Length  180/20, alignment  0/15, found:	51.3525
Length  180/20, alignment  0/15, fail:	51.4648
Length  180/20, alignment  3/ 0, found:	51.5381
Length  180/20, alignment  3/ 0, fail:	51.499
Length  180/20, alignment  3/ 3, found:	51.4258
Length  180/20, alignment  3/ 3, fail:	51.3672
Length  180/20, alignment  3/ 9, found:	51.4941
Length  180/20, alignment  3/ 9, fail:	51.3818
Length  180/20, alignment  3/15, found:	51.4209
Length  180/20, alignment  3/15, fail:	51.4258
Length  180/20, alignment  9/ 0, found:	51.416
Length  180/20, alignment  9/ 0, fail:	51.377
Length  180/20, alignment  9/ 3, found:	51.4062
Length  180/20, alignment  9/ 3, fail:	51.4014
Length  180/20, alignment  9/ 9, found:	51.4404
Length  180/20, alignment  9/ 9, fail:	51.4502
Length  180/20, alignment  9/15, found:	51.46
Length  180/20, alignment  9/15, fail:	51.4404
Length  180/20, alignment 15/ 0, found:	52.5537
Length  180/20, alignment 15/ 0, fail:	52.3535
Length  180/20, alignment 15/ 3, found:	52.3291
Length  180/20, alignment 15/ 3, fail:	52.3242
Length  180/20, alignment 15/ 9, found:	52.4854
Length  180/20, alignment 15/ 9, fail:	52.2949
Length  180/20, alignment 15/15, found:	52.2607
Length  180/20, alignment 15/15, fail:	52.3877
Length  200/20, alignment  0/ 0, found:	51.9775
Length  200/20, alignment  0/ 0, fail:	52.9492
Length  200/20, alignment  0/ 3, found:	52.0898
Length  200/20, alignment  0/ 3, fail:	52.207
Length  200/20, alignment  0/ 9, found:	52.3145
Length  200/20, alignment  0/ 9, fail:	52.0654
Length  200/20, alignment  0/15, found:	52.0947
Length  200/20, alignment  0/15, fail:	52.0166
Length  200/20, alignment  3/ 0, found:	52.1191
Length  200/20, alignment  3/ 0, fail:	52.0215
Length  200/20, alignment  3/ 3, found:	52.2656
Length  200/20, alignment  3/ 3, fail:	52.1729
Length  200/20, alignment  3/ 9, found:	52.1045
Length  200/20, alignment  3/ 9, fail:	52.2363
Length  200/20, alignment  3/15, found:	52.0654
Length  200/20, alignment  3/15, fail:	52.1191
Length  200/20, alignment  9/ 0, found:	53.3643
Length  200/20, alignment  9/ 0, fail:	53.374
Length  200/20, alignment  9/ 3, found:	53.3252
Length  200/20, alignment  9/ 3, fail:	53.335
Length  200/20, alignment  9/ 9, found:	53.3105
Length  200/20, alignment  9/ 9, fail:	53.335
Length  200/20, alignment  9/15, found:	53.291
Length  200/20, alignment  9/15, fail:	53.291
Length  200/20, alignment 15/ 0, found:	53.3057
Length  200/20, alignment 15/ 0, fail:	53.3447
Length  200/20, alignment 15/ 3, found:	53.291
Length  200/20, alignment 15/ 3, fail:	53.2568
Length  200/20, alignment 15/ 9, found:	53.3691
Length  200/20, alignment 15/ 9, fail:	53.2568
Length  200/20, alignment 15/15, found:	53.2373
Length  200/20, alignment 15/15, fail:	53.2178
Length  220/20, alignment  0/ 0, found:	52.6318
Length  220/20, alignment  0/ 0, fail:	52.7246
Length  220/20, alignment  0/ 3, found:	52.749
Length  220/20, alignment  0/ 3, fail:	52.6709
Length  220/20, alignment  0/ 9, found:	52.7637
Length  220/20, alignment  0/ 9, fail:	53.3008
Length  220/20, alignment  0/15, found:	52.7197
Length  220/20, alignment  0/15, fail:	52.7539
Length  220/20, alignment  3/ 0, found:	52.6807
Length  220/20, alignment  3/ 0, fail:	52.6416
Length  220/20, alignment  3/ 3, found:	52.7344
Length  220/20, alignment  3/ 3, fail:	52.7246
Length  220/20, alignment  3/ 9, found:	52.6709
Length  220/20, alignment  3/ 9, fail:	52.749
Length  220/20, alignment  3/15, found:	52.6709
Length  220/20, alignment  3/15, fail:	52.7197
Length  220/20, alignment  9/ 0, found:	53.6182
Length  220/20, alignment  9/ 0, fail:	53.6182
Length  220/20, alignment  9/ 3, found:	53.5742
Length  220/20, alignment  9/ 3, fail:	53.5791
Length  220/20, alignment  9/ 9, found:	54.0088
Length  220/20, alignment  9/ 9, fail:	53.7891
Length  220/20, alignment  9/15, found:	53.96
Length  220/20, alignment  9/15, fail:	53.5986
Length  220/20, alignment 15/ 0, found:	54.043
Length  220/20, alignment 15/ 0, fail:	54.0479
Length  220/20, alignment 15/ 3, found:	53.6182
Length  220/20, alignment 15/ 3, fail:	54.0625
Length  220/20, alignment 15/ 9, found:	53.5693
Length  220/20, alignment 15/ 9, fail:	53.5791
Length  220/20, alignment 15/15, found:	53.6035
Length  220/20, alignment 15/15, fail:	54.0234
Length  240/20, alignment  0/ 0, found:	54.5947
Length  240/20, alignment  0/ 0, fail:	54.4873
Length  240/20, alignment  0/ 3, found:	54.5264
Length  240/20, alignment  0/ 3, fail:	54.5361
Length  240/20, alignment  0/ 9, found:	54.5361
Length  240/20, alignment  0/ 9, fail:	54.5654
Length  240/20, alignment  0/15, found:	54.5312
Length  240/20, alignment  0/15, fail:	54.5801
Length  240/20, alignment  3/ 0, found:	54.5605
Length  240/20, alignment  3/ 0, fail:	55.4834
Length  240/20, alignment  3/ 3, found:	54.5166
Length  240/20, alignment  3/ 3, fail:	54.5654
Length  240/20, alignment  3/ 9, found:	54.5117
Length  240/20, alignment  3/ 9, fail:	54.5264
Length  240/20, alignment  3/15, found:	54.5215
Length  240/20, alignment  3/15, fail:	54.5117
Length  240/20, alignment  9/ 0, found:	54.5068
Length  240/20, alignment  9/ 0, fail:	54.5654
Length  240/20, alignment  9/ 3, found:	54.5166
Length  240/20, alignment  9/ 3, fail:	54.5898
Length  240/20, alignment  9/ 9, found:	54.5605
Length  240/20, alignment  9/ 9, fail:	54.502
Length  240/20, alignment  9/15, found:	54.5361
Length  240/20, alignment  9/15, fail:	54.4824
Length  240/20, alignment 15/ 0, found:	54.5801
Length  240/20, alignment 15/ 0, fail:	54.5508
Length  240/20, alignment 15/ 3, found:	54.585
Length  240/20, alignment 15/ 3, fail:	54.5264
Length  240/20, alignment 15/ 9, found:	54.5312
Length  240/20, alignment 15/ 9, fail:	54.5508
Length  240/20, alignment 15/15, found:	54.5752
Length  240/20, alignment 15/15, fail:	54.4385
Length  260/20, alignment  0/ 0, found:	55.0586
Length  260/20, alignment  0/ 0, fail:	54.9854
Length  260/20, alignment  0/ 3, found:	54.9414
Length  260/20, alignment  0/ 3, fail:	55.1074
Length  260/20, alignment  0/ 9, found:	55.0195
Length  260/20, alignment  0/ 9, fail:	55.0244
Length  260/20, alignment  0/15, found:	55.0488
Length  260/20, alignment  0/15, fail:	55.0732
Length  260/20, alignment  3/ 0, found:	54.9658
Length  260/20, alignment  3/ 0, fail:	55.0293
Length  260/20, alignment  3/ 3, found:	55.0293
Length  260/20, alignment  3/ 3, fail:	54.9365
Length  260/20, alignment  3/ 9, found:	55.7471
Length  260/20, alignment  3/ 9, fail:	54.9072
Length  260/20, alignment  3/15, found:	54.917
Length  260/20, alignment  3/15, fail:	55
Length  260/20, alignment  9/ 0, found:	55.0684
Length  260/20, alignment  9/ 0, fail:	55.0537
Length  260/20, alignment  9/ 3, found:	55.0488
Length  260/20, alignment  9/ 3, fail:	55.0342
Length  260/20, alignment  9/ 9, found:	54.9854
Length  260/20, alignment  9/ 9, fail:	55.0537
Length  260/20, alignment  9/15, found:	55.0146
