                       	strsep
Length   68/17, alignment  3/ 9, found:	25.3943
Length   68/17, alignment  3/ 9, fail:	25.5493
Length   68/17, alignment  3/15, found:	25.3186
Length   68/17, alignment  3/15, fail:	25.5151
Length   68/17, alignment  9/ 0, found:	25.2209
Length   68/17, alignment  9/ 0, fail:	25.4504
Length   68/17, alignment  9/ 3, found:	25.2209
Length   68/17, alignment  9/ 3, fail:	25.4126
Length   68/17, alignment  9/ 9, found:	25.3967
Length   68/17, alignment  9/ 9, fail:	25.5261
Length   68/17, alignment  9/15, found:	25.2917
Length   68/17, alignment  9/15, fail:	25.4907
Length   68/17, alignment 15/ 0, found:	25.5505
Length   68/17, alignment 15/ 0, fail:	26.7249
Length   68/17, alignment 15/ 3, found:	25.4968
Length   68/17, alignment 15/ 3, fail:	26.687
Length   68/17, alignment 15/ 9, found:	25.9387
Length   68/17, alignment 15/ 9, fail:	26.8005
Length   68/17, alignment 15/15, found:	25.6335
Length   68/17, alignment 15/15, fail:	26.8994
Length   85/17, alignment  0/ 0, found:	25.2283
Length   85/17, alignment  0/ 0, fail:	26.7505
Length   85/17, alignment  0/ 3, found:	25.2344
Length   85/17, alignment  0/ 3, fail:	26.6833
Length   85/17, alignment  0/ 9, found:	25.4065
Length   85/17, alignment  0/ 9, fail:	26.9568
Length   85/17, alignment  0/15, found:	25.3149
Length   85/17, alignment  0/15, fail:	26.9043
Length   85/17, alignment  3/ 0, found:	25.2344
Length   85/17, alignment  3/ 0, fail:	26.6943
Length   85/17, alignment  3/ 3, found:	25.2185
Length   85/17, alignment  3/ 3, fail:	26.7383
Length   85/17, alignment  3/ 9, found:	25.3992
Length   85/17, alignment  3/ 9, fail:	26.9641
Length   85/17, alignment  3/15, found:	25.3638
Length   85/17, alignment  3/15, fail:	27.0715
Length   85/17, alignment  9/ 0, found:	25.4614
Length   85/17, alignment  9/ 0, fail:	26.7688
Length   85/17, alignment  9/ 3, found:	25.4883
Length   85/17, alignment  9/ 3, fail:	26.9519
Length   85/17, alignment  9/ 9, found:	25.6018
Length   85/17, alignment  9/ 9, fail:	26.9763
Length   85/17, alignment  9/15, found:	25.6506
Length   85/17, alignment  9/15, fail:	26.9482
Length   85/17, alignment 15/ 0, found:	25.5249
Length   85/17, alignment 15/ 0, fail:	27.5232
Length   85/17, alignment 15/ 3, found:	25.5298
Length   85/17, alignment 15/ 3, fail:	27.5
Length   85/17, alignment 15/ 9, found:	25.6543
Length   85/17, alignment 15/ 9, fail:	27.4475
Length   85/17, alignment 15/15, found:	25.6348
Length   85/17, alignment 15/15, fail:	27.6343
Length  102/17, alignment  0/ 0, found:	25.4419
Length  102/17, alignment  0/ 0, fail:	27.572
Length  102/17, alignment  0/ 3, found:	25.4822
Length  102/17, alignment  0/ 3, fail:	27.4805
Length  102/17, alignment  0/ 9, found:	25.6201
Length  102/17, alignment  0/ 9, fail:	27.6074
Length  102/17, alignment  0/15, found:	25.625
Length  102/17, alignment  0/15, fail:	27.6489
Length  102/17, alignment  3/ 0, found:	25.5188
Length  102/17, alignment  3/ 0, fail:	27.467
Length  102/17, alignment  3/ 3, found:	25.4724
Length  102/17, alignment  3/ 3, fail:	27.4463
Length  102/17, alignment  3/ 9, found:	25.6458
Length  102/17, alignment  3/ 9, fail:	27.6074
Length  102/17, alignment  3/15, found:	25.6433
Length  102/17, alignment  3/15, fail:	27.6257
Length  102/17, alignment  9/ 0, found:	25.5029
Length  102/17, alignment  9/ 0, fail:	27.3865
Length  102/17, alignment  9/ 3, found:	25.4565
Length  102/17, alignment  9/ 3, fail:	27.4365
Length  102/17, alignment  9/ 9, found:	25.8008
Length  102/17, alignment  9/ 9, fail:	27.6196
Length  102/17, alignment  9/15, found:	25.6177
Length  102/17, alignment  9/15, fail:	27.5867
Length  102/17, alignment 15/ 0, found:	26.5173
Length  102/17, alignment 15/ 0, fail:	27.1069
Length  102/17, alignment 15/ 3, found:	26.4941
Length  102/17, alignment 15/ 3, fail:	27.1106
Length  102/17, alignment 15/ 9, found:	26.6272
Length  102/17, alignment 15/ 9, fail:	27.1912
Length  102/17, alignment 15/15, found:	26.5552
Length  102/17, alignment 15/15, fail:	27.1533
Length  119/17, alignment  0/ 0, found:	25.4761
Length  119/17, alignment  0/ 0, fail:	27.1069
Length  119/17, alignment  0/ 3, found:	25.5322
Length  119/17, alignment  0/ 3, fail:	27.1252
Length  119/17, alignment  0/ 9, found:	25.592
Length  119/17, alignment  0/ 9, fail:	27.1667
Length  119/17, alignment  0/15, found:	25.7812
Length  119/17, alignment  0/15, fail:	27.1594
Length  119/17, alignment  3/ 0, found:	25.5237
Length  119/17, alignment  3/ 0, fail:	27.1301
Length  119/17, alignment  3/ 3, found:	25.5225
Length  119/17, alignment  3/ 3, fail:	27.1033
Length  119/17, alignment  3/ 9, found:	25.6677
Length  119/17, alignment  3/ 9, fail:	27.1887
Length  119/17, alignment  3/15, found:	25.6506
Length  119/17, alignment  3/15, fail:	27.1521
Length  119/17, alignment  9/ 0, found:	26.1707
Length  119/17, alignment  9/ 0, fail:	28.5242
Length  119/17, alignment  9/ 3, found:	26.134
Length  119/17, alignment  9/ 3, fail:	28.4412
Length  119/17, alignment  9/ 9, found:	26.311
Length  119/17, alignment  9/ 9, fail:	28.5706
Length  119/17, alignment  9/15, found:	26.2305
Length  119/17, alignment  9/15, fail:	28.5571
Length  119/17, alignment 15/ 0, found:	26.3245
Length  119/17, alignment 15/ 0, fail:	28.4949
Length  119/17, alignment 15/ 3, found:	26.1218
Length  119/17, alignment 15/ 3, fail:	28.4729
Length  119/17, alignment 15/ 9, found:	26.2854
Length  119/17, alignment 15/ 9, fail:	28.5645
Length  119/17, alignment 15/15, found:	26.1841
Length  119/17, alignment 15/15, fail:	28.5437
Length   72/18, alignment  0/ 0, found:	26.3501
Length   72/18, alignment  0/ 0, fail:	26.7529
Length   72/18, alignment  0/ 3, found:	26.3525
Length   72/18, alignment  0/ 3, fail:	26.7932
Length   72/18, alignment  0/ 9, found:	26.4075
Length   72/18, alignment  0/ 9, fail:	26.8396
Length   72/18, alignment  0/15, found:	26.3867
Length   72/18, alignment  0/15, fail:	26.8494
Length   72/18, alignment  3/ 0, found:	26.3403
Length   72/18, alignment  3/ 0, fail:	26.8127
Length   72/18, alignment  3/ 3, found:	26.7163
Length   72/18, alignment  3/ 3, fail:	26.731
Length   72/18, alignment  3/ 9, found:	26.3977
Length   72/18, alignment  3/ 9, fail:	26.8164
Length   72/18, alignment  3/15, found:	26.3757
Length   72/18, alignment  3/15, fail:	26.8408
Length   72/18, alignment  9/ 0, found:	26.2329
Length   72/18, alignment  9/ 0, fail:	27.3694
Length   72/18, alignment  9/ 3, found:	26.3538
Length   72/18, alignment  9/ 3, fail:	27.3071
Length   72/18, alignment  9/ 9, found:	26.416
Length   72/18, alignment  9/ 9, fail:	27.406
Length   72/18, alignment  9/15, found:	26.3843
Length   72/18, alignment  9/15, fail:	27.3914
Length   72/18, alignment 15/ 0, found:	26.8152
Length   72/18, alignment 15/ 0, fail:	27.3035
Length   72/18, alignment 15/ 3, found:	26.7932
Length   72/18, alignment 15/ 3, fail:	27.3474
Length   72/18, alignment 15/ 9, found:	32.3157
Length   72/18, alignment 15/ 9, fail:	27.4329
Length   72/18, alignment 15/15, found:	26.8164
Length   72/18, alignment 15/15, fail:	27.3621
Length   90/18, alignment  0/ 0, found:	26.3611
Length   90/18, alignment  0/ 0, fail:	27.3108
Length   90/18, alignment  0/ 3, found:	26.3452
Length   90/18, alignment  0/ 3, fail:	27.3987
Length   90/18, alignment  0/ 9, found:	26.4185
Length   90/18, alignment  0/ 9, fail:	27.4561
Length   90/18, alignment  0/15, found:	32.0801
Length   90/18, alignment  0/15, fail:	27.3486
Length   90/18, alignment  3/ 0, found:	26.814
Length   90/18, alignment  3/ 0, fail:	27.3376
Length   90/18, alignment  3/ 3, found:	26.814
Length   90/18, alignment  3/ 3, fail:	27.3584
Length   90/18, alignment  3/ 9, found:	26.8396
Length   90/18, alignment  3/ 9, fail:	27.5647
Length   90/18, alignment  3/15, found:	26.8323
Length   90/18, alignment  3/15, fail:	27.3828
Length   90/18, alignment  9/ 0, found:	26.8079
Length   90/18, alignment  9/ 0, fail:	27.7515
Length   90/18, alignment  9/ 3, found:	26.8091
Length   90/18, alignment  9/ 3, fail:	27.8113
Length   90/18, alignment  9/ 9, found:	26.8335
Length   90/18, alignment  9/ 9, fail:	27.7869
Length   90/18, alignment  9/15, found:	26.8323
Length   90/18, alignment  9/15, fail:	27.7588
Length   90/18, alignment 15/ 0, found:	26.7957
Length   90/18, alignment 15/ 0, fail:	27.821
Length   90/18, alignment 15/ 3, found:	26.803
Length   90/18, alignment 15/ 3, fail:	27.8345
Length   90/18, alignment 15/ 9, found:	26.8457
Length   90/18, alignment 15/ 9, fail:	27.804
Length   90/18, alignment 15/15, found:	26.8237
Length   90/18, alignment 15/15, fail:	28.2007
Length  108/18, alignment  0/ 0, found:	26.7993
Length  108/18, alignment  0/ 0, fail:	27.9504
Length  108/18, alignment  0/ 3, found:	26.8237
Length  108/18, alignment  0/ 3, fail:	27.9443
Length  108/18, alignment  0/ 9, found:	33.1995
Length  108/18, alignment  0/ 9, fail:	28.0139
Length  108/18, alignment  0/15, found:	26.8372
Length  108/18, alignment  0/15, fail:	27.8711
Length  108/18, alignment  3/ 0, found:	26.7993
Length  108/18, alignment  3/ 0, fail:	27.9187
Length  108/18, alignment  3/ 3, found:	26.8005
Length  108/18, alignment  3/ 3, fail:	27.8516
Length  108/18, alignment  3/ 9, found:	26.8372
Length  108/18, alignment  3/ 9, fail:	27.7869
Length  108/18, alignment  3/15, found:	26.8445
Length  108/18, alignment  3/15, fail:	27.998
Length  108/18, alignment  9/ 0, found:	26.7908
Length  108/18, alignment  9/ 0, fail:	28.1836
Length  108/18, alignment  9/ 3, found:	26.8005
Length  108/18, alignment  9/ 3, fail:	27.9773
Length  108/18, alignment  9/ 9, found:	26.8481
Length  108/18, alignment  9/ 9, fail:	28.0103
Length  108/18, alignment  9/15, found:	26.8579
Length  108/18, alignment  9/15, fail:	27.9871
Length  108/18, alignment 15/ 0, found:	27.8064
Length  108/18, alignment 15/ 0, fail:	27.9688
Length  108/18, alignment 15/ 3, found:	27.7722
Length  108/18, alignment 15/ 3, fail:	27.9785
Length  108/18, alignment 15/ 9, found:	27.8162
Length  108/18, alignment 15/ 9, fail:	28.0286
Length  108/18, alignment 15/15, found:	27.8174
Length  108/18, alignment 15/15, fail:	27.9932
Length  126/18, alignment  0/ 0, found:	26.7969
Length  126/18, alignment  0/ 0, fail:	27.9761
Length  126/18, alignment  0/ 3, found:	27.2388
Length  126/18, alignment  0/ 3, fail:	27.9871
Length  126/18, alignment  0/ 9, found:	26.8433
Length  126/18, alignment  0/ 9, fail:	28.0005
Length  126/18, alignment  0/15, found:	26.8335
Length  126/18, alignment  0/15, fail:	27.9895
Length  126/18, alignment  3/ 0, found:	27.7942
Length  126/18, alignment  3/ 0, fail:	29.7595
Length  126/18, alignment  3/ 3, found:	27.7881
Length  126/18, alignment  3/ 3, fail:	29.7424
Length  126/18, alignment  3/ 9, found:	27.8149
Length  126/18, alignment  3/ 9, fail:	29.762
Length  126/18, alignment  3/15, found:	27.7844
Length  126/18, alignment  3/15, fail:	29.7388
Length  126/18, alignment  9/ 0, found:	27.2021
Length  126/18, alignment  9/ 0, fail:	29.7217
Length  126/18, alignment  9/ 3, found:	27.1155
Length  126/18, alignment  9/ 3, fail:	29.9695
Length  126/18, alignment  9/ 9, found:	27.218
Length  126/18, alignment  9/ 9, fail:	29.7229
Length  126/18, alignment  9/15, found:	27.1594
Length  126/18, alignment  9/15, fail:	29.7754
Length  126/18, alignment 15/ 0, found:	27.1741
Length  126/18, alignment 15/ 0, fail:	29.7632
Length  126/18, alignment 15/ 3, found:	27.1667
Length  126/18, alignment 15/ 3, fail:	29.7632
Length  126/18, alignment 15/ 9, found:	27.218
Length  126/18, alignment 15/ 9, fail:	29.7449
Length  126/18, alignment 15/15, found:	27.207
Length  126/18, alignment 15/15, fail:	29.7888
Length   76/19, alignment  0/ 0, found:	27.8772
Length   76/19, alignment  0/ 0, fail:	27.9602
Length   76/19, alignment  0/ 3, found:	27.8821
Length   76/19, alignment  0/ 3, fail:	27.9297
Length   76/19, alignment  0/ 9, found:	28.2251
Length   76/19, alignment  0/ 9, fail:	28.0334
Length   76/19, alignment  0/15, found:	27.8784
Length   76/19, alignment  0/15, fail:	27.8809
Length   76/19, alignment  3/ 0, found:	27.8711
Length   76/19, alignment  3/ 0, fail:	27.9761
Length   76/19, alignment  3/ 3, found:	27.8735
Length   76/19, alignment  3/ 3, fail:	27.9944
Length   76/19, alignment  3/ 9, found:	27.8809
Length   76/19, alignment  3/ 9, fail:	28.0383
Length   76/19, alignment  3/15, found:	27.8687
Length   76/19, alignment  3/15, fail:	27.9883
Length   76/19, alignment  9/ 0, found:	27.8809
Length   76/19, alignment  9/ 0, fail:	29.0894
Length   76/19, alignment  9/ 3, found:	27.8699
Length   76/19, alignment  9/ 3, fail:	28.8977
Length   76/19, alignment  9/ 9, found:	27.8955
Length   76/19, alignment  9/ 9, fail:	29.0979
Length   76/19, alignment  9/15, found:	28.147
Length   76/19, alignment  9/15, fail:	29.0637
Length   76/19, alignment 15/ 0, found:	28.3179
Length   76/19, alignment 15/ 0, fail:	29.082
Length   76/19, alignment 15/ 3, found:	28.2935
Length   76/19, alignment 15/ 3, fail:	29.1382
Length   76/19, alignment 15/ 9, found:	28.3252
Length   76/19, alignment 15/ 9, fail:	29.0369
Length   76/19, alignment 15/15, found:	28.291
Length   76/19, alignment 15/15, fail:	28.9648
Length   95/19, alignment  0/ 0, found:	27.8821
Length   95/19, alignment  0/ 0, fail:	29.1113
Length   95/19, alignment  0/ 3, found:	27.8967
Length   95/19, alignment  0/ 3, fail:	29.1113
Length   95/19, alignment  0/ 9, found:	27.8943
Length   95/19, alignment  0/ 9, fail:	28.9221
Length   95/19, alignment  0/15, found:	27.8833
Length   95/19, alignment  0/15, fail:	29.3323
Length   95/19, alignment  3/ 0, found:	28.5327
Length   95/19, alignment  3/ 0, fail:	29.469
Length   95/19, alignment  3/ 3, found:	28.3862
Length   95/19, alignment  3/ 3, fail:	29.6289
Length   95/19, alignment  3/ 9, found:	28.4839
Length   95/19, alignment  3/ 9, fail:	29.7449
Length   95/19, alignment  3/15, found:	28.3472
Length   95/19, alignment  3/15, fail:	29.9609
Length   95/19, alignment  9/ 0, found:	28.4314
Length   95/19, alignment  9/ 0, fail:	29.3701
Length   95/19, alignment  9/ 3, found:	28.3154
Length   95/19, alignment  9/ 3, fail:	29.7046
Length   95/19, alignment  9/ 9, found:	28.4033
Length   95/19, alignment  9/ 9, fail:	29.7449
Length   95/19, alignment  9/15, found:	28.4875
Length   95/19, alignment  9/15, fail:	30.2002
Length   95/19, alignment 15/ 0, found:	28.3423
Length   95/19, alignment 15/ 0, fail:	29.7339
Length   95/19, alignment 15/ 3, found:	28.4473
Length   95/19, alignment 15/ 3, fail:	29.7058
Length   95/19, alignment 15/ 9, found:	28.2935
Length   95/19, alignment 15/ 9, fail:	29.6301
Length   95/19, alignment 15/15, found:	28.3862
Length   95/19, alignment 15/15, fail:	29.9609
Length  114/19, alignment  0/ 0, found:	28.4753
Length  114/19, alignment  0/ 0, fail:	30.0659
Length  114/19, alignment  0/ 3, found:	28.3545
Length  114/19, alignment  0/ 3, fail:	30.0696
Length  114/19, alignment  0/ 9, found:	28.4265
Length  114/19, alignment  0/ 9, fail:	30.0525
Length  114/19, alignment  0/15, found:	28.4912
Length  114/19, alignment  0/15, fail:	30.0793
Length  114/19, alignment  3/ 0, found:	28.6401
Length  114/19, alignment  3/ 0, fail:	30.0745
Length  114/19, alignment  3/ 3, found:	28.4277
Length  114/19, alignment  3/ 3, fail:	30.0708
Length  114/19, alignment  3/ 9, found:	28.5205
Length  114/19, alignment  3/ 9, fail:	30.0769
Length  114/19, alignment  3/15, found:	28.363
Length  114/19, alignment  3/15, fail:	30.083
Length  114/19, alignment  9/ 0, found:	29.0857
Length  114/19, alignment  9/ 0, fail:	30.0769
Length  114/19, alignment  9/ 3, found:	29.0442
Length  114/19, alignment  9/ 3, fail:	30.0781
Length  114/19, alignment  9/ 9, found:	29.1223
Length  114/19, alignment  9/ 9, fail:	30.0879
Length  114/19, alignment  9/15, found:	29.1052
Length  114/19, alignment  9/15, fail:	30.0793
Length  114/19, alignment 15/ 0, found:	29.2493
Length  114/19, alignment 15/ 0, fail:	31.145
Length  114/19, alignment 15/ 3, found:	29.0002
Length  114/19, alignment 15/ 3, fail:	31.6101
Length  114/19, alignment 15/ 9, found:	28.9978
Length  114/19, alignment 15/ 9, fail:	31.1938
Length  114/19, alignment 15/15, found:	29.1675
Length  114/19, alignment 15/15, fail:	31.1987
Length  133/19, alignment  0/ 0, found:	29.0161
Length  133/19, alignment  0/ 0, fail:	31.427
Length  133/19, alignment  0/ 3, found:	29.0845
Length  133/19, alignment  0/ 3, fail:	31.1707
Length  133/19, alignment  0/ 9, found:	29.0784
Length  133/19, alignment  0/ 9, fail:	31.3611
Length  133/19, alignment  0/15, found:	29.043
Length  133/19, alignment  0/15, fail:	31.2024
Length  133/19, alignment  3/ 0, found:	29.2212
Length  133/19, alignment  3/ 0, fail:	31.1609
Length  133/19, alignment  3/ 3, found:	29.0894
Length  133/19, alignment  3/ 3, fail:	31.4465
Length  133/19, alignment  3/ 9, found:	29.0955
Length  133/19, alignment  3/ 9, fail:	31.1292
Length  133/19, alignment  3/15, found:	29.1565
Length  133/19, alignment  3/15, fail:	31.1719
Length  133/19, alignment  9/ 0, found:	29.1211
Length  133/19, alignment  9/ 0, fail:	31.593
Length  133/19, alignment  9/ 3, found:	29.093
Length  133/19, alignment  9/ 3, fail:	31.1536
Length  133/19, alignment  9/ 9, found:	29.0222
Length  133/19, alignment  9/ 9, fail:	31.355
Length  133/19, alignment  9/15, found:	28.999
Length  133/19, alignment  9/15, fail:	31.1462
Length  133/19, alignment 15/ 0, found:	29.9023
Length  133/19, alignment 15/ 0, fail:	32.4805
Length  133/19, alignment 15/ 3, found:	29.8157
Length  133/19, alignment 15/ 3, fail:	32.3621
Length  133/19, alignment 15/ 9, found:	29.8657
Length  133/19, alignment 15/ 9, fail:	32.3828
Length  133/19, alignment 15/15, found:	29.8572
Length  133/19, alignment 15/15, fail:	32.4524
Length   80/20, alignment  0/ 0, found:	29.4214
Length   80/20, alignment  0/ 0, fail:	30.3137
Length   80/20, alignment  0/ 3, found:	29.4592
Length   80/20, alignment  0/ 3, fail:	30.26
Length   80/20, alignment  0/ 9, found:	29.4678
Length   80/20, alignment  0/ 9, fail:	30.2148
Length   80/20, alignment  0/15, found:	29.4263
Length   80/20, alignment  0/15, fail:	30.1929
Length   80/20, alignment  3/ 0, found:	29.6582
Length   80/20, alignment  3/ 0, fail:	30.2539
Length   80/20, alignment  3/ 3, found:	29.4885
Length   80/20, alignment  3/ 3, fail:	30.2612
Length   80/20, alignment  3/ 9, found:	29.3494
Length   80/20, alignment  3/ 9, fail:	30.1831
Length   80/20, alignment  3/15, found:	29.3604
Length   80/20, alignment  3/15, fail:	29.8975
Length   80/20, alignment  9/ 0, found:	29.8608
Length   80/20, alignment  9/ 0, fail:	29.9536
Length   80/20, alignment  9/ 3, found:	29.8669
Length   80/20, alignment  9/ 3, fail:	29.8657
Length   80/20, alignment  9/ 9, found:	29.9268
Length   80/20, alignment  9/ 9, fail:	30.1953
Length   80/20, alignment  9/15, found:	29.9121
Length   80/20, alignment  9/15, fail:	29.9512
Length   80/20, alignment 15/ 0, found:	29.917
Length   80/20, alignment 15/ 0, fail:	30.4419
Length   80/20, alignment 15/ 3, found:	29.8755
Length   80/20, alignment 15/ 3, fail:	30.2136
Length   80/20, alignment 15/ 9, found:	29.9011
Length   80/20, alignment 15/ 9, fail:	30.1831
Length   80/20, alignment 15/15, found:	29.8364
Length   80/20, alignment 15/15, fail:	30.1758
Length  100/20, alignment  0/ 0, found:	29.8547
Length  100/20, alignment  0/ 0, fail:	30.9326
Length  100/20, alignment  0/ 3, found:	29.9048
Length  100/20, alignment  0/ 3, fail:	30.7959
Length  100/20, alignment  0/ 9, found:	29.9072
Length  100/20, alignment  0/ 9, fail:	30.8264
Length  100/20, alignment  0/15, found:	29.8938
Length  100/20, alignment  0/15, fail:	30.6848
Length  100/20, alignment  3/ 0, found:	29.8376
Length  100/20, alignment  3/ 0, fail:	31.1536
Length  100/20, alignment  3/ 3, found:	29.8889
Length  100/20, alignment  3/ 3, fail:	30.835
Length  100/20, alignment  3/ 9, found:	29.8999
Length  100/20, alignment  3/ 9, fail:	30.8203
Length  100/20, alignment  3/15, found:	29.9219
Length  100/20, alignment  3/15, fail:	30.9424
Length  100/20, alignment  9/ 0, found:	29.9109
Length  100/20, alignment  9/ 0, fail:	30.8203
Length  100/20, alignment  9/ 3, found:	29.8523
Length  100/20, alignment  9/ 3, fail:	30.9277
Length  100/20, alignment  9/ 9, found:	29.9036
Length  100/20, alignment  9/ 9, fail:	30.8569
Length  100/20, alignment  9/15, found:	29.9097
Length  100/20, alignment  9/15, fail:	30.9497
Length  100/20, alignment 15/ 0, found:	30.3699
Length  100/20, alignment 15/ 0, fail:	32.1252
Length  100/20, alignment 15/ 3, found:	30.52
Length  100/20, alignment 15/ 3, fail:	31.9287
Length  100/20, alignment 15/ 9, found:	30.5627
Length  100/20, alignment 15/ 9, fail:	31.9409
Length  100/20, alignment 15/15, found:	30.3882
Length  100/20, alignment 15/15, fail:	31.9312
Length  120/20, alignment  0/ 0, found:	29.9207
Length  120/20, alignment  0/ 0, fail:	31.9397
Length  120/20, alignment  0/ 3, found:	29.9121
Length  120/20, alignment  0/ 3, fail:	31.9312
Length  120/20, alignment  0/ 9, found:	29.9084
Length  120/20, alignment  0/ 9, fail:	31.9641
Length  120/20, alignment  0/15, found:	29.8987
Length  120/20, alignment  0/15, fail:	31.9495
Length  120/20, alignment  3/ 0, found:	30.0989
Length  120/20, alignment  3/ 0, fail:	31.9397
Length  120/20, alignment  3/ 3, found:	29.8657
Length  120/20, alignment  3/ 3, fail:	31.9189
Length  120/20, alignment  3/ 9, found:	29.9109
Length  120/20, alignment  3/ 9, fail:	31.9385
Length  120/20, alignment  3/15, found:	29.8999
Length  120/20, alignment  3/15, fail:	31.936
Length  120/20, alignment  9/ 0, found:	30.5139
Length  120/20, alignment  9/ 0, fail:	33.252
Length  120/20, alignment  9/ 3, found:	30.5029
Length  120/20, alignment  9/ 3, fail:	33.2568
Length  120/20, alignment  9/ 9, found:	30.5603
Length  120/20, alignment  9/ 9, fail:	33.2373
Length  120/20, alignment  9/15, found:	30.553
Length  120/20, alignment  9/15, fail:	33.2385
Length  120/20, alignment 15/ 0, found:	30.9741
Length  120/20, alignment 15/ 0, fail:	33.1995
Length  120/20, alignment 15/ 3, found:	30.5396
Length  120/20, alignment 15/ 3, fail:	33.28
Length  120/20, alignment 15/ 9, found:	30.2356
Length  120/20, alignment 15/ 9, fail:	33.2617
Length  120/20, alignment 15/15, found:	30.5811
Length  120/20, alignment 15/15, fail:	33.3618
Length  140/20, alignment  0/ 0, found:	30.4749
Length  140/20, alignment  0/ 0, fail:	33.1616
Length  140/20, alignment  0/ 3, found:	30.5139
Length  140/20, alignment  0/ 3, fail:	33.3325
Length  140/20, alignment  0/ 9, found:	30.4797
Length  140/20, alignment  0/ 9, fail:	33.3289
Length  140/20, alignment  0/15, found:	30.4175
Length  140/20, alignment  0/15, fail:	33.4509
Length  140/20, alignment  3/ 0, found:	30.249
Length  140/20, alignment  3/ 0, fail:	33.2715
Length  140/20, alignment  3/ 3, found:	30.5518
Length  140/20, alignment  3/ 3, fail:	33.2983
Length  140/20, alignment  3/ 9, found:	30.5432
Length  140/20, alignment  3/ 9, fail:	33.2642
Length  140/20, alignment  3/15, found:	30.5603
Length  140/20, alignment  3/15, fail:	33.2812
Length  140/20, alignment  9/ 0, found:	30.5615
Length  140/20, alignment  9/ 0, fail:	33.6877
Length  140/20, alignment  9/ 3, found:	30.5762
Length  140/20, alignment  9/ 3, fail:	33.6108
Length  140/20, alignment  9/ 9, found:	30.564
Length  140/20, alignment  9/ 9, fail:	33.6304
Length  140/20, alignment  9/15, found:	30.7666
Length  140/20, alignment  9/15, fail:	33.7805
Length  140/20, alignment 15/ 0, found:	31.3354
Length  140/20, alignment 15/ 0, fail:	33.8525
Length  140/20, alignment 15/ 3, found:	31.2671
Length  140/20, alignment 15/ 3, fail:	33.5046
Length  140/20, alignment 15/ 9, found:	31.2683
Length  140/20, alignment 15/ 9, fail:	33.4985
Length  140/20, alignment 15/15, found:	31.3892
Length  140/20, alignment 15/15, fail:	33.6133
Length   84/21, alignment  0/ 0, found:	30.5493
Length   84/21, alignment  0/ 0, fail:	31.4294
Length   84/21, alignment  0/ 3, found:	30.918
Length   84/21, alignment  0/ 3, fail:	31.46
Length   84/21, alignment  0/ 9, found:	30.9204
Length   84/21, alignment  0/ 9, fail:	31.759
Length   84/21, alignment  0/15, found:	30.968
Length   84/21, alignment  0/15, fail:	31.6333
Length   84/21, alignment  3/ 0, found:	30.9351
Length   84/21, alignment  3/ 0, fail:	31.571
Length   84/21, alignment  3/ 3, found:	30.8093
Length   84/21, alignment  3/ 3, fail:	31.5356
Length   84/21, alignment  3/ 9, found:	30.9143
Length   84/21, alignment  3/ 9, fail:	31.5771
Length   84/21, alignment  3/15, found:	30.9485
Length   84/21, alignment  3/15, fail:	31.593
Length   84/21, alignment  9/ 0, found:	31.7358
Length   84/21, alignment  9/ 0, fail:	31.3818
Length   84/21, alignment  9/ 3, found:	31.6406
Length   84/21, alignment  9/ 3, fail:	31.3354
Length   84/21, alignment  9/ 9, found:	31.4624
Length   84/21, alignment  9/ 9, fail:	31.7175
Length   84/21, alignment  9/15, found:	31.5955
Length   84/21, alignment  9/15, fail:	31.5027
Length   84/21, alignment 15/ 0, found:	31.6516
Length   84/21, alignment 15/ 0, fail:	32.1411
Length   84/21, alignment 15/ 3, found:	31.5479
Length   84/21, alignment 15/ 3, fail:	32.4658
Length   84/21, alignment 15/ 9, found:	31.687
Length   84/21, alignment 15/ 9, fail:	32.2156
Length   84/21, alignment 15/15, found:	31.6089
Length   84/21, alignment 15/15, fail:	32.2803
Length  105/21, alignment  0/ 0, found:	31.7212
Length  105/21, alignment  0/ 0, fail:	32.0447
Length  105/21, alignment  0/ 3, found:	31.6479
Length  105/21, alignment  0/ 3, fail:	32.063
Length  105/21, alignment  0/ 9, found:	31.6113
Length  105/21, alignment  0/ 9, fail:	32.312
Length  105/21, alignment  0/15, found:	31.6125
Length  105/21, alignment  0/15, fail:	32.196
Length  105/21, alignment  3/ 0, found:	31.6394
Length  105/21, alignment  3/ 0, fail:	32.2278
Length  105/21, alignment  3/ 3, found:	31.6504
Length  105/21, alignment  3/ 3, fail:	32.1887
Length  105/21, alignment  3/ 9, found:	31.4685
Length  105/21, alignment  3/ 9, fail:	32.1326
Length  105/21, alignment  3/15, found:	31.5955
Length  105/21, alignment  3/15, fail:	32.2034
Length  105/21, alignment  9/ 0, found:	31.4673
Length  105/21, alignment  9/ 0, fail:	32.3633
Length  105/21, alignment  9/ 3, found:	31.6235
Length  105/21, alignment  9/ 3, fail:	32.8406
Length  105/21, alignment  9/ 9, found:	31.6736
Length  105/21, alignment  9/ 9, fail:	32.4609
Length  105/21, alignment  9/15, found:	31.5405
Length  105/21, alignment  9/15, fail:	32.3743
Length  105/21, alignment 15/ 0, found:	32.2876
Length  105/21, alignment 15/ 0, fail:	32.4548
Length  105/21, alignment 15/ 3, found:	32.2156
Length  105/21, alignment 15/ 3, fail:	32.1985
Length  105/21, alignment 15/ 9, found:	32.1448
