                       	strtok
Length  160/20, alignment 15/ 0, fail:	44.8745
Length  160/20, alignment 15/ 3, found:	48.4536
Length  160/20, alignment 15/ 3, fail:	46.8813
Length  160/20, alignment 15/ 9, found:	47.0713
Length  160/20, alignment 15/ 9, fail:	46.8027
Length  160/20, alignment 15/15, found:	47.0181
Length  160/20, alignment 15/15, fail:	45.5581
Length  180/20, alignment  0/ 0, found:	48.2241
Length  180/20, alignment  0/ 0, fail:	49.2349
Length  180/20, alignment  0/ 3, found:	52.8921
Length  180/20, alignment  0/ 3, fail:	49.3374
Length  180/20, alignment  0/ 9, found:	51.6128
Length  180/20, alignment  0/ 9, fail:	49.3325
Length  180/20, alignment  0/15, found:	49.147
Length  180/20, alignment  0/15, fail:	49.3125
Length  180/20, alignment  3/ 0, found:	48.375
Length  180/20, alignment  3/ 0, fail:	48.5317
Length  180/20, alignment  3/ 3, found:	49.1763
Length  180/20, alignment  3/ 3, fail:	52.7554
Length  180/20, alignment  3/ 9, found:	50.1675
Length  180/20, alignment  3/ 9, fail:	49.2739
Length  180/20, alignment  3/15, found:	52.3354
Length  180/20, alignment  3/15, fail:	49.2788
Length  180/20, alignment  9/ 0, found:	48.3462
Length  180/20, alignment  9/ 0, fail:	48.5708
Length  180/20, alignment  9/ 3, found:	49.1616
Length  180/20, alignment  9/ 3, fail:	49.479
Length  180/20, alignment  9/ 9, found:	49.1616
Length  180/20, alignment  9/ 9, fail:	53.2583
Length  180/20, alignment  9/15, found:	49.1763
Length  180/20, alignment  9/15, fail:	53.312
Length  180/20, alignment 15/ 0, found:	49.6841
Length  180/20, alignment 15/ 0, fail:	49.6694
Length  180/20, alignment 15/ 3, found:	50.5874
Length  180/20, alignment 15/ 3, fail:	50.4214
Length  180/20, alignment 15/ 9, found:	50.5435
Length  180/20, alignment 15/ 9, fail:	50.4165
Length  180/20, alignment 15/15, found:	54.2104
Length  180/20, alignment 15/15, fail:	50.0991
Length  200/20, alignment  0/ 0, found:	55.6948
Length  200/20, alignment  0/ 0, fail:	53.3706
Length  200/20, alignment  0/ 3, found:	54.2153
Length  200/20, alignment  0/ 3, fail:	54.1128
Length  200/20, alignment  0/ 9, found:	54.1909
Length  200/20, alignment  0/ 9, fail:	54.1274
Length  200/20, alignment  0/15, found:	54.1958
Length  200/20, alignment  0/15, fail:	57.9067
Length  200/20, alignment  3/ 0, found:	53.4976
Length  200/20, alignment  3/ 0, fail:	55.0503
Length  200/20, alignment  3/ 3, found:	52.8682
Length  200/20, alignment  3/ 3, fail:	53.0386
Length  200/20, alignment  3/ 9, found:	52.8677
Length  200/20, alignment  3/ 9, fail:	53.0386
Length  200/20, alignment  3/15, found:	52.8433
Length  200/20, alignment  3/15, fail:	53.0825
Length  200/20, alignment  9/ 0, found:	56.0664
Length  200/20, alignment  9/ 0, fail:	52.2231
Length  200/20, alignment  9/ 3, found:	55.5044
Length  200/20, alignment  9/ 3, fail:	53.1851
Length  200/20, alignment  9/ 9, found:	52.6382
Length  200/20, alignment  9/ 9, fail:	52.9556
Length  200/20, alignment  9/15, found:	52.814
Length  200/20, alignment  9/15, fail:	53.1758
Length  200/20, alignment 15/ 0, found:	52.0474
Length  200/20, alignment 15/ 0, fail:	56.7788
Length  200/20, alignment 15/ 3, found:	54.6353
Length  200/20, alignment 15/ 3, fail:	56.1299
Length  200/20, alignment 15/ 9, found:	54.02
Length  200/20, alignment 15/ 9, fail:	53.1265
Length  200/20, alignment 15/15, found:	53.2339
Length  200/20, alignment 15/15, fail:	53.2534
Length  220/20, alignment  0/ 0, found:	56.3398
Length  220/20, alignment  0/ 0, fail:	59.7524
Length  220/20, alignment  0/ 3, found:	56.5396
Length  220/20, alignment  0/ 3, fail:	60.3291
Length  220/20, alignment  0/ 9, found:	57.2085
Length  220/20, alignment  0/ 9, fail:	58.5811
Length  220/20, alignment  0/15, found:	57.106
Length  220/20, alignment  0/15, fail:	58.5273
Length  220/20, alignment  3/ 0, found:	56.354
Length  220/20, alignment  3/ 0, fail:	60.7246
Length  220/20, alignment  3/ 3, found:	57.8921
Length  220/20, alignment  3/ 3, fail:	57.3794
Length  220/20, alignment  3/ 9, found:	59.3037
Length  220/20, alignment  3/ 9, fail:	56.9253
Length  220/20, alignment  3/15, found:	57.1064
Length  220/20, alignment  3/15, fail:	56.8521
Length  220/20, alignment  9/ 0, found:	56.3442
Length  220/20, alignment  9/ 0, fail:	56.5498
Length  220/20, alignment  9/ 3, found:	59.728
Length  220/20, alignment  9/ 3, fail:	56.7153
Length  220/20, alignment  9/ 9, found:	60.5972
Length  220/20, alignment  9/ 9, fail:	58.1367
Length  220/20, alignment  9/15, found:	57.2964
Length  220/20, alignment  9/15, fail:	59.1763
Length  220/20, alignment 15/ 0, found:	58.522
Length  220/20, alignment 15/ 0, fail:	58.2241
Length  220/20, alignment 15/ 3, found:	60.9346
Length  220/20, alignment 15/ 3, fail:	58.0142
Length  220/20, alignment 15/ 9, found:	59.4448
Length  220/20, alignment 15/ 9, fail:	57.2817
Length  220/20, alignment 15/15, found:	57.9463
Length  220/20, alignment 15/15, fail:	57.897
Length  240/20, alignment  0/ 0, found:	60.8662
Length  240/20, alignment  0/ 0, fail:	60.9829
Length  240/20, alignment  0/ 3, found:	64.9189
Length  240/20, alignment  0/ 3, fail:	61.501
Length  240/20, alignment  0/ 9, found:	64.2744
Length  240/20, alignment  0/ 9, fail:	60.3579
Length  240/20, alignment  0/15, found:	60.1631
Length  240/20, alignment  0/15, fail:	60.4116
Length  240/20, alignment  3/ 0, found:	59.3916
Length  240/20, alignment  3/ 0, fail:	59.5571
Length  240/20, alignment  3/ 3, found:	63.5566
Length  240/20, alignment  3/ 3, fail:	60.2607
Length  240/20, alignment  3/ 9, found:	63.6782
Length  240/20, alignment  3/ 9, fail:	60.2603
Length  240/20, alignment  3/15, found:	60.168
Length  240/20, alignment  3/15, fail:	60.2603
Length  240/20, alignment  9/ 0, found:	59.3477
Length  240/20, alignment  9/ 0, fail:	63.1509
Length  240/20, alignment  9/ 3, found:	60.9932
Length  240/20, alignment  9/ 3, fail:	61.0518
Length  240/20, alignment  9/ 9, found:	60.1528
Length  240/20, alignment  9/ 9, fail:	61.7061
Length  240/20, alignment  9/15, found:	60.1968
Length  240/20, alignment  9/15, fail:	61.6909
Length  240/20, alignment 15/ 0, found:	59.3916
Length  240/20, alignment 15/ 0, fail:	63.5024
Length  240/20, alignment 15/ 3, found:	60.1826
Length  240/20, alignment 15/ 3, fail:	62.873
Length  240/20, alignment 15/ 9, found:	60.1724
Length  240/20, alignment 15/ 9, fail:	60.3633
Length  240/20, alignment 15/15, found:	60.187
Length  240/20, alignment 15/15, fail:	60.3633
Length  260/20, alignment  0/ 0, found:	63.0342
Length  260/20, alignment  0/ 0, fail:	68.752
Length  260/20, alignment  0/ 3, found:	65.959
Length  260/20, alignment  0/ 3, fail:	68.4053
Length  260/20, alignment  0/ 9, found:	63.9126
Length  260/20, alignment  0/ 9, fail:	64.0005
Length  260/20, alignment  0/15, found:	63.9033
Length  260/20, alignment  0/15, fail:	64.001
Length  260/20, alignment  3/ 0, found:	66.4863
Length  260/20, alignment  3/ 0, fail:	63.2876
Length  260/20, alignment  3/ 3, found:	67.4678
Length  260/20, alignment  3/ 3, fail:	64.7432
Length  260/20, alignment  3/ 9, found:	65.9395
Length  260/20, alignment  3/ 9, fail:	64.499
Length  260/20, alignment  3/15, found:	65.8857
Length  260/20, alignment  3/15, fail:	64.7139
Length  260/20, alignment  9/ 0, found:	67.4482
Length  260/20, alignment  9/ 0, fail:	63.2974
Length  260/20, alignment  9/ 3, found:	65.4214
Length  260/20, alignment  9/ 3, fail:	64.9336
Length  260/20, alignment  9/ 9, found:	66.7598
Length  260/20, alignment  9/ 9, fail:	65.3438
Length  260/20, alignment  9/15, found:	66.7158
Length  260/20, alignment  9/15, fail:	67.4629
Length  260/20, alignment 15/ 0, found:	63.0342
Length  260/20, alignment 15/ 0, fail:	66.0078
Length  260/20, alignment 15/ 3, found:	63.9907
Length  260/20, alignment 15/ 3, fail:	64.1182
Length  260/20, alignment 15/ 9, found:	64.0059
Length  260/20, alignment 15/ 9, fail:	64.1035
Length  260/20, alignment 15/15, found:	68.3418
Length  260/20, alignment 15/15, fail:	64.5083
Length  280/20, alignment  0/ 0, found:	69.8896
Length  280/20, alignment  0/ 0, fail:	66.9106
Length  280/20, alignment  0/ 3, found:	67.5405
Length  280/20, alignment  0/ 3, fail:	68.9277
Length  280/20, alignment  0/ 9, found:	67.5161
Length  280/20, alignment  0/ 9, fail:	71.8818
Length  280/20, alignment  0/15, found:	68.9521
Length  280/20, alignment  0/15, fail:	71.2275
Length  280/20, alignment  3/ 0, found:	69.2451
Length  280/20, alignment  3/ 0, fail:	68.5371
Length  280/20, alignment  3/ 3, found:	69.9971
Length  280/20, alignment  3/ 3, fail:	69.6748
Length  280/20, alignment  3/ 9, found:	72.043
Length  280/20, alignment  3/ 9, fail:	67.6387
Length  280/20, alignment  3/15, found:	70.3096
Length  280/20, alignment  3/15, fail:	68.3564
Length  280/20, alignment  9/ 0, found:	67.3896
Length  280/20, alignment  9/ 0, fail:	67.5312
Length  280/20, alignment  9/ 3, found:	68.3271
Length  280/20, alignment  9/ 3, fail:	71.3691
Length  280/20, alignment  9/ 9, found:	67.5215
Length  280/20, alignment  9/ 9, fail:	70.7148
Length  280/20, alignment  9/15, found:	68.293
Length  280/20, alignment  9/15, fail:	68.4102
Length  280/20, alignment 15/ 0, found:	67.5117
Length  280/20, alignment 15/ 0, fail:	67.4238
Length  280/20, alignment 15/ 3, found:	71.4619
Length  280/20, alignment 15/ 3, fail:	67.6094
Length  280/20, alignment 15/ 9, found:	70.4712
Length  280/20, alignment 15/ 9, fail:	68.293
Length  280/20, alignment 15/15, found:	68.2881
Length  280/20, alignment 15/15, fail:	68.2881
Length  300/20, alignment  0/ 0, found:	70.9785
Length  300/20, alignment  0/ 0, fail:	74.2061
Length  300/20, alignment  0/ 3, found:	71.2568
Length  300/20, alignment  0/ 3, fail:	74.7534
Length  300/20, alignment  0/ 9, found:	74.2061
Length  300/20, alignment  0/ 9, fail:	72.6582
Length  300/20, alignment  0/15, found:	72.8193
Length  300/20, alignment  0/15, fail:	76.96
Length  300/20, alignment  3/ 0, found:	70.4023
Length  300/20, alignment  3/ 0, fail:	73.1958
Length  300/20, alignment  3/ 3, found:	71.1787
Length  300/20, alignment  3/ 3, fail:	72.2285
Length  300/20, alignment  3/ 9, found:	71.1689
Length  300/20, alignment  3/ 9, fail:	72.2192
Length  300/20, alignment  3/15, found:	74.7871
Length  300/20, alignment  3/15, fail:	71.4131
Length  300/20, alignment  9/ 0, found:	74.0112
Length  300/20, alignment  9/ 0, fail:	71.8379
Length  300/20, alignment  9/ 3, found:	72.5801
Length  300/20, alignment  9/ 3, fail:	72.5166
Length  300/20, alignment  9/ 9, found:	72.5903
Length  300/20, alignment  9/ 9, fail:	76.7354
Length  300/20, alignment  9/15, found:	77.0435
Length  300/20, alignment  9/15, fail:	74.04
Length  300/20, alignment 15/ 0, found:	71.8623
Length  300/20, alignment 15/ 0, fail:	71.7646
Length  300/20, alignment 15/ 3, found:	72.6729
Length  300/20, alignment 15/ 3, fail:	75.3779
Length  300/20, alignment 15/ 9, found:	71.1641
Length  300/20, alignment 15/ 9, fail:	75.3491
Length  300/20, alignment 15/15, found:	72.6094
Length  300/20, alignment 15/15, fail:	72.5215
Length   42/21, alignment  0/ 0, found:	22.8184
Length   42/21, alignment  0/ 0, fail:	22.9595
Length   42/21, alignment  0/ 3, found:	23.6094
Length   42/21, alignment  0/ 3, fail:	23.7603
Length   42/21, alignment  0/ 9, found:	23.5747
Length   42/21, alignment  0/ 9, fail:	23.79
Length   42/21, alignment  0/15, found:	26.519
Length   42/21, alignment  0/15, fail:	23.77
Length   42/21, alignment  3/ 0, found:	23.521
Length   42/21, alignment  3/ 0, fail:	23.5459
Length   42/21, alignment  3/ 3, found:	24.3071
Length   42/21, alignment  3/ 3, fail:	27.0371
Length   42/21, alignment  3/ 9, found:	24.2925
Length   42/21, alignment  3/ 9, fail:	24.4438
Length   42/21, alignment  3/15, found:	24.2974
Length   42/21, alignment  3/15, fail:	24.4688
Length   42/21, alignment  9/ 0, found:	22.7788
Length   42/21, alignment  9/ 0, fail:	23.0332
Length   42/21, alignment  9/ 3, found:	23.5796
Length   42/21, alignment  9/ 3, fail:	23.7559
Length   42/21, alignment  9/ 9, found:	23.5649
Length   42/21, alignment  9/ 9, fail:	23.7993
Length   42/21, alignment  9/15, found:	23.5698
Length   42/21, alignment  9/15, fail:	23.7554
Length   42/21, alignment 15/ 0, found:	23.5117
Length   42/21, alignment 15/ 0, fail:	28.7803
Length   42/21, alignment 15/ 3, found:	24.5903
Length   42/21, alignment 15/ 3, fail:	24.4492
Length   42/21, alignment 15/ 9, found:	24.2925
Length   42/21, alignment 15/ 9, fail:	24.4683
Length   42/21, alignment 15/15, found:	26.9097
Length   42/21, alignment 15/15, fail:	24.4004
Length   63/21, alignment  0/ 0, found:	26.5435
Length   63/21, alignment  0/ 0, fail:	26.7686
Length   63/21, alignment  0/ 3, found:	27.3589
Length   63/21, alignment  0/ 3, fail:	28.0181
Length   63/21, alignment  0/ 9, found:	27.0615
Length   63/21, alignment  0/ 9, fail:	27.7012
Length   63/21, alignment  0/15, found:	27.3394
Length   63/21, alignment  0/15, fail:	27.6133
Length   63/21, alignment  3/ 0, found:	27.291
Length   63/21, alignment  3/ 0, fail:	27.4224
Length   63/21, alignment  3/ 3, found:	31.4756
Length   63/21, alignment  3/ 3, fail:	28.2578
Length   63/21, alignment  3/ 9, found:	28.0815
Length   63/21, alignment  3/ 9, fail:	28.2427
Length   63/21, alignment  3/15, found:	28.0771
Length   63/21, alignment  3/15, fail:	28.2773
Length   63/21, alignment  9/ 0, found:	27.2808
Length   63/21, alignment  9/ 0, fail:	27.5986
Length   63/21, alignment  9/ 3, found:	27.8672
Length   63/21, alignment  9/ 3, fail:	28.4038
Length   63/21, alignment  9/ 9, found:	27.8716
Length   63/21, alignment  9/ 9, fail:	28.3994
Length   63/21, alignment  9/15, found:	27.8721
Length   63/21, alignment  9/15, fail:	28.4185
Length   63/21, alignment 15/ 0, found:	27.2715
Length   63/21, alignment 15/ 0, fail:	27.3691
Length   63/21, alignment 15/ 3, found:	28.0571
Length   63/21, alignment 15/ 3, fail:	31.7051
Length   63/21, alignment 15/ 9, found:	28.0771
Length   63/21, alignment 15/ 9, fail:	28.2383
Length   63/21, alignment 15/15, found:	28.0669
Length   63/21, alignment 15/15, fail:	31.0215
Length   84/21, alignment  0/ 0, found:	30.9189
Length   84/21, alignment  0/ 0, fail:	31.1338
Length   84/21, alignment  0/ 3, found:	31.7734
Length   84/21, alignment  0/ 3, fail:	32.0859
Length   84/21, alignment  0/ 9, found:	31.7832
Length   84/21, alignment  0/ 9, fail:	32.0762
Length   84/21, alignment  0/15, found:	31.7778
Length   84/21, alignment  0/15, fail:	32.0806
Length   84/21, alignment  3/ 0, found:	30.9238
Length   84/21, alignment  3/ 0, fail:	30.9727
Length   84/21, alignment  3/ 3, found:	35.4648
Length   84/21, alignment  3/ 3, fail:	32.0273
Length   84/21, alignment  3/ 9, found:	31.6514
Length   84/21, alignment  3/ 9, fail:	31.8857
Length   84/21, alignment  3/15, found:	34.7275
Length   84/21, alignment  3/15, fail:	32.1055
Length   84/21, alignment  9/ 0, found:	31.5146
Length   84/21, alignment  9/ 0, fail:	31.6807
Length   84/21, alignment  9/ 3, found:	32.3301
Length   84/21, alignment  9/ 3, fail:	32.5059
Length   84/21, alignment  9/ 9, found:	32.3203
Length   84/21, alignment  9/ 9, fail:	32.5107
Length   84/21, alignment  9/15, found:	32.3105
Length   84/21, alignment  9/15, fail:	32.5205
Length   84/21, alignment 15/ 0, found:	35.4893
Length   84/21, alignment 15/ 0, fail:	31.583
Length   84/21, alignment 15/ 3, found:	32.5254
Length   84/21, alignment 15/ 3, fail:	32.4717
Length   84/21, alignment 15/ 9, found:	35.1865
Length   84/21, alignment 15/ 9, fail:	31.9395
Length   84/21, alignment 15/15, found:	31.7632
Length   84/21, alignment 15/15, fail:	31.9341
Length  105/21, alignment  0/ 0, found:	34.625
Length  105/21, alignment  0/ 0, fail:	34.8398
Length  105/21, alignment  0/ 3, found:	35.4795
Length  105/21, alignment  0/ 3, fail:	35.7676
Length  105/21, alignment  0/ 9, found:	35.46
Length  105/21, alignment  0/ 9, fail:	35.7725
Length  105/21, alignment  0/15, found:	40.1572
Length  105/21, alignment  0/15, fail:	35.7432
Length  105/21, alignment  3/ 0, found:	35.333
Length  105/21, alignment  3/ 0, fail:	38.0918
Length  105/21, alignment  3/ 3, found:	36.1777
Length  105/21, alignment  3/ 3, fail:	36.3145
Length  105/21, alignment  3/ 9, found:	36.1631
Length  105/21, alignment  3/ 9, fail:	36.2949
Length  105/21, alignment  3/15, found:	36.2852
Length  105/21, alignment  3/15, fail:	36.2803
Length  105/21, alignment  9/ 0, found:	34.6494
Length  105/21, alignment  9/ 0, fail:	34.9668
Length  105/21, alignment  9/ 3, found:	35.4502
Length  105/21, alignment  9/ 3, fail:	39.186
Length  105/21, alignment  9/ 9, found:	35.46
Length  105/21, alignment  9/ 9, fail:	35.7725
Length  105/21, alignment  9/15, found:	38.0137
Length  105/21, alignment  9/15, fail:	36.3828
Length  105/21, alignment 15/ 0, found:	36.1587
Length  105/21, alignment 15/ 0, fail:	35.4502
Length  105/21, alignment 15/ 3, found:	36.9639
Length  105/21, alignment 15/ 3, fail:	36.9053
Length  105/21, alignment 15/ 9, found:	36.9395
Length  105/21, alignment 15/ 9, fail:	36.9595
Length  105/21, alignment 15/15, found:	36.9541
Length  105/21, alignment 15/15, fail:	36.3291
Length  126/21, alignment  0/ 0, found:	41.6855
Length  126/21, alignment  0/ 0, fail:	38.541
Length  126/21, alignment  0/ 3, found:	39.0732
Length  126/21, alignment  0/ 3, fail:	44.3325
Length  126/21, alignment  0/ 9, found:	40.123
Length  126/21, alignment  0/ 9, fail:	40.1333
Length  126/21, alignment  0/15, found:	40.1328
Length  126/21, alignment  0/15, fail:	40.0693
Length  126/21, alignment  3/ 0, found:	39.8794
Length  126/21, alignment  3/ 0, fail:	39.8887
Length  126/21, alignment  3/ 3, found:	40.6895
Length  126/21, alignment  3/ 3, fail:	44.4932
Length  126/21, alignment  3/ 9, found:	39.8301
Length  126/21, alignment  3/ 9, fail:	39.9473
Length  126/21, alignment  3/15, found:	42.7109
Length  126/21, alignment  3/15, fail:	39.9429
Length  126/21, alignment  9/ 0, found:	38.3213
Length  126/21, alignment  9/ 0, fail:	38.6338
Length  126/21, alignment  9/ 3, found:	39.1079
Length  126/21, alignment  9/ 3, fail:	39.376
Length  126/21, alignment  9/ 9, found:	39.1123
Length  126/21, alignment  9/ 9, fail:	39.4644
Length  126/21, alignment  9/15, found:	39.1123
Length  126/21, alignment  9/15, fail:	42.4282
Length  126/21, alignment 15/ 0, found:	39.0342
Length  126/21, alignment 15/ 0, fail:	39.1367
Length  126/21, alignment 15/ 3, found:	42.438
Length  126/21, alignment 15/ 3, fail:	40.0352
Length  126/21, alignment 15/ 9, found:	39.8208
Length  126/21, alignment 15/ 9, fail:	40.0449
Length  126/21, alignment 15/15, found:	39.8301
Length  126/21, alignment 15/15, fail:	40.0356
Length  147/21, alignment  0/ 0, found:	41.998
Length  147/21, alignment  0/ 0, fail:	42.2866
Length  147/21, alignment  0/ 3, found:	42.7646
Length  147/21, alignment  0/ 3, fail:	46.564
Length  147/21, alignment  0/ 9, found:	42.7651
Length  147/21, alignment  0/ 9, fail:	43.1211
Length  147/21, alignment  0/15, found:	45.4263
Length  147/21, alignment  0/15, fail:	43.0581
Length  147/21, alignment  3/ 0, found:	42.7305
Length  147/21, alignment  3/ 0, fail:	42.7944
Length  147/21, alignment  3/ 3, found:	43.4922
Length  147/21, alignment  3/ 3, fail:	43.7124
Length  147/21, alignment  3/ 9, found:	43.4873
Length  147/21, alignment  3/ 9, fail:	43.6392
Length  147/21, alignment  3/15, found:	48.1167
Length  147/21, alignment  3/15, fail:	43.6143
Length  147/21, alignment  9/ 0, found:	45.2261
Length  147/21, alignment  9/ 0, fail:	43.0239
Length  147/21, alignment  9/ 3, found:	43.4873
Length  147/21, alignment  9/ 3, fail:	43.9761
Length  147/21, alignment  9/ 9, found:	43.4678
Length  147/21, alignment  9/ 9, fail:	43.8486
Length  147/21, alignment  9/15, found:	43.4634
Length  147/21, alignment  9/15, fail:	43.8535
Length  147/21, alignment 15/ 0, found:	46.2319
Length  147/21, alignment 15/ 0, fail:	43.9858
Length  147/21, alignment 15/ 3, found:	44.5127
Length  147/21, alignment 15/ 3, fail:	46.9253
Length  147/21, alignment 15/ 9, found:	43.4976
Length  147/21, alignment 15/ 9, fail:	44.6836
Length  147/21, alignment 15/15, found:	44.2739
Length  147/21, alignment 15/15, fail:	44.6646
Length  168/21, alignment  0/ 0, found:	46.9688
Length  168/21, alignment  0/ 0, fail:	47.877
Length  168/21, alignment  0/ 3, found:	47.814
Length  168/21, alignment  0/ 3, fail:	51.4468
Length  168/21, alignment  0/ 9, found:	47.0864
Length  168/21, alignment  0/ 9, fail:	50.0747
Length  168/21, alignment  0/15, found:	47.814
Length  168/21, alignment  0/15, fail:	48.2534
Length  168/21, alignment  3/ 0, found:	46.9785
Length  168/21, alignment  3/ 0, fail:	47.2769
Length  168/21, alignment  3/ 3, found:	47.8726
Length  168/21, alignment  3/ 3, fail:	48.0093
Length  168/21, alignment  3/ 9, found:	47.7798
Length  168/21, alignment  3/ 9, fail:	51.0073
Length  168/21, alignment  3/15, found:	47.1694
Length  168/21, alignment  3/15, fail:	49.9277
Length  168/21, alignment  9/ 0, found:	46.3926
Length  168/21, alignment  9/ 0, fail:	46.4175
Length  168/21, alignment  9/ 3, found:	47.0962
Length  168/21, alignment  9/ 3, fail:	47.4771
Length  168/21, alignment  9/ 9, found:	47.0908
Length  168/21, alignment  9/ 9, fail:	47.5205
Length  168/21, alignment  9/15, found:	50.8511
Length  168/21, alignment  9/15, fail:	47.438
Length  168/21, alignment 15/ 0, found:	46.3735
Length  168/21, alignment 15/ 0, fail:	49.9282
Length  168/21, alignment 15/ 3, found:	48.7026
Length  168/21, alignment 15/ 3, fail:	49.2007
Length  168/21, alignment 15/ 9, found:	48.6929
Length  168/21, alignment 15/ 9, fail:	49.2007
Length  168/21, alignment 15/15, found:	48.7021
Length  168/21, alignment 15/15, fail:	49.1323
Length  189/21, alignment  0/ 0, found:	55.9443
Length  189/21, alignment  0/ 0, fail:	51.1196
Length  189/21, alignment  0/ 3, found:	50.856
Length  189/21, alignment  0/ 3, fail:	52.6138
Length  189/21, alignment  0/ 9, found:	51.4224
Length  189/21, alignment  0/ 9, fail:	52.5845
Length  189/21, alignment  0/15, found:	51.4126
Length  189/21, alignment  0/15, fail:	52.5942
Length  189/21, alignment  3/ 0, found:	51.3687
Length  189/21, alignment  3/ 0, fail:	54.8989
Length  189/21, alignment  3/ 3, found:	51.5591
Length  189/21, alignment  3/ 3, fail:	51.8423
Length  189/21, alignment  3/ 9, found:	56.1489
Length  189/21, alignment  3/ 9, fail:	53.478
Length  189/21, alignment  3/15, found:	53.522
Length  189/21, alignment  3/15, fail:	53.439
Length  189/21, alignment  9/ 0, found:	52.0913
Length  189/21, alignment  9/ 0, fail:	52.3208
Length  189/21, alignment  9/ 3, found:	56.1636
Length  189/21, alignment  9/ 3, fail:	52.5601
Length  189/21, alignment  9/ 9, found:	54.8354
Length  189/21, alignment  9/ 9, fail:	51.144
Length  189/21, alignment  9/15, found:	51.6812
Length  189/21, alignment  9/15, fail:	51.1191
Length  189/21, alignment 15/ 0, found:	51.9741
Length  189/21, alignment 15/ 0, fail:	50.9048
Length  189/21, alignment 15/ 3, found:	52.7993
Length  189/21, alignment 15/ 3, fail:	55.4751
Length  189/21, alignment 15/ 9, found:	53.5464
Length  189/21, alignment 15/ 9, fail:	54.9038
Length  189/21, alignment 15/15, found:	51.5732
Length  189/21, alignment 15/15, fail:	51.8472
Length  210/21, alignment  0/ 0, found:	53.7466
Length  210/21, alignment  0/ 0, fail:	53.9419
Length  210/21, alignment  0/ 3, found:	54.5376
Length  210/21, alignment  0/ 3, fail:	54.8599
Length  210/21, alignment  0/ 9, found:	59.2061
Length  210/21, alignment  0/ 9, fail:	55.3872
Length  210/21, alignment  0/15, found:	57.1938
Length  210/21, alignment  0/15, fail:	54.7524
Length  210/21, alignment  3/ 0, found:	54.4399
Length  210/21, alignment  3/ 0, fail:	54.5327
Length  210/21, alignment  3/ 3, found:	55.2163
Length  210/21, alignment  3/ 3, fail:	55.4702
Length  210/21, alignment  3/ 9, found:	55.2163
Length  210/21, alignment  3/ 9, fail:	60.251
Length  210/21, alignment  3/15, found:	56.6958
Length  210/21, alignment  3/15, fail:	58.7222
Length  210/21, alignment  9/ 0, found:	54.9233
Length  210/21, alignment  9/ 0, fail:	54.0737
Length  210/21, alignment  9/ 3, found:	55.7681
Length  210/21, alignment  9/ 3, fail:	54.8403
Length  210/21, alignment  9/ 9, found:	55.7729
Length  210/21, alignment  9/ 9, fail:	59.9136
Length  210/21, alignment  9/15, found:	57.7705
Length  210/21, alignment  9/15, fail:	58.5415
Length  210/21, alignment 15/ 0, found:	54.4009
Length  210/21, alignment 15/ 0, fail:	54.5283
Length  210/21, alignment 15/ 3, found:	55.2212
Length  210/21, alignment 15/ 3, fail:	55.6948
Length  210/21, alignment 15/ 9, found:	55.2114
Length  210/21, alignment 15/ 9, fail:	59.9385
Length  210/21, alignment 15/15, found:	55.2065
Length  210/21, alignment 15/15, fail:	55.4849
Length  231/21, alignment  0/ 0, found:	60.2017
Length  231/21, alignment  0/ 0, fail:	57.8335
Length  231/21, alignment  0/ 3, found:	58.2388
Length  231/21, alignment  0/ 3, fail:	58.6587
Length  231/21, alignment  0/ 9, found:	58.1611
Length  231/21, alignment  0/ 9, fail:	58.4487
Length  231/21, alignment  0/15, found:	62.9854
Length  231/21, alignment  0/15, fail:	58.5029
Length  231/21, alignment  3/ 0, found:	61.1733
Length  231/21, alignment  3/ 0, fail:	58.2197
Length  231/21, alignment  3/ 3, found:	58.9614
Length  231/21, alignment  3/ 3, fail:	59.1279
Length  231/21, alignment  3/ 9, found:	58.8882
Length  231/21, alignment  3/ 9, fail:	59.123
Length  231/21, alignment  3/15, found:	62.5308
Length  231/21, alignment  3/15, fail:	59.1426
Length  231/21, alignment  9/ 0, found:	61.2905
Length  231/21, alignment  9/ 0, fail:	58.4292
Length  231/21, alignment  9/ 3, found:	58.937
Length  231/21, alignment  9/ 3, fail:	59.2305
Length  231/21, alignment  9/ 9, found:	58.9272
Length  231/21, alignment  9/ 9, fail:	59.2549
Length  231/21, alignment  9/15, found:	63.3564
Length  231/21, alignment  9/15, fail:	59.9868
Length  231/21, alignment 15/ 0, found:	61.8916
Length  231/21, alignment 15/ 0, fail:	59.103
Length  231/21, alignment 15/ 3, found:	60.0508
Length  231/21, alignment 15/ 3, fail:	59.8745
Length  231/21, alignment 15/ 9, found:	60.0264
Length  231/21, alignment 15/ 9, fail:	63.5078
Length  231/21, alignment 15/15, found:	58.937
Length  231/21, alignment 15/15, fail:	59.1816
Length  252/21, alignment  0/ 0, found:	62.3989
Length  252/21, alignment  0/ 0, fail:	62.7261
Length  252/21, alignment  0/ 3, found:	63.2344
Length  252/21, alignment  0/ 3, fail:	63.6055
Length  252/21, alignment  0/ 9, found:	63.2046
Length  252/21, alignment  0/ 9, fail:	66.7158
Length  252/21, alignment  0/15, found:	62.5947
Length  252/21, alignment  0/15, fail:	65.6904
Length  252/21, alignment  3/ 0, found:	61.7793
Length  252/21, alignment  3/ 0, fail:	61.8521
