                       	strsep
Length   68/17, alignment  3/ 9, fail:	25.7393
Length   68/17, alignment  3/15, found:	21.1041
Length   68/17, alignment  3/15, fail:	26.1262
Length   68/17, alignment  9/ 0, found:	17.1855
Length   68/17, alignment  9/ 0, fail:	23.2013
Length   68/17, alignment  9/ 3, found:	17.8594
Length   68/17, alignment  9/ 3, fail:	24.4343
Length   68/17, alignment  9/ 9, found:	19.7844
Length   68/17, alignment  9/ 9, fail:	25.6049
Length   68/17, alignment  9/15, found:	20.2324
Length   68/17, alignment  9/15, fail:	25.8894
Length   68/17, alignment 15/ 0, found:	17.8313
Length   68/17, alignment 15/ 0, fail:	24.5453
Length   68/17, alignment 15/ 3, found:	19.0436
Length   68/17, alignment 15/ 3, fail:	25.8235
Length   68/17, alignment 15/ 9, found:	20.4047
Length   68/17, alignment 15/ 9, fail:	26.7805
Length   68/17, alignment 15/15, found:	20.8417
Length   68/17, alignment 15/15, fail:	27.198
Length   85/17, alignment  0/ 0, found:	18.3806
Length   85/17, alignment  0/ 0, fail:	27.2468
Length   85/17, alignment  0/ 3, found:	19.9396
Length   85/17, alignment  0/ 3, fail:	28.4468
Length   85/17, alignment  0/ 9, found:	21.5057
Length   85/17, alignment  0/ 9, fail:	29.5455
Length   85/17, alignment  0/15, found:	20.8759
Length   85/17, alignment  0/15, fail:	29.1244
Length   85/17, alignment  3/ 0, found:	18.8701
Length   85/17, alignment  3/ 0, fail:	29.0853
Length   85/17, alignment  3/ 3, found:	20.7355
Length   85/17, alignment  3/ 3, fail:	28.6898
Length   85/17, alignment  3/ 9, found:	21.0822
Length   85/17, alignment  3/ 9, fail:	30.8895
Length   85/17, alignment  3/15, found:	22.0758
Length   85/17, alignment  3/15, fail:	31.2484
Length   85/17, alignment  9/ 0, found:	18.3893
Length   85/17, alignment  9/ 0, fail:	26.5413
Length   85/17, alignment  9/ 3, found:	20.694
Length   85/17, alignment  9/ 3, fail:	27.6558
Length   85/17, alignment  9/ 9, found:	21.5314
Length   85/17, alignment  9/ 9, fail:	29.4845
Length   85/17, alignment  9/15, found:	21.3226
Length   85/17, alignment  9/15, fail:	30.3488
Length   85/17, alignment 15/ 0, found:	19.3109
Length   85/17, alignment 15/ 0, fail:	28.5713
Length   85/17, alignment 15/ 3, found:	20.5535
Length   85/17, alignment 15/ 3, fail:	29.0463
Length   85/17, alignment 15/ 9, found:	22.2369
Length   85/17, alignment 15/ 9, fail:	30.6919
Length   85/17, alignment 15/15, found:	22.1844
Length   85/17, alignment 15/15, fail:	31.1801
Length  102/17, alignment  0/ 0, found:	20.1752
Length  102/17, alignment  0/ 0, fail:	29.847
Length  102/17, alignment  0/ 3, found:	21.4752
Length  102/17, alignment  0/ 3, fail:	30.8944
Length  102/17, alignment  0/ 9, found:	21.8109
Length  102/17, alignment  0/ 9, fail:	33.4043
Length  102/17, alignment  0/15, found:	22.1954
Length  102/17, alignment  0/15, fail:	33.1785
Length  102/17, alignment  3/ 0, found:	20.777
Length  102/17, alignment  3/ 0, fail:	31.0812
Length  102/17, alignment  3/ 3, found:	21.7914
Length  102/17, alignment  3/ 3, fail:	31.9736
Length  102/17, alignment  3/ 9, found:	22.879
Length  102/17, alignment  3/ 9, fail:	32.4961
Length  102/17, alignment  3/15, found:	24.2792
Length  102/17, alignment  3/15, fail:	33.5275
Length  102/17, alignment  9/ 0, found:	20.6671
Length  102/17, alignment  9/ 0, fail:	29.8055
Length  102/17, alignment  9/ 3, found:	22.7521
Length  102/17, alignment  9/ 3, fail:	30.9554
Length  102/17, alignment  9/ 9, found:	23.476
Length  102/17, alignment  9/ 9, fail:	32.1567
Length  102/17, alignment  9/15, found:	23.1439
Length  102/17, alignment  9/15, fail:	33.4958
Length  102/17, alignment 15/ 0, found:	21.7987
Length  102/17, alignment 15/ 0, fail:	30.5428
Length  102/17, alignment 15/ 3, found:	22.2212
Length  102/17, alignment 15/ 3, fail:	32.7401
Length  102/17, alignment 15/ 9, found:	23.0964
Length  102/17, alignment 15/ 9, fail:	33.3822
Length  102/17, alignment 15/15, found:	23.4053
Length  102/17, alignment 15/15, fail:	33.7803
Length  119/17, alignment  0/ 0, found:	21.2323
Length  119/17, alignment  0/ 0, fail:	33.4115
Length  119/17, alignment  0/ 3, found:	22.453
Length  119/17, alignment  0/ 3, fail:	33.8352
Length  119/17, alignment  0/ 9, found:	24.2792
Length  119/17, alignment  0/ 9, fail:	35.6713
Length  119/17, alignment  0/15, found:	23.88
Length  119/17, alignment  0/15, fail:	35.4772
Length  119/17, alignment  3/ 0, found:	22.8876
Length  119/17, alignment  3/ 0, fail:	34.1831
Length  119/17, alignment  3/ 3, found:	23.266
Length  119/17, alignment  3/ 3, fail:	34.3966
Length  119/17, alignment  3/ 9, found:	25.0922
Length  119/17, alignment  3/ 9, fail:	36.4183
Length  119/17, alignment  3/15, found:	24.6467
Length  119/17, alignment  3/15, fail:	36.03
Length  119/17, alignment  9/ 0, found:	22.9108
Length  119/17, alignment  9/ 0, fail:	34.1501
Length  119/17, alignment  9/ 3, found:	23.9595
Length  119/17, alignment  9/ 3, fail:	35.272
Length  119/17, alignment  9/ 9, found:	25.4878
Length  119/17, alignment  9/ 9, fail:	36.9396
Length  119/17, alignment  9/15, found:	25.2522
Length  119/17, alignment  9/15, fail:	36.7576
Length  119/17, alignment 15/ 0, found:	23.5896
Length  119/17, alignment 15/ 0, fail:	34.5432
Length  119/17, alignment 15/ 3, found:	23.7067
Length  119/17, alignment 15/ 3, fail:	34.8813
Length  119/17, alignment 15/ 9, found:	25.4622
Length  119/17, alignment 15/ 9, fail:	36.5244
Length  119/17, alignment 15/15, found:	24.8506
Length  119/17, alignment 15/15, fail:	36.1802
Length   72/18, alignment  0/ 0, found:	19.057
Length   72/18, alignment  0/ 0, fail:	25.2144
Length   72/18, alignment  0/ 3, found:	19.7869
Length   72/18, alignment  0/ 3, fail:	25.7026
Length   72/18, alignment  0/ 9, found:	19.7979
Length   72/18, alignment  0/ 9, fail:	27.5912
Length   72/18, alignment  0/15, found:	20.1543
Length   72/18, alignment  0/15, fail:	27.6949
Length   72/18, alignment  3/ 0, found:	17.6628
Length   72/18, alignment  3/ 0, fail:	24.5332
Length   72/18, alignment  3/ 3, found:	18.8335
Length   72/18, alignment  3/ 3, fail:	26.5266
Length   72/18, alignment  3/ 9, found:	19.7833
Length   72/18, alignment  3/ 9, fail:	27.9927
Length   72/18, alignment  3/15, found:	20.1653
Length   72/18, alignment  3/15, fail:	26.9808
Length   72/18, alignment  9/ 0, found:	18.333
Length   72/18, alignment  9/ 0, fail:	25.1924
Length   72/18, alignment  9/ 3, found:	20.0079
Length   72/18, alignment  9/ 3, fail:	25.738
Length   72/18, alignment  9/ 9, found:	19.9272
Length   72/18, alignment  9/ 9, fail:	27.64
Length   72/18, alignment  9/15, found:	20.2203
Length   72/18, alignment  9/15, fail:	27.6716
Length   72/18, alignment 15/ 0, found:	18.6162
Length   72/18, alignment 15/ 0, fail:	25.4866
Length   72/18, alignment 15/ 3, found:	20.3949
Length   72/18, alignment 15/ 3, fail:	25.8955
Length   72/18, alignment 15/ 9, found:	20.7281
Length   72/18, alignment 15/ 9, fail:	26.8147
Length   72/18, alignment 15/15, found:	20.3229
Length   72/18, alignment 15/15, fail:	28.088
Length   90/18, alignment  0/ 0, found:	19.2607
Length   90/18, alignment  0/ 0, fail:	28.7118
Length   90/18, alignment  0/ 3, found:	20.4486
Length   90/18, alignment  0/ 3, fail:	29.0402
Length   90/18, alignment  0/ 9, found:	22.5446
Length   90/18, alignment  0/ 9, fail:	30.1168
Length   90/18, alignment  0/15, found:	22.4078
Length   90/18, alignment  0/15, fail:	30.5245
Length   90/18, alignment  3/ 0, found:	20.0214
Length   90/18, alignment  3/ 0, fail:	29.3771
Length   90/18, alignment  3/ 3, found:	21.2531
Length   90/18, alignment  3/ 3, fail:	29.996
Length   90/18, alignment  3/ 9, found:	22.0929
Length   90/18, alignment  3/ 9, fail:	31.2362
Length   90/18, alignment  3/15, found:	22.4556
Length   90/18, alignment  3/15, fail:	32.3043
Length   90/18, alignment  9/ 0, found:	19.2279
Length   90/18, alignment  9/ 0, fail:	27.8218
Length   90/18, alignment  9/ 3, found:	21.5057
Length   90/18, alignment  9/ 3, fail:	29.0157
Length   90/18, alignment  9/ 9, found:	22.1161
Length   90/18, alignment  9/ 9, fail:	30.0656
Length   90/18, alignment  9/15, found:	21.7377
Length   90/18, alignment  9/15, fail:	31.4144
Length   90/18, alignment 15/ 0, found:	20.3375
Length   90/18, alignment 15/ 0, fail:	29.9128
Length   90/18, alignment 15/ 3, found:	22.1893
Length   90/18, alignment 15/ 3, fail:	31.2338
Length   90/18, alignment 15/ 9, found:	22.3676
Length   90/18, alignment 15/ 9, fail:	31.1057
Length   90/18, alignment 15/15, found:	22.6141
Length   90/18, alignment 15/15, fail:	30.8163
Length  108/18, alignment  0/ 0, found:	22.1161
Length  108/18, alignment  0/ 0, fail:	32.2214
Length  108/18, alignment  0/ 3, found:	22.16
Length  108/18, alignment  0/ 3, fail:	32.6096
Length  108/18, alignment  0/ 9, found:	23.8898
Length  108/18, alignment  0/ 9, fail:	34.448
Length  108/18, alignment  0/15, found:	24.2146
Length  108/18, alignment  0/15, fail:	33.9915
Length  108/18, alignment  3/ 0, found:	21.5619
Length  108/18, alignment  3/ 0, fail:	32.8953
Length  108/18, alignment  3/ 3, found:	23.2916
Length  108/18, alignment  3/ 3, fail:	32.5645
Length  108/18, alignment  3/ 9, found:	23.5699
Length  108/18, alignment  3/ 9, fail:	34.3455
Length  108/18, alignment  3/15, found:	24.6846
Length  108/18, alignment  3/15, fail:	33.9817
Length  108/18, alignment  9/ 0, found:	21.0773
Length  108/18, alignment  9/ 0, fail:	32.5887
Length  108/18, alignment  9/ 3, found:	22.3517
Length  108/18, alignment  9/ 3, fail:	33.287
Length  108/18, alignment  9/ 9, found:	23.0609
Length  108/18, alignment  9/ 9, fail:	34.332
Length  108/18, alignment  9/15, found:	23.4247
Length  108/18, alignment  9/15, fail:	34.6091
Length  108/18, alignment 15/ 0, found:	21.8085
Length  108/18, alignment 15/ 0, fail:	32.6547
Length  108/18, alignment 15/ 3, found:	22.9597
Length  108/18, alignment 15/ 3, fail:	33.5409
Length  108/18, alignment 15/ 9, found:	23.7933
Length  108/18, alignment 15/ 9, fail:	33.7437
Length  108/18, alignment 15/15, found:	25.002
Length  108/18, alignment 15/15, fail:	34.719
Length  126/18, alignment  0/ 0, found:	22.4188
Length  126/18, alignment  0/ 0, fail:	34.719
Length  126/18, alignment  0/ 3, found:	24.6467
Length  126/18, alignment  0/ 3, fail:	36.5612
Length  126/18, alignment  0/ 9, found:	24.4696
Length  126/18, alignment  0/ 9, fail:	37.0214
Length  126/18, alignment  0/15, found:	26.3118
Length  126/18, alignment  0/15, fail:	38.5106
Length  126/18, alignment  3/ 0, found:	23.4443
Length  126/18, alignment  3/ 0, fail:	35.1426
Length  126/18, alignment  3/ 3, found:	25.4854
Length  126/18, alignment  3/ 3, fail:	37.2373
Length  126/18, alignment  3/ 9, found:	25.5914
Length  126/18, alignment  3/ 9, fail:	38.3091
Length  126/18, alignment  3/15, found:	25.926
Length  126/18, alignment  3/15, fail:	38.7523
Length  126/18, alignment  9/ 0, found:	23.3099
Length  126/18, alignment  9/ 0, fail:	35.7346
Length  126/18, alignment  9/ 3, found:	25.1375
Length  126/18, alignment  9/ 3, fail:	36.8077
Length  126/18, alignment  9/ 9, found:	25.4487
Length  126/18, alignment  9/ 9, fail:	37.8783
Length  126/18, alignment  9/15, found:	25.7576
Length  126/18, alignment  9/15, fail:	38.2042
Length  126/18, alignment 15/ 0, found:	23.9972
Length  126/18, alignment 15/ 0, fail:	36.7369
Length  126/18, alignment 15/ 3, found:	25.6392
Length  126/18, alignment 15/ 3, fail:	37.4534
Length  126/18, alignment 15/ 9, found:	25.8381
Length  126/18, alignment 15/ 9, fail:	38.5826
Length  126/18, alignment 15/15, found:	26.7476
Length  126/18, alignment 15/15, fail:	37.7257
Length   76/19, alignment  0/ 0, found:	18.062
Length   76/19, alignment  0/ 0, fail:	26.8757
Length   76/19, alignment  0/ 3, found:	19.7113
Length   76/19, alignment  0/ 3, fail:	27.9963
Length   76/19, alignment  0/ 9, found:	20.0568
Length   76/19, alignment  0/ 9, fail:	27.8854
Length   76/19, alignment  0/15, found:	21.1664
Length   76/19, alignment  0/15, fail:	28.2185
Length   76/19, alignment  3/ 0, found:	19.588
Length   76/19, alignment  3/ 0, fail:	25.8577
Length   76/19, alignment  3/ 3, found:	20.0873
Length   76/19, alignment  3/ 3, fail:	27.8267
Length   76/19, alignment  3/ 9, found:	20.9955
Length   76/19, alignment  3/ 9, fail:	28.6703
Length   76/19, alignment  3/15, found:	21.2115
Length   76/19, alignment  3/15, fail:	28.2734
Length   76/19, alignment  9/ 0, found:	18.9215
Length   76/19, alignment  9/ 0, fail:	25.8406
Length   76/19, alignment  9/ 3, found:	19.9152
Length   76/19, alignment  9/ 3, fail:	26.9258
Length   76/19, alignment  9/ 9, found:	20.0751
Length   76/19, alignment  9/ 9, fail:	28.9412
Length   76/19, alignment  9/15, found:	20.3864
Length   76/19, alignment  9/15, fail:	28.818
Length   76/19, alignment 15/ 0, found:	18.698
Length   76/19, alignment 15/ 0, fail:	26.0103
Length   76/19, alignment 15/ 3, found:	21.2128
Length   76/19, alignment 15/ 3, fail:	27.1078
Length   76/19, alignment 15/ 9, found:	21.8854
Length   76/19, alignment 15/ 9, fail:	28.0146
Length   76/19, alignment 15/15, found:	21.3287
Length   76/19, alignment 15/15, fail:	29.3002
Length   95/19, alignment  0/ 0, found:	19.5624
Length   95/19, alignment  0/ 0, fail:	29.4821
Length   95/19, alignment  0/ 3, found:	20.7758
Length   95/19, alignment  0/ 3, fail:	29.8519
Length   95/19, alignment  0/ 9, found:	22.6166
Length   95/19, alignment  0/ 9, fail:	30.7638
Length   95/19, alignment  0/15, found:	22.5238
Length   95/19, alignment  0/15, fail:	31.1509
Length   95/19, alignment  3/ 0, found:	20.4131
Length   95/19, alignment  3/ 0, fail:	30.4319
Length   95/19, alignment  3/ 3, found:	22.3883
Length   95/19, alignment  3/ 3, fail:	31.4327
Length   95/19, alignment  3/ 9, found:	22.9841
Length   95/19, alignment  3/ 9, fail:	32.9196
Length   95/19, alignment  3/15, found:	22.6851
Length   95/19, alignment  3/15, fail:	32.4618
Length   95/19, alignment  9/ 0, found:	20.3473
Length   95/19, alignment  9/ 0, fail:	30.411
Length   95/19, alignment  9/ 3, found:	21.5875
Length   95/19, alignment  9/ 3, fail:	31.2618
Length   95/19, alignment  9/ 9, found:	22.375
Length   95/19, alignment  9/ 9, fail:	31.5499
Length   95/19, alignment  9/15, found:	23.5858
Length   95/19, alignment  9/15, fail:	31.8136
Length   95/19, alignment 15/ 0, found:	20.6732
Length   95/19, alignment 15/ 0, fail:	29.6346
Length   95/19, alignment 15/ 3, found:	21.8585
Length   95/19, alignment 15/ 3, fail:	31.4852
Length   95/19, alignment 15/ 9, found:	23.2819
Length   95/19, alignment 15/ 9, fail:	31.5829
Length   95/19, alignment 15/15, found:	22.8145
Length   95/19, alignment 15/15, fail:	32.9012
Length  114/19, alignment  0/ 0, found:	21.927
Length  114/19, alignment  0/ 0, fail:	33.9095
Length  114/19, alignment  0/ 3, found:	22.9803
Length  114/19, alignment  0/ 3, fail:	35.0291
Length  114/19, alignment  0/ 9, found:	23.8557
Length  114/19, alignment  0/ 9, fail:	36.1643
Length  114/19, alignment  0/15, found:	24.1865
Length  114/19, alignment  0/15, fail:	36.2412
Length  114/19, alignment  3/ 0, found:	22.7325
Length  114/19, alignment  3/ 0, fail:	33.9034
Length  114/19, alignment  3/ 3, found:	23.8508
Length  114/19, alignment  3/ 3, fail:	35.1108
Length  114/19, alignment  3/ 9, found:	24.6821
Length  114/19, alignment  3/ 9, fail:	35.9226
Length  114/19, alignment  3/15, found:	24.9812
Length  114/19, alignment  3/15, fail:	36.2999
Length  114/19, alignment  9/ 0, found:	21.9281
Length  114/19, alignment  9/ 0, fail:	33.5667
Length  114/19, alignment  9/ 3, found:	23.1122
Length  114/19, alignment  9/ 3, fail:	33.9219
Length  114/19, alignment  9/ 9, found:	25.4902
Length  114/19, alignment  9/ 9, fail:	35.6504
Length  114/19, alignment  9/15, found:	24.2659
Length  114/19, alignment  9/15, fail:	35.2073
Length  114/19, alignment 15/ 0, found:	23.7324
Length  114/19, alignment 15/ 0, fail:	33.9854
Length  114/19, alignment 15/ 3, found:	24.2218
Length  114/19, alignment 15/ 3, fail:	35.0499
Length  114/19, alignment 15/ 9, found:	25.7722
Length  114/19, alignment 15/ 9, fail:	35.9934
Length  114/19, alignment 15/15, found:	25.0813
Length  114/19, alignment 15/15, fail:	35.6223
Length  133/19, alignment  0/ 0, found:	24.853
Length  133/19, alignment  0/ 0, fail:	37.0775
Length  133/19, alignment  0/ 3, found:	24.9446
Length  133/19, alignment  0/ 3, fail:	38.5167
Length  133/19, alignment  0/ 9, found:	26.4766
Length  133/19, alignment  0/ 9, fail:	39.4628
Length  133/19, alignment  0/15, found:	26.1836
Length  133/19, alignment  0/15, fail:	39.6715
Length  133/19, alignment  3/ 0, found:	24.2891
Length  133/19, alignment  3/ 0, fail:	38.5997
Length  133/19, alignment  3/ 3, found:	26.1262
Length  133/19, alignment  3/ 3, fail:	39.7118
Length  133/19, alignment  3/ 9, found:	27.0504
Length  133/19, alignment  3/ 9, fail:	39.3175
Length  133/19, alignment  3/15, found:	26.6145
Length  133/19, alignment  3/15, fail:	40.6909
Length  133/19, alignment  9/ 0, found:	24.4781
Length  133/19, alignment  9/ 0, fail:	36.5013
Length  133/19, alignment  9/ 3, found:	26.3362
Length  133/19, alignment  9/ 3, fail:	37.4767
Length  133/19, alignment  9/ 9, found:	26.4949
Length  133/19, alignment  9/ 9, fail:	38.3605
Length  133/19, alignment  9/15, found:	27.1833
Length  133/19, alignment  9/15, fail:	39.3895
Length  133/19, alignment 15/ 0, found:	25.2301
Length  133/19, alignment 15/ 0, fail:	38.2311
Length  133/19, alignment 15/ 3, found:	26.8441
Length  133/19, alignment 15/ 3, fail:	39.3724
Length  133/19, alignment 15/ 9, found:	27.2822
Length  133/19, alignment 15/ 9, fail:	41.2683
Length  133/19, alignment 15/15, found:	26.7732
Length  133/19, alignment 15/15, fail:	40.5809
Length   80/20, alignment  0/ 0, found:	19.2754
Length   80/20, alignment  0/ 0, fail:	26.6133
Length   80/20, alignment  0/ 3, found:	21.1407
Length   80/20, alignment  0/ 3, fail:	28.3126
Length   80/20, alignment  0/ 9, found:	21.1969
Length   80/20, alignment  0/ 9, fail:	28.564
Length   80/20, alignment  0/15, found:	21.4093
Length   80/20, alignment  0/15, fail:	28.8728
Length   80/20, alignment  3/ 0, found:	20.2715
Length   80/20, alignment  3/ 0, fail:	26.6572
Length   80/20, alignment  3/ 3, found:	20.5547
Length   80/20, alignment  3/ 3, fail:	28.6813
Length   80/20, alignment  3/ 9, found:	21.3312
Length   80/20, alignment  3/ 9, fail:	29.3246
Length   80/20, alignment  3/15, found:	21.6095
Length   80/20, alignment  3/15, fail:	29.1097
Length   80/20, alignment  9/ 0, found:	20.2373
Length   80/20, alignment  9/ 0, fail:	27.281
Length   80/20, alignment  9/ 3, found:	21.2469
Length   80/20, alignment  9/ 3, fail:	27.6313
Length   80/20, alignment  9/ 9, found:	21.1615
Length   80/20, alignment  9/ 9, fail:	29.3319
Length   80/20, alignment  9/15, found:	21.4056
Length   80/20, alignment  9/15, fail:	29.6078
Length   80/20, alignment 15/ 0, found:	20.3168
Length   80/20, alignment 15/ 0, fail:	27.5117
Length   80/20, alignment 15/ 3, found:	21.9026
Length   80/20, alignment 15/ 3, fail:	27.9634
Length   80/20, alignment 15/ 9, found:	22.1588
Length   80/20, alignment 15/ 9, fail:	28.6678
Length   80/20, alignment 15/15, found:	21.7462
Length   80/20, alignment 15/15, fail:	29.9557
Length  100/20, alignment  0/ 0, found:	22.0575
Length  100/20, alignment  0/ 0, fail:	30.7504
Length  100/20, alignment  0/ 3, found:	21.833
Length  100/20, alignment  0/ 3, fail:	32.7365
Length  100/20, alignment  0/ 9, found:	22.6106
Length  100/20, alignment  0/ 9, fail:	33.3578
Length  100/20, alignment  0/15, found:	22.9121
Length  100/20, alignment  0/15, fail:	33.928
Length  100/20, alignment  3/ 0, found:	21.6754
Length  100/20, alignment  3/ 0, fail:	31.4645
Length  100/20, alignment  3/ 3, found:	23.2551
Length  100/20, alignment  3/ 3, fail:	32.651
Length  100/20, alignment  3/ 9, found:	24.5588
Length  100/20, alignment  3/ 9, fail:	33.4116
Length  100/20, alignment  3/15, found:	24.3866
Length  100/20, alignment  3/15, fail:	33.0979
Length  100/20, alignment  9/ 0, found:	21.6986
Length  100/20, alignment  9/ 0, fail:	30.7345
Length  100/20, alignment  9/ 3, found:	22.6324
Length  100/20, alignment  9/ 3, fail:	31.8441
Length  100/20, alignment  9/ 9, found:	22.5543
Length  100/20, alignment  9/ 9, fail:	33.6765
Length  100/20, alignment  9/15, found:	23.8434
Length  100/20, alignment  9/15, fail:	33.0564
Length  100/20, alignment 15/ 0, found:	21.8341
Length  100/20, alignment 15/ 0, fail:	31.9247
Length  100/20, alignment 15/ 3, found:	23.5614
Length  100/20, alignment 15/ 3, fail:	31.8856
Length  100/20, alignment 15/ 9, found:	23.5762
Length  100/20, alignment 15/ 9, fail:	33.5471
Length  100/20, alignment 15/15, found:	23.8446
Length  100/20, alignment 15/15, fail:	33.7522
Length  120/20, alignment  0/ 0, found:	23.0208
Length  120/20, alignment  0/ 0, fail:	35.6345
Length  120/20, alignment  0/ 3, found:	24.1328
Length  120/20, alignment  0/ 3, fail:	36.1338
Length  120/20, alignment  0/ 9, found:	24.9006
Length  120/20, alignment  0/ 9, fail:	37.4108
Length  120/20, alignment  0/15, found:	25.1704
Length  120/20, alignment  0/15, fail:	37.3887
Length  120/20, alignment  3/ 0, found:	23.1636
Length  120/20, alignment  3/ 0, fail:	35.4734
Length  120/20, alignment  3/ 3, found:	24.1816
Length  120/20, alignment  3/ 3, fail:	36.0605
Length  120/20, alignment  3/ 9, found:	24.9714
Length  120/20, alignment  3/ 9, fail:	37.5084
Length  120/20, alignment  3/15, found:	25.2681
Length  120/20, alignment  3/15, fail:	37.3557
Length  120/20, alignment  9/ 0, found:	23.0427
Length  120/20, alignment  9/ 0, fail:	35.2683
Length  120/20, alignment  9/ 3, found:	24.1121
Length  120/20, alignment  9/ 3, fail:	36.1326
Length  120/20, alignment  9/ 9, found:	24.8616
Length  120/20, alignment  9/ 9, fail:	37.4791
Length  120/20, alignment  9/15, found:	25.1484
Length  120/20, alignment  9/15, fail:	37.3374
Length  120/20, alignment 15/ 0, found:	23.3101
Length  120/20, alignment 15/ 0, fail:	35.4465
Length  120/20, alignment 15/ 3, found:	24.3635
Length  120/20, alignment 15/ 3, fail:	37.1274
Length  120/20, alignment 15/ 9, found:	25.0543
Length  120/20, alignment 15/ 9, fail:	37.5304
Length  120/20, alignment 15/15, found:	26.0237
Length  120/20, alignment 15/15, fail:	37.1898
Length  140/20, alignment  0/ 0, found:	24.6064
Length  140/20, alignment  0/ 0, fail:	39.2174
Length  140/20, alignment  0/ 3, found:	26.7976
Length  140/20, alignment  0/ 3, fail:	39.1515
Length  140/20, alignment  0/ 9, found:	26.5498
Length  140/20, alignment  0/ 9, fail:	41.0498
Length  140/20, alignment  0/15, found:	27.6521
Length  140/20, alignment  0/15, fail:	40.3917
Length  140/20, alignment  3/ 0, found:	26.3386
Length  140/20, alignment  3/ 0, fail:	38.9366
Length  140/20, alignment  3/ 3, found:	26.5706
Length  140/20, alignment  3/ 3, fail:	39.3395
Length  140/20, alignment  3/ 9, found:	28.2832
Length  140/20, alignment  3/ 9, fail:	40.8911
Length  140/20, alignment  3/15, found:	27.6057
Length  140/20, alignment  3/15, fail:	41.4844
Length  140/20, alignment  9/ 0, found:	24.6028
Length  140/20, alignment  9/ 0, fail:	38.8219
Length  140/20, alignment  9/ 3, found:	25.7246
Length  140/20, alignment  9/ 3, fail:	40.0292
Length  140/20, alignment  9/ 9, found:	27.2603
Length  140/20, alignment  9/ 9, fail:	40.05
Length  140/20, alignment  9/15, found:	26.927
Length  140/20, alignment  9/15, fail:	41.3452
Length  140/20, alignment 15/ 0, found:	26.9087
Length  140/20, alignment 15/ 0, fail:	39.8021
Length  140/20, alignment 15/ 3, found:	28.2101
Length  140/20, alignment 15/ 3, fail:	40.0792
Length  140/20, alignment 15/ 9, found:	27.4545
Length  140/20, alignment 15/ 9, fail:	41.1339
Length  140/20, alignment 15/15, found:	28.4371
Length  140/20, alignment 15/15, fail:	41.5332
Length   84/21, alignment  0/ 0, found:	19.7258
Length   84/21, alignment  0/ 0, fail:	27.723
Length   84/21, alignment  0/ 3, found:	21.7438
Length   84/21, alignment  0/ 3, fail:	29.5663
Length   84/21, alignment  0/ 9, found:	21.9513
Length   84/21, alignment  0/ 9, fail:	30.5099
Length   84/21, alignment  0/15, found:	22.6361
Length   84/21, alignment  0/15, fail:	29.9862
Length   84/21, alignment  3/ 0, found:	20.9479
Length   84/21, alignment  3/ 0, fail:	27.7706
Length   84/21, alignment  3/ 3, found:	21.3629
Length   84/21, alignment  3/ 3, fail:	29.5931
Length   84/21, alignment  3/ 9, found:	22.1417
Length   84/21, alignment  3/ 9, fail:	30.295
Length   84/21, alignment  3/15, found:	22.3663
Length   84/21, alignment  3/15, fail:	29.9752
Length   84/21, alignment  9/ 0, found:	20.6097
Length   84/21, alignment  9/ 0, fail:	28.5348
Length   84/21, alignment  9/ 3, found:	20.7965
Length   84/21, alignment  9/ 3, fail:	29.5419
Length   84/21, alignment  9/ 9, found:	23.0927
Length   84/21, alignment  9/ 9, fail:	29.5651
Length   84/21, alignment  9/15, found:	22.5555
Length   84/21, alignment  9/15, fail:	29.9484
Length   84/21, alignment 15/ 0, found:	20.3912
Length   84/21, alignment 15/ 0, fail:	28.7496
Length   84/21, alignment 15/ 3, found:	21.5338
Length   84/21, alignment 15/ 3, fail:	29.5162
Length   84/21, alignment 15/ 9, found:	22.2723
Length   84/21, alignment 15/ 9, fail:	29.5907
Length   84/21, alignment 15/15, found:	23.3136
Length   84/21, alignment 15/15, fail:	30.7394
Length  105/21, alignment  0/ 0, found:	21.9598
Length  105/21, alignment  0/ 0, fail:	31.4816
Length  105/21, alignment  0/ 3, found:	23.8813
Length  105/21, alignment  0/ 3, fail:	32.5887
Length  105/21, alignment  0/ 9, found:	24.4563
Length  105/21, alignment  0/ 9, fail:	33.364
Length  105/21, alignment  0/15, found:	24.0057
Length  105/21, alignment  0/15, fail:	34.6958
Length  105/21, alignment  3/ 0, found:	22.7838
Length  105/21, alignment  3/ 0, fail:	32.3312
Length  105/21, alignment  3/ 3, found:	23.0452
Length  105/21, alignment  3/ 3, fail:	34.2112
Length  105/21, alignment  3/ 9, found:	24.5013
Length  105/21, alignment  3/ 9, fail:	34.3125
Length  105/21, alignment  3/15, found:	24.0826
Length  105/21, alignment  3/15, fail:	35.6284
Length  105/21, alignment  9/ 0, found:	22.6569
Length  105/21, alignment  9/ 0, fail:	31.5621
Length  105/21, alignment  9/ 3, found:	22.9377
Length  105/21, alignment  9/ 3, fail:	33.4664
Length  105/21, alignment  9/ 9, found:	23.6786
Length  105/21, alignment  9/ 9, fail:	34.6213
Length  105/21, alignment  9/15, found:	24.0156
Length  105/21, alignment  9/15, fail:	34.8228
Length  105/21, alignment 15/ 0, found:	22.2565
Length  105/21, alignment 15/ 0, fail:	33.1675
Length  105/21, alignment 15/ 3, found:	22.6715
Length  105/21, alignment 15/ 3, fail:	34.5566
Length  105/21, alignment 15/ 9, found:	23.8215
Length  105/21, alignment 15/ 9, fail:	34.929
